hit_id,sent_id,match_id,colloc_id,sent_text,token_str,lemma_str,context_prev_id,context_prev_sent,context_next_id,context_next_sent,neg_lemma,adv_lemma,adj_lemma,neg_form,adv_form,adj_form,neg_index,adv_index,adj_index,dep_neg,dep_mod,json_source
nyt_eng_19941222_0177_5:16-17-18,nyt_eng_19941222_0177_5,16-17-18,nyt_eng_19941222_0177_5:17-18,"But because of more than half a century of Soviet anti-religious education, Islam is not as powerful as in Iran or Afghanistan.","but because of more than half a century of Soviet anti-religious education , Islam is not as powerful as in Iran or Afghanistan .","but because of more than half a century of soviet anti-religious education , Islam be not as powerful as in Iran or Afghanistan .",nyt_eng_19941222_0177_4,Religion  -COL-  Chechens are Sunni Muslim.,nyt_eng_19941222_0177_6,Among the most passionate of today's believers are Chechens who mix Islam with strains of 19th century mystic Sufiism.,not,as,powerful,not,as,powerful,15,16,17,"{'node': 'neg', 'contiguous': False, 'relation': 'neg', 'head': {'lemma': 'powerful', 'ix': 17, 'xpos': 'JJ'}, 'target': {'lemma': 'not', 'ix': 15, 'xpos': 'RB'}}","{'node': 'mod', 'contiguous': True, 'relation': 'advmod', 'head': {'lemma': 'powerful', 'ix': 17, 'xpos': 'JJ'}, 'target': {'lemma': 'as', 'ix': 16, 'xpos': 'RB'}}",/share/compling/projects/sanpi/demo/data/1_json_grew-matches/contig/nyt5.sans-relay/nyt_eng_199412.json
nyt_eng_19941222_0119_5:16-17-18,nyt_eng_19941222_0119_5,16-17-18,nyt_eng_19941222_0119_5:17-18,"But because of more than half a century of Soviet anti-religious education, Islam is not as powerful as in Iran or Afghanistan.","but because of more than half a century of Soviet anti-religious education , Islam is not as powerful as in Iran or Afghanistan .","but because of more than half a century of soviet anti-religious education , Islam be not as powerful as in Iran or Afghanistan .",nyt_eng_19941222_0119_4,Religion  -COL-  Chechens are Sunni Muslim.,nyt_eng_19941222_0119_6,Among the most passionate of today's believers are Chechens who mix Islam with strains of 19th century mystic Sufiism.,not,as,powerful,not,as,powerful,15,16,17,"{'node': 'neg', 'contiguous': False, 'relation': 'neg', 'head': {'lemma': 'powerful', 'ix': 17, 'xpos': 'JJ'}, 'target': {'lemma': 'not', 'ix': 15, 'xpos': 'RB'}}","{'node': 'mod', 'contiguous': True, 'relation': 'advmod', 'head': {'lemma': 'powerful', 'ix': 17, 'xpos': 'JJ'}, 'target': {'lemma': 'as', 'ix': 16, 'xpos': 'RB'}}",/share/compling/projects/sanpi/demo/data/1_json_grew-matches/contig/nyt5.sans-relay/nyt_eng_199412.json
nyt_eng_19941222_0060_20:08-10-11,nyt_eng_19941222_0060_20,08-10-11,nyt_eng_19941222_0060_20:10-11,"This time around, foreign bankers won't be so eager to buy.","this time around , foreign bankers wo n't be so eager to buy .","this time around , foreign banker will not be so eager to buy .",nyt_eng_19941222_0060_19,"Since the U.S. money machine must be fed an ever-richer diet, the Treasury will be selling $ 26 billion in new paper.",nyt_eng_19941222_0060_21,"To be sure, the government will get the cash it needs to do its business.",not,so,eager,n't,so,eager,7,9,10,"{'node': 'neg', 'contiguous': False, 'relation': 'neg', 'head': {'lemma': 'eager', 'ix': 10, 'xpos': 'JJ'}, 'target': {'lemma': 'not', 'ix': 7, 'xpos': 'RB'}}","{'node': 'mod', 'contiguous': True, 'relation': 'advmod', 'head': {'lemma': 'eager', 'ix': 10, 'xpos': 'JJ'}, 'target': {'lemma': 'so', 'ix': 9, 'xpos': 'RB'}}",/share/compling/projects/sanpi/demo/data/1_json_grew-matches/contig/nyt5.sans-relay/nyt_eng_199412.json
nyt_eng_19941221_0165_20:08-10-11,nyt_eng_19941221_0165_20,08-10-11,nyt_eng_19941221_0165_20:10-11,"This time around, foreign bankers won't be so eager to buy.","this time around , foreign bankers wo n't be so eager to buy .","this time around , foreign banker will not be so eager to buy .",nyt_eng_19941221_0165_19,"Since the U.S. money machine must be fed an ever-richer diet, the Treasury will be selling $ 26 billion in new paper.",nyt_eng_19941221_0165_21,"To be sure, the government will get the cash it needs to do its business.",not,so,eager,n't,so,eager,7,9,10,"{'node': 'neg', 'contiguous': False, 'relation': 'neg', 'head': {'lemma': 'eager', 'ix': 10, 'xpos': 'JJ'}, 'target': {'lemma': 'not', 'ix': 7, 'xpos': 'RB'}}","{'node': 'mod', 'contiguous': True, 'relation': 'advmod', 'head': {'lemma': 'eager', 'ix': 10, 'xpos': 'JJ'}, 'target': {'lemma': 'so', 'ix': 9, 'xpos': 'RB'}}",/share/compling/projects/sanpi/demo/data/1_json_grew-matches/contig/nyt5.sans-relay/nyt_eng_199412.json
nyt_eng_19941220_0275_13:3-4-5,nyt_eng_19941220_0275_13,3-4-5,nyt_eng_19941220_0275_13:4-5,"that was not too tough, and wine and dessert.  -RDQ-","that was not too tough , and wine and dessert . ''","that be not too tough , and wine and dessert . ''",nyt_eng_19941220_0275_12,"--  -LBQ-  Dinner that night was lovely, vegetables, tenderloin of camel",nyt_eng_19941220_0275_14,"--  -LBQ-  Charley, the cat, after illnesses costing $ 1,000 last year,",not,too,tough,not,too,tough,2,3,4,"{'node': 'neg', 'contiguous': False, 'relation': 'neg', 'head': {'lemma': 'tough', 'ix': 4, 'xpos': 'JJ'}, 'target': {'lemma': 'not', 'ix': 2, 'xpos': 'RB'}}","{'node': 'mod', 'contiguous': True, 'relation': 'advmod', 'head': {'lemma': 'tough', 'ix': 4, 'xpos': 'JJ'}, 'target': {'lemma': 'too', 'ix': 3, 'xpos': 'RB'}}",/share/compling/projects/sanpi/demo/data/1_json_grew-matches/contig/nyt5.sans-relay/nyt_eng_199412.json
nyt_eng_19941220_0273_13:3-4-5,nyt_eng_19941220_0273_13,3-4-5,nyt_eng_19941220_0273_13:4-5,"that was not too tough, and wine and dessert.  -RDQ-","that was not too tough , and wine and dessert . ''","that be not too tough , and wine and dessert . ''",nyt_eng_19941220_0273_12,"--  -LBQ-  Dinner that night was lovely, vegetables, tenderloin of camel",nyt_eng_19941220_0273_14,"--  -LBQ-  Charley, the cat, after illnesses costing $ 1,000 last year,",not,too,tough,not,too,tough,2,3,4,"{'node': 'neg', 'contiguous': False, 'relation': 'neg', 'head': {'lemma': 'tough', 'ix': 4, 'xpos': 'JJ'}, 'target': {'lemma': 'not', 'ix': 2, 'xpos': 'RB'}}","{'node': 'mod', 'contiguous': True, 'relation': 'advmod', 'head': {'lemma': 'tough', 'ix': 4, 'xpos': 'JJ'}, 'target': {'lemma': 'too', 'ix': 3, 'xpos': 'RB'}}",/share/compling/projects/sanpi/demo/data/1_json_grew-matches/contig/nyt5.sans-relay/nyt_eng_199412.json
nyt_eng_19941220_0182_12:20-21-22,nyt_eng_19941220_0182_12,20-21-22,nyt_eng_19941220_0182_12:21-22,"Ever since late 1978, when Deng threw the country into economic reform, such a contention has appeared not only blasphemous, but also irrelevant.","ever since late 1978 , when Deng threw the country into economic reform , such a contention has appeared not only blasphemous , but also irrelevant .","ever since late 1978 , when Deng throw the country into economic reform , such a contention has appear not only blasphemous , but also irrelevant .",nyt_eng_19941220_0182_11,"Leadership bids will be staked on the claim that the legacy was, after all, not all good for China.",nyt_eng_19941220_0182_13,"China's opening brought more millions out of penury more quickly than any episode in economic history, for annual growth in China over the past 15 years has averaged 9 percent.",not,only,blasphemous,not,only,blasphemous,19,20,21,"{'node': 'neg', 'contiguous': False, 'relation': 'neg', 'head': {'lemma': 'blasphemous', 'ix': 21, 'xpos': 'JJ'}, 'target': {'lemma': 'not', 'ix': 19, 'xpos': 'RB'}}","{'node': 'mod', 'contiguous': True, 'relation': 'advmod', 'head': {'lemma': 'blasphemous', 'ix': 21, 'xpos': 'JJ'}, 'target': {'lemma': 'only', 'ix': 20, 'xpos': 'RB'}}",/share/compling/projects/sanpi/demo/data/1_json_grew-matches/contig/nyt5.sans-relay/nyt_eng_199412.json
nyt_eng_19941220_0180_12:20-21-22,nyt_eng_19941220_0180_12,20-21-22,nyt_eng_19941220_0180_12:21-22,"Ever since late 1978, when Deng threw the country into economic reform, such a contention has appeared not only blasphemous, but also irrelevant.","ever since late 1978 , when Deng threw the country into economic reform , such a contention has appeared not only blasphemous , but also irrelevant .","ever since late 1978 , when Deng throw the country into economic reform , such a contention has appear not only blasphemous , but also irrelevant .",nyt_eng_19941220_0180_11,"Leadership bids will be staked on the claim that the legacy was, after all, not all good for China.",nyt_eng_19941220_0180_13,"China's opening brought more millions out of penury more quickly than any episode in economic history, for annual growth in China over the past 15 years has averaged 9 percent.",not,only,blasphemous,not,only,blasphemous,19,20,21,"{'node': 'neg', 'contiguous': False, 'relation': 'neg', 'head': {'lemma': 'blasphemous', 'ix': 21, 'xpos': 'JJ'}, 'target': {'lemma': 'not', 'ix': 19, 'xpos': 'RB'}}","{'node': 'mod', 'contiguous': True, 'relation': 'advmod', 'head': {'lemma': 'blasphemous', 'ix': 21, 'xpos': 'JJ'}, 'target': {'lemma': 'only', 'ix': 20, 'xpos': 'RB'}}",/share/compling/projects/sanpi/demo/data/1_json_grew-matches/contig/nyt5.sans-relay/nyt_eng_199412.json
nyt_eng_19941220_0158_14:20-21-22,nyt_eng_19941220_0158_14,20-21-22,nyt_eng_19941220_0158_14:21-22,"In Japan and continental Europe, change is smoother and more gradual -- though, in the end, no less thorough.","in Japan and continental Europe , change is smoother and more gradual -- though , in the end , no less thorough .","in Japan and continental Europe , change be smoother and more gradual -- though , in the end , no less thorough .",nyt_eng_19941220_0158_13,"In America and Britain, the stock market can force rapid and violent change on a firm or industry.",nyt_eng_19941220_0158_15,"Indeed, it is arguable that this stable approach to change, which relies on consensus more than fear, was better in the past at tackling events such as the oil shocks of the 1970s.",no,less,thorough,no,less,thorough,19,20,21,"{'node': 'neg', 'contiguous': False, 'relation': 'advmod', 'head': {'lemma': 'thorough', 'ix': 21, 'xpos': 'JJ'}, 'target': {'lemma': 'no', 'ix': 19, 'xpos': 'RB'}}","{'node': 'mod', 'contiguous': True, 'relation': 'advmod', 'head': {'lemma': 'thorough', 'ix': 21, 'xpos': 'JJ'}, 'target': {'lemma': 'less', 'ix': 20, 'xpos': 'RBR'}}",/share/compling/projects/sanpi/demo/data/1_json_grew-matches/contig/nyt5.sans-relay/nyt_eng_199412.json
nyt_eng_19941220_0157_14:20-21-22,nyt_eng_19941220_0157_14,20-21-22,nyt_eng_19941220_0157_14:21-22,"In Japan and continental Europe, change is smoother and more gradual -- though, in the end, no less thorough.","in Japan and continental Europe , change is smoother and more gradual -- though , in the end , no less thorough .","in Japan and continental Europe , change be smoother and more gradual -- though , in the end , no less thorough .",nyt_eng_19941220_0157_13,"In America and Britain, the stock market can force rapid and violent change on a firm or industry.",nyt_eng_19941220_0157_15,"Indeed, it is arguable that this stable approach to change, which relies on consensus more than fear, was better in the past at tackling events such as the oil shocks of the 1970s.",no,less,thorough,no,less,thorough,19,20,21,"{'node': 'neg', 'contiguous': False, 'relation': 'advmod', 'head': {'lemma': 'thorough', 'ix': 21, 'xpos': 'JJ'}, 'target': {'lemma': 'no', 'ix': 19, 'xpos': 'RB'}}","{'node': 'mod', 'contiguous': True, 'relation': 'advmod', 'head': {'lemma': 'thorough', 'ix': 21, 'xpos': 'JJ'}, 'target': {'lemma': 'less', 'ix': 20, 'xpos': 'RBR'}}",/share/compling/projects/sanpi/demo/data/1_json_grew-matches/contig/nyt5.sans-relay/nyt_eng_199412.json
nyt_eng_19941220_0156_14:20-21-22,nyt_eng_19941220_0156_14,20-21-22,nyt_eng_19941220_0156_14:21-22,"In Japan and continental Europe, change is smoother and more gradual -- though, in the end, no less thorough.","in Japan and continental Europe , change is smoother and more gradual -- though , in the end , no less thorough .","in Japan and continental Europe , change be smoother and more gradual -- though , in the end , no less thorough .",nyt_eng_19941220_0156_13,"In America and Britain, the stock market can force rapid and violent change on a firm or industry.",nyt_eng_19941220_0156_15,"Indeed, it is arguable that this stable approach to change, which relies on consensus more than fear, was better in the past at tackling events such as the oil shocks of the 1970s.",no,less,thorough,no,less,thorough,19,20,21,"{'node': 'neg', 'contiguous': False, 'relation': 'advmod', 'head': {'lemma': 'thorough', 'ix': 21, 'xpos': 'JJ'}, 'target': {'lemma': 'no', 'ix': 19, 'xpos': 'RB'}}","{'node': 'mod', 'contiguous': True, 'relation': 'advmod', 'head': {'lemma': 'thorough', 'ix': 21, 'xpos': 'JJ'}, 'target': {'lemma': 'less', 'ix': 20, 'xpos': 'RBR'}}",/share/compling/projects/sanpi/demo/data/1_json_grew-matches/contig/nyt5.sans-relay/nyt_eng_199412.json
nyt_eng_19941220_0129_11:10-13-14,nyt_eng_19941220_0129_11,10-13-14,nyt_eng_19941220_0129_11:13-14,"In Italy, France and Spain, it will never have been more popular to go out to try to kill something next year.","in Italy , France and Spain , it will never have been more popular to go out to try to kill something next year .","in Italy , France and Spain , it will never have be more popular to go out to try to kill something next year .",nyt_eng_19941220_0129_10,The price of rights to good chalk-stream trout fishing or moorland grouse shooting has relentlessly outpaced inflation.,nyt_eng_19941220_0129_12,"Moreover, some conservationists are suddenly changing their tune on hunting.",never,more,popular,never,more,popular,9,12,13,"{'node': 'neg', 'contiguous': False, 'relation': 'neg', 'head': {'lemma': 'popular', 'ix': 13, 'xpos': 'JJ'}, 'target': {'lemma': 'never', 'ix': 9, 'xpos': 'RB'}}","{'node': 'mod', 'contiguous': True, 'relation': 'advmod', 'head': {'lemma': 'popular', 'ix': 13, 'xpos': 'JJ'}, 'target': {'lemma': 'more', 'ix': 12, 'xpos': 'RBR'}}",/share/compling/projects/sanpi/demo/data/1_json_grew-matches/contig/nyt5.sans-relay/nyt_eng_199412.json
nyt_eng_19941220_0128_11:10-13-14,nyt_eng_19941220_0128_11,10-13-14,nyt_eng_19941220_0128_11:13-14,"In Italy, France and Spain, it will never have been more popular to go out to try to kill something next year.","in Italy , France and Spain , it will never have been more popular to go out to try to kill something next year .","in Italy , France and Spain , it will never have be more popular to go out to try to kill something next year .",nyt_eng_19941220_0128_10,The price of rights to good chalk-stream trout fishing or moorland grouse shooting has relentlessly outpaced inflation.,nyt_eng_19941220_0128_12,"Moreover, some conservationists are suddenly changing their tune on hunting.",never,more,popular,never,more,popular,9,12,13,"{'node': 'neg', 'contiguous': False, 'relation': 'neg', 'head': {'lemma': 'popular', 'ix': 13, 'xpos': 'JJ'}, 'target': {'lemma': 'never', 'ix': 9, 'xpos': 'RB'}}","{'node': 'mod', 'contiguous': True, 'relation': 'advmod', 'head': {'lemma': 'popular', 'ix': 13, 'xpos': 'JJ'}, 'target': {'lemma': 'more', 'ix': 12, 'xpos': 'RBR'}}",/share/compling/projects/sanpi/demo/data/1_json_grew-matches/contig/nyt5.sans-relay/nyt_eng_199412.json
nyt_eng_19941220_0127_11:10-13-14,nyt_eng_19941220_0127_11,10-13-14,nyt_eng_19941220_0127_11:13-14,"In Italy, France and Spain, it will never have been more popular to go out to try to kill something next year.","in Italy , France and Spain , it will never have been more popular to go out to try to kill something next year .","in Italy , France and Spain , it will never have be more popular to go out to try to kill something next year .",nyt_eng_19941220_0127_10,The price of rights to good chalk-stream trout fishing or moorland grouse shooting has relentlessly outpaced inflation.,nyt_eng_19941220_0127_12,"Moreover, some conservationists are suddenly changing their tune on hunting.",never,more,popular,never,more,popular,9,12,13,"{'node': 'neg', 'contiguous': False, 'relation': 'neg', 'head': {'lemma': 'popular', 'ix': 13, 'xpos': 'JJ'}, 'target': {'lemma': 'never', 'ix': 9, 'xpos': 'RB'}}","{'node': 'mod', 'contiguous': True, 'relation': 'advmod', 'head': {'lemma': 'popular', 'ix': 13, 'xpos': 'JJ'}, 'target': {'lemma': 'more', 'ix': 12, 'xpos': 'RBR'}}",/share/compling/projects/sanpi/demo/data/1_json_grew-matches/contig/nyt5.sans-relay/nyt_eng_199412.json
nyt_eng_19941220_0097_12:43-44-45,nyt_eng_19941220_0097_12,43-44-45,nyt_eng_19941220_0097_12:44-45,It is entirely possible that several Arab countries are about to pass into the control of Islamic revolutionaries; that this will send a great wave of refugees into Europe; and that something like a cross-Mediterranean Cold War -- and maybe not so cold -- will break out.,it is entirely possible that several Arab countries are about to pass into the control of Islamic revolutionaries ; that this will send a great wave of refugees into Europe ; and that something like a cross-Mediterranean Cold War -- and maybe not so cold -- will break out .,it be entirely possible that several arab country are about to pass into the control of islamic revolutionary ; that this will send a great wave of refugee into Europe ; and that something like a cross-mediterranean Cold War -- and maybe not so cold -- will break out .,nyt_eng_19941220_0097_11,"The ominous events in North Africa, and Algeria in particular, make many people assume that the West is heading inexorably for a confrontation with an angry coalition of Muslim states.",nyt_eng_19941220_0097_13,But the question to which 1995 should give a hesitant first answer is whether this will be a controllable quarrel or a crisis that could obsess the democracies for a generation.,not,so,cold,not,so,cold,42,43,44,"{'node': 'neg', 'contiguous': False, 'relation': 'dep', 'head': {'lemma': 'cold', 'ix': 44, 'xpos': 'JJ'}, 'target': {'lemma': 'not', 'ix': 42, 'xpos': 'RB'}}","{'node': 'mod', 'contiguous': True, 'relation': 'advmod', 'head': {'lemma': 'cold', 'ix': 44, 'xpos': 'JJ'}, 'target': {'lemma': 'so', 'ix': 43, 'xpos': 'RB'}}",/share/compling/projects/sanpi/demo/data/1_json_grew-matches/contig/nyt5.sans-relay/nyt_eng_199412.json
nyt_eng_19941220_0096_12:43-44-45,nyt_eng_19941220_0096_12,43-44-45,nyt_eng_19941220_0096_12:44-45,It is entirely possible that several Arab countries are about to pass into the control of Islamic revolutionaries; that this will send a great wave of refugees into Europe; and that something like a cross-Mediterranean Cold War -- and maybe not so cold -- will break out.,it is entirely possible that several Arab countries are about to pass into the control of Islamic revolutionaries ; that this will send a great wave of refugees into Europe ; and that something like a cross-Mediterranean Cold War -- and maybe not so cold -- will break out .,it be entirely possible that several arab country are about to pass into the control of islamic revolutionary ; that this will send a great wave of refugee into Europe ; and that something like a cross-mediterranean Cold War -- and maybe not so cold -- will break out .,nyt_eng_19941220_0096_11,"The ominous events in North Africa, and Algeria in particular, make many people assume that the West is heading inexorably for a confrontation with an angry coalition of Muslim states.",nyt_eng_19941220_0096_13,But the question to which 1995 should give a hesitant first answer is whether this will be a controllable quarrel or a crisis that could obsess the democracies for a generation.,not,so,cold,not,so,cold,42,43,44,"{'node': 'neg', 'contiguous': False, 'relation': 'dep', 'head': {'lemma': 'cold', 'ix': 44, 'xpos': 'JJ'}, 'target': {'lemma': 'not', 'ix': 42, 'xpos': 'RB'}}","{'node': 'mod', 'contiguous': True, 'relation': 'advmod', 'head': {'lemma': 'cold', 'ix': 44, 'xpos': 'JJ'}, 'target': {'lemma': 'so', 'ix': 43, 'xpos': 'RB'}}",/share/compling/projects/sanpi/demo/data/1_json_grew-matches/contig/nyt5.sans-relay/nyt_eng_199412.json
nyt_eng_19941220_0081_12:43-44-45,nyt_eng_19941220_0081_12,43-44-45,nyt_eng_19941220_0081_12:44-45,It is entirely possible that several Arab countries are about to pass into the control of Islamic revolutionaries; that this will send a great wave of refugees into Europe; and that something like a cross-Mediterranean Cold War -- and maybe not so cold -- will break out.,it is entirely possible that several Arab countries are about to pass into the control of Islamic revolutionaries ; that this will send a great wave of refugees into Europe ; and that something like a cross-Mediterranean Cold War -- and maybe not so cold -- will break out .,it be entirely possible that several arab country are about to pass into the control of islamic revolutionary ; that this will send a great wave of refugee into Europe ; and that something like a cross-mediterranean Cold War -- and maybe not so cold -- will break out .,nyt_eng_19941220_0081_11,"The ominous events in North Africa, and Algeria in particular, make many people assume that the West is heading inexorably for a confrontation with an angry coalition of Muslim states.",nyt_eng_19941220_0081_13,But the question to which 1995 should give a hesitant first answer is whether this will be a controllable quarrel or a crisis that could obsess the democracies for a generation.,not,so,cold,not,so,cold,42,43,44,"{'node': 'neg', 'contiguous': False, 'relation': 'dep', 'head': {'lemma': 'cold', 'ix': 44, 'xpos': 'JJ'}, 'target': {'lemma': 'not', 'ix': 42, 'xpos': 'RB'}}","{'node': 'mod', 'contiguous': True, 'relation': 'advmod', 'head': {'lemma': 'cold', 'ix': 44, 'xpos': 'JJ'}, 'target': {'lemma': 'so', 'ix': 43, 'xpos': 'RB'}}",/share/compling/projects/sanpi/demo/data/1_json_grew-matches/contig/nyt5.sans-relay/nyt_eng_199412.json
nyt_eng_19941219_0214_20:16-17-18,nyt_eng_19941219_0214_20,16-17-18,nyt_eng_19941219_0214_20:17-18,"Pneumonia, the biggest single killer of children, is not defeated; antibiotics are not generally available.","Pneumonia , the biggest single killer of children , is not defeated ; antibiotics are not generally available .","Pneumonia , the biggest single killer of child , is not defeat ; antibiotic be not generally available .",nyt_eng_19941219_0214_19,"Things could be better, of course.",nyt_eng_19941219_0214_21,"But a single vaccination can forestall measles, another big killer, and the disease is on the way out  -COL-  it is thought that only 1 million children will die of it next year, compared with 3 million ten years ago.",not,generally,available,not,generally,available,15,16,17,"{'node': 'neg', 'contiguous': False, 'relation': 'neg', 'head': {'lemma': 'available', 'ix': 17, 'xpos': 'JJ'}, 'target': {'lemma': 'not', 'ix': 15, 'xpos': 'RB'}}","{'node': 'mod', 'contiguous': True, 'relation': 'advmod', 'head': {'lemma': 'available', 'ix': 17, 'xpos': 'JJ'}, 'target': {'lemma': 'generally', 'ix': 16, 'xpos': 'RB'}}",/share/compling/projects/sanpi/demo/data/1_json_grew-matches/contig/nyt5.sans-relay/nyt_eng_199412.json
nyt_eng_19941219_0213_20:16-17-18,nyt_eng_19941219_0213_20,16-17-18,nyt_eng_19941219_0213_20:17-18,"Pneumonia, the biggest single killer of children, is not defeated; antibiotics are not generally available.","Pneumonia , the biggest single killer of children , is not defeated ; antibiotics are not generally available .","Pneumonia , the biggest single killer of child , is not defeat ; antibiotic be not generally available .",nyt_eng_19941219_0213_19,"Things could be better, of course.",nyt_eng_19941219_0213_21,"But a single vaccination can forestall measles, another big killer, and the disease is on the way out  -COL-  it is thought that only 1 million children will die of it next year, compared with 3 million ten years ago.",not,generally,available,not,generally,available,15,16,17,"{'node': 'neg', 'contiguous': False, 'relation': 'neg', 'head': {'lemma': 'available', 'ix': 17, 'xpos': 'JJ'}, 'target': {'lemma': 'not', 'ix': 15, 'xpos': 'RB'}}","{'node': 'mod', 'contiguous': True, 'relation': 'advmod', 'head': {'lemma': 'available', 'ix': 17, 'xpos': 'JJ'}, 'target': {'lemma': 'generally', 'ix': 16, 'xpos': 'RB'}}",/share/compling/projects/sanpi/demo/data/1_json_grew-matches/contig/nyt5.sans-relay/nyt_eng_199412.json
nyt_eng_19941219_0212_20:16-17-18,nyt_eng_19941219_0212_20,16-17-18,nyt_eng_19941219_0212_20:17-18,"Pneumonia, the biggest single killer of children, is not defeated; antibiotics are not generally available.","Pneumonia , the biggest single killer of children , is not defeated ; antibiotics are not generally available .","Pneumonia , the biggest single killer of child , is not defeat ; antibiotic be not generally available .",nyt_eng_19941219_0212_19,"Things could be better, of course.",nyt_eng_19941219_0212_21,"But a single vaccination can forestall measles, another big killer, and the disease is on the way out  -COL-  it is thought that only 1 million children will die of it next year, compared with 3 million ten years ago.",not,generally,available,not,generally,available,15,16,17,"{'node': 'neg', 'contiguous': False, 'relation': 'neg', 'head': {'lemma': 'available', 'ix': 17, 'xpos': 'JJ'}, 'target': {'lemma': 'not', 'ix': 15, 'xpos': 'RB'}}","{'node': 'mod', 'contiguous': True, 'relation': 'advmod', 'head': {'lemma': 'available', 'ix': 17, 'xpos': 'JJ'}, 'target': {'lemma': 'generally', 'ix': 16, 'xpos': 'RB'}}",/share/compling/projects/sanpi/demo/data/1_json_grew-matches/contig/nyt5.sans-relay/nyt_eng_199412.json
nyt_eng_19941219_0200_34:3-4-5,nyt_eng_19941219_0200_34,3-4-5,nyt_eng_19941219_0200_34:4-5,Others are not so sure.,others are not so sure .,other be not so sure .,nyt_eng_19941219_0200_33,-LBQ-  Now he does.  -RDQ-,nyt_eng_19941219_0200_35,"To them Kerrey's shift reeks of a man who, despite denying the rumors, is positioning himself as an alternative to Clinton in 1996.",not,so,sure,not,so,sure,2,3,4,"{'node': 'neg', 'contiguous': False, 'relation': 'neg', 'head': {'lemma': 'sure', 'ix': 4, 'xpos': 'JJ'}, 'target': {'lemma': 'not', 'ix': 2, 'xpos': 'RB'}}","{'node': 'mod', 'contiguous': True, 'relation': 'advmod', 'head': {'lemma': 'sure', 'ix': 4, 'xpos': 'JJ'}, 'target': {'lemma': 'so', 'ix': 3, 'xpos': 'RB'}}",/share/compling/projects/sanpi/demo/data/1_json_grew-matches/contig/nyt5.sans-relay/nyt_eng_199412.json
nyt_eng_19941219_0195_34:3-4-5,nyt_eng_19941219_0195_34,3-4-5,nyt_eng_19941219_0195_34:4-5,Others are not so sure.,others are not so sure .,other be not so sure .,nyt_eng_19941219_0195_33,-LBQ-  Now he does.  -RDQ-,nyt_eng_19941219_0195_35,"To them Kerrey's shift reeks of a man who, despite denying the rumors, is positioning himself as an alternative to Clinton in 1996.",not,so,sure,not,so,sure,2,3,4,"{'node': 'neg', 'contiguous': False, 'relation': 'neg', 'head': {'lemma': 'sure', 'ix': 4, 'xpos': 'JJ'}, 'target': {'lemma': 'not', 'ix': 2, 'xpos': 'RB'}}","{'node': 'mod', 'contiguous': True, 'relation': 'advmod', 'head': {'lemma': 'sure', 'ix': 4, 'xpos': 'JJ'}, 'target': {'lemma': 'so', 'ix': 3, 'xpos': 'RB'}}",/share/compling/projects/sanpi/demo/data/1_json_grew-matches/contig/nyt5.sans-relay/nyt_eng_199412.json
nyt_eng_19941219_0161_15:5-6-7,nyt_eng_19941219_0161_15,5-6-7,nyt_eng_19941219_0161_15:6-7,"12-18 -- Atlantans are not just familiar with  -LBQ-  Gone With the Wind,  -RDQ-  but haunted by it.","12-18 -- Atlantans are not just familiar with `` Gone With the Wind , '' but haunted by it .","12-18 -- Atlantans be not just familiar with `` go with the Wind , '' but haunt by it .",nyt_eng_19941219_0161_14,"-LRB- NYT4 -RRB- ATLANTA, Ga. -- December 19, 1994 -- GWTW-MITCHELL-HOME,",nyt_eng_19941219_0161_16,The novel has sold more copies than any book except the Bible.,not,just,familiar,not,just,familiar,4,5,6,"{'node': 'neg', 'contiguous': False, 'relation': 'neg', 'head': {'lemma': 'familiar', 'ix': 6, 'xpos': 'JJ'}, 'target': {'lemma': 'not', 'ix': 4, 'xpos': 'RB'}}","{'node': 'mod', 'contiguous': True, 'relation': 'advmod', 'head': {'lemma': 'familiar', 'ix': 6, 'xpos': 'JJ'}, 'target': {'lemma': 'just', 'ix': 5, 'xpos': 'RB'}}",/share/compling/projects/sanpi/demo/data/1_json_grew-matches/contig/nyt5.sans-relay/nyt_eng_199412.json
nyt_eng_19941219_0157_15:5-6-7,nyt_eng_19941219_0157_15,5-6-7,nyt_eng_19941219_0157_15:6-7,"12-18 -- Atlantans are not just familiar with  -LBQ-  Gone With the Wind,  -RDQ-  but haunted by it.","12-18 -- Atlantans are not just familiar with `` Gone With the Wind , '' but haunted by it .","12-18 -- Atlantans be not just familiar with `` go with the Wind , '' but haunt by it .",nyt_eng_19941219_0157_14,"-LRB- NYT4 -RRB- ATLANTA, Ga. -- December 19, 1994 -- GWTW-MITCHELL-HOME,",nyt_eng_19941219_0157_16,The novel has sold more copies than any book except the Bible.,not,just,familiar,not,just,familiar,4,5,6,"{'node': 'neg', 'contiguous': False, 'relation': 'neg', 'head': {'lemma': 'familiar', 'ix': 6, 'xpos': 'JJ'}, 'target': {'lemma': 'not', 'ix': 4, 'xpos': 'RB'}}","{'node': 'mod', 'contiguous': True, 'relation': 'advmod', 'head': {'lemma': 'familiar', 'ix': 6, 'xpos': 'JJ'}, 'target': {'lemma': 'just', 'ix': 5, 'xpos': 'RB'}}",/share/compling/projects/sanpi/demo/data/1_json_grew-matches/contig/nyt5.sans-relay/nyt_eng_199412.json
