hit_id,sent_id,match_id,colloc_id,sent_text,token_str,lemma_str,context_prev_id,context_prev_sent,context_next_id,context_next_sent,neg_lemma,adv_lemma,adj_lemma,neg_form,adv_form,adj_form,neg_index,adv_index,adj_index,dep_neg,dep_mod,json_source
nyt_eng_19941126_0171_41:20-21-22,nyt_eng_19941126_0171_41,20-21-22,nyt_eng_19941126_0171_41:21-22,"After high school, Landers attended Texas Christian University to study music, but he said he really wasn't very good at the trumpet.","after high school , Landers attended Texas Christian University to study music , but he said he really was n't very good at the trumpet .","after high school , Landers attend Texas Christian University to study music , but he say he really be not very good at the trumpet .",nyt_eng_19941126_0171_40,Friends say they've never heard him curse.,nyt_eng_19941126_0171_42,He left before graduating and took a job as a sales manager trainee at Mitchell's department store in Fort Worth.,not,very,good,n't,very,good,19,20,21,"{'node': 'neg', 'contiguous': False, 'relation': 'neg', 'head': {'lemma': 'good', 'ix': 21, 'xpos': 'JJ'}, 'target': {'lemma': 'not', 'ix': 19, 'xpos': 'RB'}}","{'node': 'mod', 'contiguous': True, 'relation': 'advmod', 'head': {'lemma': 'good', 'ix': 21, 'xpos': 'JJ'}, 'target': {'lemma': 'very', 'ix': 20, 'xpos': 'RB'}}",/share/compling/projects/sanpi/demo/data/1_json_grew-matches/contig/nyt5.sans-relay/nyt_eng_199411.json
nyt_eng_19941126_0169_41:20-21-22,nyt_eng_19941126_0169_41,20-21-22,nyt_eng_19941126_0169_41:21-22,"After high school, Landers attended Texas Christian University to study music, but he said he really wasn't very good at the trumpet.","after high school , Landers attended Texas Christian University to study music , but he said he really was n't very good at the trumpet .","after high school , Landers attend Texas Christian University to study music , but he say he really be not very good at the trumpet .",nyt_eng_19941126_0169_40,Friends say they've never heard him curse.,nyt_eng_19941126_0169_42,He left before graduating and took a job as a sales manager trainee at Mitchell's department store in Fort Worth.,not,very,good,n't,very,good,19,20,21,"{'node': 'neg', 'contiguous': False, 'relation': 'neg', 'head': {'lemma': 'good', 'ix': 21, 'xpos': 'JJ'}, 'target': {'lemma': 'not', 'ix': 19, 'xpos': 'RB'}}","{'node': 'mod', 'contiguous': True, 'relation': 'advmod', 'head': {'lemma': 'good', 'ix': 21, 'xpos': 'JJ'}, 'target': {'lemma': 'very', 'ix': 20, 'xpos': 'RB'}}",/share/compling/projects/sanpi/demo/data/1_json_grew-matches/contig/nyt5.sans-relay/nyt_eng_199411.json
nyt_eng_19941126_0150_18:3-4-5,nyt_eng_19941126_0150_18,3-4-5,nyt_eng_19941126_0150_18:4-5,He was not even Russian.,he was not even Russian .,he be not even russian .,nyt_eng_19941126_0150_17,"Although such complaints could be heard in almost any nearby village, he was not a local politician or the representative of any national group.",nyt_eng_19941126_0150_19,But these people are not stupid.,not,even,russian,not,even,Russian,2,3,4,"{'node': 'neg', 'contiguous': False, 'relation': 'neg', 'head': {'lemma': 'russian', 'ix': 4, 'xpos': 'JJ'}, 'target': {'lemma': 'not', 'ix': 2, 'xpos': 'RB'}}","{'node': 'mod', 'contiguous': True, 'relation': 'advmod', 'head': {'lemma': 'russian', 'ix': 4, 'xpos': 'JJ'}, 'target': {'lemma': 'even', 'ix': 3, 'xpos': 'RB'}}",/share/compling/projects/sanpi/demo/data/1_json_grew-matches/contig/nyt5.sans-relay/nyt_eng_199411.json
nyt_eng_19941126_0115_18:3-4-5,nyt_eng_19941126_0115_18,3-4-5,nyt_eng_19941126_0115_18:4-5,He was not even Russian.,he was not even Russian .,he be not even russian .,nyt_eng_19941126_0115_17,"Although such complaints could be heard in almost any nearby village, he was not a local politician or the representative of any national group.",nyt_eng_19941126_0115_19,But these people are not stupid.,not,even,russian,not,even,Russian,2,3,4,"{'node': 'neg', 'contiguous': False, 'relation': 'neg', 'head': {'lemma': 'russian', 'ix': 4, 'xpos': 'JJ'}, 'target': {'lemma': 'not', 'ix': 2, 'xpos': 'RB'}}","{'node': 'mod', 'contiguous': True, 'relation': 'advmod', 'head': {'lemma': 'russian', 'ix': 4, 'xpos': 'JJ'}, 'target': {'lemma': 'even', 'ix': 3, 'xpos': 'RB'}}",/share/compling/projects/sanpi/demo/data/1_json_grew-matches/contig/nyt5.sans-relay/nyt_eng_199411.json
nyt_eng_19941125_0302_21:5-6-7,nyt_eng_19941125_0302_21,5-6-7,nyt_eng_19941125_0302_21:6-7,"-LBQ-  My reflexes were not as sharp as the young kids of course,  -RDQ-  Olivares said.","`` My reflexes were not as sharp as the young kids of course , '' Olivares said .","`` my reflex be not as sharp as the young kid of course , '' olivare say .",nyt_eng_19941125_0302_20,"He said the academy training was rigorous, especially in self defense.",nyt_eng_19941125_0302_22,"-LBQ-  That's not surprising, given a life time of a sedentary job for no reason to be fighting.  -RDQ-",not,as,sharp,not,as,sharp,4,5,6,"{'node': 'neg', 'contiguous': False, 'relation': 'neg', 'head': {'lemma': 'sharp', 'ix': 6, 'xpos': 'JJ'}, 'target': {'lemma': 'not', 'ix': 4, 'xpos': 'RB'}}","{'node': 'mod', 'contiguous': True, 'relation': 'advmod', 'head': {'lemma': 'sharp', 'ix': 6, 'xpos': 'JJ'}, 'target': {'lemma': 'as', 'ix': 5, 'xpos': 'RB'}}",/share/compling/projects/sanpi/demo/data/1_json_grew-matches/contig/nyt5.sans-relay/nyt_eng_199411.json
nyt_eng_19941125_0301_37:12-13-14,nyt_eng_19941125_0301_37,12-13-14,nyt_eng_19941125_0301_37:13-14,But he soon found prospects for employment as a chef weren't much better than as an aerospace worker.,but he soon found prospects for employment as a chef were n't much better than as an aerospace worker .,but he soon find prospects for employment as a chef be not much better than as a aerospace worker .,nyt_eng_19941125_0301_36,"-LBQ-  I came back with letters of recommendation of the chefs of a couple of restaurants where I had worked at when I was going to the school,  -RDQ-  he said.",nyt_eng_19941125_0301_38,"-LBQ-  I decided I best continue looking in the aerospace industry,  -RDQ-  he said.",not,much,better,n't,much,better,11,12,13,"{'node': 'neg', 'contiguous': False, 'relation': 'neg', 'head': {'lemma': 'better', 'ix': 13, 'xpos': 'JJR'}, 'target': {'lemma': 'not', 'ix': 11, 'xpos': 'RB'}}","{'node': 'mod', 'contiguous': True, 'relation': 'advmod', 'head': {'lemma': 'better', 'ix': 13, 'xpos': 'JJR'}, 'target': {'lemma': 'much', 'ix': 12, 'xpos': 'RB'}}",/share/compling/projects/sanpi/demo/data/1_json_grew-matches/contig/nyt5.sans-relay/nyt_eng_199411.json
nyt_eng_19941125_0244_5:09-10-11,nyt_eng_19941125_0244_5,09-10-11,nyt_eng_19941125_0244_5:10-11,The division at this bridge is new but no less treacherous than the old one between cold-war ideologies.,the division at this bridge is new but no less treacherous than the old one between cold-war ideologies .,the division at this bridge be new but no less treacherous than the old one between cold-war ideology .,nyt_eng_19941125_0244_4,"It is very close, the other bank, but eerily distant -- another land in a severed city.",nyt_eng_19941125_0244_6,"Hamidovic is one of the myriad people who have already fallen victim to the ethnic and religious conflicts that lurked beneath the clamp of Communism and have since erupted, revealing the fragility of the societies and borders once behind the Iron Curtain.",no,less,treacherous,no,less,treacherous,8,9,10,"{'node': 'neg', 'contiguous': False, 'relation': 'advmod', 'head': {'lemma': 'treacherous', 'ix': 10, 'xpos': 'JJ'}, 'target': {'lemma': 'no', 'ix': 8, 'xpos': 'RB'}}","{'node': 'mod', 'contiguous': True, 'relation': 'advmod', 'head': {'lemma': 'treacherous', 'ix': 10, 'xpos': 'JJ'}, 'target': {'lemma': 'less', 'ix': 9, 'xpos': 'RBR'}}",/share/compling/projects/sanpi/demo/data/1_json_grew-matches/contig/nyt5.sans-relay/nyt_eng_199411.json
nyt_eng_19941125_0232_26:13-14-15,nyt_eng_19941125_0232_26,13-14-15,nyt_eng_19941125_0232_26:14-15,"Now, back in power and in the limelight, he is not so sure.","now , back in power and in the limelight , he is not so sure .","now , back in power and in the limelight , he be not so sure .",nyt_eng_19941125_0232_25,"With two years to go in his fifth term, Hatfield was thought to be contemplating retirement, after nearly 50 years in Oregon politics, from state legislator to governor to the Senate.",nyt_eng_19941125_0232_27,"-LBQ-  I only have $ 30,000 in the bank,  -RDQ-  he said.",not,so,sure,not,so,sure,12,13,14,"{'node': 'neg', 'contiguous': False, 'relation': 'neg', 'head': {'lemma': 'sure', 'ix': 14, 'xpos': 'JJ'}, 'target': {'lemma': 'not', 'ix': 12, 'xpos': 'RB'}}","{'node': 'mod', 'contiguous': True, 'relation': 'advmod', 'head': {'lemma': 'sure', 'ix': 14, 'xpos': 'JJ'}, 'target': {'lemma': 'so', 'ix': 13, 'xpos': 'RB'}}",/share/compling/projects/sanpi/demo/data/1_json_grew-matches/contig/nyt5.sans-relay/nyt_eng_199411.json
nyt_eng_19941125_0189_26:13-14-15,nyt_eng_19941125_0189_26,13-14-15,nyt_eng_19941125_0189_26:14-15,"Now, back in power and in the limelight, he is not so sure.","now , back in power and in the limelight , he is not so sure .","now , back in power and in the limelight , he be not so sure .",nyt_eng_19941125_0189_25,"With two years to go in his fifth term, Hatfield was thought to be contemplating retirement, after nearly 50 years in Oregon politics, from state legislator to governor to the Senate.",nyt_eng_19941125_0189_27,"-LBQ-  I only have $ 30,000 in the bank,  -RDQ-  he said.",not,so,sure,not,so,sure,12,13,14,"{'node': 'neg', 'contiguous': False, 'relation': 'neg', 'head': {'lemma': 'sure', 'ix': 14, 'xpos': 'JJ'}, 'target': {'lemma': 'not', 'ix': 12, 'xpos': 'RB'}}","{'node': 'mod', 'contiguous': True, 'relation': 'advmod', 'head': {'lemma': 'sure', 'ix': 14, 'xpos': 'JJ'}, 'target': {'lemma': 'so', 'ix': 13, 'xpos': 'RB'}}",/share/compling/projects/sanpi/demo/data/1_json_grew-matches/contig/nyt5.sans-relay/nyt_eng_199411.json
nyt_eng_19941125_0122_93:09-11-12,nyt_eng_19941125_0122_93,09-11-12,nyt_eng_19941125_0122_93:11-12,"Some, given recent news events, might not be as funny as they were when they were recorded.","some , given recent news events , might not be as funny as they were when they were recorded .","some , give recent news event , might not be as funny as they be when they were record .",nyt_eng_19941125_0122_92,"Many of them will be funnier to British callers or Monty Python fans, however.",nyt_eng_19941125_0122_94,"One example  -COL-   -LBQ-  Thank you for calling the Alzheimer's... eh,...  -RDQ-",not,as,funny,not,as,funny,8,10,11,"{'node': 'neg', 'contiguous': False, 'relation': 'neg', 'head': {'lemma': 'funny', 'ix': 11, 'xpos': 'JJ'}, 'target': {'lemma': 'not', 'ix': 8, 'xpos': 'RB'}}","{'node': 'mod', 'contiguous': True, 'relation': 'advmod', 'head': {'lemma': 'funny', 'ix': 11, 'xpos': 'JJ'}, 'target': {'lemma': 'as', 'ix': 10, 'xpos': 'RB'}}",/share/compling/projects/sanpi/demo/data/1_json_grew-matches/contig/nyt5.sans-relay/nyt_eng_199411.json
nyt_eng_19941125_0122_84:4-5-6,nyt_eng_19941125_0122_84,4-5-6,nyt_eng_19941125_0122_84:5-6,"This disk is not that depraved -- well, not quiet that depraved, at any rate. -RRB-","this disk is not that depraved -- well , not quiet that depraved , at any rate . -RRB-","this disk be not that depraved -- well , not quiet that deprave , at any rate . -rrb-",nyt_eng_19941125_0122_83,"There are some games, too, that include flying pigs and a hammer-wielding woman -LRB- not in the same game, of course.",nyt_eng_19941125_0122_85,There are 20 interactive animated screen savers.,not,that,depraved,not,that,depraved,3,4,5,"{'node': 'neg', 'contiguous': False, 'relation': 'neg', 'head': {'lemma': 'depraved', 'ix': 5, 'xpos': 'JJ'}, 'target': {'lemma': 'not', 'ix': 3, 'xpos': 'RB'}}","{'node': 'mod', 'contiguous': True, 'relation': 'advmod', 'head': {'lemma': 'depraved', 'ix': 5, 'xpos': 'JJ'}, 'target': {'lemma': 'that', 'ix': 4, 'xpos': 'RB'}}",/share/compling/projects/sanpi/demo/data/1_json_grew-matches/contig/nyt5.sans-relay/nyt_eng_199411.json
nyt_eng_19941125_0095_36:24-27-28,nyt_eng_19941125_0095_36,24-27-28,nyt_eng_19941125_0095_36:27-28,"For a few of them, that may be true now, and for people just entering the work force the deal won't even be as good as that.","for a few of them , that may be true now , and for people just entering the work force the deal wo n't even be as good as that .","for a few of they , that may be true now , and for people just enter the work force the deal will not even be as good as that .",nyt_eng_19941125_0095_35,"Every time I mention Social Security, I get indignant letters from people who claim they are just getting back the money they paid.",nyt_eng_19941125_0095_37,"But for most people now retired or close to retiring, Social Security and Medicare will pay them far more than they paid in.",not,as,good,n't,as,good,23,26,27,"{'node': 'neg', 'contiguous': False, 'relation': 'neg', 'head': {'lemma': 'good', 'ix': 27, 'xpos': 'JJ'}, 'target': {'lemma': 'not', 'ix': 23, 'xpos': 'RB'}}","{'node': 'mod', 'contiguous': True, 'relation': 'advmod', 'head': {'lemma': 'good', 'ix': 27, 'xpos': 'JJ'}, 'target': {'lemma': 'as', 'ix': 26, 'xpos': 'RB'}}",/share/compling/projects/sanpi/demo/data/1_json_grew-matches/contig/nyt5.sans-relay/nyt_eng_199411.json
nyt_eng_19941125_0095_24:09-11-12,nyt_eng_19941125_0095_24,09-11-12,nyt_eng_19941125_0095_24:11-12,"Some families do come out ahead, but not nearly so many as think they do.","some families do come out ahead , but not nearly so many as think they do .","some family do come out ahead , but not nearly so many as think they do .",nyt_eng_19941125_0095_23,"The cost of Social Security and Medicare is hidden in lower salaries, and the cost of the corporate income tax is hidden in higher prices and fewer jobs and lower pensions.",nyt_eng_19941125_0095_25,"At any given time, most Americans are not poor, and very few are poor all their lives.",not,so,many,not,so,many,8,10,11,"{'node': 'neg', 'contiguous': False, 'relation': 'neg', 'head': {'lemma': 'many', 'ix': 11, 'xpos': 'JJ'}, 'target': {'lemma': 'not', 'ix': 8, 'xpos': 'RB'}}","{'node': 'mod', 'contiguous': True, 'relation': 'advmod', 'head': {'lemma': 'many', 'ix': 11, 'xpos': 'JJ'}, 'target': {'lemma': 'so', 'ix': 10, 'xpos': 'RB'}}",/share/compling/projects/sanpi/demo/data/1_json_grew-matches/contig/nyt5.sans-relay/nyt_eng_199411.json
nyt_eng_19941125_0095_17:17-18-19,nyt_eng_19941125_0095_17,17-18-19,nyt_eng_19941125_0095_17:18-19,Would so many teenagers have babies if there were no welfare? But those problems are not primarily financial.,would so many teenagers have babies if there were no welfare ? But those problems are not primarily financial .,would so many teenager have baby if there be no welfare ? but those problem be not primarily financial .,nyt_eng_19941125_0095_16,"The phrase  -LBQ-  through no fault of their own  -RDQ-  hides a lot of difficult policy questions, to be sure.",nyt_eng_19941125_0095_18,"The financial problems are with the rest of the entitlement money, $ 620 billion or so, which is going to people who are not poor.",not,primarily,financial,not,primarily,financial,16,17,18,"{'node': 'neg', 'contiguous': False, 'relation': 'neg', 'head': {'lemma': 'financial', 'ix': 18, 'xpos': 'JJ'}, 'target': {'lemma': 'not', 'ix': 16, 'xpos': 'RB'}}","{'node': 'mod', 'contiguous': True, 'relation': 'advmod', 'head': {'lemma': 'financial', 'ix': 18, 'xpos': 'JJ'}, 'target': {'lemma': 'primarily', 'ix': 17, 'xpos': 'RB'}}",/share/compling/projects/sanpi/demo/data/1_json_grew-matches/contig/nyt5.sans-relay/nyt_eng_199411.json
nyt_eng_19941125_0055_9:5-6-7,nyt_eng_19941125_0055_9,5-6-7,nyt_eng_19941125_0055_9:6-7,Hopes for 1994 weren't especially high.,hopes for 1994 were n't especially high .,hope for 1994 be not especially high .,nyt_eng_19941125_0055_8,"Donald, 42, and his brother, Kevin, 40, remember the day when the massive tires on one of their tractors sank halfway into a waterlogged field and the machine had to be pulled out by neighbors.",nyt_eng_19941125_0055_10,"Unlike central Asia, where a heavy monsoon season is normally followed by a good harvest, a rainy year in the Midwest doesn't necessarily presage a dry one.",not,especially,high,n't,especially,high,4,5,6,"{'node': 'neg', 'contiguous': False, 'relation': 'neg', 'head': {'lemma': 'high', 'ix': 6, 'xpos': 'JJ'}, 'target': {'lemma': 'not', 'ix': 4, 'xpos': 'RB'}}","{'node': 'mod', 'contiguous': True, 'relation': 'advmod', 'head': {'lemma': 'high', 'ix': 6, 'xpos': 'JJ'}, 'target': {'lemma': 'especially', 'ix': 5, 'xpos': 'RB'}}",/share/compling/projects/sanpi/demo/data/1_json_grew-matches/contig/nyt5.sans-relay/nyt_eng_199411.json
nyt_eng_19941125_0054_9:5-6-7,nyt_eng_19941125_0054_9,5-6-7,nyt_eng_19941125_0054_9:6-7,Hopes for 1994 weren't especially high.,hopes for 1994 were n't especially high .,hope for 1994 be not especially high .,nyt_eng_19941125_0054_8,"Donald, 42, and his brother, Kevin, 40, remember the day when the massive tires on one of their tractors sank halfway into a waterlogged field and the machine had to be pulled out by neighbors.",nyt_eng_19941125_0054_10,"Unlike central Asia, where a heavy monsoon season is normally followed by a good harvest, a rainy year in the Midwest doesn't necessarily presage a dry one.",not,especially,high,n't,especially,high,4,5,6,"{'node': 'neg', 'contiguous': False, 'relation': 'neg', 'head': {'lemma': 'high', 'ix': 6, 'xpos': 'JJ'}, 'target': {'lemma': 'not', 'ix': 4, 'xpos': 'RB'}}","{'node': 'mod', 'contiguous': True, 'relation': 'advmod', 'head': {'lemma': 'high', 'ix': 6, 'xpos': 'JJ'}, 'target': {'lemma': 'especially', 'ix': 5, 'xpos': 'RB'}}",/share/compling/projects/sanpi/demo/data/1_json_grew-matches/contig/nyt5.sans-relay/nyt_eng_199411.json
nyt_eng_19941125_0050_46:38-39-40,nyt_eng_19941125_0050_46,38-39-40,nyt_eng_19941125_0050_46:39-40,"That is, until Santa tumbles off the roof, Scott straps on St. Nick's suit, and goes across the globe popping in and out of chimneys -LRB- aided by some computer effects that aren't as special as you'd hope -RRB-.","that is , until Santa tumbles off the roof , Scott straps on St. Nick 's suit , and goes across the globe popping in and out of chimneys -LRB- aided by some computer effects that are n't as special as you 'd hope -RRB- .","that be , until Santa tumble off the roof , Scott strap on St. Nick 's suit , and go across the globe pop in and out of chimney -lrb- aid by some computer effect that be not as special as you would hope -rrb- .",nyt_eng_19941125_0050_45,"Thus it goes with Scott Calvin -LRB- Tim Allen -RRB-, a divorced dad whose 8-year-old, Charlie -LRB- Eric Lloyd -RRB-, would rather spend Christmas Eve with Mom -LRB- Wendy Crewson -RRB- and her new therapist hubby -LRB- Judge Reinhold -RRB-.",nyt_eng_19941125_0050_47,Amiable Allen wisecracks his way past snarling mutts and spying moppets -LRB-  -LBQ-  Do you want this doll or not?  -RDQ-  he asks one recalcitrant tot -RRB-.,not,as,special,n't,as,special,37,38,39,"{'node': 'neg', 'contiguous': False, 'relation': 'neg', 'head': {'lemma': 'special', 'ix': 39, 'xpos': 'JJ'}, 'target': {'lemma': 'not', 'ix': 37, 'xpos': 'RB'}}","{'node': 'mod', 'contiguous': True, 'relation': 'advmod', 'head': {'lemma': 'special', 'ix': 39, 'xpos': 'JJ'}, 'target': {'lemma': 'as', 'ix': 38, 'xpos': 'RB'}}",/share/compling/projects/sanpi/demo/data/1_json_grew-matches/contig/nyt5.sans-relay/nyt_eng_199411.json
nyt_eng_19941125_0048_30:25-26-27,nyt_eng_19941125_0048_30,25-26-27,nyt_eng_19941125_0048_30:26-27,"But director Doug McHenry carries urban cliches with him into the suburbs  -COL-  drugs, guns and a whore-madonna view of women that's not very different from a rap video.","but director Doug McHenry carries urban cliches with him into the suburbs : drugs , guns and a whore-madonna view of women that 's not very different from a rap video .","but director Doug McHenry carry urban cliche with he into the suburb : drug , gun and a whore-madonna view of woman that be not very different from a rap video .",nyt_eng_19941125_0048_29,It's the story of an African-American family living outside the usual inner-city setting of gangsta flicks.,nyt_eng_19941125_0048_31,"Rated R for violence, sex, language and drug use.",not,very,different,not,very,different,24,25,26,"{'node': 'neg', 'contiguous': False, 'relation': 'neg', 'head': {'lemma': 'different', 'ix': 26, 'xpos': 'JJ'}, 'target': {'lemma': 'not', 'ix': 24, 'xpos': 'RB'}}","{'node': 'mod', 'contiguous': True, 'relation': 'advmod', 'head': {'lemma': 'different', 'ix': 26, 'xpos': 'JJ'}, 'target': {'lemma': 'very', 'ix': 25, 'xpos': 'RB'}}",/share/compling/projects/sanpi/demo/data/1_json_grew-matches/contig/nyt5.sans-relay/nyt_eng_199411.json
nyt_eng_19941125_0012_23:38-39-40,nyt_eng_19941125_0012_23,38-39-40,nyt_eng_19941125_0012_23:39-40,"But more often they are tactical, pitting those who think that what voters want is a hard-nosed brand of conservatism against those who think that, if they go too far, Republicans risk being seen not as conservative but as cruel.","but more often they are tactical , pitting those who think that what voters want is a hard-nosed brand of conservatism against those who think that , if they go too far , Republicans risk being seen not as conservative but as cruel .","but more often they be tactical , pit those who think that what voter want be a hard-nosed brand of conservatism against those who think that , if they go too far , Republicans risk being see not as conservative but as cruel .",nyt_eng_19941125_0012_22,In part such differences are ideological.,nyt_eng_19941125_0012_24,"The hard-nosed tacticians should realize that Democrats had not been seen to smile, since election day, until Helms began his uncontrolled explosions.",not,as,conservative,not,as,conservative,37,38,39,"{'node': 'neg', 'contiguous': False, 'relation': 'neg', 'head': {'lemma': 'conservative', 'ix': 39, 'xpos': 'JJ'}, 'target': {'lemma': 'not', 'ix': 37, 'xpos': 'RB'}}","{'node': 'mod', 'contiguous': True, 'relation': 'advmod', 'head': {'lemma': 'conservative', 'ix': 39, 'xpos': 'JJ'}, 'target': {'lemma': 'as', 'ix': 38, 'xpos': 'RB'}}",/share/compling/projects/sanpi/demo/data/1_json_grew-matches/contig/nyt5.sans-relay/nyt_eng_199411.json
nyt_eng_19941125_0010_23:38-39-40,nyt_eng_19941125_0010_23,38-39-40,nyt_eng_19941125_0010_23:39-40,"But more often they are tactical, pitting those who think that what voters want is a hard-nosed brand of conservatism against those who think that, if they go too far, Republicans risk being seen not as conservative but as cruel.","but more often they are tactical , pitting those who think that what voters want is a hard-nosed brand of conservatism against those who think that , if they go too far , Republicans risk being seen not as conservative but as cruel .","but more often they be tactical , pit those who think that what voter want be a hard-nosed brand of conservatism against those who think that , if they go too far , Republicans risk being see not as conservative but as cruel .",nyt_eng_19941125_0010_22,In part such differences are ideological.,nyt_eng_19941125_0010_24,"The hard-nosed tacticians should realize that Democrats had not been seen to smile, since election day, until Helms began his uncontrolled explosions.",not,as,conservative,not,as,conservative,37,38,39,"{'node': 'neg', 'contiguous': False, 'relation': 'neg', 'head': {'lemma': 'conservative', 'ix': 39, 'xpos': 'JJ'}, 'target': {'lemma': 'not', 'ix': 37, 'xpos': 'RB'}}","{'node': 'mod', 'contiguous': True, 'relation': 'advmod', 'head': {'lemma': 'conservative', 'ix': 39, 'xpos': 'JJ'}, 'target': {'lemma': 'as', 'ix': 38, 'xpos': 'RB'}}",/share/compling/projects/sanpi/demo/data/1_json_grew-matches/contig/nyt5.sans-relay/nyt_eng_199411.json
nyt_eng_19941125_0009_23:38-39-40,nyt_eng_19941125_0009_23,38-39-40,nyt_eng_19941125_0009_23:39-40,"But more often they are tactical, pitting those who think that what voters want is a hard-nosed brand of conservatism against those who think that, if they go too far, Republicans risk being seen not as conservative but as cruel.","but more often they are tactical , pitting those who think that what voters want is a hard-nosed brand of conservatism against those who think that , if they go too far , Republicans risk being seen not as conservative but as cruel .","but more often they be tactical , pit those who think that what voter want be a hard-nosed brand of conservatism against those who think that , if they go too far , Republicans risk being see not as conservative but as cruel .",nyt_eng_19941125_0009_22,In part such differences are ideological.,nyt_eng_19941125_0009_24,"The hard-nosed tacticians should realize that Democrats had not been seen to smile, since election day, until Helms began his uncontrolled explosions.",not,as,conservative,not,as,conservative,37,38,39,"{'node': 'neg', 'contiguous': False, 'relation': 'neg', 'head': {'lemma': 'conservative', 'ix': 39, 'xpos': 'JJ'}, 'target': {'lemma': 'not', 'ix': 37, 'xpos': 'RB'}}","{'node': 'mod', 'contiguous': True, 'relation': 'advmod', 'head': {'lemma': 'conservative', 'ix': 39, 'xpos': 'JJ'}, 'target': {'lemma': 'as', 'ix': 38, 'xpos': 'RB'}}",/share/compling/projects/sanpi/demo/data/1_json_grew-matches/contig/nyt5.sans-relay/nyt_eng_199411.json
nyt_eng_19941123_0350_32:18-19-20,nyt_eng_19941123_0350_32,18-19-20,nyt_eng_19941123_0350_32:19-20,"Smaller aircraft are slower to take off and land, and pilots of smaller planes are often not as familiar with the layout of airports as commercial jet pilots.","smaller aircraft are slower to take off and land , and pilots of smaller planes are often not as familiar with the layout of airports as commercial jet pilots .","smaller aircraft be slower to take off and land , and pilot of smaller plane be often not as familiar with the layout of airport as commercial jet pilot .",nyt_eng_19941123_0350_31,"But some aviation experts said that as long as propeller aircraft and commercial jets share runways, such collisions are almost inevitable.",nyt_eng_19941123_0350_33,"-LBQ-  General aviation aircraft can create some safety challenges,  -RDQ-  said Clinton Oster, co-author of  -LBQ-  Why Airplanes Crash  -RDQ-  -LRB- Oxford University Press, 1992 -RRB-.",not,as,familiar,not,as,familiar,17,18,19,"{'node': 'neg', 'contiguous': False, 'relation': 'neg', 'head': {'lemma': 'familiar', 'ix': 19, 'xpos': 'JJ'}, 'target': {'lemma': 'not', 'ix': 17, 'xpos': 'RB'}}","{'node': 'mod', 'contiguous': True, 'relation': 'advmod', 'head': {'lemma': 'familiar', 'ix': 19, 'xpos': 'JJ'}, 'target': {'lemma': 'as', 'ix': 18, 'xpos': 'RB'}}",/share/compling/projects/sanpi/demo/data/1_json_grew-matches/contig/nyt5.sans-relay/nyt_eng_199411.json
nyt_eng_19941123_0300_32:18-19-20,nyt_eng_19941123_0300_32,18-19-20,nyt_eng_19941123_0300_32:19-20,"Smaller aircraft are slower to take off and land, and pilots of smaller planes are often not as familiar with the layout of airports as commercial jet pilots.","smaller aircraft are slower to take off and land , and pilots of smaller planes are often not as familiar with the layout of airports as commercial jet pilots .","smaller aircraft be slower to take off and land , and pilot of smaller plane be often not as familiar with the layout of airport as commercial jet pilot .",nyt_eng_19941123_0300_31,"But some aviation experts said that as long as propeller aircraft and commercial jets share runways, such collisions are almost inevitable.",nyt_eng_19941123_0300_33,"-LBQ-  General aviation aircraft can create some safety challenges,  -RDQ-  said Clinton Oster, co-author of  -LBQ-  Why Airplanes Crash  -RDQ-  -LRB- Oxford University Press, 1992 -RRB-.",not,as,familiar,not,as,familiar,17,18,19,"{'node': 'neg', 'contiguous': False, 'relation': 'neg', 'head': {'lemma': 'familiar', 'ix': 19, 'xpos': 'JJ'}, 'target': {'lemma': 'not', 'ix': 17, 'xpos': 'RB'}}","{'node': 'mod', 'contiguous': True, 'relation': 'advmod', 'head': {'lemma': 'familiar', 'ix': 19, 'xpos': 'JJ'}, 'target': {'lemma': 'as', 'ix': 18, 'xpos': 'RB'}}",/share/compling/projects/sanpi/demo/data/1_json_grew-matches/contig/nyt5.sans-relay/nyt_eng_199411.json
nyt_eng_19941123_0294_18:13-14-15,nyt_eng_19941123_0294_18,13-14-15,nyt_eng_19941123_0294_18:14-15,-LBQ-  But to do this is a mistake because this country is not yet ready to forget the past.,`` But to do this is a mistake because this country is not yet ready to forget the past .,`` but to do this be a mistake because this country be not yet ready to forget the past .,nyt_eng_19941123_0294_17,"-LBQ-  By dismissing the human rights abuses as a thing of the past, Menem is trying to make up for what he can't give the military in increased funding,  -RDQ-  Jaunarena said.",nyt_eng_19941123_0294_19,We are still in the healing process.  -RDQ-,not,yet,ready,not,yet,ready,12,13,14,"{'node': 'neg', 'contiguous': False, 'relation': 'neg', 'head': {'lemma': 'ready', 'ix': 14, 'xpos': 'JJ'}, 'target': {'lemma': 'not', 'ix': 12, 'xpos': 'RB'}}","{'node': 'mod', 'contiguous': True, 'relation': 'advmod', 'head': {'lemma': 'ready', 'ix': 14, 'xpos': 'JJ'}, 'target': {'lemma': 'yet', 'ix': 13, 'xpos': 'RB'}}",/share/compling/projects/sanpi/demo/data/1_json_grew-matches/contig/nyt5.sans-relay/nyt_eng_199411.json
