sent_id|conllu_id|doc_id|sent_int|prev_id|next_id|prev_text|sent_text|next_text
nyt_eng_20040225_0070_19|nyt_eng_200402|nyt_eng_20040225_0070|19|nyt_eng_20040225_0070_18|nyt_eng_20040225_0070_20| -LBQ-  The presie information necessary for the commission to complete its work ,  -RDQ-  Healy said .| -LBQ-  He 's also confident that they 'll be able to share that information with the rest of the commission .  -RDQ- |In interviews , Democratic members of the commission were openly critical of the limits that the administration was trying to place on the interviews and of Rice 's decision not to testify in public .
nyt_eng_20040225_0069_1|nyt_eng_200402|nyt_eng_20040225_0069|1||nyt_eng_20040225_0069_2||The battleground state of Ohio , with 20 electoral votes likely to prove crucial to winning the November presidential election , continues to shower President Bush with dollars and Democrats wyth dire money to Bush than to the four currently active Democratic presidential candidates .|Bush has raised $ 5.5 milliOn yn Ohio , while the remaining Democratic hopefuls have raised $ 447,929 , according to Federal Election Commission records ending Jan. 31 , 2004 .
nyt_eng_20040225_0068_2|nyt_eng_200402|nyt_eng_20040225_0068|2|nyt_eng_20040225_0068_1|nyt_eng_20040225_0068_3|The battleground state of Ohio , with 20 electoral votes likely to prove crucial to winning the November presidential election , continues to shower President Bush with dollars and Democrats with dimes .|Through January , Ohioans gave more than 10 times more money to Bush than to the four currently active Democratic presidential candidates .|Bush has raised $ 5.5 million in Ohio , while the remaining Democratic hopefuls have raised $ 447,929 , according to Federal Election Commission recordsd close to $ 23,000 and Sen. John Edwards of North Carolina raised $ 10,400 .
nyt_eng_20040225_0066_23|nyt_eng_200402|nyt_eng_20040225_0066|23|nyt_eng_20040225_0066_22|nyt_eng_20040225_0066_24|Fiedler never has shied from competition .|But if that means shifting a large portion of his salary to an unproven competitor , it may be a pill too large to swallow .|Joe Schad writes for the Palm Beach Post .
nyt_eng_20040225_0066_7|nyt_eng_200402|nyt_eng_20040225_0066|7|nyt_eng_20040225_0066_6|nyt_eng_20040225_0066_8|Fiedler 's agent , Brian Levy , said he was n't sure exactly what was accomplished in the meeting .|He said Wannstedt may not be too involved in the decision .| -LBQ-  I do n't know what Dave can do ,  -RDQ-  Levy said .
nyt_eng_20040225_0066_5|nyt_eng_200402|nyt_eng_20040225_0066|5|nyt_eng_20040225_0066_4|nyt_eng_20040225_0066_6|In a statement released by the Dolphins , Wannstedt said  -COL-   -LBQ-  It was a very positive and productive meeting .|I told him how much he has meant to our team and I emphasized I want him back this year .  -RDQ- |Fiedler 's agent , Brian Levy , said he was n't sure exactly what was accomplished in the meeting .
nyt_eng_20040225_0066_4|nyt_eng_200402|nyt_eng_20040225_0066|4|nyt_eng_20040225_0066_3|nyt_eng_20040225_0066_5|Fiedler pulled away in his Cadillac Escalade just after 11 a.m. , talking on his cellphone and not stopping to offer comment .|In a statement released by the Dolphins , Wannstedt said  -COL-   -LBQ-  It was a very positive and productive meeting .|I told him how much he has meant to our team and I emphasized I want him back this year .  -RDQ- 
nyt_eng_20040225_0065_11|nyt_eng_200402|nyt_eng_20040225_0065|11|nyt_eng_20040225_0065_10|nyt_eng_20040225_0065_12| -LBQ-  Dr. McClellan has clearly made up his mind not to allow importation and has done everything in his power to stop it .  -RDQ- |Andrea Jones , a spokeswoman for Sen. John McCain , R-Ariz . , said he believed that the administration should have chosen  -LBQ-  a more objective person  -RDQ-  to lead the study .| -LBQ-  The senator is concerned because Dr. -LRB- MClellan has already displayed a personal bias  -RDQ-  against drug imports , Jones said .
nyt_eng_20040225_0064_14|nyt_eng_200402|nyt_eng_20040225_0064|14|nyt_eng_20040225_0064_13|nyt_eng_20040225_0064_15|But opponents to immunity for the gun industry say the dealer , Bull 's Eye Shooter Supply of Tacoma , Wash. , which has been cited for nine violations of federal firearms regulations , would escape the suit because it did not violate any specific laws with respect to the sale of the snipers ' weapon .| -LBQ-  Daschle is in a very , very untenable position here ,  -RDQ-  said Richard Aborn , a former president of the Brady Center to Prevent Gun Violence , an advocacy group .| -LBQ-  The Daschle amendment does n't do anything to soften the negative impact of this bill .
nyt_eng_20040225_0064_10|nyt_eng_200402|nyt_eng_20040225_0064|10|nyt_eng_20040225_0064_9|nyt_eng_20040225_0064_11|Schumer 's remarks , a reference to Bush 's recent criticisms of Sen. John Kerry of Massachusetts , a Democratic presidential primary contender , illustrate the political volatility of the gun issue , which is expected to dominate Senate debate for at least the rest of this week .|With the vote on the amendments expected to be especially close , Democrats are hoping to delay it until next Wednesday , after the March 2 primaries , so that Kerry and his Democratic rival , Sen. John Edwards of North Carolina _ both of whom support the amendments _ can be present to vote .|One major point of debate is whether a lawsuit filed against a Washington state gun dealer by victims of the families of the 2002 sniper attacks would survive .
nyt_eng_20040225_0063_28|nyt_eng_200402|nyt_eng_20040225_0063|28|nyt_eng_20040225_0063_27|nyt_eng_20040225_0063_29|Meanwhile , Governor Mitt Romney said Wednesday he sees the ruling as a chance to enhance voter equality in the capital city .| -LBQ-  I hope that in the redistricting that comes forward from the Legislature _ or from the court _ that we 're finally able to see greater representation of minorities in Boston ,  -RDQ-  Romney said .|Later , Romney 's spokeswoman said the Republican governor also is intrigued by a proposal brought forth by Common Cause Massachusetts that would establish an independent commission to control the decennial redistricting process _ thereby reducing the influence of lawmakers such as Finneran .
nyt_eng_20040225_0063_25|nyt_eng_200402|nyt_eng_20040225_0063|25|nyt_eng_20040225_0063_24|nyt_eng_20040225_0063_26|Representative Marie St. Fleur , a Haitian immigrant , questioned the court 's emphasis on black and white , noting that her own district is a mix of Haitians , Jamaicans , Cape Verdeans and African-Americans who do n't necessarily share the same interests .| -LBQ-  You ca n't paint Boston with the same sort of black and white brush that you used to in the past , because we are a much more diverse Boston ,  -RDQ-  St. Fleur said .| -LBQ-  The diversity exists in the Latino community , and it exists in the African-American community .  -RDQ- 
nyt_eng_20040225_0063_23|nyt_eng_200402|nyt_eng_20040225_0063|23|nyt_eng_20040225_0063_22|nyt_eng_20040225_0063_24|Walsh , a Dorchester Democrat whose district abuts Finneran 's , called the court 's ruling  -LBQ-  unfortunate ,  -RDQ-  adding ,  -LBQ-  I did n't see any holes in the plan , but we have to do what we have to do .  -RDQ- |Representative Brian P. Golden , who represents neighborhoods in Brighton and Brookline , said he was shocked by the decision 's tone  -COL-   -LBQ-  As an attorney , I thought that the language in the ruling was unduly harsh and intemperate ,  -RDQ-  he said .|Representative Marie St. Fleur , a Haitian immigrant , questioned the court 's emphasis on black and white , noting that her own district is a mix of Haitians , Jamaicans , Cape Verdeans and African-Americans who do n't necessarily share the same interests .
nyt_eng_20040225_0063_18|nyt_eng_200402|nyt_eng_20040225_0063|18|nyt_eng_20040225_0063_17|nyt_eng_20040225_0063_19|O'Flaherty , who represents Charlestown and part of Chelsea , said the Boston delegation resolved in a meeting with Finneran Wednesday to work as quickly as possible to put out a map that minority groups , the court , and lawmakers can all live with .| -LBQ-  What I heard today was , ` Let 's do this in as collegial a fashion as possible , let 's do it quickly , openly , and get the plaintiffs involved so it is transparent ,  -RDQ-  ' O'Flaherty said .| -LBQ-  The sense I get from the entire Boston delegation is that all of us want it concluded as rapidly as feasible , because some of us would like to know where our boundaries are and what the district looks like .  -RDQ- 
nyt_eng_20040225_0063_10|nyt_eng_200402|nyt_eng_20040225_0063|10|nyt_eng_20040225_0063_9|nyt_eng_20040225_0063_11|Speaking at Suffolk University Law School Wednesday , several lawyers and advocates allied with the plaintiffs rejected Secretary of State William F. Galvin 's contention that the ruling would throw this year 's legislative races into chaos .|They argued that it should be fairly easy to create districts that pass muster under the federal Voting Rights Act , especially with the latest redistricting software .|Atiya Dangleben , program director of Mass VOTE , said drafting an acceptable plan  -LBQ-  is a matter of precincts  -RDQ-  and  -LBQ-  will not be expensive or time-consuming in any way .  -RDQ- 
nyt_eng_20040225_0062_28|nyt_eng_200402|nyt_eng_20040225_0062|28|nyt_eng_20040225_0062_27|nyt_eng_20040225_0062_29|Among Republicans , 64 percent supported the proposed amendment and 57 percent of Democrats opposed it .|Among all Californians , 32 percent said they supported gay marriage , 38 percent said they supported civil unions , and 25 percent said gay couples should not be permitted to marry or form legal partnerships , accorv ? -LRB- -RRB- t poll showed Californians more accepting of gay unions than Americans in general .|Recent national polls indicate 45 to 50 percent of Americans opposing both same-sex marriage and civil unions .
nyt_eng_20040225_0062_23|nyt_eng_200402|nyt_eng_20040225_0062|23|nyt_eng_20040225_0062_22|nyt_eng_20040225_0062_24|Mark Baldassare , research director of the Public Policy Institute of California , a private , nonprofit group in San Francisco , has tracked a growing acceptance among Californians for a range of gay rights , including same-sex marriage .|Based on his data , which show young , college-educated , and Democratic voters most accepting of gay marriage , he said Democratic candidates should ignore the conventional wisdom that gay unions are an issue to sidestep .| -LBQ-  There are a substantial number of Democrats here who feel the time has come for same-sex marriage .
nyt_eng_20040225_0062_15|nyt_eng_200402|nyt_eng_20040225_0062|15|nyt_eng_20040225_0062_14|nyt_eng_20040225_0062_16|In a  -LBQ-  Today  -RDQ-  show interview Wednesday , Kerry called Bush 's proposal for a constitutional amendment a political strategy  -LBQ-  to drive wedges between the American people and change the topic  -RDQ-  from jobs and foreign policy .|Kerry said ` I share the same opposition  -RDQ-  _ though he did not use the words gay or marriage _ but said it was  -LBQ-  absolutely wrong  -RDQ-  to address a state issue with a constitutional amendment .|Kerry later told the Globe he supports amending the Massachusetts Constitution to ban gay marriage and at the same time provide civil unions and partnership benefits for gay couples .
nyt_eng_20040225_0062_12|nyt_eng_200402|nyt_eng_20040225_0062|12|nyt_eng_20040225_0062_11|nyt_eng_20040225_0062_13|The Field Poll also showed Bush 's approval rating among California voters at 43 percent , the lowest in his presidency and down from 52 percent a month ago .|For Kerry , who has won 19 primaries , this heavily Democratic and progressive state has presented an opportunity to attack the president 's policies and make the case for his own electability .|With gay marriage now prominently in the mix _ the weddings continue at San Francisco 's City Hall and the state attorney general is headed to court Friday to stop them _ Kerry is still on the offensive , but over a social issue where the president has more traction , according to the Field Poll , which found 61 percent of California voters approve the job Bush is doing upholding traditional family vilUas .
nyt_eng_20040225_0062_1|nyt_eng_200402|nyt_eng_20040225_0062|1||nyt_eng_20040225_0062_2||Time is short , the state is huge , TV advertising is too expensiv % , and all Californians want to talk about is gay marriage , an issue that promises to distract the leading Democratic candidates as they land and make a mad dash to win over voters before Tuesday 's presidential primary .|Democratic officials in California already were annoyed at Mayor Gavin Newsom for creating a national stir with his Feb. 12 decision that has allowed more than 3,200 same-sex couples to wed in San Francisco .
nyt_eng_20040225_0059_49|nyt_eng_200402|nyt_eng_20040225_0059|49|nyt_eng_20040225_0059_48||Both MaxMara and Pucci had that quality in common .|As Lacroix said ,  -LBQ-  It 's a sense of eccentricity that 's more straight , stronger .  -RDQ- |
nyt_eng_20040225_0059_47|nyt_eng_200402|nyt_eng_20040225_0059|47|nyt_eng_20040225_0059_46|nyt_eng_20040225_0059_48|Lacroix spoke about wanting to give women clothes they could wear to work .|That 's a rather mundane way of saying they want something authentic .|Both MaxMara and Pucci had that quality in common .
nyt_eng_20040225_0059_45|nyt_eng_200402|nyt_eng_20040225_0059|45|nyt_eng_20040225_0059_44|nyt_eng_20040225_0059_46|The other is that people ca n't take too much more change .|They 're already so hyped that they 're not paying attention anyway .|Lacroix spoke about wanting to give women clothes they could wear to work .
nyt_eng_20040225_0059_44|nyt_eng_200402|nyt_eng_20040225_0059|44|nyt_eng_20040225_0059_43|nyt_eng_20040225_0059_45|Get me there and shut up .|The other is that people ca n't take too much more change .|They 're already so hyped that they 're not paying attention anyway .
nyt_eng_20040225_0059_36|nyt_eng_200402|nyt_eng_20040225_0059|36|nyt_eng_20040225_0059_35|nyt_eng_20040225_0059_37|Laura Lusuardi and her design team at MaxMara cut the fashion mustard with a refreshing silhoUetde based on full skirts in wool that fell just below the knees .|Shown with saddle oxfords on a stacked heel , the skirts , including a pumpkin-colored one worn with a tight , diagonally fastened beige wool jacket , looked as chic as can be _ and not at all encumbered by reference or trend .|Rare this season .
nyt_eng_20040225_0059_30|nyt_eng_200402|nyt_eng_20040225_0059|30|nyt_eng_20040225_0059_29|nyt_eng_20040225_0059_31|But what a fantastic way to go out .  -RDQ- | -LBQ-  What I admire about this show ,  -RDQ-  said Elizabeth Saltzman , the fashion director of Vanity Fair and a close friend of Ford 's ,  -LBQ-  is that it was n't overly dramatic or emotional .|He did n't shove humble pie in anyone 's face .  -RDQ- 
nyt_eng_20040225_0059_28|nyt_eng_200402|nyt_eng_20040225_0059|28|nyt_eng_20040225_0059_27|nyt_eng_20040225_0059_29| -LBQ-  Of course it bothers 5s Uhat he 's leaving .|As one of Gucci 's biggest clients , we 're very sad .|But what a fantastic way to go out .  -RDQ- 
nyt_eng_20040225_0058_31|nyt_eng_200402|nyt_eng_20040225_0058|31|nyt_eng_20040225_0058_30|nyt_eng_20040225_0058_32|Green has been lukewarm at best about the you 'd think he 's been doing this a lot longer than he has ,  -RDQ-  Tracy said .| -LBQ-  He 's a very natural first baseman , and that 's what has allowed us to go down this path .  -RDQ- |Status report  -COL-  A morning of heavy rain changed the Dodgers ' plans and forced them into indoor batting cages . ...
nyt_eng_20040225_0058_11|nyt_eng_200402|nyt_eng_20040225_0058|11|nyt_eng_20040225_0058_10|nyt_eng_20040225_0058_12|Mota struggled in 2002 , his first season with the Dodgers , and had a 4.15 ERA in 43 appearances .|That 's when Dodgers manager Jim Tracy said Mota 's psyche was so fragile he would n't use him with a lead .|Mota had such a dominating 2003 that Tracy said he would consider using him in save situations if he thought Gagne was being overworked .
nyt_eng_20040225_0058_1|nyt_eng_200402|nyt_eng_20040225_0058|1||nyt_eng_20040225_0058_2||Once a project so raw his manager would n't put him in a game with a lead , Guillermo Mota stunningly has emerged as one of baseball 's most highly regarded relievers .|Mota arrived at Dodgertown on Wednesday to a rousing reception from his teammates , who know what his right arm means to their chances for success this season .
nyt_eng_20040225_0057_24|nyt_eng_200402|nyt_eng_20040225_0057|24|nyt_eng_20040225_0057_23|nyt_eng_20040225_0057_25|The idea for  -LBQ-  2 ! course to a charted path .| -LBQ-  It was something I could have far more fun with , and I thought was better than the existing show ,  -RDQ-  he said .|The contest is open to U.S. residents 21 or older _ other than NBA players _ and registration is available at abc.com -LRB- keyword  -COL-  casting -RRB- .
nyt_eng_20040225_0057_5|nyt_eng_200402|nyt_eng_20040225_0057|5|nyt_eng_20040225_0057_4|nyt_eng_20040225_0057_6|The ABC program is scheduled for broadcast this summer with shooting to begin in April .|Cuban , however , promises this show will be different , though the premise of getting rich is hardly original .|He called it the  -LBQ-  Seinfeld  -RDQ-  of reality shows  -COL-  In other words , it 's about nothing .
nyt_eng_20040225_0057_3|nyt_eng_200402|nyt_eng_20040225_0057|3|nyt_eng_20040225_0057_2|nyt_eng_20040225_0057_4|Mavericks owner Mark Cuban is going to shell out his dough in the coming months on network television , as a complete stranger joins the exclusive financial club .|That 's the premise of  -LBQ-  The Benefactor ,  -RDQ-  another in the seemingly endless stream of  -LBQ-  reality  -RDQ-  series to flood the airwaves in recent years .|The ABC program is scheduled for broadcast this summer with shooting to begin in April .
nyt_eng_20040225_0056_20|nyt_eng_200402|nyt_eng_20040225_0056|20|nyt_eng_20040225_0056_19|nyt_eng_20040225_0056_21|The gap between those looming obligations and the money accumulating in trust funds to cover them has been widely estimated at tens of trillions of dollars over the nexflectyng a conclusion that neither party in Congress has been ready to face .|On the more imminent political battle over next year 's budget and the outlook for Bush 's tax cuts , Greenspan displayed his penchant for offering something to almost everybody .|He staunchly defended the tax cuts , even though the cost of making them permanent would increase the federal debt by about $ 1.5 trillion over the next 10 years .
nyt_eng_20040225_0056_15|nyt_eng_200402|nyt_eng_20040225_0056|15|nyt_eng_20040225_0056_14|nyt_eng_20040225_0056_16|That was consistent with Greenspan , who emphasized that any changes in the law should take place years in advance of changes in benefits .|But Bush and other Republicans have refrained from any discussion about cutbacks in Social Security or Medicare benefits , a politically explosive topic for the nation 's growing number of elderly voters and never more so than in an election year .| -LBQ-  Those proposals are not the right answer ,  -RDQ-  said Rep. E. Clay Shaw Jr. , R-Fla . , the chairman of a House subcommittee on Social Security .
nyt_eng_20040225_0056_7|nyt_eng_200402|nyt_eng_20040225_0056|7|nyt_eng_20040225_0056_6|nyt_eng_20040225_0056_8| -LBQ-  I believe that a thorough review of our spending commitments _ and at least some adjustment in those commitments _ is necessary for prudent policy ,  -RDQ-  Greenspan said .|Though Bush has also called for a fundamental overhaul of Socma Security and Medicare , Greenspan was far more explicit and called for raising the retirement age above 67 and slowing down the rate at which benefits are adjusted for inflation .|Greenspan has voiced such ideas before , but , with an election looming , his comments provoked widespread reaction .
nyt_eng_20040225_0055_26|nyt_eng_200402|nyt_eng_20040225_0055|26|nyt_eng_20040225_0055_25|nyt_eng_20040225_0055_27|Cuban preferred a new course to a charted path .| -LBQ-  It was something I could have far more fun with , and I thought was better than the existing show ,  -RDQ-  he said .|The contest is open to U.S. residents 21 or older _ other than NBA players _ and registration is available at abc.com -LRB- keyword  -COL-  casting -RRB- .
nyt_eng_20040225_0055_5|nyt_eng_200402|nyt_eng_20040225_0055|5|nyt_eng_20040225_0055_4|nyt_eng_20040225_0055_6|The ABC program is scheduled for broadcast this summer with shooting to begin in April .|Cuban , however , promises this show will be different , though the premise of getting rich is hardly original .|He called it the  -LBQ-  Seinfeld  -RDQ-  of reality shows  -COL-  In other words , it 's about nothing .
nyt_eng_20040225_0055_3|nyt_eng_200402|nyt_eng_20040225_0055|3|nyt_eng_20040225_0055_2|nyt_eng_20040225_0055_4|Mavericks owner Mark Cuban is going to shell out his dough in the coming months on network television , as a complete stranger joins the exclusive financial club .|That 's the premise of  -LBQ-  The Benefactor ,  -RDQ-  another in the seemingly endless stream of  -LBQ-  reality  -RDQ-  series to flood the airwaves in recent years .|The ABC program is scheduled for broadcast this summer with shooting to begin in April .
nyt_eng_20040225_0053_37|nyt_eng_200402|nyt_eng_20040225_0053|37|nyt_eng_20040225_0053_36|nyt_eng_20040225_0053_38|Investigators fear they may be missing important clues _ or other killings _ that have slipped beneath the waves .|Some of the seal bodies have been so decomposed it is not completely clear if there even was a killing , and some scientists suggest seal heads can fall off naturally as the bodies decompose at sea .| -LBQ-  We are looking at these as individual separate incidents but also as a whole ,  -RDQ-  said Cohen .
nyt_eng_20040225_0053_21|nyt_eng_200402|nyt_eng_20040225_0053|21|nyt_eng_20040225_0053_20|nyt_eng_20040225_0053_22|The growing number of seals has also reawakened their onetime reputation as ocean scavengers competing with humans for fish .|A century ago , so convinced were fishermen _ and state officials _ that seals ate too many fish , Massachusetts and Maine both offered seal bounties .|Hunters could make anywhere from $ 1 to $ 5 for each seal snout they brought in .
nyt_eng_20040225_0053_19|nyt_eng_200402|nyt_eng_20040225_0053|19|nyt_eng_20040225_0053_18|nyt_eng_20040225_0053_20|Gray seals numbered only 20 in 1982 but now boast a population of around 7,000 .|So popular are the marine mammals , Cape Cod seal tours take thousands of tourists every year to see them basking on ledggs -LRB- ` nd sand bars in the region .|The growing number of seals has also reawakened their onetime reputation as ocean scavengers competing with humans for fish .
nyt_eng_20040225_0053_14|nyt_eng_200402|nyt_eng_20040225_0053|14|nyt_eng_20040225_0053_13|nyt_eng_20040225_0053_15| -LBQ-  There is something fundamentally heinous about this ,  -RDQ-  said Peter Egelston , president of Smuttynose Brewing Co. in New Hampshire , which uses a harbor seal for its logo and has pledged $ 1,000 toward the reward .| -LBQ-  I find it really repugnant to kill anything for one tiny piece of its body .  -RDQ- |Seals , with their soulful eyes and playful nature , are sentimental favorites of many New Englanders , and legally untouchable under the 1972 Marine Mammal Protection Act .
nyt_eng_20040225_0053_13|nyt_eng_200402|nyt_eng_20040225_0053|13|nyt_eng_20040225_0053_12|nyt_eng_20040225_0053_14|It now stands at $ 11,400 .| -LBQ-  There is something fundamentally heinous about this ,  -RDQ-  said Peter Egelston , president of Smuttynose Brewing Co. in New Hampshire , which uses a harbor seal for its logo and has pledged $ 1,000 toward the reward .| -LBQ-  I find it really repugnant to kill anything for one tiny piece of its body .  -RDQ- 
nyt_eng_20040225_0052_16|nyt_eng_200402|nyt_eng_20040225_0052|16|nyt_eng_20040225_0052_15|nyt_eng_20040225_0052_17|His campaign website tells supporters how to be part of a  -LBQ-  media response team ,  -RDQ-  and encourages them to write letters when press coverage  -LBQ-  excludes Rep. Kucinich or labels him a hopeless longshot .  -RDQ- | -LBQ-  I 'm not terribly sympathetic ,  -RDQ-  said Alex Jones , director of Harvard 's Shorenstein Center on the Press , Politics , and Public Policy .| -LBQ-  I think it 's been demonstrated you can be an obscure guy -LRB- and attract headlines -RRB- , but you 've got to catch fire .
nyt_eng_20040225_0049_34|nyt_eng_200402|nyt_eng_20040225_0049|34|nyt_eng_20040225_0049_33|nyt_eng_20040225_0049_35|The company also points to the introduction of a hybrid electric version of the Ford Escape , a small SUV , as a sign that it continues to work on environmental initiatives .|Despite those explanations , several environmental groups have become disenchanted with the man and company they once thought would help compel Congress to increase fuel-economy regulations , which remained virtually unchanged through the 1990s .|They are , however , taking different , less adversarial tactics than Bluewetup Network .
nyt_eng_20040225_0049_32|nyt_eng_200402|nyt_eng_20040225_0049|32|nyt_eng_20040225_0049_31|nyt_eng_20040225_0049_33|Since he became both chairman and chief executive in 2001 , the company has grappled with declining revenue and market share .|But the company did note that the fuel efficiency of its SUV fleet increased 5.2 percent in 2003 ; in 2002 , its sport utilities were 8.4 percent more efficient than those in 2000 .|The company also points to the introduction of a hybrid electric version of the Ford Escape , a small SUV , as a sign that it continues to work on environmental initiatives .
nyt_eng_20040225_0049_20|nyt_eng_200402|nyt_eng_20040225_0049|20|nyt_eng_20040225_0049_19|nyt_eng_20040225_0049_21|This recent dispute highlights the divide between environmental groups and Mr. Ford , whom they once considered an ally .|It also reflects a growing difference of opinion among environmental groups on what tactics will work to force the industry to build cleaner and more fuel-efficient vehicles .|In 2000 , Mr. Ford pledged that the company , which was founded by his great-grandfather , woulv incrt over five years .
nyt_eng_20040225_0047_31|nyt_eng_200402|nyt_eng_20040225_0047|31|nyt_eng_20040225_0047_30|nyt_eng_20040225_0047_32|These and other issues have a profound bearing on every one of us , and there are no easy answers .|I will vote for the presidential candidate who is best able to define the critical issues for public discourse , and who shows the greatest ability to bring us together , not divide us , in applying our collective energy and resolve to these great challenges .|After we 've found some meaningful solutions , we can go back to beating up on each other over morality issues .
nyt_eng_20040225_0047_26|nyt_eng_200402|nyt_eng_20040225_0047|26|nyt_eng_20040225_0047_25|nyt_eng_20040225_0047_27|What will be left for U.S. workers ? Will we lose all our production jobs and become a nation of service workers ?|The answers are not so simple as to stop exporting jobs .|Demagogues can make such simplistic claims , cavalierly disregarding the effect of injecting sky-high American labor costs into products  -LBQ-  Made in the USA .  -RDQ- 
nyt_eng_20040225_0047_20|nyt_eng_200402|nyt_eng_20040225_0047|20|nyt_eng_20040225_0047_19|nyt_eng_20040225_0047_21|On the economic front , the triumph of American-style capitalism around the world has unleashed forces even the most learned economists have yet to comprehend .|Never have international markets been so open and free .|But we are beginning to see the effects of such free markets , and there is growing unease that we 've opened up a Pandora 's box of unintended consequences that may plague us for generations to come .
nyt_eng_20040225_0047_17|nyt_eng_200402|nyt_eng_20040225_0047|17|nyt_eng_20040225_0047_16|nyt_eng_20040225_0047_18|The Iraq war is fait accompli .|Second-guessing whether the United States was right or wrong in invading Iraq is about as useful as adding a fifth wheel to a sleek , $ 100,000 Porsche .|The debate should now center on how we rebuild Iraq , bring American soldiers home and avoid grasping an enormous political defeat from the jaws of an overwhelming military victory .
nyt_eng_20040225_0047_12|nyt_eng_200402|nyt_eng_20040225_0047|12|nyt_eng_20040225_0047_11|nyt_eng_20040225_0047_13|First and foremost is the role of the United States in the world today .|We have the privilege of possessing unmatched military power and economic wealth , and a proportionately weighty burden of responsibility .|What should our leadership look like ? How do we lead , for example , on the threat of global terrorism ? Is there hope for the United Nations to play a meaningful role in combating terrorism , or must we disregard the United Nations ?
nyt_eng_20040225_0047_8|nyt_eng_200402|nyt_eng_20040225_0047|8|nyt_eng_20040225_0047_7|nyt_eng_20040225_0047_9|Do I really believe this will happen ? I was n't born yesterday .|I know the chances are about as good as the Red Sox or Cubbies winnino harm dreaming a little .|Even in the baseball world , where the deck is so overwhelmingly stacked in favor of George Steinbrenner 's Evil Empire , every team can dream in spring training of winning the whole caboodle .
nyt_eng_20040225_0045_4|nyt_eng_200402|nyt_eng_20040225_0045|4|nyt_eng_20040225_0045_3|nyt_eng_20040225_0045_5|The foundation said that hospitals and other health care groups need to develop policies and programs to put the vaccine recommendations into routine practice .| -LBQ-  Low influenza vaccination rates among health care workers pose a serious health threat to the patients in their care , including infants and children , the elderly and chronically ill ,  -RDQ-  said Dr. William Schaffner , a board member of the foundation , a nonprofit group based in Bethesda , Md. , dedicated to the prevention and treatment of infectious diseases .|Schaffner is also the chairman of the department of preventive medicine at Vanderbilt School of Medicine .
nyt_eng_20040225_0044_11|nyt_eng_200402|nyt_eng_20040225_0044|11|nyt_eng_20040225_0044_10|nyt_eng_20040225_0044_12|Iran also continues to support terrorist groups , including Hezbollah , according to the CIA assessment , and is seeking to counter American influence in Iraq through a number of means , including clandestine activity .| -LBQ-  The strengthening of authoritarian rule will make breaking out of old foreign policy patterns more difficult ,  -RDQ-  Tenet told the committee .|Still , he added ,  -LBQ-  Because Khamenei and his allies have kept a close rein on foreign policy , we do not expect the defeat of the reformists to lead to a sudden change in Iranian policy .  -RDQ- 
nyt_eng_20040225_0044_5|nyt_eng_200402|nyt_eng_20040225_0044|5|nyt_eng_20040225_0044_4|nyt_eng_20040225_0044_6|The State Department has condemned the election as unfair because about 2,000 candidates were prevented from running , including 87 reformists up for re-election .|But the assessment also blames Iran 's president , Mohammad Khatami , and his reformist allies within the government for squandering their political capital through  -LBQ-  their refusal to back bold promises with equally bold actions .  -RDQ- |The assessment describes the government of the supreme leader , Ayatollah Ali Khamenei , as  -LBQ-  secure for now ,  -RDQ-  but it says that the election results will ultimately  -LBQ-  only further deepen the discontent with clerical rule , which is now discredited and publicly criticized as never before .  -RDQ- 
nyt_eng_20040225_0042_23|nyt_eng_200402|nyt_eng_20040225_0042|23|nyt_eng_20040225_0042_22|nyt_eng_20040225_0042_24|By Edmund L. Andrews .|EXP-STEWART-TRIAL -LRB- New York -RRB- _ After weeks of testimony from prosecution witnesses , bitter legal wrangling , too many exhibits to count and painfully meticulous discussion of the characteristics of ink , lawyers for Martha Stewart concluded their defense on Wednesday after questioning just one witness for less than 20 minutes .|By Jonathan D. Glater .
nyt_eng_20040225_0042_12|nyt_eng_200402|nyt_eng_20040225_0042|12|nyt_eng_20040225_0042_11|nyt_eng_20040225_0042_13|By Eric Schmitt .|EXP-HONGKONG-POLITICS -LRB- Beijing -RRB- _ China accused Hong Kong 's main opposition party of being unpatriotic and seeking to overthrow the central government in a broadside attack that raised fresh questions about whether the Communist Party is willing to tolerate political freedom in the nominally autonomous territory .|By Joseph Kahn .
nyt_eng_20040225_0041_14|nyt_eng_200402|nyt_eng_20040225_0041|14|nyt_eng_20040225_0041_13|nyt_eng_20040225_0041_15|The report says that indigenous people in wealthy countries , including Canada , Australia and the United States , also face problems .|American Indians , for example , receive inferior education and health care , and aboriginal Australians are more likely to appear in juvenile courts , the report says .|UNICEF brought Ciro Gonzalez , 16 , who lives in a Guarani village mn Bolivia , to Spain to take part in the news conference .
nyt_eng_20040225_0041_12|nyt_eng_200402|nyt_eng_20040225_0041|12|nyt_eng_20040225_0041_11|nyt_eng_20040225_0041_13|The effort centers on a 32-page report illustrating the problems facing native populations , including the high infant mortality rate among New Zealand 's Maori people , the high suicide rate among the Guarani of Brazil and the high illiteracy rate among the Hmong people in parts of Southeast1A7aa .|The report , prepared by the Innocenti Research Center in Florence , Italy , notes that indigenous children are more likely than other children to wind up working in factories , serving as indentured servants or being exploited in trafficking rings .|The report says that indigenous people in wealthy countries , including Canada , Australia and the United States , also face problems .
