    l1  l2                        f       E11  r.log.likelihood  r.odds.ratio.disc  r.p1.given2  r.p2.given1  r.p1.given2.simple  r.p2.given1.simple  am.log.likelihood  am.odds.ratio.disc  am.p1.given2  am.p2.given1  am.p1.given2.simple  am.p2.given1.simple      f1     f2       N  
POSMIR  decidedly               115     61.00               101                127          199          132                 199                 245             115.54               1.188        0.4427        0.0004               0.9426               0.0004  291735    122  583470  
POSMIR  slightly               1675    890.50                18                124          200           22                 202                  40            1669.50               1.199        0.4418        0.0054               0.9405               0.0057  291735   1781  583470  
POSMIR  roughly                  48     25.50               180                149          201          239                 200                 427              47.89               1.142        0.4412        0.0002               0.9412               0.0002  291735     51  583470  
POSMIR  mighty                   32     17.00               243                152          202          305                 200                 530              31.92               1.114        0.4412        0.0001               0.9412               0.0001  291735     34  583470  
POSMIR  delightfully             79     42.00               133                145          203          179                 203                 320              78.55               1.160        0.4405        0.0003               0.9405               0.0003  291735     84  583470  
NEGMIR  remotely               1840    981.50                17                142          204           20                 206                  37            1806.81               1.176        0.4388        0.0059               0.9373               0.0063  291735   1963  583470  
POSMIR  occasionally             46     24.50               185                150          205          246                 204                 439              45.36               1.123        0.4388        0.0001               0.9388               0.0002  291735     49  583470  
POSMIR  highly                 1915   1022.50                16                143          206           18                 208                  36            1872.44               1.169        0.4380        0.0061               0.9364               0.0066  291735   2045  583470  
POSMIR  heretofore               15      8.00               375                230          207          432                 205                 791              14.70               1.014        0.4375        0.0000               0.9375               0.0001  291735     16  583470  
POSMIR  reasonably              193    103.00                72                146          208           92                 207                 167             188.63               1.157        0.4370        0.0006               0.9369               0.0007  291735    206  583470  
POSMIR  together                 58     31.00               165                151          209          210                 209                 377              56.29               1.114        0.4355        0.0002               0.9355               0.0002  291735     62  583470  
POSMIR  also                   1426    764.00                24                148          210           28                 215                  47            1372.06               1.146        0.4344        0.0045               0.9332               0.0049  291735   1528  583470  
POSMIR  conveniently             28     15.00               272                192          211          325                 210                 575              26.89               1.057        0.4334        0.0001               0.9333               0.0001  291735     30  583470  
NEGMIR  shatteringly             28     15.00               272                192          211          325                 210                 575              26.89               1.057        0.4334        0.0001               0.9333               0.0001  291735     30  583470  
POSMIR  staunchly                14      7.50               392                237          213          446                 210                 819              13.45               0.985        0.4333        0.0000               0.9333               0.0000  291735     15  583470  
POSMIR  computationally          14      7.50               392                237          213          446                 210                 819              13.45               0.985        0.4333        0.0000               0.9333               0.0000  291735     15  583470  
POSMIR  unfortunately            14      7.50               392                237          213          446                 210                 819              13.45               0.985        0.4333        0.0000               0.9333               0.0000  291735     15  583470  
POSMIR  comparatively            41     22.00               203                187          216          264                 216                 470              39.10               1.074        0.4319        0.0001               0.9318               0.0001  291735     44  583470  
POSMIR  newly                    54     29.00               177                184          217          221                 217                 391              51.30               1.083        0.4311        0.0002               0.9310               0.0002  291735     58  583470  
POSMIR  immensely               147     79.00                89                176          218          112                 218                 202             139.23               1.108        0.4305        0.0005               0.9304               0.0005  291735    158  583470  
NEGMIR  particularly           9243   5010.00                 4                182          219            6                 239                  13            8550.11               1.088        0.4298        0.0290               0.9225               0.0317  291735  10020  583470  
POSMIR  deathly                  26     14.00               283                229          220          338                 219                 608              24.41               1.025        0.4286        0.0001               0.9286               0.0001  291735     28  583470  
POSMIR  hyper                    13      7.00               411                252          221          466                 219                 848              12.20               0.954        0.4286        0.0000               0.9286               0.0000  291735     14  583470  
POSMIR  soo                      13      7.00               411                252          221          466                 219                 848              12.20               0.954        0.4286        0.0000               0.9286               0.0000  291735     14  583470  
POSMIR  freshly                  13      7.00               411                252          221          466                 219                 848              12.20               0.954        0.4286        0.0000               0.9286               0.0000  291735     14  583470  
POSMIR  scarily                  13      7.00               411                252          221          466                 219                 848              12.20               0.954        0.4286        0.0000               0.9286               0.0000  291735     14  583470  
POSMIR  way                     155     83.50                84                177          225          106                 224                 195             145.24               1.095        0.4283        0.0005               0.9281               0.0005  291735    167  583470  
POSMIR  kind                     89     48.00               128                185          226          161                 225                 292              82.96               1.077        0.4272        0.0003               0.9271               0.0003  291735     96  583470  
POSMIR  simply                 1620    876.00                22                181          227           23                 226                  42            1496.17               1.090        0.4259        0.0051               0.9247               0.0056  291735   1752  583470  
POSMIR  wonderfully             184     99.50                77                186          228           95                 227                 171             169.52               1.076        0.4248        0.0006               0.9246               0.0006  291735    199  583470  
POSMIR  deeply                 1008    545.50                36                183          229           42                 230                  63             926.78               1.083        0.4247        0.0032               0.9239               0.0035  291735   1091  583470  
POSMIR  kinda                   147     79.50                91                188          230          113                 228                 202             135.37               1.072        0.4246        0.0005               0.9245               0.0005  291735    159  583470  
POSMIR  sadly                    49     26.50               187                194          231          239                 228                 419              45.11               1.041        0.4246        0.0002               0.9245               0.0002  291735     53  583470  
POSMIR  non                     109     59.00               112                190          232          141                 231                 256              99.98               1.062        0.4238        0.0003               0.9237               0.0004  291735    118  583470  
POSMIR  extremely              3565   1935.50                11                189          233           11                 242                  25            3244.46               1.071        0.4238        0.0112               0.9210               0.0122  291735   3871  583470  
POSMIR  pleasantly              120     65.00               106                191          234          131                 232                 237             109.73               1.060        0.4232        0.0004               0.9231               0.0004  291735    130  583470  
POSMIR  disproportionately       24     13.00               305                235          235          355                 232                 633              21.94               0.991        0.4231        0.0001               0.9231               0.0001  291735     26  583470  
POSMIR  gently                   12      6.50               432                259          236          483                 232                 886              10.97               0.921        0.4231        0.0000               0.9231               0.0000  291735     13  583470  
POSMIR  confusingly              12      6.50               432                259          236          483                 232                 886              10.97               0.921        0.4231        0.0000               0.9231               0.0000  291735     13  583470  
POSMIR  seasonally               12      6.50               432                259          236          483                 232                 886              10.97               0.921        0.4231        0.0000               0.9231               0.0000  291735     13  583470  
POSMIR  inversely                12      6.50               432                259          236          483                 232                 886              10.97               0.921        0.4231        0.0000               0.9231               0.0000  291735     13  583470  
NEGMIR  home                     12      6.50               432                259          236          483                 232                 886              10.97               0.921        0.4231        0.0000               0.9231               0.0000  291735     13  583470  
POSMIR  hauntingly               35     19.00               246                232          241          297                 240                 509              31.69               1.006        0.4211        0.0001               0.9211               0.0001  291735     38  583470  
POSMIR  brilliantly              35     19.00               246                232          241          297                 240                 509              31.69               1.006        0.4211        0.0001               0.9211               0.0001  291735     38  583470  
POSMIR  hysterically             23     12.50               310                244          243          359                 243                 643              20.72               0.973        0.4200        0.0001               0.9200               0.0001  291735     25  583470  
POSMIR  indirectly               23     12.50               310                244          243          359                 243                 643              20.72               0.973        0.4200        0.0001               0.9200               0.0001  291735     25  583470  
POSMIR  ultra                    34     18.50               252                234          245          301                 245                 521              30.47               0.994        0.4189        0.0001               0.9189               0.0001  291735     37  583470  
POSMIR  incredibly             1831    999.50                20                226          246           21                 252                  38            1622.41               1.039        0.4174        0.0057               0.9160               0.0063  291735   1999  583470  
POSMIR  boldly                   11      6.00               453                278          247          508                 246                 928               9.75               0.885        0.4167        0.0000               0.9167               0.0000  291735     12  583470  
POSMIR  scrupulously             11      6.00               453                278          247          508                 246                 928               9.75               0.885        0.4167        0.0000               0.9167               0.0000  291735     12  583470  
POSMIR  humorously               11      6.00               453                278          247          508                 246                 928               9.75               0.885        0.4167        0.0000               0.9167               0.0000  291735     12  583470  
POSMIR  divinely                 11      6.00               453                278          247          508                 246                 928               9.75               0.885        0.4167        0.0000               0.9167               0.0000  291735     12  583470  
POSMIR  uncharacteristically     11      6.00               453                278          247          508                 246                 928               9.75               0.885        0.4167        0.0000               0.9167               0.0000  291735     12  583470  
POSMIR  definitely              285    155.50                63                227          252           78                 251                 124             252.44               1.033        0.4166        0.0009               0.9164               0.0010  291735    311  583470  
POSMIR  still                  2755   1508.00                12                228          253           14                 255                  30            2415.63               1.026        0.4156        0.0085               0.9135               0.0094  291735   3016  583470  
POSMIR  considerably            118     64.50               109                231          254          134                 253                 242             103.66               1.013        0.4148        0.0004               0.9147               0.0004  291735    129  583470  
POSMIR  internationally          32     17.50               266                247          255          312                 254                 530              28.05               0.968        0.4143        0.0001               0.9143               0.0001  291735     35  583470  
POSMIR  mainly                   42     23.00               220                243          256          264                 256                 462              36.59               0.975        0.4131        0.0001               0.9130               0.0001  291735     46  583470  
POSMIR  pathetically             21     11.50               327                258          257          376                 256                 674              18.30               0.935        0.4131        0.0001               0.9130               0.0001  291735     23  583470  
POSMIR  deliciously              82     45.00               142                236          258          179                 258                 311              70.78               0.987        0.4112        0.0003               0.9111               0.0003  291735     90  583470  
POSMIR  beautifully              81     44.50               144                240          259          182                 259                 313              69.58               0.982        0.4102        0.0003               0.9101               0.0003  291735     89  583470  
POSMIR  unexpectedly             40     22.00               232                251          260          273                 260                 474              34.19               0.954        0.4091        0.0001               0.9091               0.0001  291735     44  583470  
POSMIR  somewhere                20     11.00               337                265          261          389                 260                 689              17.10               0.914        0.4091        0.0001               0.9091               0.0001  291735     22  583470  
POSMIR  unabashedly              20     11.00               337                265          261          389                 260                 689              17.10               0.914        0.4091        0.0001               0.9091               0.0001  291735     22  583470  
POSMIR  distressingly            10      5.50               488                301          263          541                 260                 971               8.55               0.845        0.4091        0.0000               0.9091               0.0000  291735     11  583470  
POSMIR  sooooo                   10      5.50               488                301          263          541                 260                 971               8.55               0.845        0.4091        0.0000               0.9091               0.0000  291735     11  583470  
POSMIR  unmistakably             10      5.50               488                301          263          541                 260                 971               8.55               0.845        0.4091        0.0000               0.9091               0.0000  291735     11  583470  
POSMIR  painstakingly            10      5.50               488                301          263          541                 260                 971               8.55               0.845        0.4091        0.0000               0.9091               0.0000  291735     11  583470  
POSMIR  fake                     10      5.50               488                301          263          541                 260                 971               8.55               0.845        0.4091        0.0000               0.9091               0.0000  291735     11  583470  
POSMIR  quietly                  49     27.00               196                250          268          243                 268                 419              41.55               0.954        0.4074        0.0002               0.9074               0.0002  291735     54  583470  
POSMIR  moderately               88     48.50               139                246          269          170                 269                 297              74.55               0.969        0.4073        0.0003               0.9072               0.0003  291735     97  583470  
POSMIR  disturbingly             39     21.50               237                257          270          279                 270                 477              33.00               0.943        0.4070        0.0001               0.9070               0.0001  291735     43  583470  
POSMIR  exceedingly             146     80.50                98                242          271          115                 271                 204             123.47               0.976        0.4069        0.0004               0.9068               0.0005  291735    161  583470  
POSMIR  nearly                  540    298.00                47                241          272           59                 272                  89             455.20               0.981        0.4065        0.0017               0.9060               0.0019  291735    596  583470  
POSMIR  modestly                 19     10.50               351                275          273          399                 273                 698              15.90               0.892        0.4048        0.0001               0.9048               0.0001  291735     21  583470  
POSMIR  irresistibly             19     10.50               351                275          273          399                 273                 698              15.90               0.892        0.4048        0.0001               0.9048               0.0001  291735     21  583470  
POSMIR  around                  199    110.00                79                248          275           93                 275                 160             166.45               0.968        0.4047        0.0006               0.9045               0.0007  291735    220  583470  
POSMIR  heavily                 113     62.50               120                249          276          140                 276                 248              94.25               0.958        0.4041        0.0003               0.9040               0.0004  291735    125  583470  
NEGMIR  this                     28     15.50               293                267          277          335                 277                 575              23.26               0.911        0.4032        0.0001               0.9032               0.0001  291735     31  583470  
POSMIR  freely                  120     66.50               114                256          278          134                 278                 237              99.25               0.951        0.4023        0.0004               0.9023               0.0004  291735    133  583470  
POSMIR  gravely                  45     25.00               217                264          279          258                 279                 442              36.81               0.918        0.4000        0.0001               0.9000               0.0002  291735     50  583470  
POSMIR  laughably                36     20.00               258                268          280          297                 279                 503              29.45               0.909        0.4000        0.0001               0.9000               0.0001  291735     40  583470  
POSMIR  bitterly                 27     15.00               303                273          281          338                 279                 596              22.08               0.895        0.4000        0.0001               0.9000               0.0001  291735     30  583470  
POSMIR  sooo                     18     10.00               372                285          282          414                 279                 716              14.72               0.869        0.4000        0.0001               0.9000               0.0001  291735     20  583470  
POSMIR  rightly                  18     10.00               372                285          282          414                 279                 716              14.72               0.869        0.4000        0.0001               0.9000               0.0001  291735     20  583470  
POSMIR  famously                  9      5.00               531                319          284          572                 279                1031               7.36               0.802        0.4000        0.0000               0.9000               0.0000  291735     10  583470  
POSMIR  subjectively              9      5.00               531                319          284          572                 279                1031               7.36               0.802        0.4000        0.0000               0.9000               0.0000  291735     10  583470  
POSMIR  deliriously               9      5.00               531                319          284          572                 279                1031               7.36               0.802        0.4000        0.0000               0.9000               0.0000  291735     10  583470  
POSMIR  unacceptably              9      5.00               531                319          284          572                 279                1031               7.36               0.802        0.4000        0.0000               0.9000               0.0000  291735     10  583470  
POSMIR  defiantly                 9      5.00               531                319          284          572                 279                1031               7.36               0.802        0.4000        0.0000               0.9000               0.0000  291735     10  583470  
POSMIR  unfailingly               9      5.00               531                319          284          572                 279                1031               7.36               0.802        0.4000        0.0000               0.9000               0.0000  291735     10  583470  
POSMIR  mobile                    9      5.00               531                319          284          572                 279                1031               7.36               0.802        0.4000        0.0000               0.9000               0.0000  291735     10  583470  
POSMIR  momentarily               9      5.00               531                319          284          572                 279                1031               7.36               0.802        0.4000        0.0000               0.9000               0.0000  291735     10  583470  
POSMIR  supposedly               43     24.00               230                271          292          264                 292                 456              34.47               0.898        0.3959        0.0001               0.8958               0.0001  291735     48  583470  
POSMIR  darkly                   51     28.50               200                270          293          239                 293                 405              40.66               0.899        0.3948        0.0002               0.8947               0.0002  291735     57  583470  
POSMIR  bizarrely                17      9.50               387                299          294          421                 293                 739              13.55               0.845        0.3947        0.0001               0.8947               0.0001  291735     19  583470  
POSMIR  impeccably               17      9.50               387                299          294          421                 293                 739              13.55               0.845        0.3947        0.0001               0.8947               0.0001  291735     19  583470  
POSMIR  suddenly                 75     42.00               160                269          296          188                 296                 334              59.25               0.900        0.3929        0.0002               0.8929               0.0003  291735     84  583470  
POSMIR  wickedly                 25     14.00               317                292          297          355                 296                 622              19.75               0.863        0.3929        0.0001               0.8929               0.0001  291735     28  583470  
POSMIR  just                   5807   3279.50                10                274          298            7                 314                  17            4465.27               0.895        0.3897        0.0173               0.8853               0.0199  291735   6559  583470  
POSMIR  predominantly            56     31.50               192                283          299          223                 298                 383              43.39               0.877        0.3889        0.0002               0.8889               0.0002  291735     63  583470  
POSMIR  frankly                  40     22.50               251                288          300          279                 298                 474              30.99               0.867        0.3889        0.0001               0.8889               0.0001  291735     45  583470  
POSMIR  richly                   24     13.50               322                298          301          359                 298                 633              18.59               0.845        0.3889        0.0001               0.8889               0.0001  291735     27  583470  
POSMIR  playfully                 8      4.50               581                345          302          611                 298                1101               6.20               0.753        0.3889        0.0000               0.8889               0.0000  291735      9  583470  
POSMIR  educationally             8      4.50               581                345          302          611                 298                1101               6.20               0.753        0.3889        0.0000               0.8889               0.0000  291735      9  583470  
POSMIR  ill                       8      4.50               581                345          302          611                 298                1101               6.20               0.753        0.3889        0.0000               0.8889               0.0000  291735      9  583470  
POSMIR  intangibly                8      4.50               581                345          302          611                 298                1101               6.20               0.753        0.3889        0.0000               0.8889               0.0000  291735      9  583470  
NEGMIR  fait                      8      4.50               581                345          302          611                 298                1101               6.20               0.753        0.3889        0.0000               0.8889               0.0000  291735      9  583470  
POSMIR  duly                      8      4.50               581                345          302          611                 298                1101               6.20               0.753        0.3889        0.0000               0.8889               0.0000  291735      9  583470  
POSMIR  lovingly                  8      4.50               581                345          302          611                 298                1101               6.20               0.753        0.3889        0.0000               0.8889               0.0000  291735      9  583470  
POSMIR  viciously                 8      4.50               581                345          302          611                 298                1101               6.20               0.753        0.3889        0.0000               0.8889               0.0000  291735      9  583470  
POSMIR  higher                    8      4.50               581                345          302          611                 298                1101               6.20               0.753        0.3889        0.0000               0.8889               0.0000  291735      9  583470  
POSMIR  rapidly                   8      4.50               581                345          302          611                 298                1101               6.20               0.753        0.3889        0.0000               0.8889               0.0000  291735      9  583470  
NEGMIR  slavishly                 8      4.50               581                345          302          611                 298                1101               6.20               0.753        0.3889        0.0000               0.8889               0.0000  291735      9  583470  
POSMIR  probably                444    250.00                53                272          313           62                 312                  96             342.73               0.896        0.3883        0.0013               0.8880               0.0015  291735    500  583470  
POSMIR  similarly               134     75.50               110                277          314          128                 313                 217             103.09               0.886        0.3875        0.0004               0.8874               0.0005  291735    151  583470  
POSMIR  frequently               23     13.00               335                311          315          367                 315                 643              17.45               0.827        0.3846        0.0001               0.8846               0.0001  291735     26  583470  
POSMIR  profoundly              234    132.50                75                284          316           86                 317                 139             176.18               0.872        0.3832        0.0007               0.8830               0.0008  291735    265  583470  
POSMIR  desperately              68     38.50               178                294          317          202                 316                 349              51.21               0.858        0.3832        0.0002               0.8831               0.0002  291735     77  583470  
POSMIR  fiercely                 90     51.00               145                293          318          172                 318                 290              67.52               0.860        0.3824        0.0003               0.8824               0.0003  291735    102  583470  
POSMIR  minimally                60     34.00               188                296          319          217                 318                 369              45.01               0.852        0.3824        0.0002               0.8824               0.0002  291735     68  583470  
POSMIR  recently                 30     17.00               296                308          320          325                 318                 550              22.50               0.831        0.3824        0.0001               0.8824               0.0001  291735     34  583470  
POSMIR  doubly                   15      8.50               422                329          321          440                 318                 791              11.25               0.792        0.3824        0.0000               0.8824               0.0001  291735     17  583470  
POSMIR  awesomely                15      8.50               422                329          321          440                 318                 791              11.25               0.792        0.3824        0.0000               0.8824               0.0001  291735     17  583470  
POSMIR  reassuringly             15      8.50               422                329          321          440                 318                 791              11.25               0.792        0.3824        0.0000               0.8824               0.0001  291735     17  583470  
POSMIR  intensely               142     80.50               107                291          324          122                 324                 211             106.35               0.864        0.3821        0.0004               0.8820               0.0005  291735    161  583470  
POSMIR  awfully                  82     46.50               158                295          325          184                 325                 311              61.33               0.856        0.3818        0.0002               0.8817               0.0003  291735     93  583470  
POSMIR  seemingly               379    215.00                59                287          326           67                 326                 106             283.13               0.868        0.3817        0.0011               0.8814               0.0013  291735    430  583470  
POSMIR  far                    1128    641.00                40                289          327           38                 328                  56             837.43               0.865        0.3807        0.0033               0.8799               0.0039  291735   1282  583470  
POSMIR  now                    1157    657.50                37                290          328           37                 329                  54             858.88               0.865        0.3807        0.0034               0.8798               0.0040  291735   1315  583470  
POSMIR  frustratingly            44     25.00               242                306          329          264                 327                 449              32.62               0.836        0.3800        0.0001               0.8800               0.0002  291735     50  583470  
POSMIR  potentially             577    329.00                49                297          330           58                 331                  84             421.66               0.851        0.3773        0.0017               0.8769               0.0020  291735    658  583470  
NEGMIR  precisely                50     28.50               222                310          331          246                 330                 414              36.56               0.828        0.3772        0.0001               0.8772               0.0002  291735     57  583470  
POSMIR  fabulously               28     16.00               313                318          332          338                 332                 575              20.25               0.802        0.3750        0.0001               0.8750               0.0001  291735     32  583470  
POSMIR  eventually               21     12.00               364                332          333          389                 332                 674              15.19               0.788        0.3750        0.0001               0.8750               0.0001  291735     24  583470  
POSMIR  borderline               14      8.00               442                341          334          466                 332                 819              10.12               0.763        0.3750        0.0000               0.8750               0.0000  291735     16  583470  
POSMIR  frightfully              14      8.00               442                341          334          466                 332                 819              10.12               0.763        0.3750        0.0000               0.8750               0.0000  291735     16  583470  
POSMIR  ludicrously               7      4.00               622                389          336          664                 332                1172               5.06               0.699        0.3750        0.0000               0.8750               0.0000  291735      8  583470  
POSMIR  indisputably              7      4.00               622                389          336          664                 332                1172               5.06               0.699        0.3750        0.0000               0.8750               0.0000  291735      8  583470  
POSMIR  preternaturally           7      4.00               622                389          336          664                 332                1172               5.06               0.699        0.3750        0.0000               0.8750               0.0000  291735      8  583470  
POSMIR  uproariously              7      4.00               622                389          336          664                 332                1172               5.06               0.699        0.3750        0.0000               0.8750               0.0000  291735      8  583470  
POSMIR  below                     7      4.00               622                389          336          664                 332                1172               5.06               0.699        0.3750        0.0000               0.8750               0.0000  291735      8  583470  
POSMIR  nigh                      7      4.00               622                389          336          664                 332                1172               5.06               0.699        0.3750        0.0000               0.8750               0.0000  291735      8  583470  
POSMIR  unfathomably              7      4.00               622                389          336          664                 332                1172               5.06               0.699        0.3750        0.0000               0.8750               0.0000  291735      8  583470  
POSMIR  infuriatingly             7      4.00               622                389          336          664                 332                1172               5.06               0.699        0.3750        0.0000               0.8750               0.0000  291735      8  583470  
POSMIR  alot                      7      4.00               622                389          336          664                 332                1172               5.06               0.699        0.3750        0.0000               0.8750               0.0000  291735      8  583470  
POSMIR  tangibly                  7      4.00               622                389          336          664                 332                1172               5.06               0.699        0.3750        0.0000               0.8750               0.0000  291735      8  583470  
POSMIR  thrillingly               7      4.00               622                389          336          664                 332                1172               5.06               0.699        0.3750        0.0000               0.8750               0.0000  291735      8  583470  
POSMIR  cleverly                  7      4.00               622                389          336          664                 332                1172               5.06               0.699        0.3750        0.0000               0.8750               0.0000  291735      8  583470  
POSMIR  certainly               160     91.50               102                307          348          111                 348                 187             115.34               0.835        0.3744        0.0005               0.8743               0.0005  291735    183  583470  
POSMIR  infinitely              104     59.50               138                309          349          155                 349                 267              74.83               0.829        0.3740        0.0003               0.8739               0.0004  291735    119  583470  
POSMIR  subtly                   48     27.50               231                315          350          251                 350                 427              34.32               0.811        0.3728        0.0001               0.8727               0.0002  291735     55  583470  
POSMIR  brand                   109     62.50               134                314          351          151                 351                 256              77.66               0.822        0.3721        0.0003               0.8720               0.0004  291735    125  583470  
POSMIR  ridiculously            156     89.50               104                313          352          114                 352                 191             110.88               0.824        0.3716        0.0005               0.8715               0.0005  291735    179  583470  
NEGMIR  offensively              27     15.50               321                333          353          345                 353                 596              19.13               0.786        0.3710        0.0001               0.8710               0.0001  291735     31  583470  
POSMIR  well                    761    437.50                45                312          354           53                 354                  74             536.60               0.824        0.3703        0.0022               0.8697               0.0026  291735    875  583470  
POSMIR  pathologically           13      7.50               477                361          355          483                 355                 848               9.01               0.732        0.3667        0.0000               0.8667               0.0000  291735     15  583470  
POSMIR  creepily                 13      7.50               477                361          355          483                 355                 848               9.01               0.732        0.3667        0.0000               0.8667               0.0000  291735     15  583470  
POSMIR  slyly                    13      7.50               477                361          355          483                 355                 848               9.01               0.732        0.3667        0.0000               0.8667               0.0000  291735     15  583470  
POSMIR  grotesquely              13      7.50               477                361          355          483                 355                 848               9.01               0.732        0.3667        0.0000               0.8667               0.0000  291735     15  583470  
POSMIR  indeed                  194    112.00                93                316          359           98                 359                 164             134.16               0.805        0.3662        0.0006               0.8661               0.0007  291735    224  583470  
POSMIR  mildly                  180    104.00                97                317          360          102                 360                 174             124.04               0.802        0.3655        0.0005               0.8654               0.0006  291735    208  583470  
POSMIR  enormously               77     44.50               170                328          361          191                 361                 327              52.99               0.792        0.3652        0.0002               0.8652               0.0003  291735     89  583470  
POSMIR  secretly                 32     18.50               304                337          362          321                 362                 530              21.99               0.772        0.3649        0.0001               0.8649               0.0001  291735     37  583470  
POSMIR  distinctly              146     84.50               113                327          363          122                 363                 204              99.85               0.795        0.3640        0.0004               0.8639               0.0005  291735    169  583470  
POSMIR  positively               57     33.00               204                334          364          227                 364                 381              38.92               0.782        0.3637        0.0002               0.8636               0.0002  291735     66  583470  
POSMIR  suitably                 49     28.50               239                339          365          251                 365                 419              32.78               0.765        0.3597        0.0001               0.8596               0.0002  291735     57  583470  
POSMIR  forever                  49     28.50               239                339          365          251                 365                 419              32.78               0.765        0.3597        0.0001               0.8596               0.0002  291735     57  583470  
POSMIR  impossibly               55     32.00               218                338          367          234                 367                 387              36.75               0.767        0.3594        0.0002               0.8594               0.0002  291735     64  583470  
NEGMIR  inherently             2864   1671.50                15                335          368           15                 399                  27            1897.04               0.780        0.3588        0.0082               0.8567               0.0098  291735   3343  583470  
POSMIR  finally                  97     56.50               153                336          369          163                 368                 280              64.49               0.772        0.3585        0.0003               0.8584               0.0003  291735    113  583470  
POSMIR  sharply                  30     17.50               314                358          370          335                 369                 550              19.81               0.744        0.3572        0.0001               0.8571               0.0001  291735     35  583470  
NEGMIR  specially                30     17.50               314                358          370          335                 369                 550              19.81               0.744        0.3572        0.0001               0.8571               0.0001  291735     35  583470  
POSMIR  sweetly                  24     14.00               353                360          372          367                 369                 633              15.85               0.736        0.3572        0.0001               0.8571               0.0001  291735     28  583470  
POSMIR  poorly                   18     10.50               417                370          373          421                 369                 716              11.89               0.723        0.3572        0.0001               0.8571               0.0001  291735     21  583470  
POSMIR  thats                    18     10.50               417                370          373          421                 369                 716              11.89               0.723        0.3572        0.0001               0.8571               0.0001  291735     21  583470  
POSMIR  dimly                    12      7.00               520                384          375          508                 369                 886               7.93               0.699        0.3572        0.0000               0.8571               0.0000  291735     14  583470  
POSMIR  intricately              12      7.00               520                384          375          508                 369                 886               7.93               0.699        0.3572        0.0000               0.8571               0.0000  291735     14  583470  
POSMIR  cruelly                  12      7.00               520                384          375          508                 369                 886               7.93               0.699        0.3572        0.0000               0.8571               0.0000  291735     14  583470  
POSMIR  intuitively              12      7.00               520                384          375          508                 369                 886               7.93               0.699        0.3572        0.0000               0.8571               0.0000  291735     14  583470  
POSMIR  crucially                12      7.00               520                384          375          508                 369                 886               7.93               0.699        0.3572        0.0000               0.8571               0.0000  291735     14  583470  
POSMIR  insufferably              6      3.50               672                442          380          738                 369                1266               3.96               0.637        0.3571        0.0000               0.8571               0.0000  291735      7  583470  
NEGMIR  grievously                6      3.50               672                442          380          738                 369                1266               3.96               0.637        0.3571        0.0000               0.8571               0.0000  291735      7  583470  
POSMIR  prematurely               6      3.50               672                442          380          738                 369                1266               3.96               0.637        0.3571        0.0000               0.8571               0.0000  291735      7  583470  
POSMIR  analytically              6      3.50               672                442          380          738                 369                1266               3.96               0.637        0.3571        0.0000               0.8571               0.0000  291735      7  583470  
NEGMIR  particulary               6      3.50               672                442          380          738                 369                1266               3.96               0.637        0.3571        0.0000               0.8571               0.0000  291735      7  583470  
POSMIR  incorrigibly              6      3.50               672                442          380          738                 369                1266               3.96               0.637        0.3571        0.0000               0.8571               0.0000  291735      7  583470  
POSMIR  unlawfully                6      3.50               672                442          380          738                 369                1266               3.96               0.637        0.3571        0.0000               0.8571               0.0000  291735      7  583470  
POSMIR  negatively                6      3.50               672                442          380          738                 369                1266               3.96               0.637        0.3571        0.0000               0.8571               0.0000  291735      7  583470  
POSMIR  exaggeratedly             6      3.50               672                442          380          738                 369                1266               3.96               0.637        0.3571        0.0000               0.8571               0.0000  291735      7  583470  
POSMIR  bluntly                   6      3.50               672                442          380          738                 369                1266               3.96               0.637        0.3571        0.0000               0.8571               0.0000  291735      7  583470  
POSMIR  geometrically             6      3.50               672                442          380          738                 369                1266               3.96               0.637        0.3571        0.0000               0.8571               0.0000  291735      7  583470  
POSMIR  righteously               6      3.50               672                442          380          738                 369                1266               3.96               0.637        0.3571        0.0000               0.8571               0.0000  291735      7  583470  
POSMIR  comfortingly              6      3.50               672                442          380          738                 369                1266               3.96               0.637        0.3571        0.0000               0.8571               0.0000  291735      7  583470  
NEGMIR  matter                    6      3.50               672                442          380          738                 369                1266               3.96               0.637        0.3571        0.0000               0.8571               0.0000  291735      7  583470  
POSMIR  weakly                    6      3.50               672                442          380          738                 369                1266               3.96               0.637        0.3571        0.0000               0.8571               0.0000  291735      7  583470  
POSMIR  shamefully                6      3.50               672                442          380          738                 369                1266               3.96               0.637        0.3571        0.0000               0.8571               0.0000  291735      7  583470  
POSMIR  marvelously               6      3.50               672                442          380          738                 369                1266               3.96               0.637        0.3571        0.0000               0.8571               0.0000  291735      7  583470  
POSMIR  awkwardly                 6      3.50               672                442          380          738                 369                1266               3.96               0.637        0.3571        0.0000               0.8571               0.0000  291735      7  583470  
POSMIR  marvellously              6      3.50               672                442          380          738                 369                1266               3.96               0.637        0.3571        0.0000               0.8571               0.0000  291735      7  583470  
POSMIR  inescapably               6      3.50               672                442          380          738                 369                1266               3.96               0.637        0.3571        0.0000               0.8571               0.0000  291735      7  583470  
POSMIR  willfully                53     31.00               229                357          400          243                 400                 396              34.59               0.751        0.3549        0.0002               0.8548               0.0002  291735     62  583470  
POSMIR  severely                116     68.00               137                343          401          146                 401                 244              74.97               0.755        0.3530        0.0003               0.8529               0.0004  291735    136  583470  
