hit_id,colloc,adv,adj,sent_text,sent_id,adv_index
nyt_eng_19970121_0325_25:43,as_interested,as,interested,"Still , not everyone will be as interested in Isherwood 's close scrutiny of members of the Vedanta community as they are in his shrewd inside\/outside observations on Hollywood ; not every reader of Isherwood 's worldly  -LBQ-  Berlin Stories  -RDQ-  is as interested in the otherworldly  -LBQ-  A Meeting By The River  -RDQ-  and  -LBQ-  My Guru and His Disciple .  -RDQ-",nyt_eng_19970121_0325_25,43
nyt_eng_19970124_0717_16:7,as_innocent,as,innocent,Not every newly minted debtor is as innocent as the TV buyer .,nyt_eng_19970124_0717_16,7
nyt_eng_19970127_0152_18:35,utterly_lacking,utterly,lacking,"The problem with TAAS is _ and I know you wo n't believe this , Texas , but it 's true  -COL-  Not every child in your school system is woefully , miserably , utterly lacking in basic skills .",nyt_eng_19970127_0152_18,35
nyt_eng_19970204_0643_10:6,readily_revivable,readily,revivable,"Not every classic show is readily revivable , and a reconstruction of the score from the often fragmentary remains of its piano and orchestral parts can be expensive .",nyt_eng_19970204_0643_10,6
nyt_eng_19970206_0864_37:5,completely_happy,completely,happy,Not every Republican was completely happy about sitting on the train Thursday .,nyt_eng_19970206_0864_37,5
nyt_eng_19970210_0061_6:17,exceptionally_bad,exceptionally,bad,"But if developers follow through with plans now on the table , every day will be exceptionally bad by 2000 .",nyt_eng_19970210_0061_6,17
nyt_eng_19970213_0563_28:34,completely_believable,completely,believable,"If nothing else , it 's a tour de force of naturalistic acting ; the film never lingers long on anyone save Valerie , and yet just about every character is absolutely , completely believable .",nyt_eng_19970213_0563_28,34
nyt_eng_19970222_0079_37:6,so_sure,so,sure,Not every European official is so sure .,nyt_eng_19970222_0079_37,6
nyt_eng_19970227_0400_4:65,lushly_textured,lushly,textured,"Not only has director Mira Nair cast four of the prettiest people on Earth _ Indira Varma , Sarita Choudhury -LRB- seen in Nair 's  -LBQ-  Mississippi Masala  -RDQ-  -RRB- , Naveen Andrews -LRB-  -LBQ-  The English Patient  -RDQ-  -RRB- and Ramon Tikaram _ in the lead roles , she has made sure that every fabric , ornament , temple and palace is as lushly textured as humanly possible .",nyt_eng_19970227_0400_4,65
nyt_eng_19970312_0744_19:5,pretty_crisp,pretty,crisp,-LBQ-  Every at-bat was pretty crisp .  -RDQ-,nyt_eng_19970312_0744_19,5
nyt_eng_19970315_0129_36:6,past_due,past,due,Every other bill was also past due .,nyt_eng_19970315_0129_36,6
nyt_eng_19970323_0127_16:28,as_accessible,as,accessible,"It addresses their biggest online problem  -COL-  that on the Web , every other information provider _ giant or teeny , professional or amateur _ is just as accessible as they are .",nyt_eng_19970323_0127_16,28
nyt_eng_19970324_0022_17:8,so_expensive,so,expensive,-LBQ-  Every place else in Japan is so expensive .  -RDQ-,nyt_eng_19970324_0022_17,8
nyt_eng_19970404_0549_17:5,absolutely_critical,absolutely,critical,"-LBQ-  Every game is absolutely critical ,  -RDQ-  Bowness said .",nyt_eng_19970404_0549_17,5
nyt_eng_19970415_0097_17:9,potentially_worth,potentially,worth,"-LBQ-  Every single point of market share is potentially worth ten billion dollars , which would feed through both into capital growth and enhanced dividends .  -RDQ-",nyt_eng_19970415_0097_17,9
nyt_eng_19970416_0387_30:6,as_knowledgeable,as,knowledgeable,Not every school kid is as knowledgeable about Robinson .,nyt_eng_19970416_0387_30,6
nyt_eng_19970416_0796_30:30,as_clean,as,clean,"-LBQ-  One would have to believe that there 's no organized crime in Westchester County , not a single corrupt official , and every union in this county is as clean as the driven snow ,  -RDQ-  said William I. Aronwald , who headed the federal Organized Crime Strike Force in the 1970s .",nyt_eng_19970416_0796_30,30
nyt_eng_19970429_0315_13:16,very_supportive,very,supportive,"-LBQ-  Every other country in the world that I know of has been very , very supportive of their own commercial interests ,  -RDQ-  said Edward Regan of Tams Consultants Inc. , a New York design firm that often competes with British and French companies .",nyt_eng_19970429_0315_13,16
nyt_eng_19970430_0345_20:23,absolutely_true,absolutely,true,"We should admit that every nasty , rotten accusation that the liberals have thrown at conservatives and the conservative philosophy has been absolutely true and on target .",nyt_eng_19970430_0345_20,23
nyt_eng_19970502_0280_86:7,slightly_different,slightly,different,"Every section of this river is slightly different , and as the season warms later this spring , the fishing spots and methods change .",nyt_eng_19970502_0280_86,7
nyt_eng_19970505_0489_13:4,totally_important,totally,important,Every character is totally important to the whole .,nyt_eng_19970505_0489_13,4
nyt_eng_19970505_0654_29:33,inherently_unjust,inherently,unjust,His disgust with the uses of power is not just a sentimental indulgence -LRB- although he occasionally takes that plunge -RRB- ; it grows from a conviction that every society is so inherently unjust that all the winners must be suspect .  -RDQ-,nyt_eng_19970505_0654_29,33
nyt_eng_19970506_0820_10:9,too_young,too,young,-LBQ-  Every individual in this band is not too young .,nyt_eng_19970506_0820_10,9
nyt_eng_19970507_0323_42:31,exactly_reproduced,exactly,reproduced,"the sewing staff that a metal mold had been made to create the knives decorating the front of a military coat , so every nuance of the drawing could be exactly reproduced .",nyt_eng_19970507_0323_42,31
nyt_eng_19970507_0405_3:38,exactly_reproduced,exactly,reproduced,"Gaultier 's sketches were so revered by the sewing staff that a metal mold had been made to create the knives decorating the front of a military coat , so every nuance of the drawing could be exactly reproduced .",nyt_eng_19970507_0405_3,38
nyt_eng_19970509_0614_28:5,highly_individual,highly,individual,"Every great star is highly individual , none more so than Hepburn the Connecticut Yankee .",nyt_eng_19970509_0614_28,5
nyt_eng_19970514_0821_73:20,as_strong,as,strong,"-LBQ-  Every year they bring in four or five different guys who run just as fast , are just as strong but a lot cheaper .",nyt_eng_19970514_0821_73,20
nyt_eng_19970515_0697_10:6,almost_critical,almost,critical,"-LBQ-  Every single flight is almost critical ,  -RDQ-  Ryumin told reporters at the Kennedy Space Center here .",nyt_eng_19970515_0697_10,6
nyt_eng_19970522_0114_22:6,so_inclined,so,inclined,But not every lawmaker is so inclined .,nyt_eng_19970522_0114_22,6
nyt_eng_19970525_0117_35:9,rabidly_competitive,rabidly,competitive,"-LBQ-  He wants every station to be as rabidly competitive as if they were standing alone ,  -RDQ-  said Thom Moon , director of operations at Duncan 's American Radio , an industry research firm in Cincinnati .",nyt_eng_19970525_0117_35,9
nyt_eng_19970611_0380_23:5,so_solitary,so,solitary,"-LBQ-  Every artist is so solitary ; fundamentally , I think we view each other as two different artists , which means we respect each other 's solitude ,  -RDQ-  Munoz says .",nyt_eng_19970611_0380_23,5
nyt_eng_19970618_0681_18:29,potentially_infectious,potentially,infectious,"Be sure to remove and dispose of all diseased buds , leaves and shoots as soon as you notice them , because every afflicted piece of plant is potentially infectious .",nyt_eng_19970618_0681_18,29
nyt_eng_19970618_1005_4:10,absolutely_ludicrous,absolutely,ludicrous,I find every point that he made to be absolutely ludicrous .  -RDQ-,nyt_eng_19970618_1005_4,10
nyt_eng_19970623_0160_50:4,so_right,so,right,Every actor was so right for the part and -LRB- director -RRB- Billy Friedkin did an amazing job .,nyt_eng_19970623_0160_50,4
nyt_eng_19970626_0588_7:6,so_lucrative,so,lucrative,Not every garage sale is so lucrative .,nyt_eng_19970626_0588_7,6
nyt_eng_19970707_0017_15:7,pretty_much,pretty,much,Every match I played I was pretty much in control and serving well and doing what I wanted to do .,nyt_eng_19970707_0017_15,7
nyt_eng_19970708_0876_3:5,so_important,so,important,"-LBQ-  Every minute is so important ,  -RDQ-  Batesole said .",nyt_eng_19970708_0876_3,5
nyt_eng_19970727_0129_1:22,as_committed,as,committed,"William J. Brennan Jr. once said , in conversation , that every Supreme Court justice with whom he had served was as committed as he was to the Constitution .",nyt_eng_19970727_0129_1,22
nyt_eng_19970727_0171_26:8,very_likely,very,likely,Not every member of the household is very likely to be enthusiastic about finding room for four more speakers in the living room .,nyt_eng_19970727_0171_26,8
nyt_eng_19970731_0831_12:11,second_all-time,second,all-time,His average of one home run every 12.25 at-bats is second all-time to Babe Ruth 's average of one in every 11.8 at-bats .,nyt_eng_19970731_0831_12,11
nyt_eng_19970804_0265_41:5,as_useless,as,useless,Not every visit was as useless .,nyt_eng_19970804_0265_41,5
nyt_eng_19970807_0037_5:27,that_good,that,good,"Skeehan is good enough to occasionally shoot in the 60s , but he had few expectations playing in a tournament where every player is at least that good .",nyt_eng_19970807_0037_5,27
nyt_eng_19970814_0698_22:5,as_knowledgeable,as,knowledgeable,Not every supervisor is as knowledgeable or as sensitive as they should be .,nyt_eng_19970814_0698_22,5
nyt_eng_19970826_0288_8:16,wide_open,wide,open,"With the exception of one company ,  -LBQ-  Every site I 've audited has been wide open .  -RDQ-",nyt_eng_19970826_0288_8,16
nyt_eng_19970828_0316_53:20,so_challenging,so,challenging,"Every single day of the production of ` Excess Baggage , ' from beginning to end , has been so challenging and so exciting and I loved it .",nyt_eng_19970828_0316_53,20
nyt_eng_19970830_0130_13:13,pretty_pathetic,pretty,pathetic,-LBQ-  Or they say every place else in the nation must be pretty pathetic .  -RDQ-,nyt_eng_19970830_0130_13,13
nyt_eng_19970830_0153_26:9,about_abner,about,abner,"-LBQ-  Every intonation in that song will be about Abner ,  -RDQ-  said Kino , whose band will perform in the parade .",nyt_eng_19970830_0153_26,9
nyt_eng_19970903_0394_54:16,so_wrenching,so,wrenching,"Of course , not every effort at racial reconciliation in the new South Africa is so wrenching  -COL-  Blacks and whites together danced in the streets when Bafana Bafana , the country 's predominantly black soccer team , qualified for next year 's World Cup .",nyt_eng_19970903_0394_54,16
nyt_eng_19970913_0157_21:8,very_experienced,very,experienced,-LBQ-  But now most every team is very experienced .  -RDQ-,nyt_eng_19970913_0157_21,8
nyt_eng_19970915_0350_7:20,now_resistant,now,resistant,"But almost every human infection _ including malaria , tuberculosis , gonorrhea , pneumonia , even leprosy _ is now resistant to at least one major class of antibiotics , according to researchers at the conference .",nyt_eng_19970915_0350_7,20
nyt_eng_19971010_0006_6:7,as_scripted,as,scripted,"Nearly every move she made was as scripted as a World Wrestling Federation bout , only less spontaneous .",nyt_eng_19971010_0006_6,7
nyt_eng_19971010_0249_28:8,as_light-hearted,as,light-hearted,Not every Boston sports moment has been as light-hearted .,nyt_eng_19971010_0249_28,8
nyt_eng_19971017_0548_38:4,that_pretty,that,pretty,"Every look was that pretty , and had been given that much thought and attention .",nyt_eng_19971017_0548_38,4
nyt_eng_19971028_0869_43:5,eminently_losable,eminently,losable,Every other game is eminently losable .,nyt_eng_19971028_0869_43,5
nyt_eng_19971103_0722_18:24,quite_right,quite,right,"-LBQ-  Think how you felt every time in your life when you did something you knew was n't quite so , was n't quite right , selfishly gratifying , and you felt lousy the next day ,  -RDQ-  Clinton said .",nyt_eng_19971103_0722_18,24
nyt_eng_19971218_0826_33:5,as_successful,as,successful,Not every city is as successful as Tacoma .,nyt_eng_19971218_0826_33,5
nyt_eng_19980102_0435_15:15,real_high,real,high,"Every other game we 've ever played against them , the emotions have been real high because a lot has been at stake .",nyt_eng_19980102_0435_15,15
nyt_eng_19980103_0189_75:30,as_perfect,as,perfect,"It 's true that I sometimes bemoan the fact that people still want me to be 14 and , yes , there were moments when every thing was n't as perfect as it looked on screen , but it was a special time in my life , and I 'm glad my work continues to give each succeeding generation pleasure .  -RDQ-",nyt_eng_19980103_0189_75,30
nyt_eng_19980107_0623_4:11,automatically_eligible,automatically,eligible,"If every emerging economy that reaches beyond its grasp is automatically eligible for a multibillion-dollar bailout from the International Monetary Fund , what incentive do borrowers have to play by the rules of the free market ?",nyt_eng_19980107_0623_4,11
nyt_eng_19980116_0432_3:22,roughly_equivalent,roughly,equivalent,"For one , he said , advertisers would be willing to pay more for a show that every two weeks is roughly equivalent to a Super Bowl in terms of ratings .",nyt_eng_19980116_0432_3,22
nyt_eng_19980116_0512_3:22,roughly_equivalent,roughly,equivalent,"For one , he said , advertisers would be willing to pay more for a show that every two weeks is roughly equivalent to a Super Bowl in terms of ratings .",nyt_eng_19980116_0512_3,22
nyt_eng_19980209_0151_3:6,neatly_manicured,neatly,manicured,Every lawn and shrub is neatly manicured .,nyt_eng_19980209_0151_3,6
nyt_eng_19980210_0136_1:16,breathtakingly_beautiful,breathtakingly,beautiful,"If every scene in Garth Drabinsky 's massively hyped musical  -LBQ-  Ragtime  -RDQ-  were as breathtakingly beautiful , dramatically compelling and musically infectious as its prolonged , ever-unfolding opening , the Canadian producer and his large creative team might have pulled off the Broadway musical event of the decade .",nyt_eng_19980210_0136_1,16
nyt_eng_19980219_0217_13:5,completely_organic,completely,organic,"-LBQ-  Every surface is completely organic now , rather than having that plastic look and being perfectly geometric .  -RDQ-",nyt_eng_19980219_0217_13,5
nyt_eng_19980222_0011_62:10,almost_unbeatable,almost,unbeatable,"In fact , every team she played on was almost unbeatable .",nyt_eng_19980222_0011_62,10
nyt_eng_19980225_0007_45:10,so_important,so,important,"Every game is so huge , every game is so important .",nyt_eng_19980225_0007_45,10
nyt_eng_19980225_0007_45:4,so_huge,so,huge,"Every game is so huge , every game is so important .",nyt_eng_19980225_0007_45,4
nyt_eng_19980311_0075_6:6,really_crucial,really,crucial,"-LBQ-  Every game now is really crucial ,  -RDQ-  Hawkins said .",nyt_eng_19980311_0075_6,6
nyt_eng_19980313_0285_15:5,as_willing,as,willing,Not every patient was as willing to be part of a teaching opportunity .,nyt_eng_19980313_0285_15,5
nyt_eng_19980313_0477_15:6,well_aware,well,aware,"Every member of Congress is well aware of the corrupting influence of soft money , and the way it made the 1996 campaigns the dirtiest in a generation .",nyt_eng_19980313_0477_15,6
nyt_eng_19980317_0401_4:11,so_important,so,important,-LBQ-  Every game is so important and every point is so important and you just have to play with that sense of urgency every night .  -RDQ-,nyt_eng_19980317_0401_4,11
nyt_eng_19980317_0401_4:5,so_important,so,important,-LBQ-  Every game is so important and every point is so important and you just have to play with that sense of urgency every night .  -RDQ-,nyt_eng_19980317_0401_4,5
nyt_eng_19980323_0247_21:13,necessarily_reputable,necessarily,reputable,"Not every clinic that puts  -LBQ-  travel  -RDQ-  in its name is necessarily reputable , said Dr. Jerome Greenbaum , director of the Kaiser-Permanente Travel Clinic in San Francisco .",nyt_eng_19980323_0247_21,13
nyt_eng_19980326_0469_2:11,very_egotistical,very,egotistical,"-LBQ-  The bottom line is that every single designer is very egotistical ,  -RDQ-  said Ms. Menkes , the fashion editor for The International Herald Tribune .",nyt_eng_19980326_0469_2,11
nyt_eng_19980326_0471_2:11,very_egotistical,very,egotistical,"-LBQ-  The bottom line is that every single designer is very egotistical ,  -RDQ-  said Ms. Menkes , the fashion editor for The International Herald Tribune .",nyt_eng_19980326_0471_2,11
nyt_eng_19980401_0432_6:10,as_good,as,good,"Surely they ca n't believe that every collection is as good as the last ? As often as the family members have risen to their feet for the clothes , their rite is probably just as frequently a more general acknowledgment of Lauren 's accomplishments in world fashion .",nyt_eng_19980401_0432_6,10
nyt_eng_19980402_0292_50:5,completely_different,completely,different,"-LBQ-  Every house is completely different ,  -RDQ-  he added .",nyt_eng_19980402_0292_50,5
nyt_eng_19980403_0242_14:5,highly_expressive,highly,expressive,Every good garden is highly expressive of the character of the gardener .,nyt_eng_19980403_0242_14,5
nyt_eng_19980430_0492_20:23,always_aware,always,aware,"Every time I go to work , at the start of the year and the end of the year , I 'm always aware of that .  -RDQ-",nyt_eng_19980430_0492_20,23
nyt_eng_19980501_0298_7:13,as_disturbed,as,disturbed,"-LBQ-  I think every American who heard the testimony would be just as disturbed as I was ,  -RDQ-  Rossotti said .",nyt_eng_19980501_0298_7,13
nyt_eng_19980501_0439_13:11,as_disturbed,as,disturbed,"think every American who heard the testimony would be just as disturbed as I was ,  -RDQ-  Charles Rossotti , the Internal Revenue Commissioner , tells a Senate panel Friday investigating abuse of taxpayers .",nyt_eng_19980501_0439_13,11
nyt_eng_19980504_0314_27:7,so_republican,so,republican,But not every audience has been so Republican .,nyt_eng_19980504_0314_27,7
nyt_eng_19980507_0437_8:11,highly_competitive,highly,competitive,"-LBQ-  Secondly , every aspect of the soft-drink business is highly competitive .",nyt_eng_19980507_0437_8,11
nyt_eng_19980513_0166_7:5,as_fortunate,as,fortunate,"Not every start-up is as fortunate as XCom , and venture capitalists say that many new companies must still try to make it on their own , following the old familiar route of marketing a product , growing the firm and then going public .",nyt_eng_19980513_0166_7,5
nyt_eng_19980514_0482_37:40,actually_true,actually,true,"The former CBS golf analyst told Sports Illustrated this week that every tacky thing he said about lesbianism in golf , most of which he denied saying in 1995 to a Wilmington , Del. , newspaper reporter , was actually true .",nyt_eng_19980514_0482_37,40
nyt_eng_19980515_0282_15:5,so_well-grounded,so,well-grounded,Not every teenager is so well-grounded .,nyt_eng_19980515_0282_15,5
