hit_id,category,colloc,adv,adj,sent_text,sent_id,adv_index,json_source,prev_sent,next_sent
nyt_eng_20000318_0087_5:5,neg-ext-subj,quite_sure,quite,sure,And no one is quite sure what will replace it .,nyt_eng_20000318_0087_5,5,nyt_eng_200003,"The deal drove home the reality that Los Angeles ' once solid civic architecture has been largely dismantled in recent years , under pressure from dramatic economic and demographic changes .",Yet what was disconcerting for many is that it is not at all clear what kind of power structure will replace the one that appeared to be waning .
nyt_eng_20000304_0122_29:4,neg-ext-subj,as_surprised,as,surprised,"No one was as surprised at the reversal as Homero Aridjis , the Mexican writer and conservationist who began the drive to stop the salt plant five years ago from the living room of his Mexico City home .",nyt_eng_20000304_0122_29,4,nyt_eng_200003,"Mexican officials long contended that scrapping the project might discourage other investors , but it became clear that not even Mitsubishi would change its view of Mexico as a promising market .",Today he is at the center of a powerful international network .
nyt_eng_20081022_0165_54:4,neg-ext-subj,yet_certain,yet,certain,"No one is yet certain when the global financial system will stabilize , but the crisis has convinced many economic analysts that the system itself will be re-examined .",nyt_eng_20081022_0165_54,4,nyt_eng_200810,Domestic pressures also exist ; public criticism has erupted after some investments by the country 's sovereign wealth fund lost money .,"The financial crisis is  -LBQ-  a ground-shaking event , but people are going to stick to the same system ,  -RDQ-  said Wang Tao , chief of the China economic research unit for UBS Securities ."
nyt_eng_20081021_0226_10:5,neg-ext-subj,quite_sure,quite,sure,And no one was quite sure of his ethnicity .,nyt_eng_20081021_0226_10,5,nyt_eng_200810,"Outside the Home Depot store near where he lived , some day laborers said they regularly saw the man passing by , but did n't know anything about him .","-LBQ-  He was Asian ,  -RDQ-  Fernandez said ."
nyt_eng_20081002_0200_45:13,neg-ext-subj,quite_sure,quite,sure,"-LBQ-  Prices are still searching for true value and no one is quite sure what that is ,  -RDQ-  said Tom Bentz , an energy analyst at BNP Paribas in New York .",nyt_eng_20081002_0200_45,13,nyt_eng_200810,"Petro-Canada , for example , signaled recently that the cost of developing oil sands in Canada would not be economical below $ 100 a barrel .",-LBQ-  A lot will depend on how the global economic picture will shape up .
nyt_eng_20081002_0123_7:21,neg-ext-subj,as_funny,as,funny,"Probably no one in the history of Islam -- a history that stretches back almost 1,400 years -- has been as funny as Azhar Usman in talking about the religion , its followers and the stereotypes that plague them .",nyt_eng_20081002_0123_7,21,nyt_eng_200810,5stars SAN FRANCISCO CHRONICLE,"Usman , one of three American Muslim comedians featured in  -LBQ-  Allah Made Me Funny  -COL-  Live in Concert ,  -RDQ-  says lots of people  -LBQ-  think Muslim men are terrorists and Muslim women are oppressed ."
nyt_eng_20030831_0030_38:5,neg-ext-subj,entirely_sure,entirely,sure,And no one is entirely sure whether the intended audience _ the college-bound freshmen themselves _ is taking notice .,nyt_eng_20030831_0030_38,5,nyt_eng_200308,They 're just another attention-getting technique .  -RDQ-,"Scott-Wittenborn said that though she 'd heard about the college gift registries , she did n't yet know anyone who had used one ."
nyt_eng_20030831_0006_30:15,neg-ext-subj,as_focused,as,focused,"-LBQ-  I knew coming in that with Mike Williams no one would really be as focused as keying on me ,  -RDQ-  Dennis said .",nyt_eng_20030831_0006_30,15,nyt_eng_200308,"After being pushed by three freshmen in training camp , Dennis outgained Auburn 's highly publicized tandem of Carnell Williams and Ronnie Brown , who combined for 68 yards .",-LBQ-  I just tried to go out there and get a few yards .
nyt_eng_20020228_0268_6:4,neg-ext-subj,quite_sure,quite,sure,No one is quite sure how that will affect teams trying to also make free-agent moves .,nyt_eng_20020228_0268_6,4,nyt_eng_200202,The NFL combine also begins today and will occupy the time and attention of coaches and executives .,Teams trying to get under the salary cap have cut notable veterans and increased the pool of players .
nyt_eng_20020227_0213_35:15,neg-ext-subj,really_sure,really,sure,Ghose said the stock was trading so low mainly because  -LBQ-  no one is really sure what will happen if this thing goes bankrupt .  -RDQ-,nyt_eng_20020227_0213_35,15,nyt_eng_200202,"Their worry is evident in the stock price  -COL-  AT&T Canada closed in Toronto on Wednesday at 37.90 Canadian dollars -LRB- $ 23.19 -RRB- , 21 percent below the AT&T 's promised price .",AT&T has so far given no indication that it plans to renege .
nyt_eng_20020223_0069_71:8,neg-ext-subj,very_interested,very,interested,"More than ever , no one is very interested in New York 's players .",nyt_eng_20020223_0069_71,8,nyt_eng_200202,What the Knicks found out at the trading deadline  -COL-  either Latrell Sprewell or Allan Houston will most likely have to go this summer in order to land the prized big man they truly covet .,"The Knicks wanted Raef LaFrentz , but they could not acquire him with what they were offering ."
nyt_eng_20020218_0272_45:9,neg-ext-subj,very_private,very,private,"No one , of course , can be very private in the world of  -LBQ-  Birdie ,  -RDQ-  with all those courtiers hanging around .",nyt_eng_20020218_0272_45,9,nyt_eng_200202,"The overall effect is of a gleeful latter-day answer to Baroque trompe l'oeil , and it feeds into the pervasive theme of intersections and collisions  -COL-  of different time periods and cultures ; of aggrandizing myth and diminishing physical reality ; of public persons and private passions .","These assistants , you should know , spend a lot of time helping Phedre evacuate her bowels ."
nyt_eng_20020213_0444_33:24,neg-ext-subj,particularly_pleased,particularly,pleased,"As hints of the emerging plan circulated in e-mail messages by environmental groups and conservative groups , it appeared that no one was particularly pleased .",nyt_eng_20020213_0444_33,24,nyt_eng_200202,"In the face of lobbying from coal companies and utilities , Bush abandoned a campaign pledge last March to control the four plant emissions together and has shown no signs of reconsidering that idea .",An official at an energy company that had been pressing the White House to revise power plant rules said the best news was that there was something finally on the table to discuss .
nyt_eng_20020212_0156_49:4,neg-ext-subj,quite_sure,quite,sure,No one is quite sure why that happens .,nyt_eng_20020212_0156_49,4,nyt_eng_200202,Propecia reduces DHT levels in women but there is no subsequent reduction in hair loss .,"-LBQ-  We do n't have a good handle on what causes hair loss in women ,  -RDQ-  said Ken Washenik , chief of the Dermatopharmacology Unit at the New York University School of Medicine ."
nyt_eng_20020211_0368_43:4,neg-ext-subj,quite_sure,quite,sure,"No one was quite sure what would happen during the next two days , but Shays said ,  -LBQ-  I 'd rather be us than them .",nyt_eng_20020211_0368_43,4,nyt_eng_200202,"That would send it to a House-Senate conference , where Republicans would have another chance to water down or kill the bill .",We should win it .
nyt_eng_20020209_0215_8:4,neg-ext-subj,exactly_sure,exactly,sure,No one is exactly sure how the first gold of the 19th Winter Olympics was captured by Belmondo .,nyt_eng_20020209_0215_8,4,nyt_eng_200202,To fly again _ to get back into the 15-kilometer freestyle cross-country race _ she would need the kindness of a stranger and the help of an Italian trainer named Massimo .,"Somehow , she pushed aside steep adversity at an elevation of 5,478 feet , churned her legs , dug her poles _ one of them a replacement _ deep into the powder of the Soldier Hollow course and caught and passed everyone , including the Russian Larisa Lazutina in the final 100 meters _ a tears-to-triumph odyssey that even left Lazutina , the silver medalist , applauding the victor afterward ."
nyt_eng_20020206_0309_32:19,neg-ext-subj,really_capable,really,capable,"-LBQ-  No one in New York or Davos or Porto Alegre or anywhere else for that matter is really capable of anything more than a diagnosis of the contemporary situation ,  -RDQ-  the Brazilian novelist Moacyr Scliar said in an interview .",nyt_eng_20020206_0309_32,19,nyt_eng_200202,Some considered the variety of ideas swapped here a healthy illustration of the debate over global capitalism .,-LBQ-  The political horrors of the twentieth century taught us that it 's better we do n't leave here with a magic formula .  -RDQ-
nyt_eng_20020203_0081_42:9,neg-ext-subj,quite_sure,quite,sure,"-LBQ-  Provocative rhetoric , when no one 's quite sure what it means , I 'm not sure necessarily is the best way to proceed .  -RDQ-",nyt_eng_20020203_0081_42,9,nyt_eng_200202,"-LBQ-  We need to be very tough with these countries ,  -RDQ-  said Berger .",Bob Deans 's e-mail address is bobdeans -LRB- at -RRB- coxnews.com
nyt_eng_20020131_0055_2:22,neg-ext-subj,really_eager,really,eager,"The All-Star break has arrived , but after a remarkable January in this comeback season , it seemed no one was really eager to go home .",nyt_eng_20020131_0055_2,22,nyt_eng_200201,"As the Los Angeles Kings dressed to return to L.A. late Wednesday night , they stopped to shake hands , sign sticks and tip the clubhouse guys a little extra .","Their 2-0 victory over the Minnesota Wild in front of a sellout crowd of 18,658 at Xcel Energy Center was their 11th in 14 games this month ."
nyt_eng_20020127_0171_28:4,neg-ext-subj,really_sure,really,sure,No one 's really sure if they can recapture their past performance level .,nyt_eng_20020127_0171_28,4,nyt_eng_200201,But how quickly the Stars can make their performance equal expectations is unanswerable .,"-LBQ-  We believe you get it back in small steps , as we 're taking now ,  -RDQ-  Wilson said ."
nyt_eng_20020126_0062_30:4,neg-ext-subj,really_sure,really,sure,"No one is really sure , though , whether the rebels are truly willing , or even ready , to take on such an overwhelming task .",nyt_eng_20020126_0062_30,4,nyt_eng_200201,"-LBQ-  What it needs is patience , persistence and plenty of humanity to make compromises and thus reach accords ,  -RDQ-  he said .","Many of the FARC 's most thoughtful political thinkers _ members of its political wing , the Patriotic Union _ were murdered by the hundreds by right-wing assassins in the 1980s and early 1990s ."
nyt_eng_20020120_0012_106:19,neg-ext-subj,too_upset,too,upset,"Anyone else out there get the idea that the fight game is back , and no one 's too upset about it ? ...",nyt_eng_20020120_0012_106,19,nyt_eng_200201,"-LBQ-  An incredible display of leadership ,  -RDQ-  said Iron Mike .","Stat to ponder  -COL-  headed into the weekend , the Bruins had 155 power-play opportunities but had been forced to kill 209 shorthanded situations , a disparity of minus-54 , the worst in the league ."
nyt_eng_20020116_0222_5:6,neg-ext-subj,so_arrogant,so,arrogant,"-LBQ-  No one would be so arrogant or self-assured as to say it could n't happen here ,  -RDQ-  said John Collier , secretary-general of Britain 's Institute of Chartered Accountants , a professional body that acts as a regulator .",nyt_eng_20020116_0222_5,6,nyt_eng_200201,"In the genteel world of British accountancy , of course , pointing that out would be considered gauche .","-LBQ-  Could you get a similar corporate failure over here ? Well , why not ? I could not look you in the eye and say it wo n't happen here .  -RDQ-"
nyt_eng_20020110_0237_52:7,neg-ext-subj,much_interested,much,interested,"-LBQ-  No one has really been much interested in education here , in the president 's seat or in the government .  -RDQ-",nyt_eng_20020110_0237_52,7,nyt_eng_200201,"-LBQ-  He 's a whirlwind of fresh air ,  -RDQ-  said Richard L. Rapson , a professor of history at Hawaii for more than three decades .",
nyt_eng_20020109_0164_93:5,neg-ext-subj,quite_sure,quite,sure,"-LBQ-  No one is quite sure what the killer app will be , but we want to see stuff move , and we want it to be better than television .  -RDQ-",nyt_eng_20020109_0164_93,5,nyt_eng_200201,"-LBQ-  We 're done with just voice and text ,  -RDQ-  he said .","Despite his joke about eating his words , Metcalfe said he was unrepentant about his forecast of a gigalapse ."
nyt_eng_20020105_0053_10:28,neg-ext-subj,even_aware,even,aware,"While the world closely watches India and Pakistan during the South Asian summit taking place in Kathmandu , in this village of Kurnuk , no one is even aware of recent tensions .",nyt_eng_20020105_0053_10,28,nyt_eng_200201,"Pakistan 's and India 's leaders tell the world they do n't want nuclear war , but they still appear willing to let the threat of one stand , as they often do , presumably to maintain the balance of power in the region .","Here there is mostly dust , poverty , desolate silence and people out of step with fellow Pakistanis who are proud of their  -LBQ-  Islamic bomb  -RDQ-  and its ability to make India nervous ."
nyt_eng_20050131_0304_30:9,neg-ext-subj,ever_present,ever,present,"Lang testified last week that no one was ever present when he met with Young at his house to receive payments , with the exception of a housekeeper who answered the door during a time when Young was recuperating from a heart procedure .",nyt_eng_20050131_0304_30,9,nyt_eng_200501,"He quoted Lang in the book as saying ,  -LBQ-  Logan Young , I have heard of him , but that 's all I know about it .  -RDQ-","On Monday , Lang was brought in to the courtroom , and 67-year-old housekeeper Amy Hughey testified she had never seen him before ."
nyt_eng_20050125_0369_35:4,neg-ext-subj,quite_sure,quite,sure,"No one is quite sure how much oil the country has , in part because large swaths of the land remain unexplored by oil companies .",nyt_eng_20050125_0369_35,4,nyt_eng_200501,Texas has about 1 million .,"Confirmed reserves of 112 billion barrels to 115 billion barrels would give Iraq the world 's third-largest supply , behind Saudi Arabia and Canada ."
nyt_eng_20050125_0163_16:4,neg-ext-subj,ever_shocked,ever,shocked,"No one is ever shocked to see Morgan Freeman on the Oscar lists , yet his presence Tuesday for supporting actor in  -LBQ-  Million Dollar Baby  -RDQ-  was further affirmation of a trend .",nyt_eng_20050125_0163_16,4,nyt_eng_200501,She carefully calibrated a part veering between terror and dignity .,"Freeman inhabited the role of Scrap , a former contender turned spit-mopper in Clint Eastwood 's gym ."
nyt_eng_20050113_0366_83:19,neg-ext-subj,quite_sure,quite,sure,"Then again , it 's hard for the underground to complain about the overground when no one is quite sure who 's who .",nyt_eng_20050113_0366_83,19,nyt_eng_200501,"But on these two discs , Oberst does n't bother to grouse about the mainstream , not even People magazine .","The dreary old debate about selling out seems less relevant than ever , at a time when bands are routinely praised for licensing their music to TV shows and even commercials ."
nyt_eng_20050113_0312_10:5,neg-ext-subj,grievously_injured,grievously,injured,No one else was grievously injured -- not physically .,nyt_eng_20050113_0312_10,5,nyt_eng_200501,"Then the right front tire blew , the van rolled over , and the window near Dolores shattered .","-LBQ-  I just do n't know how Angela will pick up the pieces ,  -RDQ-  the longtime skating coach Frank Carroll said when reached by phone ."
nyt_eng_20050110_0370_12:5,neg-ext-subj,really_safe,really,safe,-LBQ-  No one 's really safe .  -RDQ-,nyt_eng_20050110_0370_12,5,nyt_eng_200501,"-LBQ-  The danger is as high as it could possibly go ,  -RDQ-  said Los Angeles County Fire Department Inspector Ron Haralson .","Earlier Monday , fire crews found the body of 2-year-old Jamaia Davis , who died when she fell into fast-moving water as a helicopter plucked her and her family from their partly submerged sedan near Palmdale ."
nyt_eng_20050103_0311_6:10,neg-ext-subj,as_balanced,as,balanced,"-LBQ-  No one in the NFL right now is as balanced as the Steelers ,  -RDQ-  said the former San Francisco 49ers lineman Randy Cross , now an NFL analyst with CBS .",nyt_eng_20050103_0311_6,10,nyt_eng_200501,"Playing against a Bills team that had won six straight , that was playing at home and that had something to play for , Pittsburgh 's no-names shined .","-LBQ-  For all of the talk about the New England Patriots recently , Pittsburgh has been making the right kind of player personnel decisions for more than a decade .  -RDQ-"
nyt_eng_20050429_0169_23:4,neg-ext-subj,exactly_clear,exactly,clear,"No one is exactly clear on the rationale behind the ban , whether it was done for aesthetic or competitive reasons or both ? Did the Tour kick the tires off the course to produce a cleaner look and project a healthier image or did it do it to kick the over-the-hill golfers off the course altogether ?",nyt_eng_20050429_0169_23,4,nyt_eng_200504,"The Champions Tour , of course , has commissioned yet another survey , one that will exhaustively interview golfers , sponsors , fans , doctors , probably even the BCS commissioners .",Do n't tell the sponsors these are meaningless exhibitions .
nyt_eng_20050423_0072_41:7,neg-ext-subj,quite_sure,quite,sure,"Beyond that , no one is quite sure how the majority of Egyptians feel .",nyt_eng_20050423_0072_41,7,nyt_eng_200504,"Another unknown , opposition figures say , is where the military stands on the possibility that it might lose control of the office of the presidency -- control that has brought huge privileges like appointments of retired generals to run many governorates and state-operated companies .","Deep , simmering anger exists over the hardships of day-to-day life , but no one wants to predict when that might translate into political action ."
nyt_eng_20050422_0100_76:10,neg-ext-subj,completely_certain,completely,certain,"Although many claim to be , no one is completely certain why Butch DeFeo murdered his family and why George Lutz fled with his .",nyt_eng_20050422_0100_76,10,nyt_eng_200504,Or is that fact ?,"With a fervor usually reserved for the JFK assassination , conspiracy theories have flown for years  -COL-  DeFeo was possessed by demons ."
nyt_eng_20050410_0164_1:25,neg-ext-subj,entirely_sure,entirely,sure,"When Yankees pitcher Carl Pavano returned from the hospital Sunday afternoon , still wearing his pinstriped baseball pants , no one could have been entirely sure if he had regained his faculties .",nyt_eng_20050410_0164_1,25,nyt_eng_200504,,"There was , however , little question he had rediscovered his priorities ."
nyt_eng_20080727_0009_16:12,neg-ext-subj,as_original,as,original,"-LBQ-  No one , I dare say , no one was as original ,  -RDQ-  Sendak said of him .",nyt_eng_20080727_0009_16,12,nyt_eng_200807,For many years Ungerer 's books were solidly in such classic company .,-LBQ-  Tomi influenced everybody .  -RDQ-
nyt_eng_20080720_0074_5:4,neg-ext-subj,quite_sure,quite,sure,No one is quite sure what is going on .,nyt_eng_20080720_0074_5,4,nyt_eng_200807,"A man with a colorful history is up to something on Big Ridge , a mountain community about 10 miles from the nearest stop light .","The man is Domenic Rabuffo , a Miami resident whose onetime business partner , the  -LBQ-  fat man ,  -RDQ-  was killed in a 1987 mob hit as he dined at Bravo Sergio , an Italian restaurant in Manhattan ."
nyt_eng_20080719_0117_61:11,neg-ext-subj,so_naive,so,naive,"At the same time , surely no one would be so naive to think that there are no performance-enhancing drugs here .",nyt_eng_20080719_0117_61,11,nyt_eng_200807,"-LBQ-  We have other fish to fry ,  -RDQ-  she said .","-LBQ-  It 's Third World , so there is not that much availability here ,  -RDQ-  the sprinter Dwight Thomas said ."
nyt_eng_20080719_0115_47:15,neg-ext-subj,that_stupid,that,stupid,"A lot of the teams are run by ex-riders , and no one 's that stupid .  -RDQ-",nyt_eng_20080719_0115_47,15,nyt_eng_200807,"-LBQ-  In reality , there 's a lot of people who have an idea .",
nyt_eng_20080707_0196_9:14,neg-ext-subj,absolutely_safe,absolutely,safe,"-LBQ-  If Fannie and Freddie are vulnerable , it means no one is absolutely safe .  -RDQ-",nyt_eng_20080707_0196_9,14,nyt_eng_200807,"-LBQ-  Everything points to a lot more bad news to come ,  -RDQ-  said Paul Miller of the Friedman , Billings , Ramsey Group in Arlington , Va.","Freddie Mac closed at $ 11.91 , the company 's lowest price since 1994 ."
nyt_eng_20090429_0185_28:24,neg-ext-subj,quite_sure,quite,sure,"Though the arch is new , it has already attained a milestone that other monuments take decades to achieve  -COL-  No one is quite sure what it is about .",nyt_eng_20090429_0185_28,24,nyt_eng_200904,"And rentals of the space for events have been booked through 2010 , he said .","-LBQ-  It 's supposed to commemorate something ,  -RDQ-  said Kim Baskerville , 35 , who lives nearby ."
nyt_eng_20090414_0185_16:17,neg-ext-subj,overly_cranky,overly,cranky,"Remember to get a good night 's sleep both you and them so no one 's overly cranky , says Harriet Baskas , who writes the Well-Mannered Traveler column for MSNBC.com .",nyt_eng_20090414_0185_16,17,nyt_eng_200904,You also might send an adult ahead with carry-on bags and let kids board at the end of the line .,"No Stink , Spill or Splash  -COL-  With the end of free airline meals , more travelers carry on food from home and the airport ."
nyt_eng_20090407_0038_27:15,neg-ext-subj,very_likely,very,likely,"While the energy-saving improvements will be substantial , no one visiting the building is very likely to notice them -- most involve slight changes or will be hidden in the building 's innards .",nyt_eng_20090407_0038_27,15,nyt_eng_200904,"The Empire State Building is expected to fall in the top 10 percent of Energy Star office buildings when its renovation is completed , the project designers said .","The night lighting that makes the building a distinctive part of the city 's skyline represents a small draw of energy during off-peak hours and will continue without changes , Malkin said ."
nyt_eng_20080426_0118_45:18,neg-ext-subj,near_serious,near,serious,"Three GMs told me there 's been talk in some organizations , but no one is anywhere near serious about making a bid for Barry Bonds 's services ...",nyt_eng_20080426_0118_45,18,nyt_eng_200804,Short hops,"Congratulations to Marlins PR man Matt Roebuck , a UMass grad and Boston native , for completing the Boston Marathon ..."
nyt_eng_20080414_0142_63:5,neg-ext-subj,as_bold,as,bold,"No one has been as bold with back talk this season as Amanda Overmyer , the Janis Joplin wannabe who was 11th-place finisher on  -LBQ-  Idol .  -RDQ-",nyt_eng_20080414_0142_63,5,nyt_eng_200804,The Disagreer,"A sourpuss look was part of her thing , but her disdain for the judges was also clear - especially the week that Paula suggested that Amanda might try a ballad , and Simon said she was boring ."
nyt_eng_20081122_0127_80:4,neg-ext-subj,quite_sure,quite,sure,"No one is quite sure why the woolly mammoths died out toward the end of the last ice age , some 10,000 years ago .",nyt_eng_20081122_0127_80,4,nyt_eng_200811,The sort of environment it is used to -- the frigid wastes of Siberia and North America -- are disappearing all too fast .,"Theories include warmer temperatures that gradually displaced the plants on which they fed , overhunting by primitive man , an accumulation of harmful genetic mutations , widespread disease , or an asteroid or comet colliding with Earth and disrupting the climate ."
nyt_eng_20081118_0023_7:15,neg-ext-subj,really_sure,really,sure,"-LBQ-  People were trying to cash all sorts of tickets -- no one was really sure ,  -RDQ-  Scucci recalled in a telephone interview Monday .",nyt_eng_20081118_0023_7,15,nyt_eng_200811,"As he watched the mounting mutiny from behind the counter at the Orleans Casino , Scucci said , he knew that  -LBQ-  maybe  -RDQ-  would be an insufficient response .",-LBQ-  They demanded an explanation .
nyt_eng_20081118_0006_24:16,neg-ext-subj,that_hot,that,hot,"-LBQ-  We have n't been scoring as a team , no one really has been that hot , so you always look for something that might improve your offense ,  -RDQ-  Prospal said .",nyt_eng_20081118_0006_24,16,nyt_eng_200811,"Vinny Prospal said he understood the decision to move him off his usual  -LBQ-  MVP  -RDQ-  line with Lecavalier and St. Louis -LRB- he will center a line with Radim Vrbata , whom Tocchet said has worked well with Prospal recently -RRB- .","-LBQ-  A guy like -LRB- Stamkos -RRB- ,  -RDQ-  Tocchet said ,  -LBQ-  he might surprise us .  -RDQ-"
nyt_eng_20081117_0161_39:14,neg-ext-subj,completely_innocent,completely,innocent,"-LBQ-  In the turbulent era we lived through , no one could be completely innocent , no one could live by law alone ,  -RDQ-  Cho Gap-je , 63 , a conservative columnist , said to the cheers of elderly South Koreans who gathered recently to denounce liberal teachers .",nyt_eng_20081117_0161_39,14,nyt_eng_200811,They contended that these liberals ignored the difficult choices faced by earlier South Korean leaders .,"-LBQ-  When necessary , we shed blood , sweat and tears so that our children no longer have to shed tears .  -RDQ-"
nyt_eng_20040821_0051_24:22,neg-ext-subj,really_sure,really,sure,"Sundel said that when the lawyers and prosecutors appeared before the military panel starting on Tuesday ,  -LBQ-  no one is really sure what will happen ,  -RDQ-  adding  -COL-   -LBQ-  The entire process is still in flux and is so poorly designed and the definitions are so ambiguous , yet they keep saying this is a full and fair process .",nyt_eng_20040821_0051_24,22,nyt_eng_200408,The first translator was judged inadequate and dismissed in April .,How would an average person feel going into court without knowing the rules in advance ?  -RDQ-
nyt_eng_20040803_0243_31:20,neg-ext-subj,there_much,there,much,"When you first get fame , everyone rallies around you , but in a year , no one is there much .",nyt_eng_20040803_0243_31,20,nyt_eng_200408,"-LBQ-  If anything , the Olympic gold medal has humbled her and made her more compassionate .","For some people , this would crush them .  -RDQ-"
nyt_eng_20030418_0059_7:4,neg-ext-subj,quite_sure,quite,sure,No one was quite sure .,nyt_eng_20030418_0059_7,4,nyt_eng_200304,"Flowers jutted from champagne bottles that had been emptied in memorial toasts to Tejeda , whose body was arriving around noon , or maybe 1 o'clock .","Meanwhile , at the Marine recruiting office just around the corner on West 181st Street , Staff Sgt. Tomas Hernandez sat at his desk and recalled in a near whisper how his friend Riayan was the one who had encouraged him to enlist ."
nyt_eng_20030401_0020_25:4,neg-ext-subj,really_sure,really,sure,"No one is really sure what links the state 's two downturns , but in a search for common ground , two things stand out .",nyt_eng_20030401_0020_25,4,nyt_eng_200304,Still to come  -COL-  public sector layoffs as state government copes with the fiscal crisis the economic crisis has generated .,The first is that Massachusetts has an economy that apparently is susceptible to bubbles .
nyt_eng_20010821_0356_31:10,neg-ext-subj,exactly_certain,exactly,certain,This is why no one on the outside is exactly certain where NASCAR is going from here .,nyt_eng_20010821_0356_31,10,nyt_eng_200108,NASCAR chief Mike Helton says his organization is  -LBQ-  committed to accelerating the evolution of safety within this great sport  -RDQ-  while at the same time  -LBQ-  will not rush to fix one thing without fully understanding the unintended consequences in other areas .  -RDQ-,"If they could not or would not pin down exactly what made Earnhardt 's belt separate , how can we expect them to unravel the more far more complex riddles ?"
nyt_eng_20010821_0124_32:5,neg-ext-subj,quite_sure,quite,sure,"If no one 's quite sure what resonance is , it 's impossible to argue that it does n't exist .",nyt_eng_20010821_0124_32,5,nyt_eng_200108,Try disproving that something resonates with a large group of people .,This usage has become so widespread that even the editors of The New York Times have embraced it .
nyt_eng_20010820_0044_1:12,neg-ext-subj,exactly_sure,exactly,sure,The Web is growing so fast that no one is really exactly sure just how big it is _ it 's like trying to count grains of sand .,nyt_eng_20010820_0044_1,12,nyt_eng_200108,,"Back in February 1999 , the NEC Research Institute said the Web had 800 million separate pages ."
nyt_eng_20010811_0220_38:12,neg-ext-subj,really_aware,really,aware,"-LBQ-  For about a year , I think no one was really aware of the magnitude of what happened .",nyt_eng_20010811_0220_38,12,nyt_eng_200108,"-LBQ-  It started to hit me a couple of months ago when I could n't see an immediate happy ending ,  -RDQ-  Stevens went on .","Stevens was referring to strong spending by consumers , which is credited with helping to keep the economy afloat through the slowdown ."
nyt_eng_20060727_0048_12:8,neg-ext-subj,quite_sure,quite,sure,"Before this decision , no one was quite sure what you could do .",nyt_eng_20060727_0048_12,8,nyt_eng_200607,What the decision does is give some content to the meaning of a coach participating with his players in team prayer .,Cavanaugh made it clear that coaches can show their respect for the team if the team wants to say a prayer .  -RDQ-
nyt_eng_20060721_0014_42:5,neg-ext-subj,as_surprised,as,surprised,"-LBQ-  No one 's as surprised as we are ,  -RDQ-  said Dorothea Frank , 54 , a novelist who lives across the street from the Strahan house and who often entertained the couple .",nyt_eng_20060721_0014_42,5,nyt_eng_200607,"In Montclair , the shock over the show provided by the once glamorous couple still had not worn off .",-LBQ-  I never thought there was a piece of trouble anywhere .
nyt_eng_20060720_0250_21:14,neg-ext-subj,longer_viable,longer,viable,Yet an embryo leaves no one grieving or dependent when it is no longer viable .,nyt_eng_20060720_0250_21,14,nyt_eng_200607,"The president 's position is that destruction of an embryo equates , morally , to the murder of a human being .",An embryo can only fulfill its potential to become a human being if the right circumstances occur .
nyt_eng_20060717_0225_24:51,neg-ext-subj,really_safe,really,safe,"Yet the city 's mainly concrete edifices serve as an effective echo chamber , amplifying the blasts from Israeli air strikes , awakening even deep sleepers from their slumber and , most of all , sending a message through the humid , thick summer air that no one here is really safe .",nyt_eng_20060717_0225_24,51,nyt_eng_200607,Most parts of Beirut remain untouched by Israeli bombs and missiles .,"Beirut 's southern suburbs and the eastern city of Baalbek , both Hezbollah strongholds , felt the effects of renewed air strikes early Tuesday ."
nyt_eng_20060701_0116_16:8,neg-ext-subj,quite_sure,quite,sure,The problem is that no one is quite sure about the foul .,nyt_eng_20060701_0116_16,8,nyt_eng_200607,But the Dutch did not score and lost 1-0 .,The Portuguese players said that Boulahrouz 's flying elbow was intentional and that he should have been sent off .
nyt_eng_20060120_0094_19:5,neg-ext-subj,quite_certain,quite,certain,"Yet no one is quite certain what the political emergence of the secretive , highly disciplined military and social service organization means .",nyt_eng_20060120_0094_19,5,nyt_eng_200601,"To many Gazans , she epitomizes a vital - and they believe often-overlooked - face of Hamas .","Is its decision to participate in democratic elections part of a Trojan horse-scheme to seize absolute power , impose strict Islamic law in the Palestinian territories and create an armed juggernaut aimed at achieving its official goal of wiping out Israel ?"
nyt_eng_20060113_0086_5:4,neg-ext-subj,quite_sure,quite,sure,No one is quite sure .,nyt_eng_20060113_0086_5,4,nyt_eng_200601,"Poor reception in his coach-to-quarterback headset proved as frustrating as anything -- a product , possibly , of faulty equipment or a poorly placed stadium antenna .",Reception seemed to be fine when Hasselbeck roamed the Seahawks sideline .
nyt_eng_20060108_0039_11:8,neg-ext-subj,even_close,even,close,"No one on the current roster is even close to Bush 's explosiveness and if White goes pro , tailback becomes a huge question mark .",nyt_eng_20060108_0039_11,8,nyt_eng_200601,"Who is going to break off 36 - and 45-yard touchdown runs against Notre Dame , like Bush did against the Irish this season ? Those plays did n't get the attention of Leinart 's fourth-and-9 pass to wide receiver Dwayne Jarrett , but they were just as important and prevented the Irish from building momentum .","The Trojans go into next year with a committee of Hershel Dennis , Desmond Reed , Chauncey Washington and Michael Coleman at tailback ."
nyt_eng_20060106_0136_71:4,neg-ext-subj,as_good,as,good,No one is as good as Vonnegut at doing that sort of thing .,nyt_eng_20060106_0136_71,4,nyt_eng_200601,"So yeah , I 'm honored and flattered to be compared to him .",Jeff Salamon writes for the Austin American-Statesman .
