hit_id,category,colloc,adv,adj,sent_text,sent_id,adv_index,json_source,prev_sent,next_sent
apw_eng_19960319_1005_19:18,neg-ext-subj,as_difficult,as,difficult,"-LBQ-  No lasting peace can be built without a genuine commitment to reconciliation , but nothing is as difficult after a war as bitter and brutal as the war in Bosnia has been as this ,  -RDQ-  he said .",apw_eng_19960319_1005_19,18,apw_eng_199603,But he also noted that the flow of international funds depends on  -LBQ-  the willingness of the parties to comply with terms of the peace agreement .  -RDQ-,
apw_eng_20051125_0951_11:4,neg-ext-subj,too_kooky,too,kooky,-LBQ-  Nothing 's too kooky to me anymore .  -RDQ-,apw_eng_20051125_0951_11,4,apw_eng_200511,"-LBQ-  They steal everything here in Baltimore ,  -RDQ-  said Lynn Smith , manager at Modern Junk & Salvage Co.",The problem is not new .
apw_eng_20040227_0765_22:4,neg-ext-subj,really_immune,really,immune,"-LBQ-  Nothing is really immune , particularly areas that traditionally have weak government or an inability to control their territory ,  -RDQ-  he said .",apw_eng_20040227_0765_22,4,apw_eng_200402,But the United States is also convinced there will be more threats in future .,"The al-Qaida terror network has already staged deadly attacks in East Africa , bombing the U.S. Embassies in Kenya and Tanzania in August 1998 , and a Kenyan hotel in November 2002 ."
apw_eng_19970603_1325_31:4,neg-ext-subj,so_simple,so,simple,But nothing is so simple in the cataclysm of central Africa .,apw_eng_19970603_1325_31,4,apw_eng_199706,The feeling of pity is overwhelming .,"Was this what it seemed  -COL-  one more case of an innocent bystander caught up in an ethnic conflict , engineered by leaders at the top , which  -LBQ-  the international community  -RDQ-  did not try to stop in time ?"
apw_eng_19990622_0005_9:5,neg-ext-subj,as_daunting,as,daunting,"Nothing would have been as daunting as facing a 3-0 deficit , and the Knicks played like they knew this was their only chance to give themselves an opportunity to win the series .",apw_eng_19990622_0005_9,5,apw_eng_199906,"Latrell Sprewell added 24 and Larry Johnson had 16 for the Knicks , who have played their best all season just when things have looked most bleak .","New York came out fired up , opening a 14-point lead in a first quarter in which they debuted yet another new starting lineup , replacing Chris Dudley with Marcus Camby ."
apw_eng_19990617_0990_42:4,neg-ext-subj,ever_certain,ever,certain,But nothing is ever certain in IOC votes .,apw_eng_19990617_0990_42,4,apw_eng_199906,And Helsinki is being talked about as a possible finalist .,Just look back to 1988 .
apw_eng_20090208_0063_65:21,neg-ext-subj,as_dangerous,as,dangerous,They have been handing out fliers with a 1819 quotation opposing the idea of one-man rule  -COL-   -LBQ-  Nothing is as dangerous as letting the same citizen remain in power for a long time .  -RDQ-,apw_eng_20090208_0063_65,21,apw_eng_200902,"Students remain at the center of the anti-Chavez movement , and this time they have usurped one of the president 's own symbols  -COL-  Bolivar .",The electoral council 's perceived pro-Chavez bias raises the threat of disputes breaking out over the results .
apw_eng_19980415_0567_76:4,neg-ext-subj,as_simple,as,simple,But nothing is as simple as it seems .,apw_eng_19980415_0567_76,4,apw_eng_199804,The venerable leader of the Shiv Sena even accused her of masterminding the appointment of P.A. Sangma as the Speaker simply because he is a Christian .,Each comunitarian party has a manifesto that elevates the authors to the level of mature statesman .
apw_eng_19980411_0774_13:4,neg-ext-subj,as_electric,as,electric,But nothing was as electric as when 58-year-old Jack Nicklaus made consecutive birdies on No. 15 and 16 and his name appeared on the leaderboard .,apw_eng_19980411_0774_13,4,apw_eng_199804,Birdie putts were finding the hole all over Augusta National .,Nicklaus walked to the 18th green with his hat off acknowledging a wild ovation .
apw_eng_19980408_1619_18:3,neg-ext-subj,too_mundane,too,mundane,"Nothing is too mundane , from sleeping in the dorm-like austerity of the Crow 's Nest to glancing out from the veranda at the hordes of people already gathered on the course in the early-morning mist .",apw_eng_19980408_1619_18,3,apw_eng_199804,"Guys like Kuchar , one of five amateurs in the 88-player field , are here to immerse themselves in the experience , immune to the hordes of media and fans .","-LBQ-  Everybody tells me the same thing ,  -RDQ-  Kuchar said ."
apw_eng_20080129_0384_2:4,neg-ext-subj,very_transparent,very,transparent,"-LBQ-  Nothing is very transparent ,  -RDQ-  Mahathir told a group of foreign journalists , referring to the process of awarding state contracts .",apw_eng_20080129_0384_2,4,apw_eng_200801,"Malaysia 's former leader Mahathir Mohamad on Tuesday accused the government of awarding state contracts to its own companies and a few well-connected businessmen , echoing complaints by critics including the U.S. who have slammed the process as opaque .","-LBQ-  Everything seems to be given to the GLCs -LRB- government linked companies -RRB- ,  -RDQ-  he said ."
apw_eng_19950120_0002_9:5,neg-ext-subj,ever_perfect,ever,perfect,"-LBQ-  While nothing is ever perfect , I 'm feeling much more comfortable that our programs in that part of the world are having an impact ,  -RDQ-  she said .",apw_eng_19950120_0002_9,5,apw_eng_199501,"Many cultural problems arose from the fact that the communist world had been so isolated for decades , Bellamy said .","The Peace Corps now has about 1,200 volunteers in former East Bloc countries , and spends $ 31 million a year ."
apw_eng_19950119_0355_12:7,neg-ext-subj,ever_perfect,ever,perfect,"Now ,  -LBQ-  while nothing is ever perfect , I 'm feeling much more comfortable that our programs in that part of the world are having an impact ,  -RDQ-  Bellamy said .",apw_eng_19950119_0355_12,7,apw_eng_199501,She said the  -LBQ-  growing pains  -RDQ-  had been significantly corrected .,"The criticism comes at a sensitive time for the Peace Corps , which like all foreign aid programs , is under renewed scrutiny by the new Republican-majority Congress ."
apw_eng_20061122_1243_24:11,neg-ext-subj,completely_perfect,completely,perfect,"Of course , he replied , because  -LBQ-  nothing is completely perfect .  -RDQ-",apw_eng_20061122_1243_24,11,apw_eng_200611,"-LBQ-  Could James Bond and Q come up with a fake passport ?  -RDQ-  Chertoff asked , referring to the fictional British spy and his espionage agency 's technical genius .","Still , he said , with new technology , it is increasingly difficult to forge passports , and having just one document to scrutinize should make inspection easier for both inspectors and travelers ."
apw_eng_20061122_0218_23:10,neg-ext-subj,completely_perfect,completely,perfect,"Of course , he replied ,  -LBQ-  Nothing is completely perfect .  -RDQ-",apw_eng_20061122_0218_23,10,apw_eng_200611,"-LBQ-  Could James Bond and Q come up with a fake passport  -RDQ-  that could fool inspectors ? Chertoff asked , referring to the fictional British spy and his espionage agency 's technical genius .","Still , he said that with new technology , it is increasingly difficult to forge passports , and having just one document to scrutinize should make inspection easier for both inspectors and travelers ."
apw_eng_20061120_0024_12:8,neg-ext-subj,that_easy,that,easy,"Unfortunately for Johnson , nothing is ever that easy .",apw_eng_20061120_0024_12,8,apw_eng_200611,But he did n't need to be flawless to win this one  -COL-  He started the day with a cushy margin that required him to only stay out of trouble and finish 12th or better to wrap up the title .,"His troubles started a mere 15 laps into the race , when flying debris punched a gaping hole in the grill of the No. 48 Chevrolet ."
apw_eng_20060626_1261_24:6,neg-ext-subj,profoundly_dishonest,profoundly,dishonest,-LBQ-  Nothing could be more profoundly dishonest .  -RDQ-,apw_eng_20060626_1261_24,6,apw_eng_200606,"He said too many people  -LBQ-  think it is OK to use drugs ... and somehow their ` right ' to do that is part of their personal liberation _ and has nothing to do with a young man found in a back alley with his head blown off ,  -RDQ-  McDowell said .",
apw_eng_20060621_0033_5:3,neg-ext-subj,too_obscure,too,obscure,"Nothing is too obscure to fetch a price , and vendors say buyers come from all over .",apw_eng_20060621_0033_5,3,apw_eng_200606,"The scavengers seem to have missed nothing _ the big clocks and a captain 's log , deck chairs , stained couches , piles of romance novels , white urinals , broken video games , safety posters in Russian , menus in Greek _ all the maritime world is here .","The big money comes from the guts of the ship _ generators , compressors and air conditioning units for sale to factories ; industrial blenders and buffet tables to restaurants ."
apw_eng_20060615_0748_45:5,neg-ext-subj,as_harmful,as,harmful,Yet nothing could be as harmful to the people that councillors purport to serve .,apw_eng_20060615_0748_45,5,apw_eng_200606,"First , they closed public lavatories ; now it is the turn of public libraries , as an  -LBQ-  easy option  -RDQ-  .","Even in areas such as Buckinghamshire , where villagers have volunteered to take"
apw_eng_20060611_0015_16:3,neg-ext-subj,yet_clear,yet,clear,"Nothing is yet clear , however , because Iran is still studying the offer , and its internal political squabbles could complicate things .",apw_eng_20060611_0015_16,3,apw_eng_200606,Iran has watched with clear interest how North Korea wrung concessions from the West by moving ahead with its nuclear program as a powerful bargaining chip .,"In particular , President Mahmoud Ahmadinejad may worry he could lose domestic political support if Iran agrees to talk and he has to tone down his inflammatory , crowd-pleasing words ."
apw_eng_20040809_0295_35:7,neg-ext-subj,ever_wrong,ever,wrong,"-LBQ-  It 's like nothing was ever wrong ,  -RDQ-  says her father , Oscar Ochoa .",apw_eng_20040809_0295_35,7,apw_eng_200408,"Damaris was home in Kansas City a week later , and now at age 10 months has doubled her weight to 18 pounds and crawls around the house chasing her four siblings .","-LBQ-  To reverse somebody who is that far gone is pretty much unheard of ,  -RDQ-  says Rhee ."
apw_eng_20040809_0151_6:5,neg-ext-subj,absolutely_certain,absolutely,certain,"-LBQ-  Because nothing is absolutely certain , your company may have to restructure , the business may go to China , new business may come in , you may have to learn new skills and take on new responsibilities ,  -RDQ-  Lee was quoted as saying .",apw_eng_20040809_0151_6,5,apw_eng_200408,"There was also concern from Lee about elderly and less-educated Singaporeans , who may struggle to find and keep work as businesses move their operations to cheaper rivals , China , India and other Asian states .","Meanwhile , senior politicians and about 60,000 other citizens watched an independence day parade in the National Stadium , which will showcase military muscle and marching bands ."
apw_eng_20040802_0247_8:24,neg-ext-subj,really_different,really,different,"But aside from all the press , and all the people like Mayor Bloomberg and Gov. Pataki coming through here , nothing is really different .  -RDQ-",apw_eng_20040802_0247_8,24,apw_eng_200408,-LBQ-  Security has always been tight .,Mayor Michael Bloomberg rang the opening bell as a show of solidarity with the exchange .
apw_eng_20061022_0034_31:4,neg-ext-subj,as_simple,as,simple,"But nothing is as simple as pure good and evil in  -LBQ-  Flags of Our Fathers ,  -RDQ-  which turns the lens inward on Americans as a reminder that not all heroism is absolute and not all demons come from outside the country or its people .",apw_eng_20061022_0034_31,4,apw_eng_200610,"Good and evil ,  -RDQ-  one character muses .",
apw_eng_20030121_0590_1:4,neg-ext-subj,too_grandiose,too,grandiose,"Nothing is ever too grandiose for Greg Norman , especially when it comes to yachts .",apw_eng_20030121_0590_1,4,apw_eng_200301,,"The Shark took delivery Tuesday of the latest version of  -LBQ-  Aussie Rules ,  -RDQ-  a 285-foot -LRB- 85.5-meter -RRB- craft that was said to cost $ 70 million and is the world 's largest aluminum motor yacht ."
apw_eng_19981028_0595_30:7,neg-ext-subj,too_small,too,small,"Nothing , it seems , was too small or insignificant for Picasso to scrawl on .",apw_eng_19981028_0595_30,7,apw_eng_199810,"But the most fascinating objects , to go on sale later this week , are the smallest  -COL-  little portraits of Dora made into jewelry , little instruments made from the silver wrapping around a wine cork , dozens of sketches on tiny matchbook covers , photographs of the dashing Picasso at all ages , original books , notes , postcards , and letters .",One matchbook says  -COL-   -LBQ-  It was so dark at noon that the stars could be seen .  -RDQ-
apw_eng_20101109_0466_17:11,neg-ext-subj,ever_decisive,ever,decisive,One thing that 's for sure is that nothing is ever decisive at the start of the season .  -RDQ-,apw_eng_20101109_0466_17,11,apw_eng_201011,...,"Unlike Inter , Milan has an abundance of top-level strikers , but manager Massimiliano Allegri has struggled to get them to play as a solid unit ."
apw_eng_20041011_0155_3:4,neg-ext-subj,really_new,really,new,"-LBQ-  Nothing is really new ,  -RDQ-  Seipel said .",apw_eng_20041011_0155_3,4,apw_eng_200410,"Wilfried Seipel , who heads the city of Vienna 's criminal investigations division , told the Austria Press Agency that the book by Charles Hill uncovered nothing that investigators do n't already know about the case .","Although suspicion has fallen on museum guards ,  -LBQ-  nothing came of a preliminary investigation ,  -RDQ-  he added ."
apw_eng_20041001_0051_7:6,neg-ext-subj,immediately_striking,immediately,striking,"Though nothing here is as immediately striking as  -LBQ-  Obstacle 2  -RDQ-  from their debut album ,  -LBQ-  Turn on the Bright Lights ,  -RDQ-  but  -LBQ-  Antics  -RDQ-  works better as a whole .",apw_eng_20041001_0051_7,6,apw_eng_200410,Titles like  -LBQ-  Narc  -RDQ-  and  -LBQ-  A Time To Be So Small  -RDQ-  and the lyrics  -LBQ-  Your making people 's lives feel less private  -RDQ-  further depict an atmosphere of discontent .,Daniel Kessler 's crisp guitar lines chime like ringing ears and dart around like tempered mood swings .
apw_eng_20090410_0097_26:13,neg-ext-subj,sickly_sweet,sickly,sweet,"We 'll just say that , refreshingly , nothing about it is sickly sweet .",apw_eng_20090410_0097_26,13,apw_eng_200904,To tell you what happens to him from here would be a tremendous disservice .,"-LBQ-  Sugar ,  -RDQ-  a Sony Pictures Classics release , runs 114 minutes ."
apw_eng_19961124_0878_33:11,neg-ext-subj,as_good,as,good,"But that focus has created employment , and nothing is as good at distributing economic development as employment ,  -RDQ-  he said .",apw_eng_19961124_0878_33,11,apw_eng_199611,-LBQ-  They have focused on making money rather than on governance or social integration .,"-LBQ-  In Zimbabwe , whites are part of the solution , not part of the problem .  -RDQ-"
apw_eng_20040322_0144_11:4,neg-ext-subj,as_inspiring,as,inspiring,Nothing was quite as inspiring as his play .,apw_eng_20040322_0144_11,4,apw_eng_200403,-LBQ-  It was really an inspiration .  -RDQ-,Campbell never lost hope when his birdie putts did n't fall early in the round .
apw_eng_20040317_0040_22:24,neg-ext-subj,ever_perfect,ever,perfect,"Bellamy expressed confidence her agency 's supply of mostly medicine , drugs and educational material are not being diverted  -COL-   -LBQ-  Nothing is ever perfect , but we feel pretty comfortable .  -RDQ-",apw_eng_20040317_0040_22,24,apw_eng_200403,"Foreign donors have given more than 8 million tons of food to North Korea since the mid-1990s , but the outside world often worries supplies might be diverted to North Korea 's 1 million-member military .",
apw_eng_20040313_0593_44:5,neg-ext-subj,as_damaging,as,damaging,But nothing was quite as damaging as the 16th .,apw_eng_20040313_0593_44,5,apw_eng_200403,"Pettersson , the leader since opening with a 63 in the first round , showed signs of cracking when he missed 4-foot par putts on the 12th and 14th .","He ran his 40-foot birdie putt some 15 feet by the hole , then rapped his par putt 4 feet past the hole ."
apw_eng_20031030_0007_29:19,neg-ext-subj,radically_different,radically,different,"From the attacking side , we have not quite clicked yet , but nothing we are doing is radically different .",apw_eng_20031030_0007_29,19,apw_eng_200310,I am still very happy with what we are doing .,-LBQ-  I do passionately believe that England will play better against the bigger and better teams .  -RDQ-
apw_eng_20031010_0254_4:9,neg-ext-subj,really_good,really,good,"-LBQ-  Nothing was bad , but nothing was really good .",apw_eng_20031010_0254_4,9,apw_eng_200310,"-LBQ-  I was here to play a four-round tournament but it looks like I 'm only playing two , so I 'm disappointed ,  -RDQ-  Davies told reporters .",It was just a little bit missing from everything .  -RDQ-
apw_eng_20080609_0388_27:4,neg-ext-subj,totally_secure,totally,secure,"Nothing can be totally secure , yet they are trying to do that .  -RDQ-",apw_eng_20080609_0388_27,4,apw_eng_200806,They ca n't secure the event .,"Chinese officials say more than 500,000 people will handle security during the games , equaling the number of foreign visitors expected ."
apw_eng_20091227_0019_8:4,neg-ext-subj,amazingly_stellar,amazingly,stellar,"-LBQ-  Nothing was amazingly stellar ,  -RDQ-  NPD Group analyst Marshal Cohen said of the holiday season so far .",apw_eng_20091227_0019_8,4,apw_eng_200912,This year the calendar provides a full weekend just after Christmas for merchants to try to entice shoppers to ring up more sales before many close out the year .,-LBQ-  This is not going to go down as a Christmas for most people to really remember .  -RDQ-
apw_eng_20091218_0091_37:38,neg-ext-subj,way_out,way,out,"It does n't always make sense -LRB- though maybe it will , with the series finale next year -RRB- , but  -LBQ-  Lost  -RDQ-  has made one thing clear  -COL-  With serialized TV , nothing is too way out or ambitious .",apw_eng_20091218_0091_37,38,apw_eng_200912,"From its first episode -LRB- the dreadful plane crash on the island -RRB- , this ABC drama demonstrated an epic , mind-bending sweep through time and space , with a vast array of characters .",AP Television Writer David Bauder in New York contributed to this report .
apw_eng_19961214_0831_27:4,neg-ext-subj,far_afield,far,afield,Nothing is too far afield for Brave Combo .,apw_eng_19961214_0831_27,4,apw_eng_199612,"Tiny Tim makes an appearance , singing the Beatles '  -LBQ-  Girl ,  -RDQ-  complete with sniffles .","They perform mariachi numbers , waltzes , Italian disco tunes and a strange salsa-tinged composition based on the poetry of Ernest Noyes Brookings , a resident at a Massachusetts nursing home _  -LBQ-  Skin covers up animals and humans ,  -RDQ-  the refrain goes ."
apw_eng_20100620_0861_33:11,neg-ext-subj,ever_good,ever,good,"In short , nothing the players or Domenech do is ever good enough .",apw_eng_20100620_0861_33,11,apw_eng_201006,"They are such easy targets that even Sarkozy 's sports minister had a crack at the team ahead of the World Cup , needling it for the lavish accommodation it chose in South Africa .",The squad 's biggest crime has been failing to live up to the almost impossibly high standards set by the winners of 1998 .
apw_eng_19990128_0888_11:16,neg-ext-subj,ever_certain,ever,certain,-LBQ-  I do n't want to build up the supporters ' hopes because nothing is ever certain in football and nothing ever surprises me .,apw_eng_19990128_0888_11,16,apw_eng_199901,"-LBQ-  I 'm 50 percent certain of signing Juninho ,  -RDQ-  he said .",-LBQ-  But we do feel we have done everything we can to make it happen .
apw_eng_19990119_1362_6:22,neg-ext-subj,quite_certain,quite,certain,And once again _ just like his bizarre wedding to Carmen Electra _ it showed that nothing with Rodman is ever quite certain .,apw_eng_19990119_1362_6,22,apw_eng_199901,"-LBQ-  I am in limbo , but I 'm not going to say I 'm retired .  -RDQ-","In a strange twist earlier in the day , his former coach , Chuck Daly of the Orlando Magic , said he had heard Rodman had been traded to the New York Knicks for Buck Williams _ a rumor that was quickly shot down ."
apw_eng_20030404_0749_3:8,neg-ext-subj,as_difficult,as,difficult,"-LBQ-  Nothing up to now has been as difficult as this is likely to be ,  -RDQ-  he said .",apw_eng_20030404_0749_3,8,apw_eng_200304,"The scenario is not just of one but of many nightmares _ food riots , disease , suicide bombers and widespread civilian casualties in the city of more than 5 million , said Patrick Garrett , an associate analyst at Globalsecurity.com , a Virginia-based think tank .",-LBQ-  The most difficult days are ahead .
apw_eng_20030403_0804_5:4,neg-ext-subj,too_personal,too,personal,"-LBQ-  Nothing 's too personal ,  -RDQ-  the 34-year-old Griffin said .",apw_eng_20030403_0804_5,4,apw_eng_200304,"Griffin , the loudmouth comic star of  -LBQ-  Undercover Brother  -RDQ-  and the 1990s sitcom  -LBQ-  Malcolm & Eddie ,  -RDQ-  transformed those memories of his chaotic childhood in Kansas City , Missouri , into a stand-up act for his new film ,  -LBQ-  DysFunKtional Family .  -RDQ-","-LBQ-  People say they believe in God and there 'll be a Judgment Day , so you gonna have to tell the story one of these days ."
apw_eng_20060305_0025_23:8,neg-ext-subj,too_good,too,good,"For some pet owners , nothing is too good for their beloved animals .",apw_eng_20060305_0025_23,8,apw_eng_200603,-LBQ-  You might be away on business or vacation and you might be overcompensating with some pampering .  -RDQ-,"At the newly opened Mazzu 's Canine & Feline Hotel in Philadelphia , pet guests are greeted with the soothing colors of a spa , a rock wall for a back-to-nature ambiance and scents of lavender ."
apw_eng_19950608_0768_12:7,neg-ext-subj,too_complex,too,complex,"-LBQ-  Nothing that we do is too complex , and they 've got about 40 set plays to call on .  -RDQ-",apw_eng_19950608_0768_12,7,apw_eng_199506,"-LBQ-  The backline know what they are doing ,  -RDQ-  he said .","While England manager Jack Rowell has described the match as  -LBQ-  death or glory ,  -RDQ-  Dwyer called it  -LBQ-  just another step .  -RDQ-"
apw_eng_20010605_0667_9:12,neg-ext-subj,remotely_fresh,remotely,fresh,Nothing after the first 10 minutes of  -LBQ-  Swordfish  -RDQ-  is remotely fresh .,apw_eng_20010605_0667_9,12,apw_eng_200106,"After that , though ,  -LBQ-  Swordfish  -RDQ-  drowns in cliche , implausibility and cryptic little mysteries and misdirections that viewers are supposed to accept as intricate and edgy storytelling .","From its promising start , the movie fades to standard-issue gunplay , car stunts , explosions and computer hacking ."
apw_eng_20020912_0420_23:13,neg-ext-subj,completely_different,completely,different,"After Sept. 11 , everything has changed somewhat _ but nothing is completely different .",apw_eng_20020912_0420_23,13,apw_eng_200209,"De Volkskrant , Amsterdam , Netherlands , on Sept. 11  -COL-",What is not new is American unilateralism .
apw_eng_20020911_0724_44:14,neg-ext-subj,so_important,so,important,"Against the backdrop of Sept. 11 , she said ,  -LBQ-  Nothing is so important that it ca n't be put off for a few days .  -RDQ-",apw_eng_20020911_0724_44,14,apw_eng_200209,"Kathleen Bagley , president of blast ! Public Relations in Raleigh , North Carolina , said non-urgent contacts were being put off temporarily , reflecting a decision to  -LBQ-  avoid dialing-for-dollars on this day .  -RDQ-",
apw_eng_20100105_1019_11:4,neg-ext-subj,ever_certain,ever,certain,But nothing is ever certain .  -RDQ-,apw_eng_20100105_1019_11,4,apw_eng_201001,"When you have designed a car -- all year long -- you do hope it performs and delivers in technology , in the sand dunes , everywhere .","Gordon and his Hummer were in their element , much better than Monday when he lost an hour with engine problems ."
apw_eng_20100103_0068_28:18,neg-ext-subj,actually_serious,actually,serious,Arenas again stressed that he 's  -LBQ-  a jokester  -RDQ-  and that nothing in his life was actually serious .,apw_eng_20100103_0068_28,18,apw_eng_201001,I 've got to put it in their hands and tell the story and see what they say .  -RDQ-,Many of the comments he has made on the matter have been lighthearted .
apw_eng_19971007_1225_8:22,neg-ext-subj,very_important,very,important,"So the party line , pounded into the troops by coach Mike Shanahan , is that nothing that happens now is very important .",apw_eng_19971007_1225_8,22,apw_eng_199710,"The result  -COL-  a loss to Jacksonville , a second-year expansion team , in their first playoff game , allowing New England to go to the Super Bowl .","-LBQ-  We all know what happened last year ,  -RDQ-  says running back Terrell Davis , who may be the best player in the NFL right now ."
apw_eng_19971005_0915_15:7,neg-ext-subj,as_good,as,good,"SO CLOSE  -COL-  Nothing is quite as good as a win , as far as seven-time Winston Cup champion Dale Earnhardt is concerned .",apw_eng_19971005_0915_15,7,apw_eng_199710,That 's all it is .  -RDQ-,"After a season-long struggle to find consistency and become really competitive , Earnhardt has finished eighth , second , second and third in his last four starts ."
apw_eng_19980519_1360_18:18,neg-ext-subj,as_powerful,as,powerful,"Victor Hugo , French novelist and author , said ,  -LBQ-  Nothing in all the world is as powerful as an idea whose time has come .  -RDQ-",apw_eng_19980519_1360_18,18,apw_eng_199805,- Mark 13 -COL- 10,"When Johann Gutenberg conceived the idea that type could be set and printed , we do n't know if he knew that his was an idea whose time had come ."
apw_eng_19980514_0092_25:5,neg-ext-subj,as_important,as,important,"-LBQ-  Nothing is probably as important for restoring the economic recovery of Asia as the economic recovery of Japan itself ,  -RDQ-  said Gene Sperling , the president 's top economic adviser .",apw_eng_19980514_0092_25,5,apw_eng_199805,Clinton will use a one-on-one session with Hashimoto on Friday to stress that the stimulus package must be accompanied by more intensive efforts by the government to deregulate its economy and shore up its shaky banking sector .,"The fear in the United States is that economic malaise in the world 's second-largest economy could re-ignite the Asian currency crisis and make America 's trade deficit , already headed into the stratosphere , even worse ."
apw_eng_20001220_0532_7:3,neg-ext-subj,terribly_innovative,terribly,innovative,"Nothing is terribly innovative  -COL-  The pageant world is shallow , the hair big , the smiles plastic .",apw_eng_20001220_0532_7,3,apw_eng_200012,"Now , here she is ,  -LBQ-  Miss Congeniality ,  -RDQ-  with Sandra Bullock as a clumsy FBI agent who goes undercover at the Miss United States contest to track down a terrorist .","But  -LBQ-  Miss Congeniality  -RDQ-  is n't nearly as excruciating as it may sound , simply because Bullock is so likable ."
apw_eng_20001219_0219_17:4,neg-ext-subj,really_certain,really,certain,But nothing is really certain .,apw_eng_20001219_0219_17,4,apw_eng_200012,The Ravens have the tiebreaker _ they 've played one more conference game than the Titans and would finish 10-3 in the AFC to 9-3 for Tennessee .,"Even if the Giants , who have added some offense to a strong defense , do get home field advantage in the NFC , that might not mean much _ they are 7-1 on the road , 4-3 at home ."
apw_eng_20010330_0490_7:23,neg-ext-subj,as_bad,as,bad,"-LBQ-  Of the many potential conflicts between the U.S. and its partners on trade , defense and foreign policy , nothing is as bad as this .",apw_eng_20010330_0490_7,23,apw_eng_200103,"-LBQ-  History will not judge George Bush kindly ,  -RDQ-  was how Britain 's The Independent newspaper put it .","It is not even isolationism , it is in-your-face truculence .  -RDQ-"
apw_eng_20010323_0868_12:14,neg-ext-subj,yet_final,yet,final,"He said he verified with Rumsfeld 's office Friday that  -LBQ-  nothing is yet final  -RDQ-  in Rumsfeld 's review , and that Congress  -LBQ-  will definitely have a voice  -RDQ-  in the administration 's defense policy .",apw_eng_20010323_0868_12,14,apw_eng_200103,"Sen. John Warner , R-Va. , chairman of the Senate Armed Services Committee , said in a written statement Friday that Rumsfeld had met with him on Wednesday ,  -LBQ-  sharing with me some of his thoughts .  -RDQ-","The White House meeting did not deal with two other subjects under review by Rumsfeld  -COL-  national missile defense and the possibilities for further reducing the size of the U.S. nuclear arsenal , officials said ."
apw_eng_20010722_0611_28:4,neg-ext-subj,too_outlandish,too,outlandish,"-LBQ-  Nothing is too outlandish ,  -RDQ-  Engeman said of Walker 's rocket design .",apw_eng_20010722_0611_28,4,apw_eng_200107,Walker decided Engeman 's background with wood and metal composite work would come in handy and pays him generously to come in several days a week to help out on the  -LBQ-  Rocket Ranch .  -RDQ-,-LBQ-  Some of this technology has been around since the '60s and '70s .  -RDQ-
apw_eng_20010713_0209_6:4,neg-ext-subj,ever_dead,ever,dead,"-LBQ-  Nothing 's ever dead ,  -RDQ-  he added .",apw_eng_20010713_0209_6,4,apw_eng_200107,"-LBQ-  I 've got a contract , I 've got a no-trade clause _ that 's about it ,  -RDQ-  McGriff said before the Devil Rays interleague game against the Expos .","-LBQ-  We 've got until July 31st , or whatever ."
apw_eng_20050517_0481_13:29,neg-ext-subj,quite_unbelievable,quite,unbelievable,"-LBQ-  We use words like ` unbelievable ' and ` miraculous ' about our past season , but then have to admit to ourselves that nothing is ever quite unbelievable when you have a manager with the talent , dedication and determination of David Moyes ,  -RDQ-  Everton chairman Bill Kenwright said .",apw_eng_20050517_0481_13,29,apw_eng_200505,"Still , Everton never dropped out of the top four placings and only finished behind Chelsea , Arsenal and Manchester United .","Moyes won the award , which is given to the manager  -LBQ-  deemed to have achieved the most taking into consideration the resources available to him ,  -RDQ-  despite competition from Jose Mourinho and Rafa Benitez ."
apw_eng_19961027_0748_13:28,neg-ext-subj,totally_unknown,totally,unknown,"-LBQ-  I knew nothing about anything concerned with Alan Bond or that he had gone bankrupt , certainly the names of anyone else associated with him were totally unknown ,  -RDQ-  she said .",apw_eng_19961027_0748_13,28,apw_eng_199610,She said Oates had been well respected as a businessman but little had been known about him .,
apw_eng_20040927_0314_15:3,neg-ext-subj,politically_motivated,politically,motivated,Nothing is politically motivated in this case .  -RDQ-,apw_eng_20040927_0314_15,3,apw_eng_200409,And that crime is murder .,Prosecutors are not seeking the death penalty .
apw_eng_20040911_0086_17:16,neg-ext-subj,knowingly_untrue,knowingly,untrue,Hare defended the technique in his program notes  -COL-   -LBQ-  Nothing in the narrative is knowingly untrue ...,apw_eng_20040911_0086_17,16,apw_eng_200409,"Some viewers had qualms about Hare 's script , which mixed excerpts from the politicians ' recorded speeches with imagined private conversations .","When the doors close on the world 's leaders and on their entourages , then I have used my imagination .  -RDQ-"
apw_eng_20040909_0232_11:7,neg-ext-subj,knowingly_untrue,knowingly,untrue,"-LBQ-  Nothing in the narrative is knowingly untrue ,  -RDQ-  Hare wrote in program notes for the play .",apw_eng_20040909_0232_11,7,apw_eng_200409,"It looks at the politicians who decided to wage war on Iraq , offering vignettes _ some based on recorded speeches , some imagined _ of Bush , Rumsfeld , Dick Cheney , Colin Powell and others .","-LBQ-  When the doors close on the world 's leaders and on their entourages , then I have used my imagination .  -RDQ-"
apw_eng_20070228_1540_46:5,neg-ext-subj,as_exciting,as,exciting,"-LBQ-  Nothing has been as exciting as that first feeling of , ` They 're going to do my play , and I 'm going to direct it , and it 's going to be published , '  -RDQ-  he says .",apw_eng_20070228_1540_46,5,apw_eng_200702,He became the first playwright in the history of the Royal National Theatre to direct his own first play in 1995 .,"His second play ,  -LBQ-  Closer ,  -RDQ-  became a bigger hit , transferring to Broadway for a Tony-nominated run in 1999 ."
