hit_id,colloc,adv,adj,sent_text,sent_id,adv_index
nyt_eng_19951005_0402_19:27,so_rich,so,rich,They too have a role to play in building a society ... in which none are so poor they have nothing to give and none are so rich that they have nothing to give .  -RDQ-,nyt_eng_19951005_0402_19,27
nyt_eng_19951009_0438_1:11,as_wide,as,wide,"Of all the divides in fashion design , none is as wide as that between the pro-trend and the anti-trend .",nyt_eng_19951009_0438_1,11
nyt_eng_19951009_0557_12:12,as_wide,as,wide,"-- Of all the divides in fashion design , none is as wide as that between the pro-trend and the anti-trend .",nyt_eng_19951009_0557_12,12
nyt_eng_19951011_0759_34:18,especially_fast,especially,fast,"And none of the linebackers , when compared to their peers around the Southwest Conference , is especially fast .",nyt_eng_19951011_0759_34,18
nyt_eng_19951021_0173_13:6,as_vulnerable,as,vulnerable,But he said none was as vulnerable .,nyt_eng_19951021_0173_13,6
nyt_eng_19951027_0662_6:3,too_happy,too,happy,None was too happy .,nyt_eng_19951027_0662_6,3
nyt_eng_19951102_0423_13:17,as_large,as,large,"Other foreign ethnic groups also are concentrated in various localities , but none of them is as large as the Latin contingent .",nyt_eng_19951102_0423_13,17
nyt_eng_19951105_0168_20:8,particularly_confident,particularly,confident,"The answers vary , but none are particularly confident .",nyt_eng_19951105_0168_20,8
nyt_eng_19951111_0096_22:7,so_important,so,important,None of these concerns would be so important were it not for the fact that the atmosphere has been chilled by the big tobacco companies ' attempt to save a dying industry by using money and legal threats to silence its critics .,nyt_eng_19951111_0096_22,7
nyt_eng_19951113_0741_31:20,any_good,any,good,"If you 've spent enough years watching pro football , you should realize that none of these teams is any good .",nyt_eng_19951113_0741_31,20
nyt_eng_19951116_0512_33:15,so_domineering,so,domineering,"These subcultures are sufficiently concentrated to make their presence felt , but none is so domineering that it threatens to overwhelm the overall design .",nyt_eng_19951116_0512_33,15
nyt_eng_19951118_0347_5:7,as_dangerous,as,dangerous,"But none of them will be as dangerous as Faulk , regardless of how things go .",nyt_eng_19951118_0347_5,7
nyt_eng_19951118_0520_1:30,immediately_forthcoming,immediately,forthcoming,"If there is no readily apparent solution to Baylor 's lack of consistent production from its quarterbacks _ and after yesterday 's 34-6 victory against Rice , none was immediately forthcoming _ then there has at least been a stopgap measure .",nyt_eng_19951118_0520_1,30
nyt_eng_19951128_0300_47:12,as_eerie,as,eerie,"None of the many ancient places in Grand Tour territory is as eerie _ not the windswept Tombs of the Kings in Egypt , nor the glorious Acropolis in Athens , nor the secret city of Petra in Jordan .",nyt_eng_19951128_0300_47,12
nyt_eng_19951204_0457_16:5,very_pleasant,very,pleasant,"None of this is very pleasant , but it 's a better course that stretching for an unreasonable level of return and finding that high-risk investments have caused your retirement capital to evaporate .",nyt_eng_19951204_0457_16,5
nyt_eng_19951207_0281_76:11,as_sturdy,as,sturdy,"Of all the building toys with motors , none are as sturdy or exciting as this one .",nyt_eng_19951207_0281_76,11
nyt_eng_19951208_0248_31:11,totally_reliable,totally,reliable,"In the end , none of the cybersmut censors are totally reliable at preventing access to questionable resources .",nyt_eng_19951208_0248_31,11
nyt_eng_19951211_0658_18:8,real_meaningful,real,meaningful,-LBQ-  But none of them has been real meaningful .  -RDQ-,nyt_eng_19951211_0658_18,8
nyt_eng_19951221_0373_3:21,too_hospitable,too,hospitable,I went through a mental list of my high school English teachers and decided that none of them would be too hospitable if I called and asked to spend the night .,nyt_eng_19951221_0373_3,21
nyt_eng_19951222_0047_7:25,prognostically_infallible,prognostically,infallible,"Alas , none of these sprightly ideas , as the table compiled by Karlyn Bowman of the American Enterprise Institute makes clear , is prognostically infallible .",nyt_eng_19951222_0047_7,25
nyt_eng_19960102_0452_11:13,that_well-known,that,well-known,"-LBQ-  On the other hand , none of the other candidates is that well-known , so she might not have a lot of ground to make up .  -RDQ-",nyt_eng_19960102_0452_11,13
nyt_eng_19960104_0517_25:6,terribly_shocking,terribly,shocking,"None of this should be terribly shocking , except to those who were so quick to buy into the Nelson makeover , which essentially was a fresh coat of outside paint on a house in immediate need of interior redesign .",nyt_eng_19960104_0517_25,6
nyt_eng_19960107_0226_6:5,as_damaging,as,damaging,"But none have been as damaging as the White House 's three-year program of evasion and meddling regarding the Clintons ' involvement with James McDougal , their partner in the Whitewater land deal and the owner of Madison Guaranty , an Arkansas savings and loan whose failure cost taxpayers $ 60 million .",nyt_eng_19960107_0226_6,5
nyt_eng_19960108_0578_13:6,absolutely_confident,absolutely,confident,-LBQ-  None of us are absolutely confident that we have the right answer for that .  -RDQ-,nyt_eng_19960108_0578_13,6
nyt_eng_19960109_0530_39:24,seriously_ill,seriously,ill,"Mitchell , a general practitioner who had walked 45 minutes to get to his office to make sure none of his patients was seriously ill Monday , groused and bent again with his shovel .",nyt_eng_19960109_0530_39,24
nyt_eng_19960111_0152_12:30,really_great,really,great,"-LBQ-  With the possible exception of Alagna , I would say there are between 10 and 20 French singers who are quite good , but none of them is really great ,  -RDQ-  said Hugues Gall , who took over as director of the Paris National Opera last year .",nyt_eng_19960111_0152_12,30
nyt_eng_19960111_0316_7:6,terribly_complicated,terribly,complicated,"None of the forms are terribly complicated  -COL-  Della Robbia it 's not , and a good thing , too , since most people who come are novices .",nyt_eng_19960111_0316_7,6
nyt_eng_19960115_0350_31:40,exactly_fresh,exactly,fresh,"Besides the housing report , Commerce Department data set for release this week include reports on October international trade , November new home sales , and the final estimate of third-quarter gross domestic product -- none of which are exactly fresh .",nyt_eng_19960115_0350_31,40
nyt_eng_19960115_0669_19:21,immediately_apparent,immediately,apparent,"-LBQ-  I 've been pressing this thing in the belly trying to find a soft spot , and none is immediately apparent ,  -RDQ-  he said .",nyt_eng_19960115_0669_19,21
nyt_eng_19960118_0347_22:6,much_good,much,good,"None of the three are much good at picking men , either .",nyt_eng_19960118_0347_22,6
nyt_eng_19960123_0400_21:29,so_difficult,so,difficult,"No single space project in this period will be more impressive to mankind , or more important to the long-range exploration of space ; and none will be so difficult or expensive to accomplish .  -RDQ-",nyt_eng_19960123_0400_21,29
nyt_eng_19960124_0143_7:6,as_successful,as,successful,"Not surprising , none were as successful as NBC in that guise , as A.C. Nielsen pointed out quite clearly .",nyt_eng_19960124_0143_7,6
nyt_eng_19960128_0031_9:10,immediately_available,immediately,available,None of the companies named in the report were immediately available for comment .,nyt_eng_19960128_0031_9,10
nyt_eng_19960131_0041_52:8,universally_applauded,universally,applauded,None of his other comebacks have been universally applauded .,nyt_eng_19960131_0041_52,8
nyt_eng_19960131_0685_18:5,entirely_surprising,entirely,surprising,None of this was entirely surprising .,nyt_eng_19960131_0685_18,5
nyt_eng_19960209_0566_9:19,markedly_superior,markedly,superior,"From the consumer 's perspective , Hurtig said , none of the currently available 3-D sound technologies is markedly superior to the others .",nyt_eng_19960209_0566_9,19
nyt_eng_19960213_0547_28:23,as_punctual,as,punctual,"But in the 35 Valentine 's Days that have come and gone since then , none of my sweethearts has been quite as punctual , quite as courteous on the road or quite as skilled at getting kids to quit spitting at each other as was my first love .",nyt_eng_19960213_0547_28,23
nyt_eng_19960214_0361_5:5,as_startling,as,startling,But perhaps none are as startling as the architectural apparition now rising amid the prickly pear on a scraggly stretch of land outside Austin .,nyt_eng_19960214_0361_5,5
nyt_eng_19960214_0578_2:5,as_startling,as,startling,But perhaps none is as startling as the architectural apparition now rising amid the prickly pear on a scraggly stretch of land outside Austin .,nyt_eng_19960214_0578_2,5
nyt_eng_19960216_0245_4:13,really_indispensable,really,indispensable,"Of course , the truth is that none of these products is really indispensable .",nyt_eng_19960216_0245_4,13
nyt_eng_19960221_0674_5:7,fully_ready,fully,ready,None of the leading campaigns is fully ready .,nyt_eng_19960221_0674_5,7
nyt_eng_19960223_0646_2:36,as_effective,as,effective,"Specialists around the country said that there has been a critical shortage of the medication , called ACTH gel , for several weeks and that there are few available alternatives , none of which is as effective .",nyt_eng_19960223_0646_2,36
nyt_eng_19960225_0054_15:6,exactly_earthshaking,exactly,earthshaking,"None of these nominations is exactly earthshaking , but they are a bit of an improvement .",nyt_eng_19960225_0054_15,6
nyt_eng_19960226_0108_5:11,too_serious,too,serious,We 've been fortunate that none of ours has been too serious .,nyt_eng_19960226_0108_5,11
nyt_eng_19960229_0735_18:13,really_complete,really,complete,"All these tools have something to recommend them , yet none is really complete .",nyt_eng_19960229_0735_18,13
nyt_eng_19960301_0601_1:21,as_telling,as,telling,"Of all the descriptions that capture the vastness of the New York City public school system , perhaps none is as telling as this  -COL-  it took officials until noon Friday , a full six months after the opening of school , to complete the count of every student enrolled for the year .",nyt_eng_19960301_0601_1,21
nyt_eng_19960311_0134_31:6,so_special,so,special,But none of it is so special .  -RDQ-,nyt_eng_19960311_0134_31,6
nyt_eng_19960311_0285_26:5,especially_easy,especially,easy,None of this is especially easy ; it requires practice to get it right .,nyt_eng_19960311_0285_26,5
nyt_eng_19960311_0650_9:9,as_effective,as,effective,"There are few alternative treatments and none are as effective as ACTH , experts say .",nyt_eng_19960311_0650_9,9
nyt_eng_19960318_0634_10:16,particularly_busy,particularly,busy,"McKeown learned that despite the excuses offered by five major area hospitals , none was particularly busy that Saturday night , the only lawful reason for rejecting a patient .",nyt_eng_19960318_0634_10,16
nyt_eng_19960320_0685_41:23,very_positive,very,positive,"-LBQ-  It 's like a triple witching hour for the computer industry , a confluence of factors , none of which are very positive for the poor PC manufacturer ,  -RDQ-  Willmott said .",nyt_eng_19960320_0685_41,23
nyt_eng_19960320_0734_11:18,wholly_successful,wholly,successful,Rehnquist concluded that none of the 20 censuses in the history of the nation has been  -LBQ-  wholly successful  -RDQ-  in providing an exact count of the population .,nyt_eng_19960320_0734_11,18
nyt_eng_19960321_0730_23:9,very_good,very,good,"Granted , none of these little digressions is very good , but they suggest Randle is an actress of considerable range .",nyt_eng_19960321_0730_23,9
nyt_eng_19960327_0488_8:8,as_rosy,as,rosy,"Profit estimates vary , but none are as rosy as they were this time a year ago .",nyt_eng_19960327_0488_8,8
nyt_eng_19960327_0591_5:10,as_colorful,as,colorful,"Of the handful of musical settings , none is as colorful and evocative as Handel 's  -LBQ-  Israel in Egypt .  -RDQ-",nyt_eng_19960327_0591_5,10
nyt_eng_19960401_0869_40:11,as_important,as,important,-LBQ-  All the records ... none of that is nearly as important as winning the Cup .  -RDQ-,nyt_eng_19960401_0869_40,11
nyt_eng_19960403_0642_21:5,very_good,very,good,None of it is very good for singing .,nyt_eng_19960403_0642_21,5
nyt_eng_19960408_0629_9:6,so_brazen,so,brazen,"Of course , none is so brazen as to admit to wanting the job .",nyt_eng_19960408_0629_9,6
nyt_eng_19960408_0657_6:6,as_prominent,as,prominent,But none have been nearly as prominent as Rostenkowski .,nyt_eng_19960408_0657_6,6
nyt_eng_19960410_0124_25:11,well_equipped,well,equipped,"-LBQ-  None of the junkies I ever knew were so well equipped ,  -RDQ-  says Earle .",nyt_eng_19960410_0124_25,11
nyt_eng_19960414_0245_18:10,as_bad,as,bad,But Ms. Root said none of the problems were as bad as they sounded .,nyt_eng_19960414_0245_18,10
nyt_eng_19960415_0691_4:27,as_interesting,as,interesting,"Garfunkel has also recorded sporadic solo albums , appeared in several films and reunited on occasion with Simon , but none of these projects was nearly as interesting as the fact that he has spent more than a decade hoofing it from Manhattan to Seattle .",nyt_eng_19960415_0691_4,27
nyt_eng_19960416_0188_24:16,particularly_celebrated,particularly,celebrated,"Although he has established a 22-0 record , none of DelValle 's opponents have been particularly celebrated , and this fight will be his first-ever title bout .",nyt_eng_19960416_0188_24,16
nyt_eng_19960416_0480_40:5,completely_safe,completely,safe,-LBQ-  Almost none is completely safe .  -RDQ-,nyt_eng_19960416_0480_40,5
nyt_eng_19960423_0785_26:3,as_revealing,as,revealing,None are as revealing as the nude photo of diver Mary Ellen Clark that will appear in the July issue of Life magazine .,nyt_eng_19960423_0785_26,3
nyt_eng_19960425_0276_7:32,as_definitive,as,definitive,"None of the nation 's biggest mutual fund companies , including Fidelity Investments , Vanguard Group , Capital Research & Management Co. and T. Rowe Price Associates Inc. , have been as definitive in banning personal trading .",nyt_eng_19960425_0276_7,32
nyt_eng_19960425_0392_35:7,merely_derisive,merely,derisive,But none of these vignettes are merely derisive .,nyt_eng_19960425_0392_35,7
nyt_eng_19960425_0477_17:25,currently_available,currently,available,"That novelty is also driving consumer requests for My Twinn strollers , backpacks , car seats and high chairs , none of which is currently available .",nyt_eng_19960425_0477_17,25
nyt_eng_19960426_0304_77:6,yet_ready,yet,ready,None of the inhibitors is yet ready for regular use .,nyt_eng_19960426_0304_77,6
nyt_eng_19960430_0749_13:13,so_anxious,so,anxious,"All were experienced in the outdoors , but none had ever been so anxious , so frightened .",nyt_eng_19960430_0749_13,13
nyt_eng_19960502_0398_59:6,exactly_cheap,exactly,cheap,"None of this software is exactly cheap , but the price is bound to fall over time .",nyt_eng_19960502_0398_59,6
nyt_eng_19960504_0388_84:5,particularly_optimistic,particularly,optimistic,"None of us is particularly optimistic , but we have n't reached any final conclusions .  -RDQ-",nyt_eng_19960504_0388_84,5
nyt_eng_19960507_0024_13:6,so_generous,so,generous,None of them were quite so generous in previous years when profit growth was higher .,nyt_eng_19960507_0024_13,6
nyt_eng_19960508_0206_30:31,as_spectacular,as,spectacular,"But except for  -LBQ-  Mission  -COL-  Impossible ,  -RDQ-  which is , after all , the work of a veteran film maker , none of the other summer movies are as spectacular and expensive as  -LBQ-  Twister ,  -RDQ-   -LBQ-  Eraser  -RDQ-  and  -LBQ-  Independence Day .  -RDQ-",nyt_eng_19960508_0206_30,31
nyt_eng_19960508_2308_21:22,remotely_worried,remotely,worried,"After surveying a number of business groups , Friedman said , it is clear to him that none of them are remotely worried about the National Party 's departure .",nyt_eng_19960508_2308_21,22
nyt_eng_19960515_0821_26:16,as_inclined,as,inclined,"Without him the bill may be dead , because none of his potential successors are as inclined to compromise on health insurance as he is .",nyt_eng_19960515_0821_26,16
nyt_eng_19960517_0323_65:20,as_pretty,as,pretty,"Several other sections provide good trout water , and most are accessible from Route 100 , but none is as pretty as the Green Mountain sections around Granville .",nyt_eng_19960517_0323_65,20
nyt_eng_19960517_0659_2:6,as_impressive,as,impressive,But none of them was as impressive as Mike Boorda .,nyt_eng_19960517_0659_2,6
nyt_eng_19960522_0458_3:18,as_daunting,as,daunting,"Among Dole 's myriad problems in his contest against Bill Clinton this year , perhaps none is as daunting as his inability to woo female voters into the Republican camp .",nyt_eng_19960522_0458_3,18
nyt_eng_19960529_0478_16:39,particularly_confident,particularly,confident,"When I started calling technical support , I was told everything from  -LBQ-  you need new drivers  -RDQ-  to  -LBQ-  you need a new CD-ROM player with new firmware ,  -RDQ-  but none of the support technicians were particularly confident of their own advice .",nyt_eng_19960529_0478_16,39
nyt_eng_19960529_0803_8:10,as_critical,as,critical,"None of the other jurors who were interviewed were as critical of the prosecutor , and all agreed that they had ignored the politics surrounding the case .",nyt_eng_19960529_0803_8,10
nyt_eng_19960621_0140_21:5,terribly_surprising,terribly,surprising,None of this was terribly surprising .,nyt_eng_19960621_0140_21,5
nyt_eng_19960622_0219_14:6,especially_cunning,especially,cunning,"None , however , was especially cunning , since all left fingerprints behind and made no effort to conceal bodies , the police said .",nyt_eng_19960622_0219_14,6
nyt_eng_19960709_0003_16:5,very_sure,very,sure,"None of us were very sure yesterday to what extent that collapse could keep on going ,  -RDQ-  Vincent said .",nyt_eng_19960709_0003_16,5
nyt_eng_19960721_0163_17:59,quite_real,quite,real,"I felt an awful twinge when former Clinton aide Paul Begala , as loyal a fellow as ever lived , was accused _ but that passed in a day or so , and the book was No. 1 , and there was a movie deal and the Germans wanted to publish it ... and none of it was quite real , because I was n't really experiencing it .",nyt_eng_19960721_0163_17,59
nyt_eng_19960723_0204_10:10,as_virile,as,virile,"Of course , none of these late bloomers were as virile as they might have been earlier .",nyt_eng_19960723_0204_10,10
nyt_eng_19960723_0343_31:8,as_challenging,as,challenging,"But none of the projects have been as challenging _ either professionally or personally _ as this one , she said .",nyt_eng_19960723_0343_31,8
nyt_eng_19960724_0426_13:18,completely_resistant,completely,resistant,"Some tomato varieties are more susceptible , especially the longer , plum types , but none are completely resistant .",nyt_eng_19960724_0426_13,18
nyt_eng_19960725_0114_30:13,very_pretty,very,pretty,"The struggling right-hander lasted just six innings , none of which were very pretty .",nyt_eng_19960725_0114_30,13
nyt_eng_19960730_0547_12:6,any_good,any,good,"-LBQ-  None of these are any good ,  -RDQ-  he said .",nyt_eng_19960730_0547_12,6
nyt_eng_19960801_0308_17:6,very_large,very,large,"None of the rooms is very large , though the master bedroom gains space and light from an alcove so broad it accommodates a fancy French provincial table-desk .",nyt_eng_19960801_0308_17,6
nyt_eng_19960808_0693_7:12,as_popular,as,popular,"Marcus wrote more than 20 other plays , but none was as popular as  -LBQ-  Sister George .  -RDQ-",nyt_eng_19960808_0693_7,12
nyt_eng_19960812_0282_17:7,particularly_weak,particularly,weak,"-LBQ-  None of the majors is particularly weak at the moment , and the one that would go would probably have to be the weak one ,  -RDQ-  said Tony Alves , an analyst at Henderson Crosthwaite .",nyt_eng_19960812_0282_17,7
nyt_eng_19960813_0248_49:7,particularly_difficult,particularly,difficult,"While none of the trails is particularly difficult , the significant gains and losses in altitude and temperature can be exhausting if you are n't acclimated .",nyt_eng_19960813_0248_49,7
nyt_eng_19960827_0622_12:16,as_hard-core,as,hard-core,"Among the dozen or so long-staying  -LBQ-  foreign experts ,  -RDQ-  however , none are as hard-core in their devotion to Maoist ideals as Ms. Hinton , 74 , and her husband , Sid Engst , 76 .",nyt_eng_19960827_0622_12,16
nyt_eng_19960912_0601_7:3,as_expensive,as,expensive,None were as expensive as last night 's presidential gala on the rolling lawn of California supermarket magnate Ron Burkle .,nyt_eng_19960912_0601_7,3
nyt_eng_19960913_0597_9:4,as_adept,as,adept,And none were as adept in their footwork as Mr. Tan .,nyt_eng_19960913_0597_9,4
nyt_eng_19960915_0145_3:34,yet_ready,yet,ready,"But everyone on the bus had worked in the northern city of Irbil , which Kurdish guerrillas backed by Iraqi tanks seized from a rival faction 15 days ago , and none was yet ready to believe that freedom lay ahead .",nyt_eng_19960915_0145_3,34
nyt_eng_19960917_0234_18:17,particularly_memorable,particularly,memorable,"The problem is exacerbated since none of the other characters , including Bostwick 's , are particularly memorable .",nyt_eng_19960917_0234_18,17
nyt_eng_19960917_0533_15:7,as_strong,as,strong,But none of those objections are as strong as the backlash against the Gallegly amendment .,nyt_eng_19960917_0533_15,7
nyt_eng_19960926_0382_12:8,very_believable,very,believable,"Unfortunately , none of these intrigues is very believable as dramatized by Herzfeld .",nyt_eng_19960926_0382_12,8
nyt_eng_19960927_0135_38:15,as_unusual,as,unusual,"Every year penetrations and first downs decided numerous playoff games , but none were as unusual as the Cy-Fair-North Mesquite game .",nyt_eng_19960927_0135_38,15
nyt_eng_19960927_0433_52:41,as_immediate,as,immediate,"I have visited most of the great zoos of the world , from Hamburg to San Diego , from the Bronx Zoo to the Woodland Park Zoo of Seattle , where I used to work , but none is quite as immediate and exciting as the Catskill Game Farm .",nyt_eng_19960927_0433_52,41
nyt_eng_19960930_0430_27:25,remotely_desirable,remotely,desirable,"None of its options _ raising taxes substantially , borrowing more and ballooning the deficit , or cutting benefits quickly and sharply _ is remotely desirable .",nyt_eng_19960930_0430_27,25
nyt_eng_19961001_0712_40:5,ever_easy,ever,easy,None of this was ever easy .,nyt_eng_19961001_0712_40,5
nyt_eng_19961001_0804_37:21,exactly_right,exactly,right,"-LBQ-  The senator was very active on the issue in 1993 , but he felt none of the bills were exactly right ,  -RDQ-  Kass said .",nyt_eng_19961001_0804_37,21
nyt_eng_19961002_0572_9:11,yet_illegal,yet,illegal,"While unethical , none of Ferber 's action are as yet illegal , Dershowitz said .",nyt_eng_19961002_0572_9,11
nyt_eng_19961003_0440_13:9,terribly_surprising,terribly,surprising,"As I said , none of this was terribly surprising ; most civil libertarians , within and without the ACLU , have been deeply disillusioned with Clinton for some time .",nyt_eng_19961003_0440_13,9
nyt_eng_19961003_0736_29:6,as_good,as,good,None of these players are as good as Strahan .,nyt_eng_19961003_0736_29,6
nyt_eng_19961004_0309_33:23,about_unbearable,about,unbearable,"None of the songs tower above the studio versions , and one of them ,  -LBQ-  Milk It ,  -RDQ-  is just about unbearable .",nyt_eng_19961004_0309_33,23
nyt_eng_19961008_0312_2:7,just_resourceful,just,resourceful,"None of this was inventive , just resourceful .",nyt_eng_19961008_0312_2,7
nyt_eng_19961010_0336_18:19,especially_memorable,especially,memorable,"None of the earlier ones , except perhaps  -LBQ-  The Ballad of Gregory Cortez ,  -RDQ-  has been especially memorable .",nyt_eng_19961010_0336_18,19
nyt_eng_19961024_0016_14:3,as_damaging,as,damaging,None were as damaging as the shot Leyritz delivered .,nyt_eng_19961024_0016_14,3
nyt_eng_19961028_0013_22:15,as_damaging,as,damaging,"The Power tried to counterpunch after that , but none of the connections was as damaging as Lacy 's or those of her teammates .",nyt_eng_19961028_0013_22,15
nyt_eng_19961028_0243_8:9,as_big,as,big,"None of the 31 , though , were as big as her 3-pointer from the right circle with just under a minute to play .",nyt_eng_19961028_0243_8,9
nyt_eng_19961029_0553_11:8,stylistically_adventurous,stylistically,adventurous,"But none of those spots are as stylistically adventurous as  -LBQ-  Drums ,  -RDQ-  which aims at creating a new mode of political communication .",nyt_eng_19961029_0553_11,8
nyt_eng_19961106_0143_32:9,so_arrogant,so,arrogant,The reason is that none has ever been so arrogant .,nyt_eng_19961106_0143_32,9
nyt_eng_19961107_0569_31:24,as_definitive,as,definitive,"None of the nation 's biggest mutual fund companies , including Fidelity , Vanguard and T. Rowe Price Associates Inc. , have been as definitive as Ranier Investment Management in banning personal trading .",nyt_eng_19961107_0569_31,24
nyt_eng_19961108_0338_4:34,particularly_apparent,particularly,apparent,"But this time , it seems impossible to imagine Bob Dole giving a repeat of Poppy 's performance , for although the GOP is full of aspiring heirs , none of them is particularly apparent .",nyt_eng_19961108_0338_4,34
nyt_eng_19961111_0503_29:10,as_intense,as,intense,"Still , none of the recent options speculation was as intense as Friday 's , traders said .",nyt_eng_19961111_0503_29,10
nyt_eng_19961118_0222_8:23,as_startling,as,startling,"It turned out , of course , that he did have a few things to say , but none of them was as startling as his  -LBQ-  nothing-to-say  -RDQ-  confession .",nyt_eng_19961118_0222_8,23
nyt_eng_19961118_0341_39:6,as_waterlogged,as,waterlogged,"Hopefully , none will be as waterlogged as  -LBQ-  Titanic .  -RDQ-",nyt_eng_19961118_0341_39,6
nyt_eng_19961124_0225_30:6,very_effective,very,effective,None of the newcomers was very effective on its own .,nyt_eng_19961124_0225_30,6
nyt_eng_19961126_0775_25:7,as_bad,as,bad,But none of the slumps were as bad as this one .,nyt_eng_19961126_0775_25,7
nyt_eng_19961202_0341_27:11,so_powerful,so,powerful,"Of all the consequences of sustained prosperity , none is so powerful as the delusion that markets always go up .",nyt_eng_19961202_0341_27,11
nyt_eng_19961204_0434_11:23,as_enjoyable,as,enjoyable,"The recording arm of nostalgia-heavy cable network Nick at Nite has put together several kitschy compilations , but none is anywhere near as enjoyable as this one , which features music from classic 1960s Christmas cartoons , such as  -LBQ-  How the Grinch Stole Christmas  -RDQ-  and  -LBQ-  A Charlie Brown Christmas ,  -RDQ-  plus one later special ,  -LBQ-  A Muppet Family Christmas .  -RDQ-",nyt_eng_19961204_0434_11,23
nyt_eng_19961209_0103_13:9,ever_alive,ever,alive,"Of course , none of this food was ever alive mooing , chirping , grunting or quacking .",nyt_eng_19961209_0103_13,9
nyt_eng_19961210_0178_17:9,particularly_original,particularly,original,It 's just that none of it is particularly original .,nyt_eng_19961210_0178_17,9
nyt_eng_19961212_0333_10:19,very_influential,very,influential,"In a four-year career that began in 1989 , it released three albums , none of which was very influential or popular .",nyt_eng_19961212_0333_10,19
nyt_eng_19961214_0148_34:7,as_important,as,important,But none of these things is as important as the power travel has to reawaken us to our own lives .,nyt_eng_19961214_0148_34,7
nyt_eng_19961218_0582_12:6,as_big,as,big,None of those districts is as big as the one Reno Energy contemplates .,nyt_eng_19961218_0582_12,6
nyt_eng_19961223_0338_1:11,resolutely_male,resolutely,male,"Of the myriad subcultures in America , none is so resolutely male as football .",nyt_eng_19961223_0338_1,11
nyt_eng_19961224_0084_1:11,resolutely_male,resolutely,male,"Of the myriad subcultures in America , none is so resolutely male as football .",nyt_eng_19961224_0084_1,11
nyt_eng_19961225_0241_18:5,remotely_believable,remotely,believable,None of it is remotely believable .,nyt_eng_19961225_0241_18,5
nyt_eng_19970101_0191_30:35,as_easy,as,easy,"The excuse for the flagrant , distracting self-promotion was that it provided a visual display of information _ the score , the count , the runners on base _ but none of that was as easy to read as the Murdoch network 's three-letter declamation of its technological presence .",nyt_eng_19970101_0191_30,35
nyt_eng_19970109_0229_50:27,particularly_strong,particularly,strong,"Smith , the cancer society epidemiologist , argues that  -LBQ-  with the exception of family history and age , none of the identified risk factors is particularly strong , either alone or in combination .  -RDQ-",nyt_eng_19970109_0229_50,27
nyt_eng_19970110_0409_16:10,truly_serious,truly,serious,"Those defenders insist that none of these problems is truly serious , and certainly that they are not in the same nefarious league with the allegations of ethical failures by President Bill Clinton .",nyt_eng_19970110_0409_16,10
nyt_eng_19970114_0114_22:35,really_adequate,really,adequate,I 'm sure you know some of the many colloquial descriptions of what sort of things I could foul up _ a two-car funeral is the least earthy I know _ but none is really adequate to describe my ineptitude that night .,nyt_eng_19970114_0114_22,35
nyt_eng_19970121_0281_30:13,perfectly_disinterested,perfectly,disinterested,"To be sure , none of us in the news business are perfectly disinterested .",nyt_eng_19970121_0281_30,13
nyt_eng_19970128_0392_7:7,particularly_recognizable,particularly,recognizable,None of the prominent players is particularly recognizable as a movie star in this context .,nyt_eng_19970128_0392_7,7
nyt_eng_19970130_0411_27:10,terribly_interesting,terribly,interesting,"The problem is , none of these developments are terribly interesting in themselves , and none of them really contribute to the momentum of the overall story .",nyt_eng_19970130_0411_27,10
nyt_eng_19970203_0010_29:5,particularly_unusual,particularly,unusual,None of this is particularly unusual .,nyt_eng_19970203_0010_29,5
nyt_eng_19970204_0547_11:17,even_close,even,close,"A bone marrow transplant was his only hope , but none of his three siblings was even close to a match .",nyt_eng_19970204_0547_11,17
nyt_eng_19970205_0917_23:6,even_close,even,close,"None of the trio is even close to being as dominating as ex-Bruin Ed O'Bannon was his senior season , and check out what he 's doing today .",nyt_eng_19970205_0917_23,6
nyt_eng_19970210_0306_37:8,as_friendly,as,friendly,"But none is as spartan _ or as friendly _ as the buses-turned library of Cooper , Maine .",nyt_eng_19970210_0306_37,8
nyt_eng_19970211_0248_4:16,real_irish,real,irish,"They came back with several suggestions _ none of which , they warned , were real Irish but all were guaranteed to be fun .",nyt_eng_19970211_0248_4,16
nyt_eng_19970211_0588_36:32,ever_black,ever,black,"If the average consumer accepts this for what it is , a playful use of the three characters , I do n't think anyone will say ` None of them were ever black .  -RDQ-  '",nyt_eng_19970211_0588_36,32
nyt_eng_19970218_0758_3:48,particularly_profitable,particularly,profitable,"Restoration , founded in 1967 by Sens. Robert F. Kennedy , D-N.Y. , and Jacob K. Javits , R-N.Y. , as the nation 's first community development corporation , had started a number of businesses , primarily in real estate and mortgage lending , but none was particularly profitable , and the group was struggling to attract a national supermarket chain .",nyt_eng_19970218_0758_3,48
nyt_eng_19970220_0652_20:18,publicly_available,publicly,available,"The NHTSA plans to release detailed data soon on side-impact tests , but as yet none are publicly available .",nyt_eng_19970220_0652_20,18
nyt_eng_19970221_0426_24:21,exactly_obese,exactly,obese,"In these pages , no waifs are welcome , though even with Rubensesque figures , none of the models are exactly obese  -COL-  most are size 14 .",nyt_eng_19970221_0426_24,21
nyt_eng_19970222_0126_10:5,so_severe,so,severe,"But none were ever so severe as the one that now has LaFontaine debating whether to retire from hockey at age 32 -LRB- which he turned Saturday -RRB- , when he knows he still has the skills that have made him one of the greatest American-born players ever .",nyt_eng_19970222_0126_10,5
