adj_form_lower,count,mean,std,min,25%,50%,75%,max,total,var_coeff,range,IQ_range,upper_fence,lower_fence,plus1_geo_mean,plus1_har_mean
enthusiastic,14,0.14,0.36,0,0,0,0.0,1,2,2.5419556372089707,1,0.0,0.0,0.0,1.1040895136738123,1.0769230769230769
entertaining,14,0.14,0.36,0,0,0,0.0,1,2,2.5419556372089707,1,0.0,0.0,0.0,1.1040895136738123,1.0769230769230769
clearer,14,0.14,0.53,0,0,0,0.0,2,2,3.741657386773941,2,0.0,0.0,0.0,1.081633400352766,1.05
well-known,14,0.14,0.36,0,0,0,0.0,1,2,2.5419556372089707,1,0.0,0.0,0.0,1.1040895136738123,1.0769230769230769
encouraging,14,0.14,0.53,0,0,0,0.0,2,2,3.741657386773941,2,0.0,0.0,0.0,1.081633400352766,1.05
glaring,14,0.14,0.36,0,0,0,0.0,1,2,2.5419556372089707,1,0.0,0.0,0.0,1.1040895136738123,1.0769230769230769
worse,14,0.14,0.53,0,0,0,0.0,2,2,3.741657386773941,2,0.0,0.0,0.0,1.081633400352766,1.05
competent,14,0.14,0.53,0,0,0,0.0,2,2,3.741657386773941,2,0.0,0.0,0.0,1.081633400352766,1.05
human,14,0.14,0.53,0,0,0,0.0,2,2,3.741657386773941,2,0.0,0.0,0.0,1.081633400352766,1.05
competitive,14,0.14,0.36,0,0,0,0.0,1,2,2.5419556372089707,1,0.0,0.0,0.0,1.1040895136738123,1.0769230769230769
complicated,14,0.14,0.36,0,0,0,0.0,1,2,2.5419556372089707,1,0.0,0.0,0.0,1.1040895136738123,1.0769230769230769
strange,14,0.14,0.36,0,0,0,0.0,1,2,2.5419556372089707,1,0.0,0.0,0.0,1.1040895136738123,1.0769230769230769
wet,14,0.14,0.36,0,0,0,0.0,1,2,2.5419556372089707,1,0.0,0.0,0.0,1.1040895136738123,1.0769230769230769
hopeful,14,0.14,0.53,0,0,0,0.0,2,2,3.741657386773941,2,0.0,0.0,0.0,1.081633400352766,1.05
compelling,14,0.14,0.36,0,0,0,0.0,1,2,2.5419556372089707,1,0.0,0.0,0.0,1.1040895136738123,1.0769230769230769
advanced,14,0.14,0.36,0,0,0,0.0,1,2,2.5419556372089707,1,0.0,0.0,0.0,1.1040895136738123,1.0769230769230769
alien,14,0.14,0.53,0,0,0,0.0,2,2,3.741657386773941,2,0.0,0.0,0.0,1.081633400352766,1.05
impressed,14,0.14,0.36,0,0,0,0.0,1,2,2.5419556372089707,1,0.0,0.0,0.0,1.1040895136738123,1.0769230769230769
cozy,14,0.14,0.53,0,0,0,0.0,2,2,3.741657386773941,2,0.0,0.0,0.0,1.081633400352766,1.05
stupid,14,0.14,0.53,0,0,0,0.0,2,2,3.741657386773941,2,0.0,0.0,0.0,1.081633400352766,1.05
impressive,14,0.14,0.36,0,0,0,0.0,1,2,2.5419556372089707,1,0.0,0.0,0.0,1.1040895136738123,1.0769230769230769
subject,14,0.14,0.53,0,0,0,0.0,2,2,3.741657386773941,2,0.0,0.0,0.0,1.081633400352766,1.05
crazy,14,0.14,0.53,0,0,0,0.0,2,2,3.741657386773941,2,0.0,0.0,0.0,1.081633400352766,1.05
illegal,14,0.14,0.53,0,0,0,0.0,2,2,3.741657386773941,2,0.0,0.0,0.0,1.081633400352766,1.05
ripe,14,0.07,0.27,0,0,0,0.0,1,1,3.741657386773941,1,0.0,0.0,0.0,1.0507566386532194,1.037037037037037
understandable,14,0.07,0.27,0,0,0,0.0,1,1,3.741657386773941,1,0.0,0.0,0.0,1.0507566386532194,1.037037037037037
rich,14,0.07,0.27,0,0,0,0.0,1,1,3.741657386773941,1,0.0,0.0,0.0,1.0507566386532194,1.037037037037037
younger,14,0.07,0.27,0,0,0,0.0,1,1,3.741657386773941,1,0.0,0.0,0.0,1.0507566386532194,1.037037037037037
relevant,14,0.07,0.27,0,0,0,0.0,1,1,3.7416573867739418,1,0.0,0.0,0.0,1.0507566386532194,1.037037037037037
related,14,0.07,0.27,0,0,0,0.0,1,1,3.741657386773941,1,0.0,0.0,0.0,1.0507566386532194,1.037037037037037
reflective,14,0.07,0.27,0,0,0,0.0,1,1,3.741657386773941,1,0.0,0.0,0.0,1.0507566386532194,1.037037037037037
vibrant,14,0.07,0.27,0,0,0,0.0,1,1,3.741657386773941,1,0.0,0.0,0.0,1.0507566386532194,1.037037037037037
vigorous,14,0.07,0.27,0,0,0,0.0,1,1,3.741657386773941,1,0.0,0.0,0.0,1.0507566386532194,1.037037037037037
revered,14,0.07,0.27,0,0,0,0.0,1,1,3.741657386773941,1,0.0,0.0,0.0,1.0507566386532194,1.037037037037037
worth,14,0.07,0.27,0,0,0,0.0,1,1,3.741657386773941,1,0.0,0.0,0.0,1.0507566386532194,1.037037037037037
restrained,14,0.07,0.27,0,0,0,0.0,1,1,3.741657386773941,1,0.0,0.0,0.0,1.0507566386532194,1.037037037037037
acceptable,14,0.07,0.27,0,0,0,0.0,1,1,3.741657386773941,1,0.0,0.0,0.0,1.0507566386532194,1.037037037037037
wild,14,0.07,0.27,0,0,0,0.0,1,1,3.741657386773941,1,0.0,0.0,0.0,1.0507566386532194,1.037037037037037
vocal,14,0.07,0.27,0,0,0,0.0,1,1,3.741657386773941,1,0.0,0.0,0.0,1.0507566386532194,1.037037037037037
wide,14,0.07,0.27,0,0,0,0.0,1,1,3.741657386773941,1,0.0,0.0,0.0,1.0507566386532194,1.037037037037037
welcoming,14,0.07,0.27,0,0,0,0.0,1,1,3.741657386773941,1,0.0,0.0,0.0,1.0507566386532194,1.037037037037037
respectful,14,0.07,0.27,0,0,0,0.0,1,1,3.741657386773941,1,0.0,0.0,0.0,1.0507566386532194,1.037037037037037
believable,14,0.07,0.27,0,0,0,0.0,1,1,3.741657386773941,1,0.0,0.0,0.0,1.0507566386532194,1.037037037037037
tragic,14,0.07,0.27,0,0,0,0.0,1,1,3.741657386773941,1,0.0,0.0,0.0,1.0507566386532194,1.037037037037037
unable,14,0.07,0.27,0,0,0,0.0,1,1,3.741657386773941,1,0.0,0.0,0.0,1.0507566386532194,1.037037037037037
ugly,14,0.07,0.27,0,0,0,0.0,1,1,3.741657386773941,1,0.0,0.0,0.0,1.0507566386532194,1.037037037037037
substantive,14,0.07,0.27,0,0,0,0.0,1,1,3.741657386773941,1,0.0,0.0,0.0,1.0507566386532194,1.037037037037037
stubborn,14,0.07,0.27,0,0,0,0.0,1,1,3.741657386773941,1,0.0,0.0,0.0,1.0507566386532194,1.037037037037037
shocked,14,0.07,0.27,0,0,0,0.0,1,1,3.741657386773941,1,0.0,0.0,0.0,1.0507566386532194,1.037037037037037
stronger,14,0.07,0.27,0,0,0,0.0,1,1,3.741657386773941,1,0.0,0.0,0.0,1.0507566386532194,1.037037037037037
accommodating,14,0.07,0.27,0,0,0,0.0,1,1,3.741657386773941,1,0.0,0.0,0.0,1.0507566386532194,1.037037037037037
reckless,14,0.07,0.27,0,0,0,0.0,1,1,3.741657386773941,1,0.0,0.0,0.0,1.0507566386532194,1.037037037037037
strict,14,0.07,0.27,0,0,0,0.0,1,1,3.741657386773941,1,0.0,0.0,0.0,1.0507566386532194,1.037037037037037
benign,14,0.07,0.27,0,0,0,0.0,1,1,3.741657386773941,1,0.0,0.0,0.0,1.0507566386532194,1.037037037037037
straightforward,14,0.07,0.27,0,0,0,0.0,1,1,3.741657386773941,1,0.0,0.0,0.0,1.0507566386532194,1.037037037037037
skilled,14,0.07,0.27,0,0,0,0.0,1,1,3.741657386773941,1,0.0,0.0,0.0,1.0507566386532194,1.037037037037037
straight,14,0.07,0.27,0,0,0,0.0,1,1,3.741657386773941,1,0.0,0.0,0.0,1.0507566386532194,1.037037037037037
stiff,14,0.07,0.27,0,0,0,0.0,1,1,3.741657386773941,1,0.0,0.0,0.0,1.0507566386532194,1.037037037037037
smart,14,0.07,0.27,0,0,0,0.0,1,1,3.741657386773941,1,0.0,0.0,0.0,1.0507566386532194,1.037037037037037
stable,14,0.07,0.27,0,0,0,0.0,1,1,3.741657386773941,1,0.0,0.0,0.0,1.0507566386532194,1.037037037037037
spiritual,14,0.07,0.27,0,0,0,0.0,1,1,3.741657386773941,1,0.0,0.0,0.0,1.0507566386532194,1.037037037037037
articulate,14,0.07,0.27,0,0,0,0.0,1,1,3.741657386773941,1,0.0,0.0,0.0,1.0507566386532194,1.037037037037037
selfish,14,0.07,0.27,0,0,0,0.0,1,1,3.741657386773941,1,0.0,0.0,0.0,1.0507566386532194,1.037037037037037
astonishing,14,0.07,0.27,0,0,0,0.0,1,1,3.741657386773941,1,0.0,0.0,0.0,1.0507566386532194,1.037037037037037
thick,14,0.07,0.27,0,0,0,0.0,1,1,3.741657386773941,1,0.0,0.0,0.0,1.0507566386532194,1.037037037037037
rude,14,0.07,0.27,0,0,0,0.0,1,1,3.741657386773941,1,0.0,0.0,0.0,1.0507566386532194,1.037037037037037
rural,14,0.07,0.27,0,0,0,0.0,1,1,3.741657386773941,1,0.0,0.0,0.0,1.0507566386532194,1.037037037037037
trained,14,0.07,0.27,0,0,0,0.0,1,1,3.741657386773941,1,0.0,0.0,0.0,1.0507566386532194,1.037037037037037
safer,14,0.07,0.27,0,0,0,0.0,1,1,3.741657386773941,1,0.0,0.0,0.0,1.0507566386532194,1.037037037037037
tougher,14,0.07,0.27,0,0,0,0.0,1,1,3.741657386773941,1,0.0,0.0,0.0,1.0507566386532194,1.037037037037037
satisfactory,14,0.07,0.27,0,0,0,0.0,1,1,3.741657386773941,1,0.0,0.0,0.0,1.0507566386532194,1.037037037037037
tense,14,0.07,0.27,0,0,0,0.0,1,1,3.741657386773941,1,0.0,0.0,0.0,1.0507566386532194,1.037037037037037
supportive,14,0.07,0.27,0,0,0,0.0,1,1,3.741657386773941,1,0.0,0.0,0.0,1.0507566386532194,1.037037037037037
sweeping,14,0.07,0.27,0,0,0,0.0,1,1,3.741657386773941,1,0.0,0.0,0.0,1.0507566386532194,1.037037037037037
savvy,14,0.07,0.27,0,0,0,0.0,1,1,3.741657386773941,1,0.0,0.0,0.0,1.0507566386532194,1.037037037037037
secret,14,0.07,0.27,0,0,0,0.0,1,1,3.741657386773941,1,0.0,0.0,0.0,1.0507566386532194,1.037037037037037
secretive,14,0.07,0.27,0,0,0,0.0,1,1,3.741657386773941,1,0.0,0.0,0.0,1.0507566386532194,1.037037037037037
secular,14,0.07,0.27,0,0,0,0.0,1,1,3.741657386773941,1,0.0,0.0,0.0,1.0507566386532194,1.037037037037037
suspicious,14,0.07,0.27,0,0,0,0.0,1,1,3.741657386773941,1,0.0,0.0,0.0,1.0507566386532194,1.037037037037037
red,14,0.07,0.27,0,0,0,0.0,1,1,3.741657386773941,1,0.0,0.0,0.0,1.0507566386532194,1.037037037037037
colorful,14,0.07,0.27,0,0,0,0.0,1,1,3.741657386773941,1,0.0,0.0,0.0,1.0507566386532194,1.037037037037037
recent,14,0.07,0.27,0,0,0,0.0,1,1,3.741657386773941,1,0.0,0.0,0.0,1.0507566386532194,1.037037037037037
enticing,14,0.07,0.27,0,0,0,0.0,1,1,3.741657386773941,1,0.0,0.0,0.0,1.0507566386532194,1.037037037037037
erratic,14,0.07,0.27,0,0,0,0.0,1,1,3.741657386773941,1,0.0,0.0,0.0,1.0507566386532194,1.037037037037037
clear-cut,14,0.07,0.27,0,0,0,0.0,1,1,3.741657386773941,1,0.0,0.0,0.0,1.0507566386532194,1.037037037037037
exclusive,14,0.07,0.27,0,0,0,0.0,1,1,3.741657386773941,1,0.0,0.0,0.0,1.0507566386532194,1.037037037037037
exempt,14,0.07,0.27,0,0,0,0.0,1,1,3.741657386773941,1,0.0,0.0,0.0,1.0507566386532194,1.037037037037037
experienced,14,0.07,0.27,0,0,0,0.0,1,1,3.741657386773941,1,0.0,0.0,0.0,1.0507566386532194,1.037037037037037
expressive,14,0.07,0.27,0,0,0,0.0,1,1,3.741657386773941,1,0.0,0.0,0.0,1.0507566386532194,1.037037037037037
extreme,14,0.07,0.27,0,0,0,0.0,1,1,3.741657386773941,1,0.0,0.0,0.0,1.0507566386532194,1.037037037037037
fascinating,14,0.07,0.27,0,0,0,0.0,1,1,3.741657386773941,1,0.0,0.0,0.0,1.0507566386532194,1.037037037037037
firm,14,0.07,0.27,0,0,0,0.0,1,1,3.741657386773941,1,0.0,0.0,0.0,1.0507566386532194,1.037037037037037
fitting,14,0.07,0.27,0,0,0,0.0,1,1,3.741657386773941,1,0.0,0.0,0.0,1.0507566386532194,1.037037037037037
flexible,14,0.07,0.27,0,0,0,0.0,1,1,3.741657386773941,1,0.0,0.0,0.0,1.0507566386532194,1.037037037037037
fluid,14,0.07,0.27,0,0,0,0.0,1,1,3.741657386773941,1,0.0,0.0,0.0,1.0507566386532194,1.037037037037037
fond,14,0.07,0.27,0,0,0,0.0,1,1,3.741657386773941,1,0.0,0.0,0.0,1.0507566386532194,1.037037037037037
foolish,14,0.07,0.27,0,0,0,0.0,1,1,3.741657386773941,1,0.0,0.0,0.0,1.0507566386532194,1.037037037037037
forthcoming,14,0.07,0.27,0,0,0,0.0,1,1,3.741657386773941,1,0.0,0.0,0.0,1.0507566386532194,1.037037037037037
fresh,14,0.07,0.27,0,0,0,0.0,1,1,3.741657386773941,1,0.0,0.0,0.0,1.0507566386532194,1.037037037037037
frustrating,14,0.07,0.27,0,0,0,0.0,1,1,3.741657386773941,1,0.0,0.0,0.0,1.0507566386532194,1.037037037037037
fun,14,0.07,0.27,0,0,0,0.0,1,1,3.741657386773941,1,0.0,0.0,0.0,1.0507566386532194,1.037037037037037
applicable,14,0.07,0.27,0,0,0,0.0,1,1,3.741657386773941,1,0.0,0.0,0.0,1.0507566386532194,1.037037037037037
gay,14,0.07,0.27,0,0,0,0.0,1,1,3.741657386773941,1,0.0,0.0,0.0,1.0507566386532194,1.037037037037037
generous,14,0.07,0.27,0,0,0,0.0,1,1,3.741657386773941,1,0.0,0.0,0.0,1.0507566386532194,1.037037037037037
glamorous,14,0.07,0.27,0,0,0,0.0,1,1,3.741657386773941,1,0.0,0.0,0.0,1.0507566386532194,1.037037037037037
ambitious,14,0.07,0.27,0,0,0,0.0,1,1,3.741657386773941,1,0.0,0.0,0.0,1.0507566386532194,1.037037037037037
guilty,14,0.07,0.27,0,0,0,0.0,1,1,3.741657386773941,1,0.0,0.0,0.0,1.0507566386532194,1.037037037037037
handsome,14,0.07,0.27,0,0,0,0.0,1,1,3.741657386773941,1,0.0,0.0,0.0,1.0507566386532194,1.037037037037037
happier,14,0.07,0.27,0,0,0,0.0,1,1,3.741657386773941,1,0.0,0.0,0.0,1.0507566386532194,1.037037037037037
cheap,14,0.07,0.27,0,0,0,0.0,1,1,3.741657386773941,1,0.0,0.0,0.0,1.0507566386532194,1.037037037037037
equal,14,0.07,0.27,0,0,0,0.0,1,1,3.741657386773941,1,0.0,0.0,0.0,1.0507566386532194,1.037037037037037
embarrassing,14,0.07,0.27,0,0,0,0.0,1,1,3.741657386773941,1,0.0,0.0,0.0,1.0507566386532194,1.037037037037037
reassuring,14,0.07,0.27,0,0,0,0.0,1,1,3.741657386773941,1,0.0,0.0,0.0,1.0507566386532194,1.037037037037037
eligible,14,0.07,0.27,0,0,0,0.0,1,1,3.741657386773941,1,0.0,0.0,0.0,1.0507566386532194,1.037037037037037
compatible,14,0.07,0.27,0,0,0,0.0,1,1,3.741657386773941,1,0.0,0.0,0.0,1.0507566386532194,1.037037037037037
compliant,14,0.07,0.27,0,0,0,0.0,1,1,3.741657386773941,1,0.0,0.0,0.0,1.0507566386532194,1.037037037037037
cold,14,0.07,0.27,0,0,0,0.0,1,1,3.741657386773941,1,0.0,0.0,0.0,1.0507566386532194,1.037037037037037
confused,14,0.07,0.27,0,0,0,0.0,1,1,3.741657386773941,1,0.0,0.0,0.0,1.0507566386532194,1.037037037037037
connected,14,0.07,0.27,0,0,0,0.0,1,1,3.741657386773941,1,0.0,0.0,0.0,1.0507566386532194,1.037037037037037
conscious,14,0.07,0.27,0,0,0,0.0,1,1,3.741657386773941,1,0.0,0.0,0.0,1.0507566386532194,1.037037037037037
conservative,14,0.07,0.27,0,0,0,0.0,1,1,3.741657386773941,1,0.0,0.0,0.0,1.0507566386532194,1.037037037037037
convincing,14,0.07,0.27,0,0,0,0.0,1,1,3.741657386773941,1,0.0,0.0,0.0,1.0507566386532194,1.037037037037037
cool,14,0.07,0.27,0,0,0,0.0,1,1,3.741657386773941,1,0.0,0.0,0.0,1.0507566386532194,1.037037037037037
corrupt,14,0.07,0.27,0,0,0,0.0,1,1,3.741657386773941,1,0.0,0.0,0.0,1.0507566386532194,1.037037037037037
costly,14,0.07,0.27,0,0,0,0.0,1,1,3.741657386773941,1,0.0,0.0,0.0,1.0507566386532194,1.037037037037037
creepy,14,0.07,0.27,0,0,0,0.0,1,1,3.741657386773941,1,0.0,0.0,0.0,1.0507566386532194,1.037037037037037
crowded,14,0.07,0.27,0,0,0,0.0,1,1,3.741657386773941,1,0.0,0.0,0.0,1.0507566386532194,1.037037037037037
current,14,0.07,0.27,0,0,0,0.0,1,1,3.741657386773941,1,0.0,0.0,0.0,1.0507566386532194,1.037037037037037
damaging,14,0.07,0.27,0,0,0,0.0,1,1,3.741657386773941,1,0.0,0.0,0.0,1.0507566386532194,1.037037037037037
daunting,14,0.07,0.27,0,0,0,0.0,1,1,3.741657386773941,1,0.0,0.0,0.0,1.0507566386532194,1.037037037037037
delighted,14,0.07,0.27,0,0,0,0.0,1,1,3.741657386773941,1,0.0,0.0,0.0,1.0507566386532194,1.037037037037037
democratic,14,0.07,0.27,0,0,0,0.0,1,1,3.741657386773941,1,0.0,0.0,0.0,1.0507566386532194,1.037037037037037
depressing,14,0.07,0.27,0,0,0,0.0,1,1,3.741657386773941,1,0.0,0.0,0.0,1.0507566386532194,1.037037037037037
detailed,14,0.07,0.27,0,0,0,0.0,1,1,3.741657386773941,1,0.0,0.0,0.0,1.0507566386532194,1.037037037037037
dirty,14,0.07,0.27,0,0,0,0.0,1,1,3.741657386773941,1,0.0,0.0,0.0,1.0507566386532194,1.037037037037037
disastrous,14,0.07,0.27,0,0,0,0.0,1,1,3.741657386773941,1,0.0,0.0,0.0,1.0507566386532194,1.037037037037037
due,14,0.07,0.27,0,0,0,0.0,1,1,3.741657386773941,1,0.0,0.0,0.0,1.0507566386532194,1.037037037037037
dumb,14,0.07,0.27,0,0,0,0.0,1,1,3.741657386773941,1,0.0,0.0,0.0,1.0507566386532194,1.037037037037037
amusing,14,0.07,0.27,0,0,0,0.0,1,1,3.741657386773941,1,0.0,0.0,0.0,1.0507566386532194,1.037037037037037
cloudy,14,0.07,0.27,0,0,0,0.0,1,1,3.741657386773941,1,0.0,0.0,0.0,1.0507566386532194,1.037037037037037
elegant,14,0.07,0.27,0,0,0,0.0,1,1,3.741657386773941,1,0.0,0.0,0.0,1.0507566386532194,1.037037037037037
healthy,14,0.07,0.27,0,0,0,0.0,1,1,3.741657386773941,1,0.0,0.0,0.0,1.0507566386532194,1.037037037037037
honest,14,0.07,0.27,0,0,0,0.0,1,1,3.741657386773941,1,0.0,0.0,0.0,1.0507566386532194,1.037037037037037
hostile,14,0.07,0.27,0,0,0,0.0,1,1,3.741657386773941,1,0.0,0.0,0.0,1.0507566386532194,1.037037037037037
ceremonial,14,0.07,0.27,0,0,0,0.0,1,1,3.741657386773941,1,0.0,0.0,0.0,1.0507566386532194,1.037037037037037
negative,14,0.07,0.27,0,0,0,0.0,1,1,3.741657386773941,1,0.0,0.0,0.0,1.0507566386532194,1.037037037037037
negligent,14,0.07,0.27,0,0,0,0.0,1,1,3.741657386773941,1,0.0,0.0,0.0,1.0507566386532194,1.037037037037037
neutral,14,0.07,0.27,0,0,0,0.0,1,1,3.741657386773941,1,0.0,0.0,0.0,1.0507566386532194,1.037037037037037
notorious,14,0.07,0.27,0,0,0,0.0,1,1,3.741657386773941,1,0.0,0.0,0.0,1.0507566386532194,1.037037037037037
numerous,14,0.07,0.27,0,0,0,0.0,1,1,3.741657386773941,1,0.0,0.0,0.0,1.0507566386532194,1.037037037037037
obvious,14,0.07,0.27,0,0,0,0.0,1,1,3.741657386773941,1,0.0,0.0,0.0,1.0507566386532194,1.037037037037037
older,14,0.07,0.27,0,0,0,0.0,1,1,3.741657386773941,1,0.0,0.0,0.0,1.0507566386532194,1.037037037037037
ominous,14,0.07,0.27,0,0,0,0.0,1,1,3.741657386773941,1,0.0,0.0,0.0,1.0507566386532194,1.037037037037037
brighter,14,0.07,0.27,0,0,0,0.0,1,1,3.741657386773941,1,0.0,0.0,0.0,1.0507566386532194,1.037037037037037
outrageous,14,0.07,0.27,0,0,0,0.0,1,1,3.741657386773941,1,0.0,0.0,0.0,1.0507566386532194,1.037037037037037
perfect,14,0.07,0.27,0,0,0,0.0,1,1,3.741657386773941,1,0.0,0.0,0.0,1.0507566386532194,1.037037037037037
persistent,14,0.07,0.27,0,0,0,0.0,1,1,3.741657386773941,1,0.0,0.0,0.0,1.0507566386532194,1.037037037037037
personal,14,0.07,0.27,0,0,0,0.0,1,1,3.741657386773941,1,0.0,0.0,0.0,1.0507566386532194,1.037037037037037
polluted,14,0.07,0.27,0,0,0,0.0,1,1,3.741657386773941,1,0.0,0.0,0.0,1.0507566386532194,1.037037037037037
achievable,14,0.07,0.27,0,0,0,0.0,1,1,3.741657386773941,1,0.0,0.0,0.0,1.0507566386532194,1.037037037037037
potent,14,0.07,0.27,0,0,0,0.0,1,1,3.741657386773941,1,0.0,0.0,0.0,1.0507566386532194,1.037037037037037
precious,14,0.07,0.27,0,0,0,0.0,1,1,3.741657386773941,1,0.0,0.0,0.0,1.0507566386532194,1.037037037037037
pressing,14,0.07,0.27,0,0,0,0.0,1,1,3.741657386773941,1,0.0,0.0,0.0,1.0507566386532194,1.037037037037037
prestigious,14,0.07,0.27,0,0,0,0.0,1,1,3.741657386773941,1,0.0,0.0,0.0,1.0507566386532194,1.037037037037037
prevalent,14,0.07,0.27,0,0,0,0.0,1,1,3.741657386773941,1,0.0,0.0,0.0,1.0507566386532194,1.037037037037037
pronounced,14,0.07,0.27,0,0,0,0.0,1,1,3.741657386773941,1,0.0,0.0,0.0,1.0507566386532194,1.037037037037037
proper,14,0.07,0.27,0,0,0,0.0,1,1,3.741657386773941,1,0.0,0.0,0.0,1.0507566386532194,1.037037037037037
quick,14,0.07,0.27,0,0,0,0.0,1,1,3.741657386773941,1,0.0,0.0,0.0,1.0507566386532194,1.037037037037037
random,14,0.07,0.27,0,0,0,0.0,1,1,3.741657386773941,1,0.0,0.0,0.0,1.0507566386532194,1.037037037037037
rare,14,0.07,0.27,0,0,0,0.0,1,1,3.741657386773941,1,0.0,0.0,0.0,1.0507566386532194,1.037037037037037
bleak,14,0.07,0.27,0,0,0,0.0,1,1,3.741657386773941,1,0.0,0.0,0.0,1.0507566386532194,1.037037037037037
realistic,14,0.07,0.27,0,0,0,0.0,1,1,3.741657386773941,1,0.0,0.0,0.0,1.0507566386532194,1.037037037037037
narrow,14,0.07,0.27,0,0,0,0.0,1,1,3.741657386773941,1,0.0,0.0,0.0,1.0507566386532194,1.037037037037037
misleading,14,0.07,0.27,0,0,0,0.0,1,1,3.741657386773941,1,0.0,0.0,0.0,1.0507566386532194,1.037037037037037
memorable,14,0.07,0.27,0,0,0,0.0,1,1,3.741657386773941,1,0.0,0.0,0.0,1.0507566386532194,1.037037037037037
intrusive,14,0.07,0.27,0,0,0,0.0,1,1,3.741657386773941,1,0.0,0.0,0.0,1.0507566386532194,1.037037037037037
imaginative,14,0.07,0.27,0,0,0,0.0,1,1,3.741657386773941,1,0.0,0.0,0.0,1.0507566386532194,1.037037037037037
immune,14,0.07,0.27,0,0,0,0.0,1,1,3.741657386773941,1,0.0,0.0,0.0,1.0507566386532194,1.037037037037037
impossible,14,0.07,0.27,0,0,0,0.0,1,1,3.741657386773941,1,0.0,0.0,0.0,1.0507566386532194,1.037037037037037
improbable,14,0.07,0.27,0,0,0,0.0,1,1,3.741657386773941,1,0.0,0.0,0.0,1.0507566386532194,1.037037037037037
incompetent,14,0.07,0.27,0,0,0,0.0,1,1,3.741657386773941,1,0.0,0.0,0.0,1.0507566386532194,1.037037037037037
independent,14,0.07,0.27,0,0,0,0.0,1,1,3.741657386773941,1,0.0,0.0,0.0,1.0507566386532194,1.037037037037037
indicative,14,0.07,0.27,0,0,0,0.0,1,1,3.741657386773941,1,0.0,0.0,0.0,1.0507566386532194,1.037037037037037
influential,14,0.07,0.27,0,0,0,0.0,1,1,3.741657386773941,1,0.0,0.0,0.0,1.0507566386532194,1.037037037037037
innocent,14,0.07,0.27,0,0,0,0.0,1,1,3.741657386773941,1,0.0,0.0,0.0,1.0507566386532194,1.037037037037037
calm,14,0.07,0.27,0,0,0,0.0,1,1,3.741657386773941,1,0.0,0.0,0.0,1.0507566386532194,1.037037037037037
intimidating,14,0.07,0.27,0,0,0,0.0,1,1,3.741657386773941,1,0.0,0.0,0.0,1.0507566386532194,1.037037037037037
intractable,14,0.07,0.27,0,0,0,0.0,1,1,3.741657386773941,1,0.0,0.0,0.0,1.0507566386532194,1.037037037037037
irresponsible,14,0.07,0.27,0,0,0,0.0,1,1,3.741657386773941,1,0.0,0.0,0.0,1.0507566386532194,1.037037037037037
massive,14,0.07,0.27,0,0,0,0.0,1,1,3.741657386773941,1,0.0,0.0,0.0,1.0507566386532194,1.037037037037037
jewish,14,0.07,0.27,0,0,0,0.0,1,1,3.741657386773941,1,0.0,0.0,0.0,1.0507566386532194,1.037037037037037
knowledgeable,14,0.07,0.27,0,0,0,0.0,1,1,3.741657386773941,1,0.0,0.0,0.0,1.0507566386532194,1.037037037037037
absurd,14,0.07,0.27,0,0,0,0.0,1,1,3.741657386773941,1,0.0,0.0,0.0,1.0507566386532194,1.037037037037037
legal,14,0.07,0.27,0,0,0,0.0,1,1,3.741657386773941,1,0.0,0.0,0.0,1.0507566386532194,1.037037037037037
less,14,0.07,0.27,0,0,0,0.0,1,1,3.741657386773941,1,0.0,0.0,0.0,1.0507566386532194,1.037037037037037
life-threatening,14,0.07,0.27,0,0,0,0.0,1,1,3.741657386773941,1,0.0,0.0,0.0,1.0507566386532194,1.037037037037037
like,14,0.07,0.27,0,0,0,0.0,1,1,3.741657386773941,1,0.0,0.0,0.0,1.0507566386532194,1.037037037037037
little,14,0.07,0.27,0,0,0,0.0,1,1,3.741657386773941,1,0.0,0.0,0.0,1.0507566386532194,1.037037037037037
logical,14,0.07,0.27,0,0,0,0.0,1,1,3.741657386773941,1,0.0,0.0,0.0,1.0507566386532194,1.037037037037037
lower,14,0.07,0.27,0,0,0,0.0,1,1,3.741657386773941,1,0.0,0.0,0.0,1.0507566386532194,1.037037037037037
bullish,14,0.07,0.27,0,0,0,0.0,1,1,3.741657386773941,1,0.0,0.0,0.0,1.0507566386532194,1.037037037037037
mandatory,14,0.07,0.27,0,0,0,0.0,1,1,3.741657386773941,1,0.0,0.0,0.0,1.0507566386532194,1.037037037037037
active,14,0.07,0.27,0,0,0,0.0,1,1,3.741657386773941,1,0.0,0.0,0.0,1.0507566386532194,1.037037037037037
