adj_form_lower,count,mean,std,min,25%,50%,75%,max,total,var_coeff,range,IQ_range,upper_fence,lower_fence,plus1_geo_mean,plus1_har_mean
related,112,0.01,0.09,0,0,0,0,1,1,10.583005244258363,1,0,0,0,1.0062080043901287,1.0044843049327354
reflective,112,0.01,0.09,0,0,0,0,1,1,10.583005244258363,1,0,0,0,1.0062080043901287,1.0044843049327354
vibrant,112,0.01,0.09,0,0,0,0,1,1,10.583005244258363,1,0,0,0,1.0062080043901287,1.0044843049327354
vigorous,112,0.01,0.09,0,0,0,0,1,1,10.583005244258363,1,0,0,0,1.0062080043901287,1.0044843049327354
revered,112,0.01,0.09,0,0,0,0,1,1,10.583005244258363,1,0,0,0,1.0062080043901287,1.0044843049327354
worth,112,0.01,0.09,0,0,0,0,1,1,10.583005244258363,1,0,0,0,1.0062080043901287,1.0044843049327354
restrained,112,0.01,0.09,0,0,0,0,1,1,10.583005244258363,1,0,0,0,1.0062080043901287,1.0044843049327354
acceptable,112,0.01,0.09,0,0,0,0,1,1,10.583005244258363,1,0,0,0,1.0062080043901287,1.0044843049327354
wild,112,0.01,0.09,0,0,0,0,1,1,10.583005244258363,1,0,0,0,1.0062080043901287,1.0044843049327354
vocal,112,0.01,0.09,0,0,0,0,1,1,10.583005244258363,1,0,0,0,1.0062080043901287,1.0044843049327354
wide,112,0.01,0.09,0,0,0,0,1,1,10.583005244258363,1,0,0,0,1.0062080043901287,1.0044843049327354
welcoming,112,0.01,0.09,0,0,0,0,1,1,10.583005244258363,1,0,0,0,1.0062080043901287,1.0044843049327354
respectful,112,0.01,0.09,0,0,0,0,1,1,10.583005244258363,1,0,0,0,1.0062080043901287,1.0044843049327354
believable,112,0.01,0.09,0,0,0,0,1,1,10.583005244258363,1,0,0,0,1.0062080043901287,1.0044843049327354
tragic,112,0.01,0.09,0,0,0,0,1,1,10.583005244258363,1,0,0,0,1.0062080043901287,1.0044843049327354
unable,112,0.01,0.09,0,0,0,0,1,1,10.583005244258363,1,0,0,0,1.0062080043901287,1.0044843049327354
ugly,112,0.01,0.09,0,0,0,0,1,1,10.583005244258363,1,0,0,0,1.0062080043901287,1.0044843049327354
substantive,112,0.01,0.09,0,0,0,0,1,1,10.583005244258363,1,0,0,0,1.0062080043901287,1.0044843049327354
stubborn,112,0.01,0.09,0,0,0,0,1,1,10.583005244258363,1,0,0,0,1.0062080043901287,1.0044843049327354
shocked,112,0.01,0.09,0,0,0,0,1,1,10.583005244258363,1,0,0,0,1.0062080043901287,1.0044843049327354
stronger,112,0.01,0.09,0,0,0,0,1,1,10.583005244258363,1,0,0,0,1.0062080043901287,1.0044843049327354
accommodating,112,0.01,0.09,0,0,0,0,1,1,10.583005244258363,1,0,0,0,1.0062080043901287,1.0044843049327354
reckless,112,0.01,0.09,0,0,0,0,1,1,10.583005244258363,1,0,0,0,1.0062080043901287,1.0044843049327354
strict,112,0.01,0.09,0,0,0,0,1,1,10.583005244258363,1,0,0,0,1.0062080043901287,1.0044843049327354
benign,112,0.01,0.09,0,0,0,0,1,1,10.583005244258363,1,0,0,0,1.0062080043901287,1.0044843049327354
straightforward,112,0.01,0.09,0,0,0,0,1,1,10.583005244258363,1,0,0,0,1.0062080043901287,1.0044843049327354
skilled,112,0.01,0.09,0,0,0,0,1,1,10.583005244258363,1,0,0,0,1.0062080043901287,1.0044843049327354
straight,112,0.01,0.09,0,0,0,0,1,1,10.583005244258363,1,0,0,0,1.0062080043901287,1.0044843049327354
stiff,112,0.01,0.09,0,0,0,0,1,1,10.583005244258363,1,0,0,0,1.0062080043901287,1.0044843049327354
smart,112,0.01,0.09,0,0,0,0,1,1,10.583005244258363,1,0,0,0,1.0062080043901287,1.0044843049327354
stable,112,0.01,0.09,0,0,0,0,1,1,10.583005244258363,1,0,0,0,1.0062080043901287,1.0044843049327354
spiritual,112,0.01,0.09,0,0,0,0,1,1,10.583005244258363,1,0,0,0,1.0062080043901287,1.0044843049327354
articulate,112,0.01,0.09,0,0,0,0,1,1,10.583005244258363,1,0,0,0,1.0062080043901287,1.0044843049327354
selfish,112,0.01,0.09,0,0,0,0,1,1,10.583005244258363,1,0,0,0,1.0062080043901287,1.0044843049327354
astonishing,112,0.01,0.09,0,0,0,0,1,1,10.583005244258363,1,0,0,0,1.0062080043901287,1.0044843049327354
thick,112,0.01,0.09,0,0,0,0,1,1,10.583005244258363,1,0,0,0,1.0062080043901287,1.0044843049327354
rude,112,0.01,0.09,0,0,0,0,1,1,10.583005244258363,1,0,0,0,1.0062080043901287,1.0044843049327354
rural,112,0.01,0.09,0,0,0,0,1,1,10.583005244258363,1,0,0,0,1.0062080043901287,1.0044843049327354
trained,112,0.01,0.09,0,0,0,0,1,1,10.583005244258363,1,0,0,0,1.0062080043901287,1.0044843049327354
safer,112,0.01,0.09,0,0,0,0,1,1,10.583005244258363,1,0,0,0,1.0062080043901287,1.0044843049327354
tougher,112,0.01,0.09,0,0,0,0,1,1,10.583005244258363,1,0,0,0,1.0062080043901287,1.0044843049327354
satisfactory,112,0.01,0.09,0,0,0,0,1,1,10.583005244258363,1,0,0,0,1.0062080043901287,1.0044843049327354
tense,112,0.01,0.09,0,0,0,0,1,1,10.583005244258363,1,0,0,0,1.0062080043901287,1.0044843049327354
supportive,112,0.01,0.09,0,0,0,0,1,1,10.583005244258363,1,0,0,0,1.0062080043901287,1.0044843049327354
sweeping,112,0.01,0.09,0,0,0,0,1,1,10.583005244258363,1,0,0,0,1.0062080043901287,1.0044843049327354
savvy,112,0.01,0.09,0,0,0,0,1,1,10.583005244258363,1,0,0,0,1.0062080043901287,1.0044843049327354
secret,112,0.01,0.09,0,0,0,0,1,1,10.583005244258363,1,0,0,0,1.0062080043901287,1.0044843049327354
secretive,112,0.01,0.09,0,0,0,0,1,1,10.583005244258363,1,0,0,0,1.0062080043901287,1.0044843049327354
secular,112,0.01,0.09,0,0,0,0,1,1,10.583005244258363,1,0,0,0,1.0062080043901287,1.0044843049327354
suspicious,112,0.01,0.09,0,0,0,0,1,1,10.583005244258363,1,0,0,0,1.0062080043901287,1.0044843049327354
red,112,0.01,0.09,0,0,0,0,1,1,10.583005244258363,1,0,0,0,1.0062080043901287,1.0044843049327354
colorful,112,0.01,0.09,0,0,0,0,1,1,10.583005244258363,1,0,0,0,1.0062080043901287,1.0044843049327354
recent,112,0.01,0.09,0,0,0,0,1,1,10.583005244258363,1,0,0,0,1.0062080043901287,1.0044843049327354
enticing,112,0.01,0.09,0,0,0,0,1,1,10.583005244258363,1,0,0,0,1.0062080043901287,1.0044843049327354
erratic,112,0.01,0.09,0,0,0,0,1,1,10.583005244258363,1,0,0,0,1.0062080043901287,1.0044843049327354
clear-cut,112,0.01,0.09,0,0,0,0,1,1,10.583005244258363,1,0,0,0,1.0062080043901287,1.0044843049327354
exclusive,112,0.01,0.09,0,0,0,0,1,1,10.583005244258363,1,0,0,0,1.0062080043901287,1.0044843049327354
exempt,112,0.01,0.09,0,0,0,0,1,1,10.583005244258363,1,0,0,0,1.0062080043901287,1.0044843049327354
experienced,112,0.01,0.09,0,0,0,0,1,1,10.583005244258363,1,0,0,0,1.0062080043901287,1.0044843049327354
expressive,112,0.01,0.09,0,0,0,0,1,1,10.583005244258363,1,0,0,0,1.0062080043901287,1.0044843049327354
extreme,112,0.01,0.09,0,0,0,0,1,1,10.583005244258363,1,0,0,0,1.0062080043901287,1.0044843049327354
fascinating,112,0.01,0.09,0,0,0,0,1,1,10.583005244258363,1,0,0,0,1.0062080043901287,1.0044843049327354
firm,112,0.01,0.09,0,0,0,0,1,1,10.583005244258363,1,0,0,0,1.0062080043901287,1.0044843049327354
fitting,112,0.01,0.09,0,0,0,0,1,1,10.583005244258363,1,0,0,0,1.0062080043901287,1.0044843049327354
flexible,112,0.01,0.09,0,0,0,0,1,1,10.583005244258363,1,0,0,0,1.0062080043901287,1.0044843049327354
fluid,112,0.01,0.09,0,0,0,0,1,1,10.583005244258363,1,0,0,0,1.0062080043901287,1.0044843049327354
fond,112,0.01,0.09,0,0,0,0,1,1,10.583005244258363,1,0,0,0,1.0062080043901287,1.0044843049327354
foolish,112,0.01,0.09,0,0,0,0,1,1,10.583005244258363,1,0,0,0,1.0062080043901287,1.0044843049327354
forthcoming,112,0.01,0.09,0,0,0,0,1,1,10.583005244258363,1,0,0,0,1.0062080043901287,1.0044843049327354
fresh,112,0.01,0.09,0,0,0,0,1,1,10.583005244258363,1,0,0,0,1.0062080043901287,1.0044843049327354
frustrating,112,0.01,0.09,0,0,0,0,1,1,10.583005244258363,1,0,0,0,1.0062080043901287,1.0044843049327354
fun,112,0.01,0.09,0,0,0,0,1,1,10.583005244258363,1,0,0,0,1.0062080043901287,1.0044843049327354
applicable,112,0.01,0.09,0,0,0,0,1,1,10.583005244258363,1,0,0,0,1.0062080043901287,1.0044843049327354
gay,112,0.01,0.09,0,0,0,0,1,1,10.583005244258363,1,0,0,0,1.0062080043901287,1.0044843049327354
generous,112,0.01,0.09,0,0,0,0,1,1,10.583005244258363,1,0,0,0,1.0062080043901287,1.0044843049327354
glamorous,112,0.01,0.09,0,0,0,0,1,1,10.583005244258363,1,0,0,0,1.0062080043901287,1.0044843049327354
ambitious,112,0.01,0.09,0,0,0,0,1,1,10.583005244258363,1,0,0,0,1.0062080043901287,1.0044843049327354
guilty,112,0.01,0.09,0,0,0,0,1,1,10.583005244258363,1,0,0,0,1.0062080043901287,1.0044843049327354
handsome,112,0.01,0.09,0,0,0,0,1,1,10.583005244258363,1,0,0,0,1.0062080043901287,1.0044843049327354
happier,112,0.01,0.09,0,0,0,0,1,1,10.583005244258363,1,0,0,0,1.0062080043901287,1.0044843049327354
cheap,112,0.01,0.09,0,0,0,0,1,1,10.583005244258363,1,0,0,0,1.0062080043901287,1.0044843049327354
equal,112,0.01,0.09,0,0,0,0,1,1,10.583005244258363,1,0,0,0,1.0062080043901287,1.0044843049327354
embarrassing,112,0.01,0.09,0,0,0,0,1,1,10.583005244258363,1,0,0,0,1.0062080043901287,1.0044843049327354
reassuring,112,0.01,0.09,0,0,0,0,1,1,10.583005244258363,1,0,0,0,1.0062080043901287,1.0044843049327354
eligible,112,0.01,0.09,0,0,0,0,1,1,10.583005244258363,1,0,0,0,1.0062080043901287,1.0044843049327354
compatible,112,0.01,0.09,0,0,0,0,1,1,10.583005244258363,1,0,0,0,1.0062080043901287,1.0044843049327354
compliant,112,0.01,0.09,0,0,0,0,1,1,10.583005244258363,1,0,0,0,1.0062080043901287,1.0044843049327354
cold,112,0.01,0.09,0,0,0,0,1,1,10.583005244258363,1,0,0,0,1.0062080043901287,1.0044843049327354
confused,112,0.01,0.09,0,0,0,0,1,1,10.583005244258363,1,0,0,0,1.0062080043901287,1.0044843049327354
connected,112,0.01,0.09,0,0,0,0,1,1,10.583005244258363,1,0,0,0,1.0062080043901287,1.0044843049327354
conscious,112,0.01,0.09,0,0,0,0,1,1,10.583005244258363,1,0,0,0,1.0062080043901287,1.0044843049327354
conservative,112,0.01,0.09,0,0,0,0,1,1,10.583005244258363,1,0,0,0,1.0062080043901287,1.0044843049327354
convincing,112,0.01,0.09,0,0,0,0,1,1,10.583005244258363,1,0,0,0,1.0062080043901287,1.0044843049327354
cool,112,0.01,0.09,0,0,0,0,1,1,10.583005244258363,1,0,0,0,1.0062080043901287,1.0044843049327354
corrupt,112,0.01,0.09,0,0,0,0,1,1,10.583005244258363,1,0,0,0,1.0062080043901287,1.0044843049327354
costly,112,0.01,0.09,0,0,0,0,1,1,10.583005244258363,1,0,0,0,1.0062080043901287,1.0044843049327354
creepy,112,0.01,0.09,0,0,0,0,1,1,10.583005244258363,1,0,0,0,1.0062080043901287,1.0044843049327354
crowded,112,0.01,0.09,0,0,0,0,1,1,10.583005244258363,1,0,0,0,1.0062080043901287,1.0044843049327354
current,112,0.01,0.09,0,0,0,0,1,1,10.583005244258363,1,0,0,0,1.0062080043901287,1.0044843049327354
damaging,112,0.01,0.09,0,0,0,0,1,1,10.583005244258363,1,0,0,0,1.0062080043901287,1.0044843049327354
daunting,112,0.01,0.09,0,0,0,0,1,1,10.583005244258363,1,0,0,0,1.0062080043901287,1.0044843049327354
delighted,112,0.01,0.09,0,0,0,0,1,1,10.583005244258363,1,0,0,0,1.0062080043901287,1.0044843049327354
democratic,112,0.01,0.09,0,0,0,0,1,1,10.583005244258363,1,0,0,0,1.0062080043901287,1.0044843049327354
depressing,112,0.01,0.09,0,0,0,0,1,1,10.583005244258363,1,0,0,0,1.0062080043901287,1.0044843049327354
detailed,112,0.01,0.09,0,0,0,0,1,1,10.583005244258363,1,0,0,0,1.0062080043901287,1.0044843049327354
dirty,112,0.01,0.09,0,0,0,0,1,1,10.583005244258363,1,0,0,0,1.0062080043901287,1.0044843049327354
disastrous,112,0.01,0.09,0,0,0,0,1,1,10.583005244258363,1,0,0,0,1.0062080043901287,1.0044843049327354
due,112,0.01,0.09,0,0,0,0,1,1,10.583005244258363,1,0,0,0,1.0062080043901287,1.0044843049327354
dumb,112,0.01,0.09,0,0,0,0,1,1,10.583005244258363,1,0,0,0,1.0062080043901287,1.0044843049327354
amusing,112,0.01,0.09,0,0,0,0,1,1,10.583005244258363,1,0,0,0,1.0062080043901287,1.0044843049327354
cloudy,112,0.01,0.09,0,0,0,0,1,1,10.583005244258363,1,0,0,0,1.0062080043901287,1.0044843049327354
elegant,112,0.01,0.09,0,0,0,0,1,1,10.583005244258363,1,0,0,0,1.0062080043901287,1.0044843049327354
healthy,112,0.01,0.09,0,0,0,0,1,1,10.583005244258363,1,0,0,0,1.0062080043901287,1.0044843049327354
honest,112,0.01,0.09,0,0,0,0,1,1,10.583005244258363,1,0,0,0,1.0062080043901287,1.0044843049327354
hostile,112,0.01,0.09,0,0,0,0,1,1,10.583005244258363,1,0,0,0,1.0062080043901287,1.0044843049327354
ceremonial,112,0.01,0.09,0,0,0,0,1,1,10.583005244258363,1,0,0,0,1.0062080043901287,1.0044843049327354
negative,112,0.01,0.09,0,0,0,0,1,1,10.583005244258363,1,0,0,0,1.0062080043901287,1.0044843049327354
negligent,112,0.01,0.09,0,0,0,0,1,1,10.583005244258363,1,0,0,0,1.0062080043901287,1.0044843049327354
neutral,112,0.01,0.09,0,0,0,0,1,1,10.583005244258363,1,0,0,0,1.0062080043901287,1.0044843049327354
notorious,112,0.01,0.09,0,0,0,0,1,1,10.583005244258363,1,0,0,0,1.0062080043901287,1.0044843049327354
numerous,112,0.01,0.09,0,0,0,0,1,1,10.583005244258363,1,0,0,0,1.0062080043901287,1.0044843049327354
obvious,112,0.01,0.09,0,0,0,0,1,1,10.583005244258363,1,0,0,0,1.0062080043901287,1.0044843049327354
older,112,0.01,0.09,0,0,0,0,1,1,10.583005244258363,1,0,0,0,1.0062080043901287,1.0044843049327354
ominous,112,0.01,0.09,0,0,0,0,1,1,10.583005244258363,1,0,0,0,1.0062080043901287,1.0044843049327354
brighter,112,0.01,0.09,0,0,0,0,1,1,10.583005244258363,1,0,0,0,1.0062080043901287,1.0044843049327354
outrageous,112,0.01,0.09,0,0,0,0,1,1,10.583005244258363,1,0,0,0,1.0062080043901287,1.0044843049327354
perfect,112,0.01,0.09,0,0,0,0,1,1,10.583005244258363,1,0,0,0,1.0062080043901287,1.0044843049327354
persistent,112,0.01,0.09,0,0,0,0,1,1,10.583005244258363,1,0,0,0,1.0062080043901287,1.0044843049327354
personal,112,0.01,0.09,0,0,0,0,1,1,10.583005244258363,1,0,0,0,1.0062080043901287,1.0044843049327354
polluted,112,0.01,0.09,0,0,0,0,1,1,10.583005244258363,1,0,0,0,1.0062080043901287,1.0044843049327354
achievable,112,0.01,0.09,0,0,0,0,1,1,10.583005244258363,1,0,0,0,1.0062080043901287,1.0044843049327354
potent,112,0.01,0.09,0,0,0,0,1,1,10.583005244258363,1,0,0,0,1.0062080043901287,1.0044843049327354
precious,112,0.01,0.09,0,0,0,0,1,1,10.583005244258363,1,0,0,0,1.0062080043901287,1.0044843049327354
pressing,112,0.01,0.09,0,0,0,0,1,1,10.583005244258363,1,0,0,0,1.0062080043901287,1.0044843049327354
prestigious,112,0.01,0.09,0,0,0,0,1,1,10.583005244258363,1,0,0,0,1.0062080043901287,1.0044843049327354
prevalent,112,0.01,0.09,0,0,0,0,1,1,10.583005244258363,1,0,0,0,1.0062080043901287,1.0044843049327354
pronounced,112,0.01,0.09,0,0,0,0,1,1,10.583005244258363,1,0,0,0,1.0062080043901287,1.0044843049327354
proper,112,0.01,0.09,0,0,0,0,1,1,10.583005244258363,1,0,0,0,1.0062080043901287,1.0044843049327354
quick,112,0.01,0.09,0,0,0,0,1,1,10.583005244258363,1,0,0,0,1.0062080043901287,1.0044843049327354
random,112,0.01,0.09,0,0,0,0,1,1,10.583005244258363,1,0,0,0,1.0062080043901287,1.0044843049327354
rare,112,0.01,0.09,0,0,0,0,1,1,10.583005244258363,1,0,0,0,1.0062080043901287,1.0044843049327354
bleak,112,0.01,0.09,0,0,0,0,1,1,10.583005244258363,1,0,0,0,1.0062080043901287,1.0044843049327354
realistic,112,0.01,0.09,0,0,0,0,1,1,10.583005244258363,1,0,0,0,1.0062080043901287,1.0044843049327354
narrow,112,0.01,0.09,0,0,0,0,1,1,10.583005244258363,1,0,0,0,1.0062080043901287,1.0044843049327354
misleading,112,0.01,0.09,0,0,0,0,1,1,10.583005244258363,1,0,0,0,1.0062080043901287,1.0044843049327354
memorable,112,0.01,0.09,0,0,0,0,1,1,10.583005244258363,1,0,0,0,1.0062080043901287,1.0044843049327354
intrusive,112,0.01,0.09,0,0,0,0,1,1,10.583005244258363,1,0,0,0,1.0062080043901287,1.0044843049327354
imaginative,112,0.01,0.09,0,0,0,0,1,1,10.583005244258363,1,0,0,0,1.0062080043901287,1.0044843049327354
immune,112,0.01,0.09,0,0,0,0,1,1,10.583005244258363,1,0,0,0,1.0062080043901287,1.0044843049327354
impossible,112,0.01,0.09,0,0,0,0,1,1,10.583005244258363,1,0,0,0,1.0062080043901287,1.0044843049327354
improbable,112,0.01,0.09,0,0,0,0,1,1,10.583005244258363,1,0,0,0,1.0062080043901287,1.0044843049327354
incompetent,112,0.01,0.09,0,0,0,0,1,1,10.583005244258363,1,0,0,0,1.0062080043901287,1.0044843049327354
independent,112,0.01,0.09,0,0,0,0,1,1,10.583005244258363,1,0,0,0,1.0062080043901287,1.0044843049327354
indicative,112,0.01,0.09,0,0,0,0,1,1,10.583005244258363,1,0,0,0,1.0062080043901287,1.0044843049327354
influential,112,0.01,0.09,0,0,0,0,1,1,10.583005244258363,1,0,0,0,1.0062080043901287,1.0044843049327354
innocent,112,0.01,0.09,0,0,0,0,1,1,10.583005244258363,1,0,0,0,1.0062080043901287,1.0044843049327354
calm,112,0.01,0.09,0,0,0,0,1,1,10.583005244258363,1,0,0,0,1.0062080043901287,1.0044843049327354
intimidating,112,0.01,0.09,0,0,0,0,1,1,10.583005244258363,1,0,0,0,1.0062080043901287,1.0044843049327354
intractable,112,0.01,0.09,0,0,0,0,1,1,10.583005244258363,1,0,0,0,1.0062080043901287,1.0044843049327354
irresponsible,112,0.01,0.09,0,0,0,0,1,1,10.583005244258363,1,0,0,0,1.0062080043901287,1.0044843049327354
massive,112,0.01,0.09,0,0,0,0,1,1,10.583005244258363,1,0,0,0,1.0062080043901287,1.0044843049327354
jewish,112,0.01,0.09,0,0,0,0,1,1,10.583005244258363,1,0,0,0,1.0062080043901287,1.0044843049327354
knowledgeable,112,0.01,0.09,0,0,0,0,1,1,10.583005244258363,1,0,0,0,1.0062080043901287,1.0044843049327354
absurd,112,0.01,0.09,0,0,0,0,1,1,10.583005244258363,1,0,0,0,1.0062080043901287,1.0044843049327354
legal,112,0.01,0.09,0,0,0,0,1,1,10.583005244258363,1,0,0,0,1.0062080043901287,1.0044843049327354
less,112,0.01,0.09,0,0,0,0,1,1,10.583005244258363,1,0,0,0,1.0062080043901287,1.0044843049327354
life-threatening,112,0.01,0.09,0,0,0,0,1,1,10.583005244258363,1,0,0,0,1.0062080043901287,1.0044843049327354
like,112,0.01,0.09,0,0,0,0,1,1,10.583005244258363,1,0,0,0,1.0062080043901287,1.0044843049327354
little,112,0.01,0.09,0,0,0,0,1,1,10.583005244258363,1,0,0,0,1.0062080043901287,1.0044843049327354
logical,112,0.01,0.09,0,0,0,0,1,1,10.583005244258363,1,0,0,0,1.0062080043901287,1.0044843049327354
lower,112,0.01,0.09,0,0,0,0,1,1,10.583005244258363,1,0,0,0,1.0062080043901287,1.0044843049327354
bullish,112,0.01,0.09,0,0,0,0,1,1,10.583005244258363,1,0,0,0,1.0062080043901287,1.0044843049327354
mandatory,112,0.01,0.09,0,0,0,0,1,1,10.583005244258363,1,0,0,0,1.0062080043901287,1.0044843049327354
active,112,0.01,0.09,0,0,0,0,1,1,10.583005244258363,1,0,0,0,1.0062080043901287,1.0044843049327354
