hit_id,category,colloc,adv,adj,sent_text,sent_id,adv_index,json_source,prev_sent,next_sent
nyt_eng_20020225_0379_11:26,unknown-polarity,so_balanced,so,balanced,"Steve Yzerman of Canada said  -COL-   -LBQ-  I do n't think you 'll see any country ever dominate international hockey again , because everybody 's so balanced .",nyt_eng_20020225_0379_11,26,nyt_eng_200202,"Should the league participate again in four years , the winner could be Sweden or Finland or even one of the nations from outside the Big Six world powers .",It 's now down to who gets it together .
nyt_eng_20020221_0356_122:4,unknown-polarity,so_uptight,so,uptight,-LBQ-  Everybody 's so uptight .  -RDQ-,nyt_eng_20020221_0356_122,4,nyt_eng_200202,"-LBQ-  This community really has its feelings right on its sleeve ,  -RDQ-  said Mike Worthington , the owner of Smokey 's BBQ on Ga. 27 .","That feeling is in stark contrast to the quiet , downhome life that Clara Marsh described in the book on Walker County 's heritage ."
nyt_eng_20020220_0405_8:11,unknown-polarity,so_proud,so,proud,"-LBQ-  This is so wonderful , and everybody is just so proud of Vonetta ,  -RDQ-  said Andrea Burk , who teaches kindergarten at Helena Elementary School .",nyt_eng_20020220_0405_8,11,nyt_eng_200202,"News spread quickly Wednesday , especially after John Parrott , owner of Helena BP gas station , changed his store 's sign advertising a car-wash special to congratulate the local Olympian .",-LBQ-  The only thing is that the announcer kept on mispronouncing our town name 's and my son got so mad .
nyt_eng_20020219_0429_44:4,unknown-polarity,possibly_armed,possibly,armed,"-LBQ-  Everybody is possibly armed ,  -RDQ-  the deputy said .",nyt_eng_20020219_0429_44,4,nyt_eng_200202,"When a prosecutor asked English why he did n't have his weapon ready , considering the warrant described Al-Amin as possibly armed , English said that was a common warning .",-LBQ-  He did n't appear to be a threat .
nyt_eng_20020208_0478_19:5,unknown-polarity,really_great,really,great,-LBQ-  Everybody 's been really great .  -RDQ-,nyt_eng_20020208_0478_19,5,nyt_eng_200202,"-LBQ-  It took me a while but I just feel more comfortable ,  -RDQ-  Wall said .","Goalie Sara DeCosta , who has embraced Wall like a younger sister , can not help but admire her ."
nyt_eng_20020208_0418_28:4,unknown-polarity,so_happy,so,happy,"-LBQ-  Everybody was so happy there , and they had some really good music ,  -RDQ-  Smalley said .",nyt_eng_20020208_0418_28,4,nyt_eng_200202,"Folks remember most fondly the Saturday night music fests at the Swampland Opera House , she said .","The tradition was started by the late Joe Boone , a former clerk of the Georgia House of Representatives ."
nyt_eng_20020205_0038_22:55,unknown-polarity,as_safe,as,safe,"-LBQ-  The philosophy of the Utah Olympic Public Safety Command has been that this is an athletic event , not a security event , and that this is n't going to be an opportunity to show how tough and solid we can be but an effort to let 's make sure that everybody is as safe as possible ,  -RDQ-  Wilson said .",nyt_eng_20020205_0038_22,55,nyt_eng_200202,"When he returns to Salt Lake this week to help the effort , Wilson expects to encounter a security force that is flexible enough to cope with the festive spirit of the Games yet tough enough to deal with any eventuality .","-LBQ-  I think people should be cautious , just like you 're cautious when walking around in your hometown ."
nyt_eng_20020202_0087_24:4,unknown-polarity,so_content,so,content,"-LBQ-  Everybody was so content with the apparent stability brought by Menem that they did n't react to all the bad things that were going on and turned a deaf ear to the poor ,  -RDQ-  said Paula Finkel , 41 , a high-school literature teacher .",nyt_eng_20020202_0087_24,4,nyt_eng_200202,President Carlos Saul Menem 's decision in 1991 to tie the peso to the dollar at a value of one to one prompted a flood of foreign investment and imports that fueled a period of conspicuous consumption _ now just a fading memory _ unlike any in Argentine history .,"-LBQ-  Any sense of solidarity or vigilance was lost , and it is time for us to recognize our error and recover those sentiments .  -RDQ-"
nyt_eng_20060329_0046_37:4,unknown-polarity,so_reluctant,so,reluctant,"-LBQ-  Everybody is so reluctant to believe in miracles ,  -RDQ-  Brown said .",nyt_eng_20060329_0046_37,4,nyt_eng_200603,"Less than a month later , Brown was home and the clot had vanished .",-LBQ-  But I believe in miracles and in the power of prayer from friends .  -RDQ-
nyt_eng_20060325_0244_3:4,unknown-polarity,pretty_good,pretty,good,"-LBQ-  Everybody is pretty good ,  -RDQ-  Elpheage said .",nyt_eng_20060325_0244_3,4,nyt_eng_200603,"Truth is , the Storm second-year receiver\/defensive back wins more than he loses while playing teammates in poker , tunk or spades .",-LBQ-  I have my days .
nyt_eng_20060320_0273_21:8,unknown-polarity,so_excited,so,excited,"-LBQ-  In the Southwest , everybody was so excited about last year ,  -RDQ-  Hayes said , referring to the wet winter of 2004-5 .",nyt_eng_20060320_0273_21,8,nyt_eng_200603,"Those off-and-on shortages can be downright dispiriting , too .","-LBQ-  But the cautious among them were saying it could be a blip , and now we 've gone back to the dryness , so the enthusiasm is gone .  -RDQ-"
nyt_eng_20060319_0008_67:4,unknown-polarity,so_lucky,so,lucky,Not everybody is so lucky .  -RDQ-,nyt_eng_20060319_0008_67,4,nyt_eng_200603,My father gave me an incredible work ethic and my mother gave me belief in things beyond myself .,"Still , he was n't convinced ."
nyt_eng_20060303_0258_55:6,unknown-polarity,really_excited,really,excited,"-LBQ-  I think everybody 's really excited and relieved that Cuba is able to participate in the tournament ,  -RDQ-  Young said .",nyt_eng_20060303_0258_55,6,nyt_eng_200603,"He then mentioned the Dominican Republic and Venezuela as also having a chance to win before adding Japan , Puerto Rico and Cuba as other threats .",-LBQ-  They deserve that right .
nyt_eng_20070823_0098_6:15,unknown-polarity,as_screwed-up,as,screwed-up,I doubt that everybody charged with teaching our little darlings how to read is as screwed-up as this bunch .,nyt_eng_20070823_0098_6,15,nyt_eng_200708,"The fact that the director began his creative career as an illustrator may account for some of the movie 's best moments , which usually involve amusing insights into the world of children 's book publishing -LRB- the script is by first-timer David Bromberg -RRB- .","But some of them surely must be , and it 's a fun concept regardless ."
nyt_eng_20070816_0024_6:12,unknown-polarity,very_objective,very,objective,"-LBQ-  We 're just making a request for everybody to be very objective at this time , very neutral ,  -RDQ-  said Special Agent Dave Couvertier .",nyt_eng_20070816_0024_6,12,nyt_eng_200708,"An FBI spokesman said the agency is still investigating , that it released the statement only because there 's so much interest in the case , and it wants to be fair .",But local legal experts say there 's likely more to it .
nyt_eng_20070814_0026_47:6,unknown-polarity,pretty_happy,pretty,happy,"Right now , everybody 's pretty happy with what 's going on at Florida State .",nyt_eng_20070814_0026_47,6,nyt_eng_200708,"-LBQ-  Now that I 'm THE guy ,  -RDQ-  Smith said ,  -LBQ-  I have to do my best to make my team proud and make us win .",I think we have a little something we can run with .  -RDQ-
nyt_eng_20070808_0075_8:3,unknown-polarity,so_young,so,young,"Everybody was so young , so we could all relate to each other .",nyt_eng_20070808_0075_8,3,nyt_eng_200708,"-LBQ-  Al Jefferson , Allan Ray ... those were the guys I hung out with .",A bunch of us lived in the same complex in Waltham at the beginning of the season .
nyt_eng_20070805_0131_31:5,unknown-polarity,very_supportive,very,supportive,"No , everybody was very supportive .",nyt_eng_20070805_0131_31,5,nyt_eng_200708,Did anyone try to talk you out of it ?,"I was going to make a change anyway , because I did n't go looking for Fat March ."
nyt_eng_20070804_0133_9:6,unknown-polarity,too_tolerant,too,tolerant,Everybody says everybody 's way too tolerant of this celebrity evil .,nyt_eng_20070804_0133_9,6,nyt_eng_200708,"Everybody says the stories of Michael Vick , Barry Bonds , Tour de France cyclists , Paris Hilton , Lindsey Lohan , Antonio Villaraigosa and so on mean we 're all -- not just Vick -- going to the dogs .","-LBQ-  Unfortunately ,  -RDQ-  a Daily News reader from Van Nuys wrote in a letter to the editor published Tuesday ,  -LBQ-  our country is in an age of permissiveness ."
nyt_eng_20070802_0187_7:4,unknown-polarity,real_excited,real,excited,-LBQ-  Everybody is real excited .,nyt_eng_20070802_0187_7,4,nyt_eng_200708,"-LBQ-  We have n't had a restaurant in town for quite a long time ,  -RDQ-  said Betty Moceika , the town clerk of La Barge .","This is a big deal in La Barge , you know .  -RDQ-"
nyt_eng_20090228_0119_14:16,unknown-polarity,so_curious,so,curious,"It 's obviously not for a good reason , but that 's why everybody 's so curious .",nyt_eng_20090228_0119_14,16,nyt_eng_200902,He 's got the most recognizable swing in golf .,Q  -COL-  Was there anything that surprised you about working with Charles ?
nyt_eng_20090216_0008_19:10,unknown-polarity,very_happy,very,happy,"-LBQ-  Everybody , including the original backers , was very happy .  -RDQ-",nyt_eng_20090216_0008_19,10,nyt_eng_200902,"-LBQ-  We had good lawyers ,  -RDQ-  Knopf later commented in an interview .","In the 1970s , economic conditions began to make it harder for independent publishers to stay afloat ."
nyt_eng_20090208_0165_38:5,unknown-polarity,very_positive,very,positive,-LBQ-  Everybody has been very positive that we 're bringing to life something that may not have had an existing life in New York City .  -RDQ-,nyt_eng_20090208_0165_38,5,nyt_eng_200902,"-LBQ-  Everyone is plumb tickled with an eatery in La Barge ,  -RDQ-  Pierce said by telephone .",It 's not just vintage diners leaving town .
nyt_eng_20090208_0074_29:26,unknown-polarity,very_interested,very,interested,"-LBQ-  What we can do is work with all the stakeholders in the sport , and it 's not hard work because obviously everybody is very interested and understands what they 're up against , whether it 's tracks , team owners , drivers .  -RDQ-",nyt_eng_20090208_0074_29,26,nyt_eng_200902,"-LBQ-  We 'll leave the stimulus package to the government ,  -RDQ-  he said .",.
nyt_eng_20090206_0001_39:15,unknown-polarity,very_cool,very,cool,"-LBQ-  I think some people are doing that double take , but everybody was very cool .  -RDQ-",nyt_eng_20090206_0001_39,15,nyt_eng_200902,"-LBQ-  I think I made a few new fans ,  -RDQ-  he said , laughing .","Everyone 's in this together , apparently ."
nyt_eng_20090205_0030_13:5,unknown-polarity,too_busy,too,busy,-LBQ-  But everybody 's too busy to do something about it .  -RDQ-,nyt_eng_20090205_0030_13,5,nyt_eng_200902,"-LBQ-  That 's so true ,  -RDQ-  a friend said of the price discrepancy .","Not Floyd , who has an economics degree , has served on the board of the New York Coalition for Healthy School Food , and , with her two children off to college , recently started her own market-research firm ."
nyt_eng_20050129_0144_78:11,unknown-polarity,so_silly,so,silly,"-LBQ-  We 've got so many characters , everybody is so silly .",nyt_eng_20050129_0144_78,11,nyt_eng_200501,"-LBQ-  This team definitely reminds me of my high school team ,  -RDQ-  he said .",I feel at home around these guys .  -RDQ-
nyt_eng_20050125_0235_8:5,unknown-polarity,so_beat,so,beat,"-LBQ-  Everybody is just so beat ,  -RDQ-  said Joseph Parisi , director of public works in Gloucester , who planned to let his bone-weary crews rest until midnight .",nyt_eng_20050125_0235_8,5,nyt_eng_200501,"A Romney spokeswoman said the Massachusetts Emergency Management Agency was completing a damage assessment , after which the governor planned to make the request .","-LBQ-  It 's cold , it 's dark , you 're staring out of a windshield , your windshield wipers are dying , the snow is hitting you , all you see is white ."
nyt_eng_20050121_0266_22:4,unknown-polarity,so_scared,so,scared,-LBQ-  Everybody is so scared .,nyt_eng_20050121_0266_22,4,nyt_eng_200501,"Jarwan , who traces his Iraqi roots to the 1100s , said his people have n't forgotten that Saddam was once allied with the United States .","Everybody is expecting civil war after the elections ,  -RDQ-  Jarwan said ."
nyt_eng_20050115_0082_33:3,unknown-polarity,so_concerned,so,concerned,"Everybody was so concerned , so nice to us .  -RDQ-",nyt_eng_20050115_0082_33,3,nyt_eng_200501,-LBQ-  Those railroad people had to leave their homes and families to come here to help us .,"When a state trooper ordered her to evacuate Jan. 6 , Powell grabbed her pocketbook and her medicines -- blood pressure pills and tamoxifin ."
nyt_eng_20050112_0063_6:6,unknown-polarity,understandably_nervous,understandably,nervous,-LBQ-  I think everybody is understandably nervous about that .  -RDQ-,nyt_eng_20050112_0063_6,6,nyt_eng_200501,"-LBQ-  It 's a topic of conversation around the water cooler ,  -RDQ-  Gunter said .","The lawsuit filed by six of Florida 's largest citrus growers , including Latt Maxcy Corp. of Frostproof , contends a state tax that finances the Citrus Department violates their First Amendment rights ."
nyt_eng_20050110_0303_10:8,unknown-polarity,very_pleased,very,pleased,"-LBQ-  Let 's say that everybody is very pleased with the level of resources pledged -- it is a great testimony to the heart of the world -- but Africa is in the minds of many people when they say , ` Do n't abandon other countries ,  -RDQ-  ' said Zephirin Diabre , the associate administrator of the U.N. Development Program .",nyt_eng_20050110_0303_10,8,nyt_eng_200501,"-LBQ-  The aid for the tsunami victims has to be new , additional funds , absolutely ,  -RDQ-  said James Adams , vice president of the World Bank , in a telephone interview .","Adams will brief individual donor countries at a global conference in Geneva on Wednesday , where one of the chief topics is how to preserve aid for other countries while answering the compelling needs of the tsunami victims ."
nyt_eng_20050106_0331_39:3,unknown-polarity,very_embarrassed,very,embarrassed,Everybody 's very embarrassed to be German .  -RDQ-,nyt_eng_20050106_0331_39,3,nyt_eng_200501,But almost nobody thinks that .,"In the early 1990s , when Rammstein burst onto the scene , resurgent German nationalism had given rise to an efflorescence of politically strident  -LBQ-  Fascho-rock  -RDQ-  bands ."
nyt_eng_20050105_0015_14:3,unknown-polarity,wide_open,wide,open,Everybody was wide open .,nyt_eng_20050105_0015_14,3,nyt_eng_200501,They just did what they wanted on the offensive end .,We just got our butts kicked pretty bad by one of the best teams in the league .  -RDQ-
nyt_eng_20050225_0120_45:11,unknown-polarity,so_nice,so,nice,"-LBQ-  Everything was new and exciting , and everybody was so nice to us ,  -RDQ-  Priscilla says .",nyt_eng_20050225_0120_45,11,nyt_eng_200502,"While Toney was on the team , Philadelphia never finished worse than second in its division .",-LBQ-  The Philadelphia fans were awesome .
nyt_eng_20050219_0210_7:4,unknown-polarity,all_excited,all,excited,"-LBQ-  Everybody was all excited and happy for me , but it was like pure relief ,  -RDQ-  Earnhardt said .",nyt_eng_20050219_0210_7,4,nyt_eng_200502,"And the same race that provided a storybook finish almost beyond belief , when last year Earnhardt Jr. captured the Daytona 500 .",-LBQ-  I think just because of watching Dad come so close so many times .
nyt_eng_20050204_0012_107:9,unknown-polarity,absolutely_excited,absolutely,excited,"-LBQ-  Everybody in the John Marshall community is absolutely excited about Andy ,  -RDQ-  said LaBonge , who is attending the Super Bowl .",nyt_eng_20050204_0012_107,9,nyt_eng_200502,And chili cheeseburgers .,-LBQ-  To imagine the success he 's had is very nice to see .
nyt_eng_20050203_0335_43:6,unknown-polarity,pretty_much,pretty,much,-LBQ-  I think everybody 's pretty much still in tune and focused as far as trying to win and get back on the right track .,nyt_eng_20050203_0335_43,6,nyt_eng_200502,"-LBQ-  I think it 's totally different , because guys are continuing to stay together ,  -RDQ-  Marbury said .","In Jersey , it was totally different ."
nyt_eng_20050202_0197_26:9,unknown-polarity,extremely_lucky,extremely,lucky,"-LBQ-  I think everybody at this point is extremely lucky and fortunate ,  -RDQ-  said Acting Gov. Richard J. Codey of New Jersey , who flew over the scene in a helicopter .",nyt_eng_20050202_0197_26,9,nyt_eng_200502,And witnesses to the crash and its aftermath said they were amazed that nobody was killed .,"With fewer than 50 residents , Teterboro , a borough , is too small to have its own police force or fire department ."
nyt_eng_20050201_0217_41:8,unknown-polarity,pretty_much,pretty,much,"-LBQ-  It seems that everybody has been pretty much talking about the Patriots , and the only thing they talk about the Eagles is , ` Is T.O. playing ?  -RDQ-  ' McNabb said .",nyt_eng_20050201_0217_41,8,nyt_eng_200502,"At the same time , McNabb has expressed some annoyance this week that the topic of Owens ' injury has overwhelmed all discussion of the Eagles at the Super Bowl .","This klieg light shined on Owens allows other Eagles to prepare in relative low-wattage attention , McNabb said ."
nyt_eng_20060428_0126_21:5,unknown-polarity,so_complimentary,so,complimentary,But not everybody is so complimentary .,nyt_eng_20060428_0126_21,5,nyt_eng_200604,"-LBQ-  It is an inspirational effort and a very important step to take ,  -RDQ-  said Calestous Juma , who teaches international development at the John F. Kennedy School of Government at Harvard .","This time , though , those mocking Negroponte are among the most important people in technology ."
nyt_eng_20060428_0037_60:17,unknown-polarity,very_hard,very,hard,"Everybody I 've known whose world has been based on their beauty , it 's been very hard for them .  -RDQ-",nyt_eng_20060428_0037_60,17,nyt_eng_200604,...,The director imagines Page suffered a  -LBQ-  loss of identity  -RDQ-  after ending her modeling career in her mid-30s .
nyt_eng_20060420_0034_19:4,unknown-polarity,well_aware,well,aware,And everybody is well aware that the proposed spending cuts would n't go far enough to make up for lost tax dollars .,nyt_eng_20060420_0034_19,4,nyt_eng_200604,The fact that there 's been so much difficulty getting the latest round through the Republican-controlled Senate is a measure of how irresponsible the plans are .,Even budget cuts that are doable are anathema to an undisciplined legislature that is used to being allowed to spend whatever it wants by a feckless presidency .
nyt_eng_20060418_0246_15:3,unknown-polarity,already_busy,already,busy,"Everybody is already busy ,  -RDQ-  Mulligan said .",nyt_eng_20060418_0246_15,3,nyt_eng_200604,It concerns me to see job reductions .,"John Temple , editor , publisher and president of the Rocky Mountain News , said ,  -LBQ-  Nothing like that is planned at the Rocky .  -RDQ-"
nyt_eng_20060418_0013_33:4,unknown-polarity,really_worried,really,worried,"-LBQ-  Everybody 's really worried about him ,  -RDQ-  Marbury said .",nyt_eng_20060418_0013_33,4,nyt_eng_200604,"Before the game , he divulged -- unsolicited -- that he had called Brown to express  -LBQ-  my condolences , let him know that my family and I were praying for him .  -RDQ-","Marbury , Steve Francis , Jalen Rose and Quentin Richardson -- all key members of the rotation , making a combined $ 53 million -- sat out the home finale because of lingering injuries ."
nyt_eng_20060417_0263_4:4,unknown-polarity,really_excited,really,excited,"-LBQ-  Everybody is really excited ,  -RDQ-  said Steve Bunnell , chairman of distribution for The Weinstein Co.",nyt_eng_20060417_0263_4,4,nyt_eng_200604,Disney paid the Weinsteins $ 125 million last year in a separation agreement and continues to operate the Miramax Films label that the brothers created and named after their parents .,-LBQ-  It 's the first No. 1 since Bob and Harvey started the company in October and we 're just very elated that it played so well .  -RDQ-
nyt_eng_20060416_0188_24:9,unknown-polarity,super_cool,super,cool,"-LBQ-  Back in the day , everybody was super cool about your accomplishments ,  -RDQ-  he said .",nyt_eng_20060416_0188_24,9,nyt_eng_200604,Smith pressed on .,"-LBQ-  Now if you have an accomplishment , everybody hates you for it .  -RDQ-"
nyt_eng_20060416_0083_61:7,unknown-polarity,so_familiar,so,familiar,"In this league , everybody 's so familiar with what each other does that maybe six inches is the difference between winning and losing .  -RDQ-",nyt_eng_20060416_0083_61,7,nyt_eng_200604,"I know for myself , when we 're putting together a game plan , it 's much more helpful when we have someone who has done the advance work .","The Trail Blazers , however , have won less this season than most of the league , last in the Western Conference ."
nyt_eng_20060410_0209_12:5,unknown-polarity,quite_sensitive,quite,sensitive,"I think everybody is quite sensitive that they do n't want to be on the wrong side , politically , of this group .  -RDQ-",nyt_eng_20060410_0209_12,5,nyt_eng_200604,"Sen. Sam Brownback , R-Kan . , who favors granting citizenship to illegal immigrants , said Monday  -COL-   -LBQ-  I think everybody sees the immigrant community as an emerging force .",But political analysts say it is not clear whether the fervor on the streets will translate into a force at the ballot box .
nyt_eng_20060407_0003_12:7,unknown-polarity,very_happy,very,happy,"-LBQ-  I think everybody will be very happy with the course and the way it was ,  -RDQ-  said two-time U.S. Open champion Retief Goosen , who shot 70 .",nyt_eng_20060407_0003_12,7,nyt_eng_200604,"Of course , it 's early , and all of the Masters participants know better .",-LBQ-  You know -LRB- today -RRB- it might blow a gale and we 'll be moaning at things . It can only get tougher out there .
nyt_eng_20060403_0319_36:8,unknown-polarity,just_fine,just,fine,"-LBQ-  The reality is , everybody was just fine before this bill was filed ,  -RDQ-  said Rick McAllister , president of the Florida Retail Federation .",nyt_eng_20060403_0319_36,8,nyt_eng_200604,They say the right to carry a weapon does not trump an employer 's right to establish policy .,-LBQ-  Nobody was complaining they could n't take their gun where they wanted to .  -RDQ-
nyt_eng_20060402_0097_5:5,unknown-polarity,very_suspicious,very,suspicious,-LBQ-  Everybody should be very suspicious .  -RDQ-,nyt_eng_20060402_0097_5,5,nyt_eng_200604,"The Yes on 82 campaign  -LBQ-  has a track record of crossing the line with respect to the use of taxpayer funds for political advocacy ,  -RDQ-  said Jon Coupal , president of the Howard Jarvis Taxpayers Association .","The speaker , Berkeley education consultant Scott Moore , said he was n't talking specifically about actor-director Reiner 's ballot measure when he extolled the virtues of preschool ."
nyt_eng_20081015_0048_8:7,unknown-polarity,very_surprised,very,surprised,"-LBQ-  Everybody at Winged Foot is very surprised , and people want to fight it ,  -RDQ-  Trump said Tuesday .",nyt_eng_20081015_0048_8,7,nyt_eng_200810,"Outings have been disrupted , as has competitive play among members at what has become , in effect , the most famous 17-hole championship golf course in the country .",-LBQ-  I 'm very surprised something could n't have been worked out .
nyt_eng_20081014_0232_63:5,unknown-polarity,doomy_gloomy,doomy,gloomy,-LBQ-  Everybody 's so doomy gloomy out there .  -RDQ-,nyt_eng_20081014_0232_63,5,nyt_eng_200810,"-LBQ-  People with poor credit will have a hard time , but people with decent to good credit will not have any trouble finding loans ,  -RDQ-  he said .","Pointing at the dozen or so people looking to buy cars on Friday , Abrams summed up why he 's still sunny  -COL-   -LBQ-  How many people did you see walking while driving here ? People gotta have cars .  -RDQ-"
nyt_eng_20081013_0030_13:11,unknown-polarity,very_surprised,very,surprised,"The way they played Sunday , everybody would be  -LBQ-  very surprised , actually  -RDQ-  if they won the division .",nyt_eng_20081013_0030_13,11,nyt_eng_200810,"The Broncos should be running away with the division , not running at the mouth about playoffs and such .",The Broncos ' defense is not the No. 1 dilemma any longer .
nyt_eng_20081001_0166_42:12,unknown-polarity,so_skeptical,so,skeptical,"The deals are out there , but I think everybody 's so skeptical that they 're trying to hold off .  -RDQ-",nyt_eng_20081001_0166_42,12,nyt_eng_200810,-LBQ-  What the consumer does n't understand is that there 's probably not a better time to buy a car .,"When gasoline prices hit $ 4 a gallon earlier this year , consumers mostly backed away from buying larger vehicles in favor of more fuel-efficient passenger cars ."
nyt_eng_20050713_0267_15:3,unknown-polarity,very_humble,very,humble,Everybody 's very humble about what he 's achieved for the country .,nyt_eng_20050713_0267_15,3,nyt_eng_200507,"-LBQ-  Probably the overwhelming reaction ,  -RDQ-  said Phil Norcross , 42 , of Auckland ,  -LBQ-  has been a sense of pride .","Plus , he 's a heck of a guy , too .  -RDQ-"
nyt_eng_20050707_0247_16:8,unknown-polarity,gung_ho,gung,ho,"-LBQ-  Everybody right after Sept. 11 was gung ho  -RDQ-  for security , he said .",nyt_eng_20050707_0247_16,8,nyt_eng_200507,"He recalled watching planes arrow into the World Trade Center on Sept. 11 , and suggested the United States had forgotten too soon the kind of threat it faces .",-LBQ-  Then they put their heads back in the sand .
nyt_eng_20050702_0207_10:8,unknown-polarity,highly_disappointed,highly,disappointed,"-LBQ-  Everybody I 've spoken to is highly disappointed that McLain got involved in something like this ,  -RDQ-  Hromyak said in an interview .",nyt_eng_20050702_0207_10,8,nyt_eng_200507,The judge approved the plea agreement but expressed disdain for the misconduct .,"-LBQ-  It not only put a black mark on Boston College , it put a black mark on Penn Hills .  -RDQ-"
nyt_eng_20070929_0160_19:3,unknown-polarity,very_touchy,very,touchy,Everybody 's very touchy and emotional when you bring it up .  -RDQ-,nyt_eng_20070929_0160_19,3,nyt_eng_200709,Because who 's to say that she 's not still out there living her life and not knowing what 's going on ?  -RDQ-  He added  -COL-   -LBQ-  It 's kind of that taboo subject in the family .,"When their mother did n't come home , Barrett and his sisters were taken in by their maternal grandparents , who were nearly done raising the last of their nine children ."
nyt_eng_20070914_0047_18:5,unknown-polarity,so_good,so,good,"-LBQ-  Everybody here is so good ,  -RDQ-  Monroe said .",nyt_eng_20070914_0047_18,5,nyt_eng_200709,Points gathered here determine the Bassmaster Angler of the Year Award .,-LBQ-  Everybody does everything right .
nyt_eng_20070912_0065_30:4,unknown-polarity,too_tired,too,tired,"-LBQ-  Everybody was too tired ,  -RDQ-  he said .",nyt_eng_20070912_0065_30,4,nyt_eng_200709,"Paul claimed the women were quite serious , but none of the staffers took them up on the offers .","Priscilla Fried , a 65-year-old Manhattanite in tight black pants and a V-neck top , sipped a mixed drink while surveying the scene ."
nyt_eng_20070911_0233_16:6,unknown-polarity,now_convinced,now,convinced,"-LBQ-  I think everybody is now convinced that we need the revenue , that we need to support our infrastructure ,  -RDQ-  Cohen said .",nyt_eng_20070911_0233_16,6,nyt_eng_200709,"In comments made following the hearing , Transportation Secretary Bernard Cohen did not specifically address new tolls or a gas tax increase , but said that the Patrick administration is  -LBQ-  looking at a variety of ways to provide additional funds for transportation .  -RDQ-",Wagner and Cohen said that privatization of portions of the state 's transportation network is also within the realm of possibility .
nyt_eng_20070901_0044_13:13,unknown-polarity,so_poor,so,poor,"-LBQ-  But it 's a rough time for us because everybody is so poor , and the money is making everybody a little goofy .  -RDQ-",nyt_eng_20070901_0044_13,13,nyt_eng_200709,"-LBQ-  We 're a culture people , we 're a fishing people and a ceremony people ,  -RDQ-  said Raymond Mattz , 64 , a member of the tribal council .","On one side of the issue are leaders like Maria Tripp , the tribal chairwoman , who favors programs to address the myriad problems the tribe has struggled with over the years , including high unemployment , flagging fishing , drugs and alcohol , and the dwindling of lands , traditions and hope ."
nyt_eng_20061029_0135_25:6,unknown-polarity,so_muted,so,muted,If only everybody were n't so muted .,nyt_eng_20061029_0135_25,6,nyt_eng_200610,"As a solitary Nicole plucks a gray hair , or Angel joylessly rifles through her bedroom drawers , viewers educated at the Lifetime school of movie crisis resolution may pine for a shooting or a scholarship -- anything to put these people out of their misery .","A little melodrama would tell us how to feel , and leave us feeling better ."
nyt_eng_20061027_0199_35:4,unknown-polarity,real_happy,real,happy,"-LBQ-  Everybody was real happy to see Cathy get it ,  -RDQ-  said pipe fitter Jerry Irving , one of about 200 workers expected to clock back in Monday for two months of work  -LBQ-  decommissioning  -RDQ-  the plant .",nyt_eng_20061027_0199_35,4,nyt_eng_200610,"His assistant , Martha Lawrence , said they had all but given up when the plant contacted them recently with an oral thumbs-up .","Generations of plant employees have dined across the railroad tracks at Cathy 's Dwarf House , the seed that sprouted into a national fast-food chain ."
nyt_eng_20061025_0365_23:47,unknown-polarity,very_attentive,very,attentive,"Christian Moreau , a Highlands Ranch , Colo. , real estate agent , helped launch the Web site -- the first regional site to grow out of the main buyblue.org site that launched shortly after the 2004 election -- because  -LBQ-  everybody involved in politics is very attentive to this .  -RDQ-",nyt_eng_20061025_0365_23,47,nyt_eng_200610,"The right , it appears , does not have a similarly exhaustive guide to corporate political donations , although the BuyBlue site could be nearly as handy to a Republican as to a Democrat .","-LBQ-  It 's a start ,  -RDQ-  he said ."
nyt_eng_20061017_0130_62:3,unknown-polarity,lactose_intolerant,lactose,intolerant,Everybody is lactose intolerant ? Stay away from pasta dishes laden with cheese .,nyt_eng_20061017_0130_62,3,nyt_eng_200610,You like your chili kicked up a lot ? Sprinkle in more heat .,Sysco Corp. is the primary food provider to many meal assembly businesses .
nyt_eng_20061011_0254_27:4,unknown-polarity,as_generous,as,generous,"Not everybody is as generous , and Edwards has a history of talking himself out of opportunities that stay gone .",nyt_eng_20061011_0254_27,4,nyt_eng_200610,"At this point , Anderson wants to let bygones be bygones .","Awarded a partial scholarship to Cornish College of the Arts in 1999 , he managed to get kicked out for a bad attitude ."
nyt_eng_20061010_0250_5:3,unknown-polarity,totally_psyched,totally,psyched,Everybody 's totally psyched .  -RDQ-,nyt_eng_20061010_0250_5,3,nyt_eng_200610,-LBQ-  We just had guide training last month .,"The announcement , after years of haggling with climbing guides and independent climbers who wanted to break RMI 's near monopoly on the mountain , means that the approximately 9,500 climbers who attempt to reach the summit annually now have a choice among commercial companies ."
nyt_eng_20061009_0052_18:3,unknown-polarity,just_hypersensitive,just,hypersensitive,"Everybody is just hypersensitive to this stuff , and you know what ? Our industry is too ,  -RDQ-  a weary-sounding Nunes said Sunday evening .",nyt_eng_20061009_0052_18,3,nyt_eng_200610,-LBQ-  The family decided not to wait .,"-LBQ-  And by God , we 're going to do the right thing here .  -RDQ-"
