hit_id,colloc,adv,adj,sent_text,sent_id,adv_index
nyt_eng_19950308_0366_47:9,as_tough,as,tough,"-LBQ-  Professionally speaking , it will never be as tough as that ,  -RDQ-  she said .",nyt_eng_19950308_0366_47,9
nyt_eng_19950310_0335_2:6,just_casual,just,casual,"A jazz fan is never just casual in acknowledging a new , as yet unrecognized soloist , band , singer , recording -- or idea .",nyt_eng_19950310_0335_2,6
nyt_eng_19950313_0437_7:10,really_sure,really,sure,"As Johnston put it  -COL-   -LBQ-  You 're never really sure this is the right fit , that this is n't really an ax murderer .",nyt_eng_19950313_0437_7,10
nyt_eng_19950313_0438_5:17,perfectly_clear,perfectly,clear,The story of who knew what and when at Barings or Kidder Peabody may never be perfectly clear .,nyt_eng_19950313_0438_5,17
nyt_eng_19950313_0515_5:28,alone_long,alone,long,"Prosecutors have tried to cast Fuhrman as a lesser character in the Simpson drama , one who conducted little of the initial investigation and who was never alone long enough to do anything as dastardly as remove a glove from Nicole Simpson 's property and place it at her former husband 's estate .",nyt_eng_19950313_0515_5,28
nyt_eng_19950314_0403_15:23,as_tough,as,tough,"Washington has rarely been in a position to complain publicly about all this , because its sanctions on Iran have never been as tough as its oratory .",nyt_eng_19950314_0403_15,23
nyt_eng_19950314_0465_26:6,so_scared,so,scared,"-LBQ-  I 've never been so scared ,  -RDQ-  Taubman said .",nyt_eng_19950314_0465_26,6
nyt_eng_19950316_0219_52:14,too_safe,too,safe,"After all , he said , with kids , you can never be too safe .",nyt_eng_19950316_0219_52,14
nyt_eng_19950316_0236_26:20,really_knitted,really,knitted,"Although both the lighter and more serious parts of Grady 's story are beautifully rendered , they 're never really knitted together into a seamless emotional whole , like the strongest stories in  -LBQ-  A Model World .  -RDQ-",nyt_eng_19950316_0236_26,20
nyt_eng_19950318_0120_7:29,so_disgusted,so,disgusted,"And Julio Valon of Garden City , N.Y. , who was trudging through Pennsylvania Station with a pair of skis last week , said he had never been so disgusted .",nyt_eng_19950318_0120_7,29
nyt_eng_19950321_0056_11:30,particularly_forthcoming,particularly,forthcoming,"Did she purposely hold out the good stuff for a subsequent volume at a future date ? On the occasions that I have interviewed Comden , she was never particularly forthcoming with an analysis of her creative process or with gossipy memories of the towering talents with whom she toiled .",nyt_eng_19950321_0056_11,30
nyt_eng_19950323_0166_25:12,so_nervous,so,nervous,"-LBQ-  When they watched us rehearse , I 'd never been so nervous in my life .  -RDQ-",nyt_eng_19950323_0166_25,12
nyt_eng_19950323_0417_27:8,as_thrilling,as,thrilling,"Boise Cascade Office Products may never be as thrilling as a Tivoli Systems , but this is one deal in which even the smallest investor has a shot at making as much as the mutual fund manager who can get in on the best deals on the ground floor .",nyt_eng_19950323_0417_27,8
nyt_eng_19950324_0121_20:5,too_late,too,late,"-LBQ-  It 's never too late ,  -RDQ-  Williams sings .",nyt_eng_19950324_0121_20,5
nyt_eng_19950328_0106_7:17,very_satisfactory,very,satisfactory,-LBQ-  It has become clear to everyone a far-reaching reform of a system that was never very satisfactory to begin with is inescapable .  -RDQ-,nyt_eng_19950328_0106_7,17
nyt_eng_19950328_0138_9:5,so_explicit,so,explicit,"He would never be so explicit as to depict tenement rooms on stage , as Ms. Sokolow has done .",nyt_eng_19950328_0138_9,5
nyt_eng_19950330_0004_30:20,grievously_irresponsible,grievously,irresponsible,"Theologians , pastors , clergy and others responsible for teaching about the Catholic faith should  -LBQ-  never be so grievously irresponsible as to betray the truth and their own mission by proposing personal ideas contrary to the Gospel of Life as faithfully presented and interpreted by the Magisterium ,  -RDQ-  the pope and bishops acting together , he said .",nyt_eng_19950330_0004_30,20
nyt_eng_19950330_0278_45:12,too_late,too,late,-LBQ-  And we want other women to know it 's never too late to go back .  -RDQ-,nyt_eng_19950330_0278_45,12
nyt_eng_19950331_0216_24:5,particularly_fond,particularly,fond,Dole has never been particularly fond of religious conservatives in his party .,nyt_eng_19950331_0216_24,5
nyt_eng_19950403_0488_8:17,so_brilliant,so,brilliant,"Later , love is never so intense , nor despair so profound ; success is never so brilliant , nor failure so absolute .",nyt_eng_19950403_0488_8,17
nyt_eng_19950403_0488_8:6,so_intense,so,intense,"Later , love is never so intense , nor despair so profound ; success is never so brilliant , nor failure so absolute .",nyt_eng_19950403_0488_8,6
nyt_eng_19950404_0485_25:6,too_big,too,big,His ego never has been too big to think he 's better than everybody .,nyt_eng_19950404_0485_25,6
nyt_eng_19950405_0368_10:4,so_obvious,so,obvious,"That was never so obvious as it was on Tuesday , when Richard Tyler and Todd Oldham swung the dour mood of the collections with strong signature shows .",nyt_eng_19950405_0368_10,4
nyt_eng_19950406_0136_18:15,so_distant,so,distant,"Those bleak days are long gone , but their chance of returning is never so distant that we can afford to forget them because the forces of censorship will never forget that they once were in power .",nyt_eng_19950406_0136_18,15
nyt_eng_19950406_0310_36:5,as_heavy,as,heavy,The hype was never as heavy for those athletes as it is now for a youngster in a time of non-stop television and marketing .,nyt_eng_19950406_0310_36,5
nyt_eng_19950407_0039_43:4,that_ignorant,that,ignorant,I was never that ignorant .,nyt_eng_19950407_0039_43,4
nyt_eng_19950407_0473_17:22,as_concerned,as,concerned,"The leaked information embarrassed Arpaio but did not concern confidential investigations , said Pearce , who added that he never was as concerned about them as the sheriff was .",nyt_eng_19950407_0473_17,22
nyt_eng_19950408_0005_1:23,ever_boring,ever,boring,"H 's an electrifying presence on the basepaths , and even in the offseason Rickey Henderson makes sure he 's never , ever boring .",nyt_eng_19950408_0005_1,23
nyt_eng_19950408_0007_1:23,ever_boring,ever,boring,"H 's an electrifying presence on the basepaths , and even in the offseason Rickey Henderson makes sure he 's never , ever boring .",nyt_eng_19950408_0007_1,23
nyt_eng_19950408_0050_17:16,fully_interchangeable,fully,interchangeable,"Such changes are hard to measure , and of course money and power are never fully interchangeable .",nyt_eng_19950408_0050_17,16
nyt_eng_19950408_0176_8:12,always_unknown,always,unknown,"-LBQ-  The synergistic effects of 12 people on each other are always unknown , never more so than in this ,  -RDQ-  the prosecutor said .",nyt_eng_19950408_0176_8,12
nyt_eng_19950409_0127_12:20,entirely_hers,entirely,hers,"There 's no problem about the money , only about her love for a man who has never been entirely hers .",nyt_eng_19950409_0127_12,20
nyt_eng_19950409_0127_22:6,as_funny,as,funny,"Though the sketch is never as funny as it promises to be , it contains a snatch of Simon 's best work  -COL-  a long convoluted confession in which the embezzler describes in detail how he fell from financial grace .",nyt_eng_19950409_0127_22,6
nyt_eng_19950411_0069_1:7,entirely_comfortable,entirely,comfortable,"Georgia Congressman Nathan Deal was never entirely comfortable in the Democratic Party , but he was briefly its darling .",nyt_eng_19950411_0069_1,7
nyt_eng_19950414_0027_36:6,as_abundant,as,abundant,Money will never again be as abundant as it was in the golden days .,nyt_eng_19950414_0027_36,6
nyt_eng_19950414_0183_26:17,entirely_successful,entirely,successful,"That was when I realized that while  -LBQ-  Paint Your Wagon  -RDQ-  never has been an entirely successful musical despite its glorious score , all it needed for greatness was Burl Ives in his prime .",nyt_eng_19950414_0183_26,17
nyt_eng_19950414_0378_2:28,very_good,very,good,"But then Carafa , who was awarded a Bronze Star , Silver Star and two Purple Hearts for his part in World War II , was never very good with names .",nyt_eng_19950414_0378_2,28
nyt_eng_19950420_0373_34:6,fully_prepared,fully,prepared,But you can never be fully prepared to deal with catastrophic events of this sort .  -RDQ-,nyt_eng_19950420_0373_34,6
nyt_eng_19950420_0385_15:27,too_early,too,early,"It 's a few rounds early to declare a trend beyond the recent upsurge of upscale women aerobicizing through bloodless sparring , but it 's never too early to pontificate on gender matters .",nyt_eng_19950420_0385_15,27
nyt_eng_19950421_0426_15:5,so_happy,so,happy,He has never been so happy and so sad .,nyt_eng_19950421_0426_15,5
nyt_eng_19950421_0480_24:7,as_important,as,important,"-LBQ-  The game has never been as important to him as he wants it to be or I want it to be , but he 's been a great kid , a lot of fun .",nyt_eng_19950421_0480_24,7
nyt_eng_19950424_0243_27:27,too_late,too,late,"This shows , says Blair , who was on the CDC panel , that even moderate fitness can reduce mortality and that  -LBQ-  it 's never too late to take up activity .  -RDQ-",nyt_eng_19950424_0243_27,27
nyt_eng_19950425_0069_20:7,as_good,as,good,"No , the team was n't as good , but never was this cause for concern .",nyt_eng_19950425_0069_20,7
nyt_eng_19950425_0273_11:15,very_good,very,good,"The 1994 Red Sox , those Sons of Butch 's -- who were never very good , anyway -- broke the hearts of Fenway fans by walking off the job Aug. 12 .",nyt_eng_19950425_0273_11,15
nyt_eng_19950426_0394_1:7,so_happy,so,happy,Chrysler Corp. has surely never been so happy to see its stock price tumble .,nyt_eng_19950426_0394_1,7
nyt_eng_19950426_0413_7:25,previously_aware,previously,aware,"-LBQ-  They ask you for your Social Security number , your alien card ,  -RDQ-  Castillo said , and added that he was never previously aware of such scrutiny .",nyt_eng_19950426_0413_7,25
nyt_eng_19950426_0445_1:7,so_happy,so,happy,Chrysler Corp. has surely never been so happy to see its stock price tumble .,nyt_eng_19950426_0445_1,7
nyt_eng_19950428_0218_4:6,about_big,about,big,"-LBQ-  We 've never been about big ,  -RDQ-  he says as he strides through the construction rubble of what will soon be the Grand Cafe of his Monaco Hotel .",nyt_eng_19950428_0218_4,6
nyt_eng_19950429_0114_12:5,too_late,too,late,"-LBQ-  It 's never too late to start ,  -RDQ-  said Dr. Richard Minter , a Tarzana geriatric specialist .",nyt_eng_19950429_0114_12,5
nyt_eng_19950429_0304_22:6,completely_dark,completely,dark,"Actually , it was never completely dark .",nyt_eng_19950429_0304_22,6
nyt_eng_19950501_0102_29:7,so_mixed,so,mixed,"We 've never before been quite so mixed up about the meaning of hurtful words , so simultaneously tolerant and intolerant of toxic speech .",nyt_eng_19950501_0102_29,7
nyt_eng_19950501_0217_18:17,as_extensive,as,extensive,"Before that , they propose , the ice waxed and waned , although it was never as extensive as now .",nyt_eng_19950501_0217_18,17
nyt_eng_19950501_0220_54:4,too_late,too,late,It 's never too late to start learning the lesson .,nyt_eng_19950501_0220_54,4
nyt_eng_19950501_0287_2:21,as_simple,as,simple,"Health , also known as  -LBQ-  wellness ,  -RDQ-  involves body , mind and spirit , and it 's never as simple as taking an aspirin and calling the doctor the next morning or even undergoing surgery to have a tumor removed or a heart valve replaced .",nyt_eng_19950501_0287_2,21
nyt_eng_19950503_0061_5:21,as_good,as,good,"There used to be a team that had verve and purpose about it , a team that was never quite as good as we hoped but was stylish enough to hold our interest .",nyt_eng_19950503_0061_5,21
nyt_eng_19950508_0292_13:6,real_sure,real,sure,-LBQ-  But you 're never real sure with a hamstring .,nyt_eng_19950508_0292_13,6
nyt_eng_19950509_0115_1:4,too_late,too,late,It is never too late to alter one 's opinion of an author 's work .,nyt_eng_19950509_0115_1,4
nyt_eng_19950509_0375_6:5,so_sure,so,sure,I 've never been so sure of a song .  -RDQ-,nyt_eng_19950509_0375_6,5
nyt_eng_19950511_0264_11:8,completely_clear,completely,clear,"Who is right ? It 's never completely clear , and part of the fascination of this movie is that it does n't entirely make up your mind for you _ even though Washington is the more sympathetic character , and the ending of the drama is never in doubt .",nyt_eng_19950511_0264_11,8
nyt_eng_19950512_0165_38:6,so_busy,so,busy,"-LBQ-  I 've never been so busy in my life ,  -RDQ-  said Hayden , a former Boston police deputy superintendent and lieutenant .",nyt_eng_19950512_0165_38,6
nyt_eng_19950512_0282_24:42,that_funny,that,funny,"Eventually , they divert from Logan to Bangor Intertnational Airport -LRB- which in re - ality is located across the street from Stephen King 's office , but let 's not get carried away _ King 's inside jokes are never that funny , nor is his cameo in Monday night 's conclu - sion -RRB- .",nyt_eng_19950512_0282_24,42
nyt_eng_19950513_0164_45:5,that_important,that,important,Money has never been that important to Nelson .,nyt_eng_19950513_0164_45,5
nyt_eng_19950513_0165_59:5,truly_happy,truly,happy,I 've never been truly happy since this happened to me .,nyt_eng_19950513_0165_59,5
nyt_eng_19950513_0239_43:8,so_happy,so,happy,"-LBQ-  Here , I 've never been so happy to get rid of anything in my life .",nyt_eng_19950513_0239_43,8
nyt_eng_19950515_0273_21:9,that_close,that,close,"My father and me , we were never that close , you know .",nyt_eng_19950515_0273_21,9
nyt_eng_19950516_0173_3:4,quite_sure,quite,sure,"You 're never quite sure if she 's , like , totally evil , though I do get progressively bad in the next couple of episodes .  -RDQ-",nyt_eng_19950516_0173_3,4
nyt_eng_19950516_0199_3:4,quite_sure,quite,sure,"You 're never quite sure if she 's , like , totally evil , though I do get progressively bad in the next couple of episodes .  -RDQ-",nyt_eng_19950516_0199_3,4
nyt_eng_19950517_0294_17:10,too_paranoid,too,paranoid,My new motto is  -COL-  You can never be too paranoid .,nyt_eng_19950517_0294_17,10
nyt_eng_19950518_0123_7:5,outright_boring,outright,boring,"While it 's never outright boring , it fails to engage viewers ' emotions in the ways Callas instructs us that art should .",nyt_eng_19950518_0123_7,5
nyt_eng_19950518_0276_19:7,as_strong,as,strong,"Partly because the economy was never as strong as policymakers predicted , partly because the savings and loan bailout was so expensive and partly because politicians lacked the necessary commitment , the proscribed deficit limit was never met in any year .",nyt_eng_19950518_0276_19,7
nyt_eng_19950519_0212_21:4,too_old,too,old,"You 're never too old to get in shape  -COL-  Harley Potter , a 102-year-old North Carolina man who took up golf just a decade ago , is one of 8,000 senior athletes competing at the 1995 U.S. National Senior Sports Classic , or the Senior Olympics , May 17-24 in San Antonio .",nyt_eng_19950519_0212_21,4
nyt_eng_19950520_0154_23:5,so_steady,so,steady,Work has never been so steady for LaDay .,nyt_eng_19950520_0154_23,5
nyt_eng_19950521_0050_34:4,really_sure,really,sure,You were never really sure which path might be the most entertaining one .,nyt_eng_19950521_0050_34,4
nyt_eng_19950521_0095_22:9,too_sure,too,sure,"Though in Cannes , you can never be too sure .",nyt_eng_19950521_0095_22,9
nyt_eng_19950521_0177_8:4,as_close,as,close,"He was never as close to Clinton as Secretary of State Warren Christopher and the national security adviser , Anthony Lake .",nyt_eng_19950521_0177_8,4
nyt_eng_19950521_0198_29:6,quite_sure,quite,sure,"-LBQ-  But I 'm never quite sure if I 'm going to be caught off-guard by a memory ,  -RDQ-  she added .",nyt_eng_19950521_0198_29,6
nyt_eng_19950523_0310_20:4,too_late,too,late,It 's never too late to find an old jewel .,nyt_eng_19950523_0310_20,4
nyt_eng_19950523_0347_18:11,as_strong,as,strong,"Sentiment in the Senate , however , has never been as strong as in the House for providing billions of dollars in tax relief while trying to eliminate annual federal deficits .",nyt_eng_19950523_0347_18,11
nyt_eng_19950524_0471_10:4,so_crowded,so,crowded,"It was never so crowded that I could n't slow down and look at the lighted windows at 1600 , hoping to spot one Johnson or another .",nyt_eng_19950524_0471_10,4
nyt_eng_19950525_0249_23:6,terribly_conventional,terribly,conventional,"The Karr household was never terribly conventional to begin with  -COL-  their idea of dinner seems to have consisted of everyone sitting on an edge of the master bed , facing in different directions .",nyt_eng_19950525_0249_23,6
nyt_eng_19950525_0350_71:4,too_late,too,late,It 's never too late to do anything worth doing .,nyt_eng_19950525_0350_71,4
nyt_eng_19950525_0543_26:5,so_proud,so,proud,I have never been so proud of our boys as I am .  -RDQ-,nyt_eng_19950525_0543_26,5
nyt_eng_19950527_0139_8:5,this_prepared,this,prepared,I 've never been this prepared to win the French Open .  -RDQ-,nyt_eng_19950527_0139_8,5
nyt_eng_19950527_0147_12:24,fully_guessed,fully,guessed,Gandhi said that while much study was still needed _ and the vagaries of the market for any new product can never be fully guessed _ the design of the Engelhard ozone eater is extremely simple and the technology behind it has been around for years .,nyt_eng_19950527_0147_12,24
nyt_eng_19950528_0144_4:11,so_hot,so,hot,"In these Stanley Cup playoffs , Martin Brodeur was never so hot and yet so cool as in the first eight minutes Sunday against the Penguins when this 23-year-old goaltender with the altar-boy face was strafed by 12 shots .",nyt_eng_19950528_0144_4,11
nyt_eng_19950528_0155_29:6,as_good,as,good,"Listen , you 're never as good as they say you are or as bad as they say you are .",nyt_eng_19950528_0155_29,6
nyt_eng_19950528_0173_30:5,as_popular,as,popular,Chain gangs were never as popular in the North as in the South .,nyt_eng_19950528_0173_30,5
nyt_eng_19950529_0215_3:22,quite_sure,quite,sure,"There are those in this idyllic highland village in the Cairngorms -LRB- population , 320 -RRB- who say they were never quite sure about Anthony Williams , the soft-spoken , monied aristocrat who came to town in 1986 with his impeccably dressed wife , Kay .",nyt_eng_19950529_0215_3,22
nyt_eng_19950530_0082_3:22,quite_sure,quite,sure,"There are those in this idyllic highland village in the Cairngorms -LRB- population , 320 -RRB- who say they were never quite sure about Anthony Williams , the soft-spoken , monied aristocrat who came to town in 1986 with his impeccably dressed wife , Kay .",nyt_eng_19950530_0082_3,22
nyt_eng_19950530_0449_13:48,instantly_identifiable,instantly,identifiable,"She was frequently quoted as saying ,  -LBQ-  When you find something that suits you and never lets you down , why not stick with it ?  -RDQ-  It was a statement that applied equally well to herself and to the clothes she designed , which were instantly identifiable as Jean Muirs and never followed the vagaries of fashion .",nyt_eng_19950530_0449_13,48
nyt_eng_19950530_0477_43:13,particularly_popular,particularly,popular,"As Wilson 's own advisers acknowledge , the governor has never been particularly popular with the far-right wing of his own party .",nyt_eng_19950530_0477_43,13
nyt_eng_19950531_0288_5:4,too_timid,too,timid,I was never too timid to pick up the bone and wedge my mouth into that tiny corner of the T to suck away the last delicate shreds .,nyt_eng_19950531_0288_5,4
nyt_eng_19950531_0555_36:26,as_great,as,great,"In fact , sulfur dioxide trading has been slow to begin and prices have plummeted , an indication that the problem of compliance was never as great as some utilities had said it was .",nyt_eng_19950531_0555_36,26
nyt_eng_19950602_0368_24:20,too_busy,too,busy,"Former Los Angeles Mayor Tom Bradley , who recruited Cook for numerous projects , said the executive was never too busy to lend a hand .",nyt_eng_19950602_0368_24,20
nyt_eng_19950603_0087_32:12,that_close,that,close,"An NCAA championship coach at Kansas , Brown had never been that close as a pro .",nyt_eng_19950603_0087_32,12
nyt_eng_19950603_0128_2:19,much_interested,much,interested,"Never one to ignore the wild side , even at the age of 61 , Unser is n't much interested in paddling a canoe , or raising the sail on a dinghy .",nyt_eng_19950603_0128_2,19
nyt_eng_19950605_0270_1:4,too_early,too,early,It is never too early to think about Christmas .,nyt_eng_19950605_0270_1,4
nyt_eng_19950607_0055_2:19,really_difficult,really,difficult,"Everything from national forests to gambling casinos are just a car ride away , so it 's never really difficult to take a break in routine .",nyt_eng_19950607_0055_2,19
nyt_eng_19950607_0374_17:13,as_scared,as,scared,"A 270-pound former college linebacker , Campbell said he 'd never been as scared of anything as he was of that dog .",nyt_eng_19950607_0374_17,13
nyt_eng_19950607_0534_43:6,as_concerned,as,concerned,The EU has never been as concerned as the United States with the strategic importance of the southern Balkans and the Aegean Sea .,nyt_eng_19950607_0534_43,6
nyt_eng_19950608_0194_27:8,purely_formal,purely,formal,"Kudelka 's choreography in general is never purely formal , and it is tempting to relate his final dramatic image here to the opera behind the symphony .",nyt_eng_19950608_0194_27,8
nyt_eng_19950609_0249_37:28,too_old,too,old,"VH1 certainly wants to suck you in , but its subconscious motto might be a cop from an old Jethro Tull song  -COL-   -LBQ-  You 're never too old to rock 'n' roll if you 're too young to die .  -RDQ-",nyt_eng_19950609_0249_37,28
nyt_eng_19950609_0465_14:14,too_safe,too,safe,"Not that he would , of course , but you can never be too safe , a point Bledsoe noted had already been made by the presence of eight ambulances and EMT drivers right outside the Base Operations building at Hanscom , where the elite Thunderbirds aerial demonstration team will perform this weekeend during an air show .",nyt_eng_19950609_0465_14,14
nyt_eng_19950611_0058_37:4,as_satisfying,as,satisfying,That is never as satisfying as the real thing .,nyt_eng_19950611_0058_37,4
nyt_eng_19950611_0078_28:9,as_promiscuous,as,promiscuous,And Eddie confesses that she was never really as promiscuous as her daughter might have assumed .,nyt_eng_19950611_0078_28,9
nyt_eng_19950613_0168_3:6,very_good,very,good,"-LBQ-  She 's never been very good at facing the death of loved ones ,  -RDQ-  says David Hamilton , who lives with her on Royal Palm Way while he rents out his island house during season .",nyt_eng_19950613_0168_3,6
nyt_eng_19950616_0316_36:8,very_ambidextrous,very,ambidextrous,"-LBQ-  Oh , I 've never been very ambidextrous .  -RDQ-  -RRB-",nyt_eng_19950616_0316_36,8
nyt_eng_19950616_0370_17:6,especially_self-promoting,especially,self-promoting,-LBQ-  Maury Cox was never especially self-promoting .,nyt_eng_19950616_0370_17,6
nyt_eng_19950616_0517_10:26,that_large,that,large,"-LBQ-  The ` R ' is much too large , he never makes his ` O ' like that and the ` L' is never that large .",nyt_eng_19950616_0517_10,26
nyt_eng_19950617_0025_17:7,as_big,as,big,"But the winnings were never quite as big as predicted ; a $ 305,000 payoff to Greek immigrant Peter Tsianos , a hot-dog-stand owner from San Gabriel , was the sensation of the first month .",nyt_eng_19950617_0025_17,7
nyt_eng_19950617_0214_20:13,quite_successful,quite,successful,Attempts to revive it with rock-and-roll concerts and nostalgia nights were never quite successful .,nyt_eng_19950617_0214_20,13
nyt_eng_19950621_0155_19:13,too_late,too,late,"Well , Bobby , I am a firm believer it is never too late to make things right with you or anyone else I may have wronged unknowingly .",nyt_eng_19950621_0155_19,13
nyt_eng_19950621_0261_9:7,entirely_convinced,entirely,convinced,"Frankly , I 've never been entirely convinced that Tyson committed the crime he was accused of .",nyt_eng_19950621_0261_9,7
nyt_eng_19950621_0304_21:15,as_nice,as,nice,Ms. Rush said  -COL-   -LBQ-  He always feels the next house will never be as nice .,nyt_eng_19950621_0304_21,15
nyt_eng_19950622_0299_16:21,so_spiteful,so,spiteful,"How could I have done such a thing ? The good girl I was at 20 could never have been so spiteful , or so direct .",nyt_eng_19950622_0299_16,21
nyt_eng_19950623_0299_13:19,too_late,too,late,"-LBQ-  To all women over 40 , I want to get the message across that it 's never too late to do something with your life .  -RDQ-",nyt_eng_19950623_0299_13,19
nyt_eng_19950624_0106_15:32,quite_good,quite,good,"-LBQ-  To do the extreme , I suppose you have to be extreme ; one of the things about the great champions is that whatever they accomplish , it 's never quite good enough for themselves ,  -RDQ-  Gunthardt said .",nyt_eng_19950624_0106_15,32
nyt_eng_19950626_0321_19:4,really_celebrated,really,celebrated,It was never really celebrated because it really never ended in the sense of World War II .  -RDQ-,nyt_eng_19950626_0321_19,4
nyt_eng_19950626_0707_28:22,so_glad,so,glad,"Sampras , groping to regain the outlook and form that made him No. 1 , says ,  -LBQ-  I was never so glad to get back here , to see a grass court .",nyt_eng_19950626_0707_28,22
nyt_eng_19950628_0726_34:8,completely_comfortable,completely,comfortable,Tour veterans know you can never be completely comfortable around Pierce .,nyt_eng_19950628_0726_34,8
nyt_eng_19950629_0150_14:7,so_low,so,low,The major leagues have never been so low on guidance and brainsmanship as today .,nyt_eng_19950629_0150_14,7
nyt_eng_19950701_0165_42:7,so_full,so,full,"-LBQ-  His plate has never been so full ,  -RDQ-  said Steiner .",nyt_eng_19950701_0165_42,7
nyt_eng_19950701_0206_18:6,out_cold,out,cold,"I guess I was never out cold , but I was alert .",nyt_eng_19950701_0206_18,6
nyt_eng_19950703_0164_18:5,too_old,too,old,A person is never too old to learn the piano .,nyt_eng_19950703_0164_18,5
nyt_eng_19950703_0165_1:33,too_early,too,early,"It appears now that I wo n't be able to build the shelves for our new room , a converted screened porch , until early next year , but it 's never too early to think about them .",nyt_eng_19950703_0165_1,33
nyt_eng_19950703_0169_6:18,so_good,so,good,"To quote Mr. Spock , from the original Star Trek television series ,  -LBQ-  Having is never so good as wanting .  -RDQ-",nyt_eng_19950703_0169_6,18
nyt_eng_19950703_0395_10:13,as_important,as,important,"But at the Special Olympics World Games , the result is never as important as the reason .",nyt_eng_19950703_0395_10,13
nyt_eng_19950704_0157_9:6,as_excited,as,excited,-LBQ-  I 've never been as excited about the Tour de France .  -RDQ-,nyt_eng_19950704_0157_9,6
nyt_eng_19950705_0173_19:6,so_public,so,public,"-LBQ-  It 's never been so public and quite so dramatic as this , but there is a long record of academic groups ' interceding with terrorists to start a dialogue .  -RDQ-",nyt_eng_19950705_0173_19,6
nyt_eng_19950706_0218_1:14,as_wide,as,wide,The ideological canyon separating conservative and liberal Democrats in Congress has never been as wide as after the decision by Rep. Greg Laughlin of Texas to join the GOP .,nyt_eng_19950706_0218_1,14
nyt_eng_19950706_0220_1:14,as_wide,as,wide,The ideological canyon separating conservative and liberal Democrats in Congress has never been as wide as after the decision by Rep. Greg Laughlin of Texas to join the GOP .,nyt_eng_19950706_0220_1,14
nyt_eng_19950706_0259_9:32,overwhelmingly_strong,overwhelmingly,strong,"Although he lives in an area with a relatively large number of Jews and works at his temple 's Hebrew school , he says his  -LBQ-  Jewish experience has never been overwhelmingly strong .  -RDQ-",nyt_eng_19950706_0259_9,32
nyt_eng_19950706_0461_36:13,too_late,too,late,In 1953 Justice Hugo L. Black wrote  -COL-   -LBQ-  It is never too late for courts in habeas corpus proceedings ... to prevent forfeiture of life or liberty in flagrant defiance of the Constitution .  -RDQ-,nyt_eng_19950706_0461_36,13
nyt_eng_19950706_0463_9:20,quite_able,quite,able,While Sanchez Vicario competed against a ghost of a player in Martinez _ who later admitted she was never quite able to convince herself she was capable of winning the match _ Graf encountered a version of Novotna unlike the one she had beaten in 12 consecutive meetings .,nyt_eng_19950706_0463_9,20
nyt_eng_19950706_0606_7:62,very_sure,very,sure,"But in the last several years , many of the woes that had plagued the event since its inception in 1977 have been alleviated _ because much like the meandering nature of a marathon , the SF Marathon had a tendency to wander all over the summer calendar and all over the city , so residents and visitors alike never were very sure when and where the race was going to be held .",nyt_eng_19950706_0606_7,62
nyt_eng_19950707_0144_1:14,as_wide,as,wide,The ideological canyon separating conservative and liberal Democrats in Congress has never been as wide as after the decision by Rep. Greg Laughlin of Texas to join the GOP .,nyt_eng_19950707_0144_1,14
nyt_eng_19950707_0147_1:14,as_wide,as,wide,The ideological canyon separating conservative and liberal Democrats in Congress has never been as wide as after the decision by Rep. Greg Laughlin of Texas to join the GOP .,nyt_eng_19950707_0147_1,14
nyt_eng_19950707_0414_13:36,quite_able,quite,able,"As for No. 1 seed Agassi ,  -LBQ-  It just seemed I had to regroup and somehow shake off the fact I was n't up , two sets to love , and I was never quite able to do that , at least with my confidence .",nyt_eng_19950707_0414_13,36
nyt_eng_19950707_0476_25:7,perfectly_balanced,perfectly,balanced,-LBQ-  But it will never be perfectly balanced .,nyt_eng_19950707_0476_25,7
nyt_eng_19950707_0576_10:27,too_late,too,late,"No one has said so publicly _ and manager Dallas Green reiterated before the game that he was  -LBQ-  stubborn enough to think it 's never too late  -RDQ-  _ but there is a growing perception that the Mets , who are 17 games under .500 , are looking to next season .",nyt_eng_19950707_0576_10,27
nyt_eng_19950708_0113_3:6,that_rabid,that,rabid,"But fans have never been that rabid here , anyway .",nyt_eng_19950708_0113_3,6
nyt_eng_19950709_0219_34:5,as_straightforward,as,straightforward,But spelling is never as straightforward as it sounds .,nyt_eng_19950709_0219_34,5
nyt_eng_19950710_0269_2:6,so_high,so,high,The stakes have never been so high .,nyt_eng_19950710_0269_2,6
nyt_eng_19950711_0664_30:6,exactly_insane,exactly,insane,"He may never have been exactly insane , whatever that means , but he did undergo spells when he could not concentrate _ hours or whole days when precisely what he wanted to write tortured him by eluding him .",nyt_eng_19950711_0664_30,6
nyt_eng_19950712_0402_1:14,as_wide,as,wide,The ideological canyon separating conservative and liberal Democrats in Congress has never been as wide as after the decision by Rep. Greg Laughlin of Texas to join the GOP .,nyt_eng_19950712_0402_1,14
nyt_eng_19950712_0405_1:14,as_wide,as,wide,The ideological canyon separating conservative and liberal Democrats in Congress has never been as wide as after the decision by Rep. Greg Laughlin of Texas to join the GOP .,nyt_eng_19950712_0405_1,14
nyt_eng_19950712_0506_19:27,so_rough,so,rough,"Gregor Laraque , who sings in a band called the Invaders and has put up posters for 20 years , said that business has never been so rough .",nyt_eng_19950712_0506_19,27
