hit_id,adv_form,adj_form,token_str,text_window,masked,scores,moderate_total,precise_total,compare_total,weak_intense_total,meas_intense_total,mod_intense_total,good_intense_total,epistemic_total,serious_intense_total,observable_total,fear_intense_total,taboo_intense_total,absurd_intense_total,crazy_intense_total,disbelief_intense_total,unease_intense_total,excess_intense_total,max_intense_total,EDM_Morzycki_total,Mmod_SoltWilson_total,negative_total,positive_total,NPS_total,PS_rescuer_total,PPS_total,comparative_sample_total,sufficient_sample_total,intense_sample_total,min_threshold_sample_total,max_threshold_sample_total,extreme_sample_total
pcc_eng_29_108.5746_x1738545_202:4-5,more,ready,"He may be more ready for the task than anyone in the organization , but if that organization is n't , he 'll be the one shown the door ( although in Cleveland , maybe not . )",He may be more ready for the task,"He may be [MASK] ready for the task than anyone in the organization , but if that organization is n't , he 'll be the one shown the door ( although in Cleveland , maybe not . )","{'more': 0.8720055818557739, 'better': 0.06105012819170952, 'less': 0.05475228279829025, 'sooner': 0.0019948312547057867, 'easier': 0.001118384301662445, 'worse': 0.0007273371447809041, 'stronger': 0.0007142113172449172, 'bigger': 0.0006157631287351251, 'quicker': 0.0005445447168312967, 'fewer': 0.0005140985012985766, 'harder': 0.00049582589417696, 'higher': 0.00043314063805155456, 'rather': 0.00043090921826660633, 'greater': 0.00042032869532704353, 'faster': 0.00041399840847589076, 'safer': 0.0002811155281960964, 'smarter': 0.00028008900699205697, 'closer': 0.00020778569160029292, 'happier': 0.00015925282787065953, 'quite': 0.00014877485227771103, 'nearer': 0.00010251205821987242, 'farther': 9.880004654405639e-05, 'longer': 9.781713015399873e-05, 'taller': 9.389728074893355e-05, 'much': 8.827506826492026e-05, 'younger': 7.834428106434643e-05, 'equally': 6.316422513918951e-05, 'differently': 6.105643842602149e-05, 'clearer': 5.6720942666288465e-05, 'far': 5.1337705372134224e-05}",0.0,0.0,0.92676,0.00015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00043,0.0,0.0,0.0,0.0,0.00043,0.92676,0.0,0.00015,0.0,0.0,0.0
pcc_eng_29_108.3545_x1734991_27:6-7,purely,spiritual,That God 's interest are purely spiritual .,'s interest are purely spiritual .,That God 's interest are [MASK] spiritual .,"{'purely': 0.2579260468482971, 'deeply': 0.0745069682598114, 'wholly': 0.0393771193921566, 'truly': 0.03420552611351013, 'intensely': 0.024329349398612976, 'equally': 0.023160647600889206, 'inherently': 0.022532619535923004, 'always': 0.019051866605877876, 'very': 0.01801399700343609, 'merely': 0.017954688519239426, 'not': 0.016463041305541992, 'fundamentally': 0.016065288335084915, 'more': 0.013875438831746578, 'only': 0.013401229865849018, 'strictly': 0.012298522517085075, 'indeed': 0.012028960511088371, 'highly': 0.01046774536371231, 'chiefly': 0.010397303849458694, 'entirely': 0.010182995349168777, 'profoundly': 0.009539104998111725, 'also': 0.009347566403448582, 'absolutely': 0.008185732178390026, 'solely': 0.007735563907772303, 'necessarily': 0.007498613093048334, 'extremely': 0.007327346131205559, 'really': 0.006678439676761627, 'too': 0.006241959054023027, 'ultimately': 0.006114548072218895, 'therefore': 0.006112939212471247, 'so': 0.005129082594066858}",0.0,0.0,0.01388,0.02469,0.08497,0.01751,0.0,0.03421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00819,0.0,0.01646,0.01905,0.0,0.01964,0.0,0.01388,0.01137,0.03202,0.0,0.0,0.00819
pcc_eng_29_108.4316_x1736229_25:12-13,pretty,consistent,""" Most unaffiliated voters - 85 to 90 percent - are pretty consistent partisans , "" he said .","percent - are pretty consistent partisans , """,""" Most unaffiliated voters - 85 to 90 percent - are [MASK] consistent partisans , "" he said .","{'considered': 0.1065901592373848, 'not': 0.10276369005441666, 'fairly': 0.09715988487005234, 'generally': 0.05161619186401367, 'very': 0.04511766508221626, 'politically': 0.03336811810731888, 'relatively': 0.028354257345199585, 'overwhelmingly': 0.013902122154831886, 'consistently': 0.013499712571501732, 'no': 0.013401978649199009, 'essentially': 0.012075056321918964, 'highly': 0.011973612010478973, 'reasonably': 0.01120961643755436, 'always': 0.011038542725145817, 'necessarily': 0.01039917953312397, 'our': 0.010280044749379158, 'nationally': 0.010262721218168736, 'more': 0.008363069966435432, 'technically': 0.008090894669294357, 'still': 0.008069703355431557, 'extremely': 0.00776014756411314, 'usually': 0.007248883135616779, 'basically': 0.0070944479666650295, 'deemed': 0.006663295440375805, 'merely': 0.006555621977895498, 'clearly': 0.006397276185452938, 'without': 0.006173358298838139, 'less': 0.006016838364303112, 'mostly': 0.005765254609286785, 'historically': 0.005228367634117603}",0.01121,0.0,0.01438,0.04512,0.01197,0.00776,0.0,0.0,0.0,0.0064,0.0,0.0,0.0,0.0,0.0,0.0,0.0139,0.0,0.0,0.09716,0.10276,0.01829,0.0,0.0,0.09716,0.04273,0.0,0.05288,0.0,0.0,0.0
pcc_eng_29_109.3172_x1745348_64:26-27,just,black,"This is what I know : that just because I am young does not mean I am inexperienced , and that language is more than just black and white -- more than just you think in this one language and that is it .",is more than just black and white --,"This is what I know : that just because I am young does not mean I am inexperienced , and that language is more than [MASK] black and white -- more than just you think in this one language and that is it .","{'just': 0.2549501359462738, 'simply': 0.0717410147190094, 'anything': 0.050187915563583374, 'plain': 0.04918627068400383, 'pure': 0.04177570715546608, 'something': 0.03884337842464447, 'merely': 0.03052196092903614, 'a': 0.02140791527926922, 'one': 0.017116794362664223, 'equally': 0.013962588272988796, 'purely': 0.010068155825138092, 'both': 0.009950450621545315, 'always': 0.009895148687064648, 'literally': 0.009127198718488216, 'ordinary': 0.008699193596839905, 'perfectly': 0.007413558661937714, 'exactly': 0.007259778678417206, 'all': 0.006461125798523426, 'fucking': 0.006089326925575733, 'completely': 0.005986910779029131, 'really': 0.005532769486308098, 'words': 0.005487477872520685, 'simple': 0.005474864970892668, 'entirely': 0.005145816132426262, 'totally': 0.004414934199303389, 'absolute': 0.004384269006550312, 'the': 0.004370751790702343, 'necessarily': 0.00432593422010541, 'enough': 0.004028877709060907, 'nothing': 0.003861462464556098}",0.0,0.00726,0.0,0.00553,0.0,0.00515,0.0,0.0,0.0,0.0,0.0,0.00609,0.0,0.0,0.0,0.0,0.0,0.01782,0.32669,0.0,0.0,0.0099,0.00726,0.00403,0.0,0.0,0.00403,0.00553,0.0,0.0134,0.25495
pcc_eng_29_109.6641_x1750942_04:6-7,much,more,"He may not rush for much more than 1,000 yards .","not rush for much more than 1,000 yards","He may not rush for [MASK] more than 1,000 yards .","{'any': 0.23679067194461823, 'much': 0.15169277787208557, 'anything': 0.11898478865623474, 'anywhere': 0.1172393336892128, 'far': 0.030591247603297234, 'either': 0.02230108343064785, 'slightly': 0.020716592669487, 'just': 0.020601995289325714, 'exactly': 0.02048056572675705, 'only': 0.015924032777547836, 'no': 0.009797343984246254, 'more': 0.009218272753059864, 'even': 0.007920857518911362, 'ever': 0.0072987275198102, 'or': 0.007234925404191017, 'anyone': 0.007213767152279615, 'a': 0.00706121139228344, 'significantly': 0.006301522254943848, 'substantially': 0.006277311593294144, 'yards': 0.00542608043178916, 'rushing': 0.0039529032073915005, 'offense': 0.0039438228122889996, 'easily': 0.0032482885289937258, 'little': 0.0031920084729790688, 'nearly': 0.0030404608696699142, 'scores': 0.002845232607796788, 'most': 0.0027449014596641064, 'least': 0.0026615397073328495, 'nor': 0.002510528080165386, 'not': 0.002387579996138811}",0.02072,0.02048,0.01462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0206,0.0,0.00239,0.0,0.02778,0.02384,0.0,0.01462,0.0,0.0,0.02072,0.0,0.0206
pcc_eng_29_109.6799_x1751192_45:7-8,most,recent,"For a complete listing of our most recent conference coverage , click here .","listing of our most recent conference coverage ,","For a complete listing of our [MASK] recent conference coverage , click here .","{'most': 0.9456924796104431, 'more': 0.037266384810209274, 'recent': 0.0025437993463128805, 'best': 0.002243670867756009, 'latest': 0.0007233266951516271, 'relatively': 0.0006217524060048163, 'major': 0.0006094519048929214, 'very': 0.000520777830388397, 'outstanding': 0.00042287123505957425, 'top': 0.0003637222689576447, 'fairly': 0.0003598775074351579, 'respective': 0.0003589479310903698, 'all': 0.00031329679768532515, 'other': 0.0002178732684114948, 'favorite': 0.00020826324180234224, 'yearly': 0.0002059549151454121, 'own': 0.0002050283655989915, 'least': 0.00016664952272549272, 'current': 0.00015843272558413446, 'notable': 0.0001578063383931294, 'first': 0.00015254093159455806, 'and': 0.00012981500185560435, 'highly': 0.000125002465210855, 'only': 0.00012472810340113938, 'relevant': 0.00012391961354296654, 'greatest': 0.00012263626558706164, 'main': 0.00010183662379859015, 'various': 8.364398672711104e-05, 'past': 8.169499778887257e-05, 'earliest': 7.76973320171237e-05}",0.0,0.0,0.98313,0.00052,0.00013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00036,0.0,0.0,0.0,0.00012,0.00036,0.98375,0.0,0.00052,0.0,0.0,0.0
pcc_eng_29_108.2484_x1733256_14:21-22,definitively,stable,"From all the signs of the zodiac band , it is the sign of Pisces that will live through a definitively stable life stage in July 2015 , when the current tendencies will acquire positive development and not a single situation will become stale , especially if the Pisces themselves will be as active as possible .",live through a definitively stable life stage in,"From all the signs of the zodiac band , it is the sign of Pisces that will live through a [MASK] stable life stage in July 2015 , when the current tendencies will acquire positive development and not a single situation will become stale , especially if the Pisces themselves will be as active as possible .","{'relatively': 0.32046452164649963, 'more': 0.07416034489870071, 'very': 0.0739363431930542, 'fairly': 0.05501215159893036, 'seemingly': 0.04353388026356697, 'remarkably': 0.03693009912967682, 'potentially': 0.025386696681380272, 'perfectly': 0.015048207715153694, 'somewhat': 0.014902535825967789, 'comparatively': 0.014500095508992672, 'fully': 0.013151693157851696, 'reasonably': 0.012975497171282768, 'truly': 0.012284706346690655, 'less': 0.009764946065843105, 'moderately': 0.008128202520310879, 'theoretically': 0.007841103710234165, 'supposedly': 0.0067382208071649075, 'new': 0.005837912671267986, 'hopefully': 0.00573416892439127, 'highly': 0.004990682005882263, 'rather': 0.004928285721689463, 'completely': 0.004698817152529955, 'generally': 0.004020016174763441, 'surprisingly': 0.0036514855455607176, 'stable': 0.003601842327043414, 'maximum': 0.003588635241612792, 'long': 0.0035372700076550245, 'totally': 0.00347761414013803, 'particularly': 0.003452183911576867, 'sufficiently': 0.003425735281780362}",0.02784,0.0,0.08393,0.07394,0.00499,0.00345,0.0,0.01228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02322,0.0,0.07484,0.0,0.0,0.0,0.0,0.07484,0.40439,0.0,0.07739,0.0,0.0329,0.0
pcc_eng_29_108.3036_x1734169_41:6-7,really,great,"Hayley thanks him with some really great googly eyes , and the two have the longest almost-kissing moment of the series .","him with some really great googly eyes ,","Hayley thanks him with some [MASK] great googly eyes , and the two have the longest almost-kissing moment of the series .","{'really': 0.14461998641490936, 'pretty': 0.09333157539367676, 'exceptionally': 0.04790375754237175, 'incredibly': 0.04172159731388092, 'very': 0.03830931708216667, 'crazy': 0.022283827885985374, 'unusually': 0.022266440093517303, 'cute': 0.021382009610533714, 'big': 0.019787680357694626, 'particularly': 0.016612505540251732, 'amazingly': 0.015747712925076485, 'amazing': 0.01422774139791727, 'silly': 0.013431730680167675, 'truly': 0.010934581980109215, 'beautiful': 0.010768219828605652, 'genuinely': 0.010587836615741253, 'wonderful': 0.010147972963750362, 'extremely': 0.009342043660581112, 'adorable': 0.008521084673702717, 'extra': 0.007663131225854158, 'equally': 0.007417203858494759, 'surprisingly': 0.007326855789870024, 'funny': 0.0071324738673865795, 'goofy': 0.006683962419629097, 'weird': 0.0060102506540715694, 'of': 0.0057335118763148785, 'gorgeous': 0.005693715997040272, 'rather': 0.005332783330231905, 'fantastic': 0.0050668129697442055, 'super': 0.004955748096108437}",0.0,0.0,0.0,0.18293,0.00496,0.02595,0.01575,0.02152,0.0,0.0,0.0,0.0,0.0,0.02228,0.04172,0.0,0.0,0.0,0.0,0.09866,0.0,0.0,0.0,0.0,0.09866,0.0,0.0,0.20888,0.0,0.0,0.0
pcc_eng_29_109.3036_x1745111_07:24-25,both,feasible,"During our design process we will consider every aspect of the design , ensuring products not only function flawlessly , but are also both feasible for manufacture and economically viable .",but are also both feasible for manufacture and,"During our design process we will consider every aspect of the design , ensuring products not only function flawlessly , but are also [MASK] feasible for manufacture and economically viable .","{'economically': 0.1642036885023117, 'technically': 0.15326032042503357, 'highly': 0.07621964067220688, 'equally': 0.04882064089179039, 'commercially': 0.04451911151409149, 'financially': 0.033469945192337036, 'theoretically': 0.032874640077352524, 'socially': 0.02774144522845745, 'physically': 0.025914181023836136, 'potentially': 0.023555899038910866, 'reasonably': 0.02091256156563759, 'perfectly': 0.020024392753839493, 'easily': 0.016146989539265633, 'readily': 0.015084388665854931, 'extremely': 0.013689377345144749, 'environmentally': 0.013224339112639427, 'very': 0.012938648462295532, 'considered': 0.011340929195284843, 'structurally': 0.010796993970870972, 'deemed': 0.010613425634801388, 'relatively': 0.01044180616736412, 'more': 0.009162328206002712, 'globally': 0.008567148819565773, 'inherently': 0.007825260050594807, 'generally': 0.006316754501312971, 'ultimately': 0.0057775224559009075, 'culturally': 0.005495627876371145, 'absolutely': 0.005095811560750008, 'locally': 0.00443701446056366, 'proven': 0.004351186566054821}",0.02091,0.0,0.00916,0.01294,0.07622,0.01369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02002,0.0051,0.0,0.0,0.0,0.0,0.0,0.0,0.0196,0.0,0.02663,0.0,0.02002,0.0051
pcc_eng_29_109.3192_x1745376_13:4-5,wildly,different,"We live in wildly different worlds , speak wildly different languages , and pass the time doing wildly different things .","We live in wildly different worlds , speak","We live in [MASK] different worlds , speak wildly different languages , and pass the time doing wildly different things .","{'wildly': 0.355070024728775, 'many': 0.1835728883743286, 'vastly': 0.11613071709871292, 'countless': 0.08062772452831268, 'radically': 0.026970434933900833, 'myriad': 0.026407619938254356, 'several': 0.020673900842666626, 'numerous': 0.014300891198217869, 'multiple': 0.010760199278593063, 'three': 0.010097365826368332, 'dozens': 0.007061948999762535, 'four': 0.004712143447250128, 'two': 0.004460150841623545, 'very': 0.004285989794880152, 'drastically': 0.004123989958316088, 'five': 0.0037166543770581484, 'slightly': 0.0032755909487605095, 'dramatically': 0.0031984150409698486, 'various': 0.0031749478075653315, 'completely': 0.0030758653301745653, 'six': 0.0030343879479914904, 'nine': 0.0027118592988699675, 'fundamentally': 0.002619173377752304, 'these': 0.002591141266748309, 'twelve': 0.002394008683040738, 'eight': 0.0021864778827875853, 'seven': 0.0021856878884136677, 'subtly': 0.0017835593316704035, '38': 0.0017613837262615561, 'totally': 0.0015000379644334316}",0.00328,0.0,0.0,0.00429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00429,0.00328,0.00308,0.0
pcc_eng_29_108.2998_x1734107_05:3-4,so,happy,We are so happy to have Megan joining the YNI team - she was a stand out from our summer apprentice interviews and it 's so wonderful that the fall is working out for her to begin !,We are so happy to have Megan,We are [MASK] happy to have Megan joining the YNI team - she was a stand out from our summer apprentice interviews and it 's so wonderful that the fall is working out for her to begin !,"{'very': 0.21129579842090607, 'really': 0.15331454575061798, 'so': 0.1330920159816742, 'absolutely': 0.08380322903394699, 'truly': 0.07335753738880157, 'extremely': 0.05438461899757385, 'incredibly': 0.030349289998412132, 'also': 0.02310515195131302, 'especially': 0.02169542945921421, 'genuinely': 0.02094890922307968, 'particularly': 0.01543144416064024, 'all': 0.013587637804448605, 'immensely': 0.012606794014573097, 'quite': 0.011010490357875824, 'pretty': 0.009782684035599232, 'always': 0.009747928008437157, 'both': 0.009691652841866016, 'exceptionally': 0.006079724058508873, 'perfectly': 0.00595557875931263, 'definitely': 0.005720818880945444, 'certainly': 0.00493861036375165, 'mighty': 0.004885223228484392, 'most': 0.004783890675753355, 'actually': 0.00448433356359601, 'totally': 0.0039153448306024075, 'hugely': 0.003304856363683939, 'super': 0.002874994184821844, 'still': 0.002814980922266841, 'equally': 0.0023296272847801447, 'terribly': 0.0020990734919905663}",0.0,0.0,0.00478,0.37562,0.00618,0.09151,0.0,0.10945,0.0,0.0,0.0021,0.0,0.0,0.0,0.03035,0.0,0.0,0.00987,0.0838,0.00978,0.0,0.00975,0.0,0.0,0.00978,0.00478,0.13309,0.44544,0.0,0.00596,0.0838
pcc_eng_29_108.4117_x1735900_11:31-32,more,significant,"Israel has used artillery against Syrian targets on the Golan to respond in previous incidents , but its use of military aircraft on this occasion raises the incident to a more significant level , he adds .","incident to a more significant level , he","Israel has used artillery against Syrian targets on the Golan to respond in previous incidents , but its use of military aircraft on this occasion raises the incident to a [MASK] significant level , he adds .","{'more': 0.207991823554039, 'potentially': 0.19411835074424744, 'less': 0.17376114428043365, 'particularly': 0.14761042594909668, 'very': 0.07610488682985306, 'historically': 0.0276652779430151, 'politically': 0.020737217739224434, 'further': 0.009615866467356682, 'fairly': 0.007944685406982899, 'rather': 0.007600272074341774, 'new': 0.006748607382178307, 'relatively': 0.006649685092270374, 'nationally': 0.005293447058647871, 'second': 0.004741731099784374, 'culturally': 0.004728766158223152, 'sufficiently': 0.0045632063411176205, 'socially': 0.00393155450001359, 'still': 0.0037062959745526314, 'quite': 0.0036692277062684298, 'somewhat': 0.0036402223631739616, 'comparatively': 0.0030315734911710024, 'previously': 0.0029531277250498533, 'strategically': 0.002798040397465229, 'third': 0.002602978842332959, 'greater': 0.0023518691305071115, 'generally': 0.0020516966469585896, 'particular': 0.001893704873509705, 'most': 0.001758761121891439, 'similarly': 0.00169145327527076, 'critically': 0.0016823847545310855}",0.0,0.0,0.38351,0.07977,0.0,0.14761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01919,0.0,0.0,0.0,0.0,0.01919,0.39016,0.0,0.22738,0.0,0.0,0.0
pcc_eng_29_108.5604_x1738328_62:3-4,absolutely,delicious,Both are absolutely delicious and wow people .,Both are absolutely delicious and wow people,Both are [MASK] delicious and wow people .,"{'very': 0.12980352342128754, 'both': 0.1040058508515358, 'extremely': 0.10008318722248077, 'incredibly': 0.05302983149886131, 'truly': 0.035378433763980865, 'equally': 0.03499958664178848, 'really': 0.022626716643571854, 'absolutely': 0.021996546536684036, 'quite': 0.021550480276346207, 'exceptionally': 0.020085716620087624, 'considered': 0.014005624689161777, 'pretty': 0.00995848048478365, 'genuinely': 0.009362570941448212, 'also': 0.008391518145799637, 'a': 0.0075384387746453285, 'always': 0.0075239697471261024, 'delicious': 0.0066806962713599205, 'technically': 0.006320853717625141, 'uniquely': 0.0061421943828463554, 'amazingly': 0.00604603998363018, 'immensely': 0.005093194078654051, 'particularly': 0.004979235585778952, 'surprisingly': 0.004844584967941046, 'mostly': 0.004680968821048737, 'perfectly': 0.004611159674823284, 'naturally': 0.004601725842803717, 'super': 0.004584264010190964, 'actually': 0.004373463336378336, 'highly': 0.004219181835651398, 'fairly': 0.004179231822490692}",0.0,0.0,0.0,0.17398,0.0088,0.10506,0.00605,0.04911,0.0,0.0,0.0,0.0,0.0,0.0,0.05303,0.0,0.0,0.00461,0.022,0.01414,0.0,0.00752,0.0,0.0,0.01414,0.0,0.0,0.27904,0.0,0.00461,0.022
pcc_eng_29_109.2067_x1743617_19:5-6,more,impressive,"Those achievements are far more impressive than his most famous statistic , his 56 - game hitting streak in 1941 during which Les Brown wrong a song about "" Joltin ' Joe . """,achievements are far more impressive than his most,"Those achievements are far [MASK] impressive than his most famous statistic , his 56 - game hitting streak in 1941 during which Les Brown wrong a song about "" Joltin ' Joe . ""","{'more': 0.6433345675468445, 'less': 0.3501754403114319, 'fewer': 0.0024857858661562204, 'greater': 0.0011951387859880924, 'better': 0.000887631846126169, 'further': 0.0005050618201494217, 'higher': 0.00014383846428245306, 'lesser': 0.00014031777391210198, 'worse': 0.00013822497567161918, 'smaller': 8.409425208810717e-05, 'longer': 7.815798744559288e-05, 'shorter': 6.99248630553484e-05, 'bigger': 6.843363371444866e-05, 'stronger': 5.965797754470259e-05, 'closer': 5.332240471034311e-05, 'farther': 5.213012991589494e-05, 'harder': 4.207346137263812e-05, 'larger': 3.3447380701545626e-05, 'easier': 2.874712117773015e-05, 'slower': 2.8249882234376855e-05, 'younger': 2.701863741094712e-05, 'as': 2.6303423510398716e-05, 'weaker': 2.621642306621652e-05, 'faster': 2.105291605403181e-05, 'deeper': 1.8207325410912745e-05, 'sooner': 1.7395950635545887e-05, 'nearer': 1.5738174624857493e-05, 'lower': 1.5687255654484034e-05, 'too': 1.4932796148059424e-05, 'earlier': 1.4884880329191219e-05}",0.0,0.0,0.99351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.99354,1e-05,0.0,0.0,0.0,0.0
pcc_eng_29_109.4489_x1747488_11:12-13,religiously,significant,"Given how most of the people here associate Friday with its religiously significant roots , the result seems like a foregone conclusion .","Friday with its religiously significant roots , the","Given how most of the people here associate Friday with its [MASK] significant roots , the result seems like a foregone conclusion .","{'historically': 0.28430458903312683, 'most': 0.19930130243301392, 'culturally': 0.1852482259273529, 'socially': 0.06515903770923615, 'politically': 0.0406663604080677, 'own': 0.03300707787275314, 'more': 0.021573491394519806, 'economically': 0.01752658374607563, 'other': 0.012058660387992859, 'less': 0.009407599456608295, 'commercially': 0.006790653336793184, 'very': 0.0054321130737662315, 'locally': 0.0050533972680568695, 'least': 0.004972599446773529, 'potentially': 0.004729073494672775, 'nationally': 0.004200370982289314, 'earliest': 0.003139791078865528, 'equally': 0.0028699522372335196, 'traditionally': 0.0028024085331708193, 'nearest': 0.0027648257091641426, 'first': 0.00236945110373199, 'morally': 0.0023412120062857866, 'relatively': 0.002280142856761813, 'many': 0.002072773175314069, 'geographically': 0.0018858419498428702, 'fairly': 0.001574568566866219, 'next': 0.001540320343337953, 'otherwise': 0.0015351275214925408, 'internationally': 0.0014746461529284716, 'closest': 0.0014589462662115693}",0.0,0.0,0.23525,0.00543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00157,0.0,0.0,0.0,0.0,0.00157,0.23754,0.0,0.00543,0.0,0.0,0.0
pcc_eng_29_108.3169_x1734385_04:8-9,too,late,""" By that time it was effectively too late to save her life , "" he said .",it was effectively too late to save her,""" By that time it was effectively [MASK] late to save her life , "" he said .","{'too': 0.9993287324905396, 'running': 0.0002124742022715509, 'pretty': 5.541209611692466e-05, 'very': 4.475573587114923e-05, 'getting': 3.2123291020980105e-05, 'so': 2.7782392862718552e-05, 'quite': 2.4766392016317695e-05, 'going': 1.7139218471129425e-05, 'sufficiently': 1.6066003809100948e-05, 'extremely': 1.572058863530401e-05, 'damned': 1.31216211229912e-05, 'damn': 1.265620539925294e-05, 'terribly': 7.39269080440863e-06, 'incredibly': 7.093153271853225e-06, 'bloody': 6.302569090621546e-06, 'out': 6.281932655838318e-06, 'cut': 6.2623371377412695e-06, 'dead': 6.1461628320103046e-06, 'working': 6.062017746444326e-06, 'relatively': 5.766566118836636e-06, 'at': 5.59058707949589e-06, 'almost': 5.478305865835864e-06, 'always': 5.007333129469771e-06, 'fairly': 4.989723947801394e-06, 'enough': 4.671653641707962e-06, 'not': 4.262083621142665e-06, 'really': 3.8922357816773e-06, 'up': 3.759364517463837e-06, 'being': 3.4413319554005284e-06, 'probably': 3.2079892662295606e-06}",0.0,0.0,0.0,7e-05,0.0,2e-05,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,0.0,1e-05,0.0,0.0,0.0,0.0,6e-05,0.0,1e-05,0.0,0.99933,6e-05,1e-05,0.99936,9e-05,0.0,0.0,0.0
pcc_eng_29_108.0768_x1730459_44:09-10,now,available,A copy of the ISO 45001:2018 standard is now available and can be purchased from the ISO Store .,45001:2018 standard is now available and can be,A copy of the ISO 45001:2018 standard is [MASK] available and can be purchased from the ISO Store .,"{'freely': 0.3486781716346741, 'currently': 0.17889542877674103, 'also': 0.10580802708864212, 'commercially': 0.08508540689945221, 'readily': 0.07188089936971664, 'publicly': 0.06905694305896759, 'still': 0.024827023968100548, 'widely': 0.01973859593272209, 'now': 0.018884016200900078, 'made': 0.016551047563552856, 'not': 0.008897688239812851, 'already': 0.003800857113674283, 'presently': 0.0036689003463834524, 'legally': 0.0036489758640527725, 'fully': 0.003631284926086664, 'internationally': 0.0030400706455111504, 'commonly': 0.0026219948194921017, 'only': 0.002326357178390026, 'openly': 0.0020492433104664087, 'always': 0.0013252315111458302, 'globally': 0.0013197086518630385, 'easily': 0.0011804153909906745, 'officially': 0.00110331317409873, 'therefore': 0.0010725646279752254, 'available': 0.0010357809951528907, 'regularly': 0.0010352280223742127, 'locally': 0.0009277038625441492, 'generally': 0.0008945952286012471, 'exclusively': 0.0008309672120958567, 'normally': 0.0006774438661523163}",0.0,0.0,0.0,0.0,0.01974,0.0,0.0,0.0,0.0,0.00205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0089,0.00462,0.0,0.00233,0.0,0.0,0.0,0.0,0.0,0.00363,0.0
pcc_eng_29_108.5856_x1738708_108:18-19,overwhelmingly,white,"The farm murder savagery is virtually unheard of in Norway , Australia , Canada and other ' overwhelmingly white ' countries .",and other ' overwhelmingly white ' countries .,"The farm murder savagery is virtually unheard of in Norway , Australia , Canada and other ' [MASK] white ' countries .","{'pure': 0.10531092435121536, 'predominantly': 0.07204420864582062, 'dirty': 0.05462348833680153, 'snow': 0.04954489693045616, 'legally': 0.030425667762756348, 'strictly': 0.026345238089561462, 'certified': 0.01996285282075405, 'blood': 0.01762033998966217, 'mostly': 0.01718173362314701, 'historically': 0.016443349421024323, 'true': 0.0162944495677948, 'entirely': 0.014646092429757118, 'ethnic': 0.014124995097517967, 'plain': 0.013667507097125053, 'ultra': 0.009684378281235695, 'largely': 0.009337244555354118, 'big': 0.00911775603890419, 'rural': 0.008131145499646664, 'essentially': 0.007666008546948433, 'completely': 0.0068085393868386745, 'extreme': 0.006709244102239609, 'dead': 0.00630392087623477, 'little': 0.006079011131078005, 'cape': 0.005648061167448759, 'northern': 0.005342323333024979, 'filthy': 0.0048752170987427235, 'false': 0.004696494899690151, 'non': 0.004592811223119497, 'all': 0.004426709841936827, 'british': 0.004232899751514196}",0.0,0.0,0.0,0.0,0.00934,0.01465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00681,0.0
