        l1  l2                        f         E11  r.log.likelihood  r.odds.ratio.disc  r.p1.given2  r.p2.given1  r.p1.given2.simple  r.p2.given1.simple  am.log.likelihood  am.odds.ratio.disc  am.p1.given2  am.p2.given1  am.p1.given2.simple  am.p2.given1.simple        f1       f2         N  
   NEGATED  causally                 67       27.96               863               2477          192          820                9496                1216              41.59                0.41         0.062        0.0000                0.106               0.0000   3173681      634  71961373  
   NEGATED  anti                     72       30.08               835               2480          193          790                9497                1176              44.61                0.41         0.061        0.0000                0.106               0.0000   3173681      682  71961373  
   NEGATED  mere                     65       27.34               880               2490          194          843                9498                1235              39.70                0.41         0.061        0.0000                0.105               0.0000   3173681      620  71961373  
   NEGATED  straightforwardly        62       26.15               908               2492          195          856                9499                1257              37.66                0.41         0.060        0.0000                0.105               0.0000   3173681      593  71961373  
   NEGATED  scripturally             15        6.35              1683               2472          196         1559                9500                2391               9.04                0.41         0.060        0.0000                0.104               0.0000   3173681      144  71961373  
   NEGATED  universally            1337      567.56               214               2556          197          190                9502                 258             801.67                0.40         0.060        0.0003                0.104               0.0004   3173681    12869  71961373  
   NEGATED  axiomatically             6        2.56              2546               2402          198         2303                9503                3426               3.56                0.43         0.059        0.0000                0.103               0.0000   3173681       58  71961373  
   NEGATED  fait                     23       10.01              1436               2565          199         1342                9504                1996              13.08                0.40         0.057        0.0000                0.101               0.0000   3173681      227  71961373  
   NEGATED  wholly                 4003     1747.12               104               2638          200           90                9505                 121            2264.63                0.39         0.057        0.0007                0.101               0.0013   3173681    39615  71961373  
   NEGATED  legally                3213     1416.84               122               2652          201          103                9506                 137            1777.37                0.38         0.056        0.0006                0.100               0.0010   3173681    32126  71961373  
   NEGATED  ordinarily              196       86.66               562               2655          202          502                9507                 724             107.73                0.38         0.056        0.0000                0.100               0.0001   3173681     1965  71961373  
   NEGATED  impermissibly            20        8.91              1555               2640          203         1430                9508                2118              10.82                0.39         0.055        0.0000                0.099               0.0000   3173681      202  71961373  
   NEGATED  criminally              916      411.87               274               2679          204          246                9509                 317             485.17                0.37         0.054        0.0002                0.098               0.0003   3173681     9339  71961373  
   NEGATED  vicariously              50       22.49              1057               2671          205          973                9510                1388              26.45                0.38         0.054        0.0000                0.098               0.0000   3173681      510  71961373  
   NEGATED  aerobically               8        3.62              2366               2574          206         2072                9511                3071               4.19                0.39         0.053        0.0000                0.098               0.0000   3173681       82  71961373  
   NEGATED  harmfully                 8        3.62              2366               2574          206         2072                9511                3071               4.19                0.39         0.053        0.0000                0.098               0.0000   3173681       82  71961373  
   NEGATED  handicap                 27       12.22              1394               2670          208         1262                9513                1858              14.10                0.38         0.053        0.0000                0.097               0.0000   3173681      277  71961373  
   NEGATED  satisfactorily           21        9.57              1559               2674          209         1408                9514                2076              10.79                0.38         0.053        0.0000                0.097               0.0000   3173681      217  71961373  
   NEGATED  pedantically              5        2.29              2976               2558          210         2542                9515                3673               2.53                0.40         0.052        0.0000                0.096               0.0000   3173681       52  71961373  
   NEGATED  user                     15        7.01              1862               2743          211         1610                9516                2391               7.26                0.37         0.050        0.0000                0.094               0.0000   3173681      159  71961373  
   NEGATED  actualy                   5        2.34              3075               2579          212         2556                9516                3673               2.42                0.39         0.050        0.0000                0.094               0.0000   3173681       53  71961373  
   NEGATED  winkingly                 5        2.34              3075               2579          212         2556                9516                3673               2.42                0.39         0.050        0.0000                0.094               0.0000   3173681       53  71961373  
   NEGATED  half                   2538     1188.26               165               2830          214          132                9519                 159            1225.24                0.35         0.050        0.0004                0.094               0.0008   3173681    26943  71961373  
   NEGATED  backward                 96       45.03               821               2829          215          731                9520                1009              46.12                0.35         0.050        0.0000                0.094               0.0000   3173681     1021  71961373  
   NEGATED  worldly                  10        4.76              2263               2757          216         1930                9521                2826               4.63                0.36         0.048        0.0000                0.093               0.0000   3173681      108  71961373  
   NEGATED  viably                    5        2.38              3142               2653          217         2571                9521                3673               2.32                0.38         0.048        0.0000                0.093               0.0000   3173681       54  71961373  
   NEGATED  reflexively              47       22.45              1161               2847          218         1021                9523                1426              21.62                0.35         0.048        0.0000                0.092               0.0000   3173681      509  71961373  
   NEGATED  backwards               145       69.37               700               2854          219          602                9524                 830              66.41                0.34         0.048        0.0000                0.092               0.0000   3173681     1573  71961373  
   NEGATED  expressly                78       37.44               932               2856          220          804                9525                1140              35.43                0.34         0.048        0.0000                0.092               0.0000   3173681      849  71961373  
   NEGATED  just                  54583    26370.60                33               2863          221           24                9526                  24           24671.86                0.34         0.048        0.0093                0.091               0.0172   3173681   597938  71961373  
   NEGATED  concretely               14        6.79              1997               2838          222         1687                9527                2465               6.20                0.35         0.047        0.0000                0.091               0.0000   3173681      154  71961373  
   NEGATED  gay                       7        3.40              2726               2759          223         2257                9527                3234               3.10                0.36         0.047        0.0000                0.091               0.0000   3173681       77  71961373  
   NEGATED  properly                730      357.45               342               2940          224          292                9529                 359             315.66                0.33         0.046        0.0001                0.090               0.0002   3173681     8105  71961373  
COMPLEMENT  most                7101224  6806398.87                 3                232          225            2                5655                   5          525721.02                1.28         0.046        0.0972                0.997               0.1032  68787692  7120428  71961373  
   NEGATED  perceptibly              20        9.88              1737               2880          226         1483                9530                2118               8.46                0.34         0.045        0.0000                0.089               0.0000   3173681      224  71961373  
   NEGATED  feelin                    5        2.47              3264               2754          227         2602                9530                3673               2.11                0.36         0.045        0.0000                0.089               0.0000   3173681       56  71961373  
   NEGATED  idly                      7        3.48              2794               2834          228         2291                9532                3234               2.90                0.35         0.045        0.0000                0.089               0.0000   3173681       79  71961373  
   NEGATED  dogmatically             13        6.48              2135               2877          229         1765                9533                2540               5.36                0.34         0.044        0.0000                0.088               0.0000   3173681      147  71961373  
COMPLEMENT  increasingly         373560   357154.83                28                 13          230           30                5476                  52           32850.41                2.37         0.044        0.0054                1.000               0.0054  68787692   373633  71961373  
COMPLEMENT  yearly                 2474     2364.89               403                 14          231          503                   1                 933             223.18                2.36         0.044        0.0000                1.000               0.0000  68787692     2474  71961373  
COMPLEMENT  legendarily            1007      962.59               602                 30          232          775                   1                1438              90.84                1.97         0.044        0.0000                1.000               0.0000  68787692     1007  71961373  
COMPLEMENT  fourth                  915      874.65               625                 33          233          808                   1                1498              82.54                1.93         0.044        0.0000                1.000               0.0000  68787692      915  71961373  
COMPLEMENT  eagerly                 895      855.53               636                 34          234          816                   1                1519              80.74                1.92         0.044        0.0000                1.000               0.0000  68787692      895  71961373  
COMPLEMENT  whereby                 884      845.01               639                 35          235          822                   1                1534              79.75                1.91         0.044        0.0000                1.000               0.0000  68787692      884  71961373  
COMPLEMENT  variously               849      811.56               651                 38          236          845                   1                1546              76.59                1.89         0.044        0.0000                1.000               0.0000  68787692      849  71961373  
COMPLEMENT  second-most             840      802.95               656                 40          237          848                   1                1560              75.78                1.89         0.044        0.0000                1.000               0.0000  68787692      840  71961373  
COMPLEMENT  successively            794      758.98               678                 43          238          870                   1                1607              71.63                1.87         0.044        0.0000                1.000               0.0000  68787692      794  71961373  
COMPLEMENT  deceivingly             776      741.78               687                 44          239          877                   1                1632              70.00                1.86         0.044        0.0000                1.000               0.0000  68787692      776  71961373  
COMPLEMENT  variably                728      695.89               704                 45          240          900                   1                1693              65.67                1.83         0.044        0.0000                1.000               0.0000  68787692      728  71961373  
COMPLEMENT  ever-more               708      676.78               712                 47          241          913                   1                1724              63.87                1.82         0.044        0.0000                1.000               0.0000  68787692      708  71961373  
COMPLEMENT  expectedly              684      653.83               726                 48          242          933                   1                1745              61.70                1.80         0.044        0.0000                1.000               0.0000  68787692      684  71961373  
COMPLEMENT  oh-so                   679      649.05               727                 49          243          937                   1                1750              61.25                1.80         0.044        0.0000                1.000               0.0000  68787692      679  71961373  
COMPLEMENT  delectably              641      612.73               749                 53          244          962                   1                1792              57.82                1.77         0.044        0.0000                1.000               0.0000  68787692      641  71961373  
COMPLEMENT  reputedly               604      577.36               768                 57          245          986                   1                1842              54.49                1.75         0.044        0.0000                1.000               0.0000  68787692      604  71961373  
COMPLEMENT  sixth                   579      553.46               776                 62          246          998                   1                1871              52.23                1.73         0.044        0.0000                1.000               0.0000  68787692      579  71961373  
COMPLEMENT  formidably              543      519.05               804                 68          247         1032                   1                1919              48.98                1.70         0.044        0.0000                1.000               0.0000  68787692      543  71961373  
COMPLEMENT  inarguably              534      510.45               811                 70          248         1042                   1                1945              48.17                1.69         0.044        0.0000                1.000               0.0000  68787692      534  71961373  
COMPLEMENT  helluva                 516      493.24               818                 72          249         1066                   1                1976              46.55                1.68         0.044        0.0000                1.000               0.0000  68787692      516  71961373  
COMPLEMENT  enviromentally          509      486.55               824                 73          250         1072                   1                1983              45.92                1.67         0.044        0.0000                1.000               0.0000  68787692      509  71961373  
COMPLEMENT  putatively              488      466.48               842                 76          251         1090                   1                2023              44.02                1.65         0.044        0.0000                1.000               0.0000  68787692      488  71961373  
COMPLEMENT  imperfectly             474      453.10               851                 79          252         1104                   1                2051              42.76                1.64         0.044        0.0000                1.000               0.0000  68787692      474  71961373  
COMPLEMENT  as-yet                  471      450.23               852                 80          253         1105                   1                2053              42.49                1.64         0.044        0.0000                1.000               0.0000  68787692      471  71961373  
COMPLEMENT  enchantingly            438      418.68               883                 88          254         1135                   1                2111              39.51                1.61         0.044        0.0000                1.000               0.0000  68787692      438  71961373  
COMPLEMENT  commendably             432      412.95               891                 92          255         1143                   1                2135              38.97                1.60         0.044        0.0000                1.000               0.0000  68787692      432  71961373  
COMPLEMENT  waaaay                  396      378.54               930                 97          256         1175                   1                2200              35.72                1.56         0.044        0.0000                1.000               0.0000  68787692      396  71961373  
COMPLEMENT  awful                   372      355.59               959                104          257         1211                   1                2257              33.56                1.54         0.044        0.0000                1.000               0.0000  68787692      372  71961373  
COMPLEMENT  older                   371      354.64               960                105          258         1212                   1                2258              33.47                1.54         0.044        0.0000                1.000               0.0000  68787692      371  71961373  
COMPLEMENT  tentatively             360      344.12               967                108          259         1225                   1                2292              32.48                1.52         0.044        0.0000                1.000               0.0000  68787692      360  71961373  
COMPLEMENT  serve                   356      340.30               971                109          260         1231                   1                2299              32.11                1.52         0.044        0.0000                1.000               0.0000  68787692      356  71961373  
COMPLEMENT  familiarly              355      339.34               974                110          261         1232                   1                2301              32.02                1.52         0.044        0.0000                1.000               0.0000  68787692      355  71961373  
COMPLEMENT  beguilingly             351      335.52               979                111          262         1240                   1                2308              31.66                1.51         0.044        0.0000                1.000               0.0000  68787692      351  71961373  
COMPLEMENT  troublingly             345      329.78               988                112          263         1251                   1                2350              31.12                1.50         0.044        0.0000                1.000               0.0000  68787692      345  71961373  
COMPLEMENT  decreasingly            345      329.78               988                112          263         1251                   1                2350              31.12                1.50         0.044        0.0000                1.000               0.0000  68787692      345  71961373  
COMPLEMENT  waaay                   340      325.01               992                116          265         1258                   1                2360              30.67                1.50         0.044        0.0000                1.000               0.0000  68787692      340  71961373  
COMPLEMENT  treacherously           331      316.40              1004                119          266         1267                   1                2378              29.86                1.49         0.044        0.0000                1.000               0.0000  68787692      331  71961373  
COMPLEMENT  deeper                  326      311.62              1013                122          267         1277                   1                2387              29.41                1.48         0.044        0.0000                1.000               0.0000  68787692      326  71961373  
COMPLEMENT  soooooooo               322      307.80              1017                124          268         1284                   1                2432              29.05                1.47         0.044        0.0000                1.000               0.0000  68787692      322  71961373  
COMPLEMENT  unarguably              314      300.15              1032                128          269         1300                   1                2447              28.33                1.46         0.044        0.0000                1.000               0.0000  68787692      314  71961373  
COMPLEMENT  exhilaratingly          308      294.42              1039                132          270         1307                   1                2456              27.78                1.45         0.044        0.0000                1.000               0.0000  68787692      308  71961373  
COMPLEMENT  scraggly                303      289.64              1050                136          271         1316                   1                2494              27.33                1.45         0.044        0.0000                1.000               0.0000  68787692      303  71961373  
COMPLEMENT  extreamly               288      275.30              1068                145          272         1348                   1                2523              25.98                1.43         0.044        0.0000                1.000               0.0000  68787692      288  71961373  
COMPLEMENT  mordantly               282      269.56              1077                148          273         1359                   1                2539              25.44                1.42         0.044        0.0000                1.000               0.0000  68787692      282  71961373  
COMPLEMENT  bi-weekly               281      268.61              1078                149          274         1360                   1                2572              25.35                1.41         0.044        0.0000                1.000               0.0000  68787692      281  71961373  
COMPLEMENT  conservatively          274      261.92              1090                153          275         1371                   1                2585              24.72                1.40         0.044        0.0000                1.000               0.0000  68787692      274  71961373  
COMPLEMENT  thrice                  273      260.96              1091                156          276         1378                   1                2591              24.63                1.40         0.044        0.0000                1.000               0.0000  68787692      273  71961373  
COMPLEMENT  inimitably              270      258.09              1095                159          277         1382                   1                2600              24.36                1.40         0.044        0.0000                1.000               0.0000  68787692      270  71961373  
COMPLEMENT  growingly               270      258.09              1095                159          277         1382                   1                2600              24.36                1.40         0.044        0.0000                1.000               0.0000  68787692      270  71961373  
COMPLEMENT  slighly                 266      254.27              1108                162          279         1389                   1                2607              24.00                1.39         0.044        0.0000                1.000               0.0000  68787692      266  71961373  
COMPLEMENT  sternly                 261      249.49              1116                166          280         1400                   1                2619              23.54                1.38         0.044        0.0000                1.000               0.0000  68787692      261  71961373  
COMPLEMENT  disgracefully           255      243.75              1125                173          281         1420                   1                2678              23.00                1.37         0.044        0.0000                1.000               0.0000  68787692      255  71961373  
COMPLEMENT  slower                  254      242.80              1127                175          282         1421                   1                2681              22.91                1.37         0.044        0.0000                1.000               0.0000  68787692      254  71961373  
COMPLEMENT  seventh                 252      240.89              1132                179          283         1428                   1                2684              22.73                1.37         0.044        0.0000                1.000               0.0000  68787692      252  71961373  
COMPLEMENT  courageously            251      239.93              1136                182          284         1432                   1                2687              22.64                1.37         0.044        0.0000                1.000               0.0000  68787692      251  71961373  
COMPLEMENT  restlessly              244      233.24              1148                188          285         1443                   1                2705              22.01                1.35         0.044        0.0000                1.000               0.0000  68787692      244  71961373  
COMPLEMENT  sensuously              244      233.24              1148                188          285         1443                   1                2705              22.01                1.35         0.044        0.0000                1.000               0.0000  68787692      244  71961373  
COMPLEMENT  patiently               242      231.33              1154                191          287         1450                   1                2714              21.83                1.35         0.044        0.0000                1.000               0.0000  68787692      242  71961373  
COMPLEMENT  seemly                  230      219.86              1181                205          288         1479                   1                2781              20.75                1.33         0.044        0.0000                1.000               0.0000  68787692      230  71961373  
COMPLEMENT  abroad                  223      213.17              1198                211          289         1492                   1                2797              20.12                1.31         0.044        0.0000                1.000               0.0000  68787692      223  71961373  
COMPLEMENT  puzzlingly              221      211.25              1202                212          290         1499                   1                2800              19.94                1.31         0.044        0.0000                1.000               0.0000  68787692      221  71961373  
COMPLEMENT  waaaaay                 221      211.25              1202                212          290         1499                   1                2800              19.94                1.31         0.044        0.0000                1.000               0.0000  68787692      221  71961373  
COMPLEMENT  tortuously              219      209.34              1205                214          292         1505                   1                2815              19.76                1.31         0.044        0.0000                1.000               0.0000  68787692      219  71961373  
COMPLEMENT  therefor                218      208.39              1207                215          293         1508                   1                2819              19.67                1.30         0.044        0.0000                1.000               0.0000  68787692      218  71961373  
COMPLEMENT  ever-increasingly       214      204.56              1215                219          294         1513                   1                2867              19.30                1.30         0.044        0.0000                1.000               0.0000  68787692      214  71961373  
COMPLEMENT  wateringly              213      203.61              1217                221          295         1514                   1                2872              19.21                1.29         0.044        0.0000                1.000               0.0000  68787692      213  71961373  
COMPLEMENT  imperceptibly           211      201.69              1227                224          296         1522                   1                2881              19.03                1.29         0.044        0.0000                1.000               0.0000  68787692      211  71961373  
COMPLEMENT  bigger                  202      193.09              1247                234          297         1541                   1                2910              18.22                1.27         0.044        0.0000                1.000               0.0000  68787692      202  71961373  
COMPLEMENT  irregularly             201      192.14              1251                235          298         1546                   1                2913              18.13                1.27         0.044        0.0000                1.000               0.0000  68787692      201  71961373  
COMPLEMENT  dear                    197      188.31              1258                238          299         1558                   1                2923              17.77                1.26         0.044        0.0000                1.000               0.0000  68787692      197  71961373  
COMPLEMENT  cooler                  195      186.40              1261                241          300         1564                   1                2990              17.59                1.26         0.044        0.0000                1.000               0.0000  68787692      195  71961373  
COMPLEMENT  ok                      195      186.40              1261                241          300         1564                   1                2990              17.59                1.26         0.044        0.0000                1.000               0.0000  68787692      195  71961373  
COMPLEMENT  unprecedentedly         195      186.40              1261                241          300         1564                   1                2990              17.59                1.26         0.044        0.0000                1.000               0.0000  68787692      195  71961373  
COMPLEMENT  higly                   193      184.49              1268                245          303         1571                   1                2996              17.41                1.25         0.044        0.0000                1.000               0.0000  68787692      193  71961373  
COMPLEMENT  or-less                 192      183.53              1271                248          304         1575                   1                3003              17.32                1.25         0.044        0.0000                1.000               0.0000  68787692      192  71961373  
COMPLEMENT  lastly                  191      182.58              1273                251          305         1579                   1                3006              17.23                1.25         0.044        0.0000                1.000               0.0000  68787692      191  71961373  
COMPLEMENT  contagiously            188      179.71              1281                259          306         1585                   1                3015              16.96                1.24         0.044        0.0000                1.000               0.0000  68787692      188  71961373  
COMPLEMENT  highest                 187      178.75              1284                261          307         1589                   1                3017              16.87                1.24         0.044        0.0000                1.000               0.0000  68787692      187  71961373  
COMPLEMENT  dutifully               187      178.75              1284                261          307         1589                   1                3017              16.87                1.24         0.044        0.0000                1.000               0.0000  68787692      187  71961373  
COMPLEMENT  contrastingly           184      175.89              1295                265          309         1600                   1                3022              16.60                1.23         0.044        0.0000                1.000               0.0000  68787692      184  71961373  
COMPLEMENT  benignly                181      173.02              1302                270          310         1611                   1                3031              16.33                1.22         0.044        0.0000                1.000               0.0000  68787692      181  71961373  
COMPLEMENT  severally               179      171.11              1311                273          311         1617                   1                3039              16.15                1.22         0.044        0.0000                1.000               0.0000  68787692      179  71961373  
COMPLEMENT  smack                   176      168.24              1316                278          312         1632                   1                3050              15.88                1.21         0.044        0.0000                1.000               0.0000  68787692      176  71961373  
COMPLEMENT  ponderously             176      168.24              1316                278          312         1632                   1                3050              15.88                1.21         0.044        0.0000                1.000               0.0000  68787692      176  71961373  
COMPLEMENT  herefor                 175      167.28              1323                281          314         1638                   1                3057              15.79                1.21         0.044        0.0000                1.000               0.0000  68787692      175  71961373  
COMPLEMENT  perplexingly            175      167.28              1323                281          314         1638                   1                3057              15.79                1.21         0.044        0.0000                1.000               0.0000  68787692      175  71961373  
COMPLEMENT  single-most             174      166.33              1326                283          316         1642                   1                3066              15.70                1.21         0.044        0.0000                1.000               0.0000  68787692      174  71961373  
COMPLEMENT  prety                   173      165.37              1331                285          317         1644                   1                3139              15.61                1.20         0.044        0.0000                1.000               0.0000  68787692      173  71961373  
COMPLEMENT  unassumingly            171      163.46              1335                288          318         1654                   1                3147              15.43                1.20         0.044        0.0000                1.000               0.0000  68787692      171  71961373  
COMPLEMENT  unfashionably           171      163.46              1335                288          318         1654                   1                3147              15.43                1.20         0.044        0.0000                1.000               0.0000  68787692      171  71961373  
COMPLEMENT  non-personally          170      162.50              1339                290          320         1659                   1                3150              15.34                1.20         0.044        0.0000                1.000               0.0000  68787692      170  71961373  
COMPLEMENT  likably                 170      162.50              1339                290          320         1659                   1                3150              15.34                1.20         0.044        0.0000                1.000               0.0000  68787692      170  71961373  
COMPLEMENT  peerlessly              169      161.55              1346                292          322         1665                   1                3152              15.25                1.19         0.044        0.0000                1.000               0.0000  68787692      169  71961373  
COMPLEMENT  unofficially            168      160.59              1351                294          323         1668                   1                3158              15.16                1.19         0.044        0.0000                1.000               0.0000  68787692      168  71961373  
COMPLEMENT  fricken                 167      159.63              1354                297          324         1671                   1                3161              15.06                1.19         0.044        0.0000                1.000               0.0000  68787692      167  71961373  
COMPLEMENT  rustically              166      158.68              1357                299          325         1677                   1                3162              14.97                1.19         0.044        0.0000                1.000               0.0000  68787692      166  71961373  
COMPLEMENT  side-by-side            165      157.72              1361                303          326         1681                   1                3169              14.88                1.18         0.044        0.0000                1.000               0.0000  68787692      165  71961373  
COMPLEMENT  aside                   165      157.72              1361                303          326         1681                   1                3169              14.88                1.18         0.044        0.0000                1.000               0.0000  68787692      165  71961373  
COMPLEMENT  definetly               163      155.81              1367                307          328         1691                   1                3181              14.70                1.18         0.044        0.0000                1.000               0.0000  68787692      163  71961373  
COMPLEMENT  biomechanically         163      155.81              1367                307          328         1691                   1                3181              14.70                1.18         0.044        0.0000                1.000               0.0000  68787692      163  71961373  
COMPLEMENT  eighth                  162      154.86              1372                311          330         1695                   1                3187              14.61                1.18         0.044        0.0000                1.000               0.0000  68787692      162  71961373  
COMPLEMENT  fahrenheit              162      154.86              1372                311          330         1695                   1                3187              14.61                1.18         0.044        0.0000                1.000               0.0000  68787692      162  71961373  
COMPLEMENT  expensively             162      154.86              1372                311          330         1695                   1                3187              14.61                1.18         0.044        0.0000                1.000               0.0000  68787692      162  71961373  
COMPLEMENT  veritably               162      154.86              1372                311          330         1695                   1                3187              14.61                1.18         0.044        0.0000                1.000               0.0000  68787692      162  71961373  
COMPLEMENT  merrily                 161      153.90              1378                316          334         1701                   1                3197              14.52                1.17         0.044        0.0000                1.000               0.0000  68787692      161  71961373  
COMPLEMENT  pleasurably             161      153.90              1378                316          334         1701                   1                3197              14.52                1.17         0.044        0.0000                1.000               0.0000  68787692      161  71961373  
COMPLEMENT  frickin                 159      151.99              1383                325          336         1707                   1                3203              14.34                1.17         0.044        0.0000                1.000               0.0000  68787692      159  71961373  
COMPLEMENT  atmospherically         158      151.03              1389                328          337         1712                   1                3209              14.25                1.17         0.044        0.0000                1.000               0.0000  68787692      158  71961373  
COMPLEMENT  fortnightly             158      151.03              1389                328          337         1712                   1                3209              14.25                1.17         0.044        0.0000                1.000               0.0000  68787692      158  71961373  
COMPLEMENT  suggestively            155      148.16              1398                338          339         1719                   1                3214              13.98                1.16         0.044        0.0000                1.000               0.0000  68787692      155  71961373  
COMPLEMENT  vociferously            155      148.16              1398                338          339         1719                   1                3214              13.98                1.16         0.044        0.0000                1.000               0.0000  68787692      155  71961373  
COMPLEMENT  4th                     154      147.21              1401                341          341         1727                   1                3218              13.89                1.15         0.044        0.0000                1.000               0.0000  68787692      154  71961373  
COMPLEMENT  unswervingly            154      147.21              1401                341          341         1727                   1                3218              13.89                1.15         0.044        0.0000                1.000               0.0000  68787692      154  71961373  
COMPLEMENT  measly                  153      146.25              1406                344          343         1735                   1                3220              13.80                1.15         0.044        0.0000                1.000               0.0000  68787692      153  71961373  
COMPLEMENT  promisingly             153      146.25              1406                344          343         1735                   1                3220              13.80                1.15         0.044        0.0000                1.000               0.0000  68787692      153  71961373  
COMPLEMENT  astutely                152      145.30              1410                350          345         1737                   1                3231              13.71                1.15         0.044        0.0000                1.000               0.0000  68787692      152  71961373  
COMPLEMENT  bewitchingly            152      145.30              1410                350          345         1737                   1                3231              13.71                1.15         0.044        0.0000                1.000               0.0000  68787692      152  71961373  
COMPLEMENT  aka                     152      145.30              1410                350          345         1737                   1                3231              13.71                1.15         0.044        0.0000                1.000               0.0000  68787692      152  71961373  
COMPLEMENT  proverbially            151      144.34              1415                357          348         1743                   1                3308              13.62                1.15         0.044        0.0000                1.000               0.0000  68787692      151  71961373  
COMPLEMENT  axially                 150      143.38              1416                362          349         1753                   1                3316              13.53                1.14         0.044        0.0000                1.000               0.0000  68787692      150  71961373  
COMPLEMENT  extreemly               150      143.38              1416                362          349         1753                   1                3316              13.53                1.14         0.044        0.0000                1.000               0.0000  68787692      150  71961373  
COMPLEMENT  unsightly               150      143.38              1416                362          349         1753                   1                3316              13.53                1.14         0.044        0.0000                1.000               0.0000  68787692      150  71961373  
COMPLEMENT  irreverently            149      142.43              1422                367          352         1759                   1                3320              13.44                1.14         0.044        0.0000                1.000               0.0000  68787692      149  71961373  
COMPLEMENT  last                    149      142.43              1422                367          352         1759                   1                3320              13.44                1.14         0.044        0.0000                1.000               0.0000  68787692      149  71961373  
COMPLEMENT  sightly                 148      141.47              1426                372          354         1764                   1                3327              13.35                1.14         0.044        0.0000                1.000               0.0000  68787692      148  71961373  
COMPLEMENT  sensitively             147      140.52              1431                374          355         1771                   1                3331              13.26                1.13         0.044        0.0000                1.000               0.0000  68787692      147  71961373  
COMPLEMENT  each                    145      138.61              1435                379          356         1777                   1                3343              13.08                1.13         0.044        0.0000                1.000               0.0000  68787692      145  71961373  
COMPLEMENT  nationwide              143      136.69              1442                384          357         1785                   1                3353              12.90                1.12         0.044        0.0000                1.000               0.0000  68787692      143  71961373  
COMPLEMENT  unevenly                143      136.69              1442                384          357         1785                   1                3353              12.90                1.12         0.044        0.0000                1.000               0.0000  68787692      143  71961373  
COMPLEMENT  tenuously               140      133.83              1454                397          359         1796                   1                3370              12.63                1.11         0.044        0.0000                1.000               0.0000  68787692      140  71961373  
COMPLEMENT  inexhaustibly           139      132.87              1457                399          360         1799                   1                3377              12.54                1.11         0.044        0.0000                1.000               0.0000  68787692      139  71961373  
COMPLEMENT  uneasily                139      132.87              1457                399          360         1799                   1                3377              12.54                1.11         0.044        0.0000                1.000               0.0000  68787692      139  71961373  
COMPLEMENT  tropically              138      131.91              1465                404          362         1803                   1                3384              12.45                1.11         0.044        0.0000                1.000               0.0000  68787692      138  71961373  
COMPLEMENT  affably                 136      130.00              1468                411          363         1814                   1                3391              12.27                1.10         0.044        0.0000                1.000               0.0000  68787692      136  71961373  
COMPLEMENT  stirringly              136      130.00              1468                411          363         1814                   1                3391              12.27                1.10         0.044        0.0000                1.000               0.0000  68787692      136  71961373  
COMPLEMENT  intractably             134      128.09              1476                415          365         1826                   1                3403              12.09                1.09         0.044        0.0000                1.000               0.0000  68787692      134  71961373  
COMPLEMENT  caustically             133      127.13              1482                420          366         1832                   1                3409              12.00                1.09         0.044        0.0000                1.000               0.0000  68787692      133  71961373  
COMPLEMENT  gravelly                133      127.13              1482                420          366         1832                   1                3409              12.00                1.09         0.044        0.0000                1.000               0.0000  68787692      133  71961373  
COMPLEMENT  deadpan                 133      127.13              1482                420          366         1832                   1                3409              12.00                1.09         0.044        0.0000                1.000               0.0000  68787692      133  71961373  
COMPLEMENT  kindof                  132      126.18              1485                425          369         1837                   1                3413              11.91                1.09         0.044        0.0000                1.000               0.0000  68787692      132  71961373  
COMPLEMENT  wayyy                   131      125.22              1489                429          370         1845                   1                3420              11.82                1.08         0.044        0.0000                1.000               0.0000  68787692      131  71961373  
COMPLEMENT  dishearteningly         131      125.22              1489                429          370         1845                   1                3420              11.82                1.08         0.044        0.0000                1.000               0.0000  68787692      131  71961373  
COMPLEMENT  untimely                130      124.27              1492                435          372         1850                   1                3523              11.73                1.08         0.044        0.0000                1.000               0.0000  68787692      130  71961373  
COMPLEMENT  comparitively           129      123.31              1496                439          373         1854                   1                3529              11.64                1.08         0.044        0.0000                1.000               0.0000  68787692      129  71961373  
COMPLEMENT  anyways                 128      122.35              1500                442          374         1857                   1                3539              11.55                1.07         0.044        0.0000                1.000               0.0000  68787692      128  71961373  
COMPLEMENT  crackly                 128      122.35              1500                442          374         1857                   1                3539              11.55                1.07         0.044        0.0000                1.000               0.0000  68787692      128  71961373  
COMPLEMENT  anally                  128      122.35              1500                442          374         1857                   1                3539              11.55                1.07         0.044        0.0000                1.000               0.0000  68787692      128  71961373  
COMPLEMENT  suavely                 128      122.35              1500                442          374         1857                   1                3539              11.55                1.07         0.044        0.0000                1.000               0.0000  68787692      128  71961373  
COMPLEMENT  quicker                 128      122.35              1500                442          374         1857                   1                3539              11.55                1.07         0.044        0.0000                1.000               0.0000  68787692      128  71961373  
COMPLEMENT  sizey                   127      121.40              1508                450          379         1866                   1                3551              11.46                1.07         0.044        0.0000                1.000               0.0000  68787692      127  71961373  
COMPLEMENT  unexplainably           127      121.40              1508                450          379         1866                   1                3551              11.46                1.07         0.044        0.0000                1.000               0.0000  68787692      127  71961373  
COMPLEMENT  laudably                126      120.44              1512                455          381         1876                   1                3557              11.37                1.07         0.044        0.0000                1.000               0.0000  68787692      126  71961373  
