sent_id|conllu_id|doc_id|sent_int|prev_id|next_id|prev_text|sent_text|next_text
nyt_eng_20040506_0045_25|nyt_eng_200405|nyt_eng_20040506_0045|25|nyt_eng_20040506_0045_24|nyt_eng_20040506_0045_26|David Dess , vice president of brand development and communications for Sprint PCS , said that the agency presented several creative approaches but that this one struck a chord , for several reasons .| -LBQ-  Kids tend to see things as very black and white ,  -RDQ-  Dess said .| -LBQ-  They do n't look at the nuances .
nyt_eng_20040506_0045_21|nyt_eng_200405|nyt_eng_20040506_0045|21|nyt_eng_20040506_0045_20|nyt_eng_20040506_0045_22| -LBQ-  What I need now is for you to tell me how many minutes you 're going to use this ball -- for the next two years ,  -RDQ-  she tells the students .| -LBQ-  If you guess too few and you go over , there 's an overage charge , and if you guess too many , well , thav 's just the children .|Some students are obviously thinking hard about the question , trying to come up with a number , and one girl starts counting on her fingers .
nyt_eng_20040506_0045_20|nyt_eng_200405|nyt_eng_20040506_0045|20|nyt_eng_20040506_0045_19|nyt_eng_20040506_0045_21|One spot opens with a shot of a teacher -- an actor who used to be a grade school teacher -- holding a red ball .| -LBQ-  What I need now is for you to tell me how many minutes you 're going to use this ball -- for the next two years ,  -RDQ-  she tells the students .| -LBQ-  If you guess too few and you go over , there 's an overage charge , and if you guess too many , well , thav 's just the children .
nyt_eng_20040506_0044_23|nyt_eng_200405|nyt_eng_20040506_0044|23|nyt_eng_20040506_0044_22|nyt_eng_20040506_0044_24|Workers and employers benefit .|Boston becomes more attractive to businesses .|And Massachusetts gets to collect more income taxes .
nyt_eng_20040506_0043_33|nyt_eng_200405|nyt_eng_20040506_0043|33|nyt_eng_20040506_0043_32|nyt_eng_20040506_0043_34|Anna Slafer , the museum 's director of education and public programs , said she hopes the survey causes people to think about current events as well .| -LBQ-  It relates as much to events 90 years ago as it does to today ,  -RDQ-  she said .|On the Web  -COL- 
nyt_eng_20040506_0043_27|nyt_eng_200405|nyt_eng_20040506_0043|27|nyt_eng_20040506_0043_26|nyt_eng_20040506_0043_28|It began with an anarchist bombing the home of Attorney General A. Mitchell Palmer in 1919 and the subseq attacks .|Both the public and the government demanded tighter immigration controls and more aggressive law enforcement .|As a result , thousands of mostly Eastern European immigrants were rounded up , arrested and deported .
nyt_eng_20040506_0042_24|nyt_eng_200405|nyt_eng_20040506_0042|24|nyt_eng_20040506_0042_23|nyt_eng_20040506_0042_25|While refineries are obviously more efficient today , an increasingly challenging problem is environmental regulations calling for boutique blends for various metropolitan areas to meet varying air quality standards .|This reduces efficiency , which logically makes the cost of all refined products more expensive than otherwise would be the case .|Therefore , as long as public resistance denies the industry more refining capacity because nobody wants a refinery nearby , as long as environmental rules demand specialized gas products , and as long as drivers want larger vehicles , one thing is certain  -COL-  Gas-price trends will be up -- even if the global economy tanks and the dollar recovers .
nyt_eng_20040506_0042_23|nyt_eng_200405|nyt_eng_20040506_0042|23|nyt_eng_20040506_0042_22|nyt_eng_20040506_0042_24|Despite this loss of more than half its refineries , existing plants processed 5.5 billion barrels of oil in 2002 , compared with only 2 billion barrels when the postwar recovery was in its infancy .|While refineries are obviously more efficient today , an increasingly challenging problem is environmental regulations calling for boutique blends for various metropolitan areas to meet varying air quality standards .|This reduces efficiency , which logically makes the cost of all refined products more expensive than otherwise would be the case .
nyt_eng_20040506_0042_19|nyt_eng_200405|nyt_eng_20040506_0042|19|nyt_eng_20040506_0042_18|nyt_eng_20040506_0042_20|Most Americans did n't realize the eventual trade-off they 'd be making as they turned to heavier , more luxurious , less fuel-efficient vehicles .|As the global economy strengthened , the dollar swooned , and Americans became more prosperous , the day of reckoning finally arrived .|Unfortunately for those being squeezed at the pump , even if global oil demand and the dollar stabilized tomorrow , America would still have a gas-supply p2obMem propping up prices because it desperately needs more refining capacity .
nyt_eng_20040506_0042_18|nyt_eng_200405|nyt_eng_20040506_0042|18|nyt_eng_20040506_0042_17|nyt_eng_20040506_0042_19|The average weight of the American vehicLe becently surpassed 4,000 pounds for the first time since gasoline prices .|Most Americans did n't realize the eventual trade-off they 'd be making as they turned to heavier , more luxurious , less fuel-efficient vehicles .|As the global economy strengthened , the dollar swooned , and Americans became more prosperous , the day of reckoning finally arrived .
nyt_eng_20040506_0042_16|nyt_eng_200405|nyt_eng_20040506_0042|16|nyt_eng_20040506_0042_15|nyt_eng_20040506_0042_17|Americans , meanwhile , are suffering from a financial burden that for many motorists is of their own making .|Gas-guzzling SUVs come in for a lot of well-deserved blame , but beyond the SUVs is a much wider problem .|The average weight of the American vehicLe becently surpassed 4,000 pounds for the first time since gasoline prices .
nyt_eng_20040506_0042_6|nyt_eng_200405|nyt_eng_20040506_0042|6|nyt_eng_20040506_0042_5|nyt_eng_20040506_0042_7|Sooner or later , as pump prices climb , the public looks for scapegoats , who usually take the form of the greedy , profit-mad oil barons -- whether Arab sheik producers or American refiners and marketers .|The economics , though , are a good deal more complex , and they tell us that high , and rising , fuel prices are probably here to stay .|As for producers , they 're putting out 7 percent more oil than when the century dawned .
nyt_eng_20040506_0041_30|nyt_eng_200405|nyt_eng_20040506_0041|30|nyt_eng_20040506_0041_29|nyt_eng_20040506_0041_31|-LRB- Who said there were no metaphors ? -RRB-|The Olsens , who are scheduled to turn 18 next month , are also soaked more than once and do a lot of spatting , only to make up in subsequent scenes , which is certainly sweet .|By the end of the picture , they 're gazing lovingly into each other 's eyes and holding each other awkwardly close .
nyt_eng_20040506_0041_23|nyt_eng_200405|nyt_eng_20040506_0041|23|nyt_eng_20040506_0041_22|nyt_eng_20040506_0041_24|But for those not part of the Olsen industrial complex ,  -LBQ-  New York Minute  -RDQ-  often feels creepy and lecherous , like it was made by a family  -LBQ-  uncle .  -RDQ- |The director , actually , is Dennie Gordon , a woman and prolific television director , and it must be said that she 's distressingly good about pleasing more than one audience .|The movie is a double fantasy .
nyt_eng_20040506_0041_4|nyt_eng_200405|nyt_eng_20040506_0041|4|nyt_eng_20040506_0041_3|nyt_eng_20040506_0041_5|It 's an uncomfortable , you might say unholy , bond , whose spectacular bizarreness is open to interpretation this weekend in  -LBQ-  New York Minute ,  -RDQ-  the Olsens ' first Hollywood outing and the first movie in some years where parental guidance is n't merely a suggestion , for some men it 's cause for celebration .|The movie 's no good  -COL-  It 's written , directed , performed , photographed , edited , and marketed on a fifth-grade reading level ; despite that and its twin stars ' saucer eyes and ropy limbs , it 's no Muppet movie either .|-LRB- Never mind that the twins do take Manhattan . -RRB-
nyt_eng_20040506_0040_11|nyt_eng_200405|nyt_eng_20040506_0040|11|nyt_eng_20040506_0040_10|nyt_eng_20040506_0040_12|CAESAREAN RECOVERY  -COL-  One in four American babies is delivered by Caesarean section , a major abdominal surgery .|Compared to an uncomplicated vaginal delivery , the Caesarean requires a longer hospital st ! y nd typically entails a more demanding recovery period .| -LBQ-  Cesarean Recovery  -RDQ-  -LRB- Firefly ; $ 19.95 -RRB- by Chrissie Gallagher-Mundy takes new mothers through the different stages they will experience in recuperation .
nyt_eng_20040506_0039_12|nyt_eng_200405|nyt_eng_20040506_0039|12|nyt_eng_20040506_0039_11|nyt_eng_20040506_0039_13|The Yelwa killings are the latest in a series of reprisal attacks between farmers and herders competing over land in central Nigeria .|The first and most alarming of these came in September 2001 , when 1,000 people died in a single week during clashes in the central Nigerian city of Jos.|Several tit-for-tat attacks have followed .
nyt_eng_20040506_0039_9|nyt_eng_200405|nyt_eng_20040506_0039|9|nyt_eng_20040506_0039_8|nyt_eng_20040506_0039_10|Journalists in the area on Thursday reported 10 fresh graves in a walled compound behind the home of the local chief .|Nigeria is Africa 's most populous country , with an estimated 130 million peoples divided roughly in half between Christians and Muslims and marbled by tensions among 200 separate ethnic groups .|Sectarian tensions had been repressed under years of military rule , but have sprung forth since the coming of democratic rule five years ago .
nyt_eng_20040506_0039_1|nyt_eng_200405|nyt_eng_20040506_0039|1||nyt_eng_20040506_0039_2||An attack by a Christian militia against a mainly Muslim town in central Nigeria has left several hundred people dead , according to news agency reports from the area .|The incident , which took place last Sunday in the village of Yelwa , is the latest eruption in a longstanding dispute between herders , who are Muslims from the Hausa-Fulani ethnic group , and farmers , who ethnic Tarok Christians .
nyt_eng_20040506_0038_16|nyt_eng_200405|nyt_eng_20040506_0038|16|nyt_eng_20040506_0038_15|nyt_eng_20040506_0038_17|-- Glenn Whipp CAROLhrough bluegrass territory in  -LBQ-  Simple Life .  -RDQ- |In that song qhm ! conjures up perfectly quaint images of small-town America , with its gravel roads , serene creeks and starry nights .|But as you 're bound to find , it 's her tear-jerking ballads like  -LBQ-  Die of a Broken Heart ,  -RDQ-   -LBQ-  Just Another Plane  -RDQ-  and  -LBQ-  I 'll Let You Go  -RDQ-  in which she really shines .
nyt_eng_20040506_0038_8|nyt_eng_200405|nyt_eng_20040506_0038|8|nyt_eng_20040506_0038_7|nyt_eng_20040506_0038_9|-- Fred Shuster THE MAMMALS  -COL-   -LBQ-  Rock That Babe  -RDQ-  -LRB- Signature Sounds -RRB- 3 stars Fronted by scions of acoustic royalty -- picker Tao Rodriguez is Pete Seeger 's grandson , fiddler Ruth Unger 's bow-slingin ' daddy Jay owns a Grammy -- these hard-playing critters work an eclectic mix of folk\/rock\/bluegrass \/ Cuban soul .|The folkie influence is most prominent , represented not only by renditions of  -LBQ-  John Henry  -RDQ-  and Grampa Pete 's lovely , relevant-yet-again anthem  -LBQ-  Quite Early Morning ,  -RDQ-  but also a trio of new protest songs with snotty wordplay that could 've used a few more rewrites .|That noted ,  -LBQ-  Babe  -RDQ-  spreads exuberant , hootenanny glee around a monkey barrel full o ' genres .
nyt_eng_20040506_0038_5|nyt_eng_200405|nyt_eng_20040506_0038|5|nyt_eng_20040506_0038_4|nyt_eng_20040506_0038_6|In a two-disc set packed with jaw-dropping displays of Booker 's surreal way with a keyboard -LRB- Cjoxhn into standards into blues into bebop in a single song -RRB- , a 10-minute reading of  -LBQ-  Classified  -RDQ-  takes the crab cake .|Here , after just part of his supremely funky showpiece , Booker decides to sermonize , stopping just short of lapsing into tongues in a head-on collision of genius and madness that will leave you reeling .|Other reasons to seek out this treasure include two versions of Allen Toussaint 's gorgeous  -LBQ-  Life ,  -RDQ-  a couple of great takes of  -LBQ-  Junko Partner  -RDQ-  and Booker 's own  -LBQ-  Papa Was a Rascal .  -RDQ- 
nyt_eng_20040506_0038_3|nyt_eng_200405|nyt_eng_20040506_0038|3|nyt_eng_20040506_0038_2|nyt_eng_20040506_0038_4|His idiosyncratic style was a crazed mix of rhumba , funk , bebop , classical and anything else thAt clipped into his cranium .|He was also a spectacularly twisted individual , a plot point that shines through loud and clear on this stunningly good solo set recorded throughout 1977 at the Maple Leaf , the still-standing bar where the criminally under-recorded Booker performed .|In a two-disc set packed with jaw-dropping displays of Booker 's surreal way with a keyboard -LRB- Cjoxhn into standards into blues into bebop in a single song -RRB- , a 10-minute reading of  -LBQ-  Classified  -RDQ-  takes the crab cake .
nyt_eng_20040506_0036_27|nyt_eng_200405|nyt_eng_20040506_0036|27|nyt_eng_20040506_0036_26|nyt_eng_20040506_0036_28|Lately we 've been hearinc q  -LBQ-  lot about competition frm Chinese manufacturing andenters .|But a different kind of competition _ the scramble for oil and other resources _ poses a much cigger threat to our prosperity .|So what should we be doing ?  -LBQ-  Here 's a hint  -COL-  We can neither drill nor conquer our way out of the problem .
nyt_eng_20040506_0036_22|nyt_eng_200405|nyt_eng_20040506_0036|22|nyt_eng_20040506_0036_21|nyt_eng_20040506_0036_23|China , in particular , still consumes only 8 percent of the world ' -LCB- oil _ but it accounted for 37 percent of the gzoWph in world oil consumption over the last $ four years .|The collision between rapidly growing world demand and a limited world supply is the reason the oil market is so vulnerable to jitters .|Maybe we 'll get through this bad patch , and oil will fall back toward $ 30 a barrel .
nyt_eng_20040506_0036_19|nyt_eng_200405|nyt_eng_20040506_0036|19|nyt_eng_20040506_0036_18|nyt_eng_20040506_0036_20|In the United States , oil consumption did n't regain its 1979 level until 1997 .|Since then , however , world demand has  -LBQ-  grown rapidly  -COL-  The daily wovle consumption of oil is 12 million barrels higher than it was a decade ago , roughly equal to the combined production of Saudi Arabia and Iran .|It turns out that America 's love affair with gas guzzlers , shortsighted as it is , is not the main culprit  -COL-  The big increases in demand have come from booming developing countries .
nyt_eng_20040506_0036_17|nyt_eng_200405|nyt_eng_20040506_0036|17|nyt_eng_20040506_0036_16|nyt_eng_20040506_0036_18|During the 1980s , oil c\/nsumption dropped around the world as the delayed effects of the ejergy crisis led to the use of more fuel-efficient cars , better insulation in homes and so on .|Although economic growth ded to a gradual recovery , as late as 1993 world oil consumption was only slightly higher than it had $ been in 1979 .|In the United States , oil consumption did n't regain its 1979 level until 1997 .
nyt_eng_20040506_0036_16|nyt_eng_200405|nyt_eng_20040506_0036|16|nyt_eng_20040506_0036_15|nyt_eng_20040506_0036_17|But the end of that crisis has been widely misunderstood  -COL-  prices went down not because  -LBQ-  the world found new  -LBQ-  sources of oil , but because it found ways to make do with les -LCB- .|During the 1980s , oil c\/nsumption dropped around the world as the delayed effects of the ejergy crisis led to the use of more fuel-efficient cars , better insulation in homes and so on .|Although economic growth ded to a gradual recovery , as late as 1993 world oil consumption was only slightly higher than it had $ been in 1979 .
nyt_eng_20040506_0036_10|nyt_eng_200405|nyt_eng_20040506_0036|10|nyt_eng_20040506_0036_9|nyt_eng_20040506_0036_11|Some analysts argte that world production is already at or near its peak , although most say that technological progress , which allows the further exploitation of known sources like the Canadian tar sands , will allow output to rise for another decade or two .|But the date of the physical peak in production is n't the really crucial question .| -RDQ-  The question , instead , is when the trend in oil prices will turn decisively upward .
nyt_eng_20040506_0036_8|nyt_eng_200405|nyt_eng_20040506_0036|8|nyt_eng_20040506_0036_7|nyt_eng_20040506_0036_9|-LRB- It has been interesting to watch people who lauded George Bush 's leadership in the war on terror come to the belated realization that Bush has given Osama bin Laden exactly what he wanted . -RRB-|Even if things had gone well , however , Iraq could n't have given us cheap oil for more than a couple of years at most , because the United States and other advancef cuspect that there are no more to find .|Some analysts argte that world production is already at or near its peak , although most say that technological progress , which allows the further exploitation of known sources like the Canadian tar sands , will allow output to rise for another decade or two .
nyt_eng_20040506_0036_4|nyt_eng_200405|nyt_eng_20040506_0036|4|nyt_eng_20040506_0036_3|nyt_eng_20040506_0036_5|Those who expected big economic benefits from the war were , of course , utterly wrong about how things would go in Iraq .|But the disastrous occupation is only part of the reason oil is getting more expensive ; the other , which will last even if we somehow find a way out of the quagmire , is the intensifying competition for a limited world oil supply .|Thanks to the mess in Iraq _ including a continuing campaign of sabotage aoainst oil pipelines _ oil exports have yet to recover to their prewar level , let anone supply the millions of extra barrels each day the optimists imagined .
nyt_eng_20040506_0036_3|nyt_eng_200405|nyt_eng_20040506_0036|3|nyt_eng_20040506_0036_2|nyt_eng_20040506_0036_4|Crude oil prices in New York rose to almost $ 40 a barrel on Thursday , a 13-year high .|Those who expected big economic benefits from the war were , of course , utterly wrong about how things would go in Iraq .|But the disastrous occupation is only part of the reason oil is getting more expensive ; the other , which will last even if we somehow find a way out of the quagmire , is the intensifying competition for a limited world oil supply .
nyt_eng_20040506_0031_18|nyt_eng_200405|nyt_eng_20040506_0031|18|nyt_eng_20040506_0031_17|nyt_eng_20040506_0031_19|-LRB- Moved on the  -LBQ-  e  -RDQ-  entertainment wire . -RRB-|FILM-SEEING-OTHER-PEOPLE-REVIEW -- Written by two TV writers wanting to get naughty ,  -LBQ-  Seeing Other People  -RDQ-  is a hit-and-miss sex farce that , though recognizably independent and refreshingly raunchy , could 've benefited from less sitcom slickness .|By Bob Strauss .
nyt_eng_20040506_0031_15|nyt_eng_200405|nyt_eng_20040506_0031|15|nyt_eng_20040506_0031_14|nyt_eng_20040506_0031_16|FILM-VALENTIN-REVIEW -- The latest in a long and pandering lot of heartwarming movies about troubled foreign kids ,  -LBQ-  Valentin  -RDQ-  benefits from a general sense of realism and behavioral credibility .|It 's too adorable by two-thirds , as all of these things are .|By Bob Strauss .
nyt_eng_20040506_0031_12|nyt_eng_200405|nyt_eng_20040506_0031|12|nyt_eng_20040506_0031_11|nyt_eng_20040506_0031_13|FILM-NEW-YORK-MINUTE-REVIEW --  -LBQ-  New York Minute  -RDQ-  actually turned out to be a tolerable experience .|It 's an idiotic and utterly bogus confection , asbit must be , but at least it has a pleasing level of pacing -LRB- it scoots along without screeching -RRB- and some minor-key subversive flashes -LRB- Is that Jack Osbourne ? Is every mom 's favorite set of pre-sexual role models really rocking out to  -LBQ-  Suffragette City  -RDQ-  ? -RRB- By Bob Strauss .|-LRB- Moved on the  -LBQ-  e  -RDQ-  entertainment wire . -RRB-
nyt_eng_20040506_0031_8|nyt_eng_200405|nyt_eng_20040506_0031|8|nyt_eng_20040506_0031_7|nyt_eng_20040506_0031_9|FILM-VAN-HELSING-REVIEW -- An impressive act of overcompensation ,  -LBQ-  Van Helsing  -RDQ-  might have saved its makers a lot of money and effort if it had only been a little bit scary .|Writer-director Stephen Sommers at least makes up for the crucial lack of chills with massive deployment of special effects , nearly nonstop action , obsessively Gothic production design and all the monsters there are in ... well , not heaven .|By Bob Strauss .
nyt_eng_20040506_0031_7|nyt_eng_200405|nyt_eng_20040506_0031|7|nyt_eng_20040506_0031_6|nyt_eng_20040506_0031_8|-LRB- Moved on the  -LBQ-  e  -RDQ-  entertainment wire . -RRB-|FILM-VAN-HELSING-REVIEW -- An impressive act of overcompensation ,  -LBQ-  Van Helsing  -RDQ-  might have saved its makers a lot of money and effort if it had only been a little bit scary .|Writer-director Stephen Sommers at least makes up for the crucial lack of chills with massive deployment of special effects , nearly nonstop action , obsessively Gothic production design and all the monsters there are in ... well , not heaven .
nyt_eng_20040506_0030_7|nyt_eng_200405|nyt_eng_20040506_0030|7|nyt_eng_20040506_0030_6|nyt_eng_20040506_0030_8|-LRB- Will move on t -LRB- e A ` f  -RDQ-  financial news wire . -RRB-|WORKER-COMP -LRB- Los Angeles -RRB- -- With the governor attempting to repair a rattled workers ' compensation system , Employers Direct Insurance Company is beginning to capitalize on a relatively untapped market .|Since its inception a year ago , the company has already secured 215 policy holders accounting for nearly $ 100 million in annual premiums .
nyt_eng_20040506_0029_40|nyt_eng_200405|nyt_eng_20040506_0029|40|nyt_eng_20040506_0029_39|nyt_eng_20040506_0029_41| -LBQ-  With less than 200 days before the election , there is no telling exactly what will happen ,  -RDQ-  Krames wrote Thursday in an e-mail .| -LBQ-  But one of Rumsfeld 's great strengths is his ability to emerge from the ashes ; it is still too early to write the obituary of his career .  -RDQ- |George Edmonson 's e-mail address is gedmonson -LRB- at -RRB- coxnews.com
nyt_eng_20040506_0029_39|nyt_eng_200405|nyt_eng_20040506_0029|39|nyt_eng_20040506_0029_38|nyt_eng_20040506_0029_40|Jeffrey A. Krames , author of  -LBQ-  The Rumsfeld Way  -COL-  Leadership Wisdom of a Battle-Hardened Maverick ,  -RDQ-  noted that there have been calls for Rumsfeld 's head before .| -LBQ-  With less than 200 days before the election , there is no telling exactly what will happen ,  -RDQ-  Krames wrote Thursday in an e-mail .| -LBQ-  But one of Rumsfeld 's great strengths is his ability to emerge from the ashes ; it is still too early to write the obituary of his career .  -RDQ- 
nyt_eng_20040506_0029_32|nyt_eng_200405|nyt_eng_20040506_0029|32|nyt_eng_20040506_0029_31|nyt_eng_20040506_0029_33|His political career began with election to the House of Representatives .|He later served as President Ford 's chief of staff and defense secretary before entering thE besiness world , where he was highly successful .|Rumsfeld , who will turn 72 this summer , is a strong leader who inspires praise and criticism .
nyt_eng_20040506_0029_16|nyt_eng_200405|nyt_eng_20040506_0029|16|nyt_eng_20040506_0029_15|nyt_eng_20040506_0029_17|But calls for resignation were far from unanimous among Democrats .|Sen. Ben Nelson of Nebraska , who also sits on the Armed Services Committee , said he thought that was a matter for Bush and Rumsfeld , while Sen. Barbara Mikulski of Maryland called it too early for such pronouncements .|And a number of Republicans defended Rumsfeld , whose style has sometimes irked those on Capitol Hill .
nyt_eng_20040506_0029_12|nyt_eng_200405|nyt_eng_20040506_0029|12|nyt_eng_20040506_0029_11|nyt_eng_20040506_0029_13|House Minority Leader Nancy Pelosi , D-Calif . , said Rumsfeld had been engaged in a  -LBQ-  cover-up from the start  -RDQ-  and should resign .|Rep. John Lewis , D-Ga . , who opposed the war in Iraq , delivered an impassioned speech on the floor of the House in which he , too , said there was a cover-up  -COL-   -LBQ-  It is time for us to close this very dark and sordid chapter of our history .|It is time for the secretary of defense to go .
nyt_eng_20040506_0029_4|nyt_eng_200405|nyt_eng_20040506_0029|4|nyt_eng_20040506_0029_3|nyt_eng_20040506_0029_5|Stormy relations between the often combative Rumsfeld and Congress have developed many times .|But never have the stakes been as high or the background situation as volatile .|Rumsfeld steps in the spotlight with the support of top Army brass and the emphatic backing of the president , but with a growing number of opponents calling for him to resign .
nyt_eng_20040506_0029_3|nyt_eng_200405|nyt_eng_20040506_0029|3|nyt_eng_20040506_0029_2|nyt_eng_20040506_0029_4|Members of both parties are not only outraged over the Iraqi prison scandal , many are equally angry about what they believe was a lack of candor in informing Congress .|Stormy relations between the often combative Rumsfeld and Congress have developed many times .|But never have the stakes been as high or the background situation as volatile .
nyt_eng_20040506_0029_2|nyt_eng_200405|nyt_eng_20040506_0029|2|nyt_eng_20040506_0029_1|nyt_eng_20040506_0029_3|When Donald Rumsfeld sits before Congress on Friday , he 'll face his biggest political challenge since becoming President Bush 's secretary of defense .|Members of both parties are not only outraged over the Iraqi prison scandal , many are equally angry about what they believe was a lack of candor in informing Congress .|Stormy relations between the often combative Rumsfeld and Congress have developed many times .
nyt_eng_20040506_0028_35|nyt_eng_200405|nyt_eng_20040506_0028|35|nyt_eng_20040506_0028_34|nyt_eng_20040506_0028_36|jobs .|Just as problematic , however , is the perception among minority women that many white females are obstacles to success , rather than allies .|By Diane Lewis .
nyt_eng_20040506_0028_20|nyt_eng_200405|nyt_eng_20040506_0028|20|nyt_eng_20040506_0028_19|nyt_eng_20040506_0028_21|UNITAR-SAMESEX -LRB- UNDATED -RRB- - With many of the major religious denominations of the United States riven by divisive debates over homosexuality , a small Boston-based denomination , the Unitarian Universalist Association , is preparing to supply ministers to officiate at large numbers of weddings of same-sex couples , many of them affiliated with other faiths .|Unitarian Universalism , an unabashedly liberal denomination that proudly proclaims its lack of a shared creed , is one of just a handful of American denominations that are fully supportive of same-sex marriages .|The Reform and Reconstructionist Jewish movements have also endorsed same-sex marriages , and a large number of United Church of Christ ministers are eagerly marrying same sex couples .
nyt_eng_20040506_0028_7|nyt_eng_200405|nyt_eng_20040506_0028|7|nyt_eng_20040506_0028_6|nyt_eng_20040506_0028_8|BUSH-APOLOGY -LRB- WASHINGTON -RRB- - President Bush apologized Thursday for the abuse and humiliation of Iraqi prisoners by U.S. soldiers , saying the scenes of mistreatment had made Americans sick to our stomachs .|A day avt % z he stopped short of apologizing , Bush told Jordan 's King Abdullah II  -COL-   -LBQ-  I was sorry for the humiliation suffered by the Iraqi prisoners and the humiliation suffered by their families . I told him I was as equally sorry that people seeing those pictures did n't understand the true nature and heart of America ,  -RDQ-  Bush said , standing in the Rose Garden alongside Abdullah .|President Bush , responding to complaints in the Arab world , urged Israel on Thursday to withdraw from the territory it captured in the 1967 Mideast war .
nyt_eng_20040506_0027_13|nyt_eng_200405|nyt_eng_20040506_0027|13|nyt_eng_20040506_0027_12|nyt_eng_20040506_0027_14|The film feels authentic only during the scenes between Valentin and his selfish , angry father .|Suddenly all the swmeTjess melts away as Agresti moves into some highly personal and highly charged psychological role-playing , pitting his young alter ego against his memories of his father 's abuses .|But soon enough the bouncy pop score takes over again , and  -LBQ-  Valentin  -RDQ-  returns to its true business , tugging at well-worn heart strings .
nyt_eng_20040506_0027_6|nyt_eng_200405|nyt_eng_20040506_0027|6|nyt_eng_20040506_0027_5|nyt_eng_20040506_0027_7|The father now drops by only for occasional visits to his ailing mother and neglected son , preferring to live the life of a carefree playboy .|In the press notes , Agresti says the film is based on a year in his own childhood , though as the picture presses on ,  -LBQ-  Little Buddha  -RDQ-  seems a more likely source .|Little Valentin brings wisdom and enlightenment wherever he goes , helping his grandmother face up to her illnesses , aiding a lonely neighbor -LRB- Mex Urtizberea -RRB- in hkssearch for true love , and working to convince his father 's latest girlfriend , the blond , willowy Leticia -LRB- Julieta Cardinali -RRB- , to become his stepmother .
nyt_eng_20040506_0027_3|nyt_eng_200405|nyt_eng_20040506_0027|3|nyt_eng_20040506_0027_2|nyt_eng_20040506_0027_4|The tiny creature in question is the title character , a cross-eyed 9-year-old -LRB- Rodrigo Noya , a sort of South American Mason Reese -RRB- whose thick black-rimmed glasses sit heavily but adorably on his round face .|It is Buenos Aires in the 1960s , and Valentin is being brought up by his lovably eccentric grandmother -LRB- played by the Spanish actress Carmen Maura -RRB- after the divorce of his parents .|Valentin no longer sees his mother , who was chased out of the family home by his imperious , fascist-leaning father -LRB- played by Agresti -RRB- .
nyt_eng_20040506_0027_1|nyt_eng_200405|nyt_eng_20040506_0027|1||nyt_eng_20040506_0027_2||An Argentine film directed and written by Alejandro Agresti ,  -LBQ-  Valentin  -RDQ-  proposes only a slight variation on a formula that , from  -LBQ-  Central Station  -RDQ-  to  -LBQ-  Kolya ,  -RDQ-  has become all too familiar in the art houses  -COL-  the cute child who awakens the cranky grown-ups around him to the infinite possibilities of life .|The tiny creature in question is the title character , a cross-eyed 9-year-old -LRB- Rodrigo Noya , a sort of South American Mason Reese -RRB- whose thick black-rimmed glasses sit heavily but adorably on his round face .
nyt_eng_20040506_0026_9|nyt_eng_200405|nyt_eng_20040506_0026|9|nyt_eng_20040506_0026_8|nyt_eng_20040506_0026_10|He also said he was determined to force hedge funds to register with the SEC|Donaldson 's efforts are complicated because he has a split commission , with the other two Republican members less eager for change than the two Democrats .|He claims to be unconcerned , saying ,  -LBQ-  I could n't care less  -RDQ-  if the proposal ends up clearing the SEC on a 3-2 vote , but he is trying to find common ground that would not leave him voting against both fellow Republicans .
nyt_eng_20040506_0024_27|nyt_eng_200405|nyt_eng_20040506_0024|27|nyt_eng_20040506_0024_26|nyt_eng_20040506_0024_28|In any case , it seems more likely that we will continue to live in a fast-food world , perhaps more warily -LRB- and more queasily -RRB- in the wake of Spurlock 's experience .|His movie goes down easy and takes a while to digest , but its message is certainly worth the loss of your appetite .|PRODUCTION NOTES  -COL- 
nyt_eng_20040506_0024_26|nyt_eng_200405|nyt_eng_20040506_0024|26|nyt_eng_20040506_0024_25|nyt_eng_20040506_0024_27|This may be a little melodramatic , but it should nonetheless give you pause .|In any case , it seems more likely that we will continue to live in a fast-food world , perhaps more warily -LRB- and more queasily -RRB- in the wake of Spurlock 's experience .|His movie goes down easy and takes a while to digest , but its message is certainly worth the loss of your appetite .
nyt_eng_20040506_0024_23|nyt_eng_200405|nyt_eng_20040506_0024|23|nyt_eng_20040506_0024_22|nyt_eng_20040506_0024_24|There are also interviews -LRB- some conducted over cheeseburgers and soft drinks -RRB- with nutritionists , lawyers and David Satcher , the former surgeon genezaL $ of the United States , all of whom raise alarm about heart disease , juvenile diabetes and other scourges of a society built on cheap , convenient and abundant calories .|The arguments in  -LBQ-  Super Size Me  -RDQ-  will be familiar to readers of Eric Schlosser 's best-selling  -LBQ-  Fast Food Nation ,  -RDQ-  and like that book , Spurlock 's film is as much about corporate power as it is about health .|His conclusion is that it 's us or them , that we should kill McDonald 's before McDonald 's kills us .
